PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_45.0_10.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   200   NCDist   1102
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_45.0_10.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
77     -0.28913  -0.91580  -9.80448 -10.00841 -13.77594 -19.32731     (-0.289,-10.008) (-0.916,-13.776) (-9.804,-19.327)      4.82907  8.72227  
78     -0.27988  -0.91580 -10.01386  -9.79903 -13.65755 -19.33657     (-0.280,-9.799) (-0.916,-13.658) (-10.014,-19.337)      4.62737  9.08995  
79     -0.27063  -0.91580 -10.22324  -9.58965 -13.53917 -19.34582     (-0.271,-9.590) (-0.916,-13.539) (-10.223,-19.346)      4.39958  9.27198  
80     -0.26138  -0.91580 -10.43262  -9.38027 -13.42079 -19.35507     (-0.261,-9.380) (-0.916,-13.421) (-10.433,-19.355)      4.18376  9.17133  
81     -0.25213  -0.91580 -10.64200  -9.17088 -13.30241 -19.36432     (-0.252,-9.171) (-0.916,-13.302) (-10.642,-19.364)      3.98184  8.69076  
82     -0.24288  -0.91580 -10.85138  -8.96150 -13.18402 -19.37357     (-0.243,-8.962) (-0.916,-13.184) (-10.851,-19.374)      3.79606  8.21729  
83     -0.23363  -0.91580 -11.06076  -8.75212 -13.06564 -19.38282     (-0.234,-8.752) (-0.916,-13.066) (-11.061,-19.383)      3.62888  7.75222  
84     -0.22438  -0.91580 -11.27014  -8.54274 -12.94726 -19.39207     (-0.224,-8.543) (-0.916,-12.947) (-11.270,-19.392)      3.48299  7.29716  
85     -0.21513  -0.91580 -11.47952  -8.33336 -12.82888 -19.40132     (-0.215,-8.333) (-0.916,-12.829) (-11.480,-19.401)      3.36116  6.8541  
86     -0.20588  -0.91580 -11.68890  -8.12398 -12.71049 -19.41057     (-0.206,-8.124) (-0.916,-12.710) (-11.689,-19.411)      3.26609  6.42553  
87     -0.19663  -0.91580 -11.89828  -7.91460 -12.59211 -19.41982     (-0.197,-7.915) (-0.916,-12.592) (-11.898,-19.420)      3.20015  6.01454  
88     -0.18738  -0.91580 -12.10766  -7.70522 -12.47373 -19.42907     (-0.187,-7.705) (-0.916,-12.474) (-12.108,-19.429)      3.16518  5.625  
89     -0.17813  -0.91580 -12.31705  -7.49584 -12.35535 -19.43832     (-0.178,-7.496) (-0.916,-12.355) (-12.317,-19.438)      3.16219  5.26166  
90     -0.16887  -0.91580 -12.52643  -7.28646 -12.23696 -19.44757     (-0.169,-7.286) (-0.916,-12.237) (-12.526,-19.448)      2.87248  4.84064  
91     -0.15962  -0.91580 -12.73581  -7.07708 -12.11858 -19.45682     (-0.160,-7.077) (-0.916,-12.119) (-12.736,-19.457)      2.55332  4.30279  
92     -0.15037  -0.91580 -12.94519  -6.86770 -12.00020 -19.46607     (-0.150,-6.868) (-0.916,-12.000) (-12.945,-19.466)      2.23415  3.76494  
93     -0.14112  -0.91580 -13.15457  -6.65832 -11.88182 -19.47532     (-0.141,-6.658) (-0.916,-11.882) (-13.155,-19.475)      1.91499  3.22709  
94     -0.13187  -0.91580 -13.36395  -6.44894 -11.76343 -19.48457     (-0.132,-6.449) (-0.916,-11.763) (-13.364,-19.485)      1.59582  2.68924  
95     -0.12262  -0.91580 -13.57333  -6.23956 -11.64505 -19.49382     (-0.123,-6.240) (-0.916,-11.645) (-13.573,-19.494)      1.27666  2.1514  
96     -0.11337  -0.91580 -13.78271  -6.03017 -11.52667 -19.50307     (-0.113,-6.030) (-0.916,-11.527) (-13.783,-19.503)      0.957494  1.61355  
97     -0.10412  -0.91580 -13.99209  -5.82079 -11.40829 -19.51232     (-0.104,-5.821) (-0.916,-11.408) (-13.992,-19.512)      0.638329  1.0757  
98     -0.09487  -0.91580 -14.20147  -5.61141 -11.28990 -19.52158     (-0.095,-5.611) (-0.916,-11.290) (-14.201,-19.522)      0.319165  0.537849  
99     -0.08562  -0.91580 -14.41085  -5.40203 -11.17152 -19.53083     (-0.086,-5.402) (-0.916,-11.172) (-14.411,-19.531)      0  0  
