Fol_2018-05-05.11_34_04.1_0.txt     Output is probe cell, reduced cell, NCDist distance between
64    -14.64646 -14.64646  17.67677 -103.03030 -103.03030 -70.70707     (-3.030,0.000) (-82.323,-14.646) (-82.323,-85.354) 67.8123
65    -15.65657 -15.65657  17.17172 -101.51515 -101.51515 -68.68687     (-1.515,0.000) (-82.828,-15.657) (-82.828,-84.343) 67.2059
66    -16.66667 -16.66667  16.66667 -100.00000 -100.00000 -66.66667     (-0.000,0.000) (-83.333,-16.667) (-83.333,-83.333) 66.6667
67    -17.67677 -17.67677  16.16162 -98.48485 -98.48485 -64.64646     (-1.515,-1.515) (-82.323,-82.323) (-16.162,-80.808) 64.7174
68    -18.68687 -18.68687  15.65657 -96.96970 -96.96970 -62.62626     (-3.030,-3.030) (-81.313,-81.313) (-15.657,-78.283) 62.9188
69    -19.69697 -19.69697  15.15152 -95.45455 -95.45455 -60.60606     (-4.545,-4.545) (-80.303,-80.303) (-15.152,-75.758) 61.2841
70    -20.70707 -20.70707  14.64646 -93.93939 -93.93939 -58.58586     (-6.061,-6.061) (-79.293,-79.293) (-14.646,-73.232) 59.8266
71    -21.71717 -21.71717  14.14141 -92.42424 -92.42424 -56.56566     (-7.576,-7.576) (-78.283,-78.283) (-14.141,-70.707) 58.5597
72    -22.72727 -22.72727  13.63636 -90.90909 -90.90909 -54.54545     (-9.091,-9.091) (-77.273,-77.273) (-13.636,-68.182) 57.496
73    -23.73737 -23.73737  13.13131 -89.39394 -89.39394 -52.52525     (-10.606,-10.606) (-76.263,-76.263) (-13.131,-65.657) 56.6468
74    -24.74747 -24.74747  12.62626 -87.87879 -87.87879 -50.50505     (-12.121,-12.121) (-75.253,-75.253) (-12.626,-63.131) 56.0219
75    -25.75758 -25.75758  12.12121 -86.36364 -86.36364 -48.48485     (-13.636,-13.636) (-74.242,-74.242) (-12.121,-60.606) 55.629
76    -26.76768 -26.76768  11.61616 -84.84848 -84.84848 -46.46465     (-15.152,-15.152) (-73.232,-73.232) (-11.616,-58.081) 55.4728
77    -27.77778 -27.77778  11.11111 -83.33333 -83.33333 -44.44444     (-16.667,-16.667) (-72.222,-72.222) (-11.111,-55.556) 55.5556
78    -28.78788 -28.78788  10.60606 -81.81818 -81.81818 -42.42424     (-18.182,-18.182) (-71.212,-71.212) (-10.606,-53.030) 55.876
79    -29.79798 -29.79798  10.10101 -80.30303 -80.30303 -40.40404     (-19.697,-19.697) (-70.202,-70.202) (-10.101,-50.505) 56.4302
80    -30.80808 -30.80808   9.59596 -78.78788 -78.78788 -38.38384     (-21.212,-21.212) (-69.192,-69.192) (-9.596,-47.980) 57.2113
81    -31.81818 -31.81818   9.09091 -77.27273 -77.27273 -36.36364     (-22.727,-22.727) (-68.182,-68.182) (-9.091,-45.455) 58.2102
82    -32.82828 -32.82828   8.58586 -75.75758 -75.75758 -34.34343     (-24.242,-24.242) (-67.172,-67.172) (-8.586,-42.929) 59.4159
83    -33.83838 -33.83838   8.08081 -74.24242 -74.24242 -32.32323     (-25.758,-25.758) (-66.162,-66.162) (-8.081,-40.404) 58.2715
84    -34.84848 -34.84848   7.57576 -72.72727 -72.72727 -30.30303     (-27.273,-27.273) (-65.152,-65.152) (-7.576,-37.879) 54.6296
85    -35.85859 -35.85859   7.07071 -71.21212 -71.21212 -28.28283     (-28.788,-28.788) (-64.141,-64.141) (-7.071,-35.354) 50.9876
86    -36.86869 -36.86869   6.56566 -69.69697 -69.69697 -26.26263     (-30.303,-30.303) (-63.131,-63.131) (-6.566,-32.828) 47.3456
87    -37.87879 -37.87879   6.06061 -68.18182 -68.18182 -24.24242     (-31.818,-31.818) (-62.121,-62.121) (-6.061,-30.303) 43.7037
88    -38.88889 -38.88889   5.55556 -66.66667 -66.66667 -22.22222     (-33.333,-33.333) (-61.111,-61.111) (-5.556,-27.778) 40.0617
89    -39.89899 -39.89899   5.05051 -65.15152 -65.15152 -20.20202     (-34.848,-34.848) (-60.101,-60.101) (-5.051,-25.253) 36.4197
90    -40.90909 -40.90909   4.54545 -63.63636 -63.63636 -18.18182     (-36.364,-36.364) (-59.091,-59.091) (-4.545,-22.727) 32.7777
91    -41.91919 -41.91919   4.04040 -62.12121 -62.12121 -16.16162     (-37.879,-37.879) (-58.081,-58.081) (-4.040,-20.202) 29.1358
92    -42.92929 -42.92929   3.53535 -60.60606 -60.60606 -14.14141     (-39.394,-39.394) (-57.071,-57.071) (-3.535,-17.677) 25.4938
93    -43.93939 -43.93939   3.03030 -59.09091 -59.09091 -12.12121     (-40.909,-40.909) (-56.061,-56.061) (-3.030,-15.152) 21.8518
94    -44.94949 -44.94949   2.52525 -57.57576 -57.57576 -10.10101     (-42.424,-42.424) (-55.051,-55.051) (-2.525,-12.626) 18.2099
95    -45.95960 -45.95960   2.02020 -56.06061 -56.06061  -8.08081     (-43.939,-43.939) (-54.040,-54.040) (-2.020,-10.101) 14.5679
96    -46.96970 -46.96970   1.51515 -54.54545 -54.54545  -6.06061     (-45.455,-45.455) (-53.030,-53.030) (-1.515,-7.576) 10.9259
97    -47.97980 -47.97980   1.01010 -53.03030 -53.03030  -4.04040     (-46.970,-46.970) (-52.020,-52.020) (-1.010,-5.051) 7.28394
98    -48.98990 -48.98990   0.50505 -51.51515 -51.51515  -2.02020     (-48.485,-48.485) (-51.010,-51.010) (-0.505,-2.525) 3.64197
99    -50.00000 -50.00000   0.00000 -50.00000 -50.00000   0.00000     (-50.000,-50.000) (-50.000,-50.000) (0.000,0.000) 0
