PointDistanceFollower   Oct 30 2018   mode =  Single Point 
Fol_2018-10-30.15_24_09.0_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist D7Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   444   NCDist   1552   D7Dist   681   CS6Dist  13
PointDistanceFollower  Oct 30 2018  mode = Single Point
Fol_2018-10-30.15_24_09.0_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0      0.17099 -40.27720 -51.15872  -2.37309   4.23328 -12.26341     (-4.310,-4.404) (-31.982,-4.233) (-1.860,-38.117)      0  0  2.6974e-06  0  
1      0.16650 -40.26890 -51.10937  -2.37512   4.22480 -12.28929     (-4.365,-4.391) (-32.012,-4.225) (-1.850,-38.102)      0.067448  0.0639823  0.109925  0.067448  
2      0.16202 -40.26059 -51.06002  -2.37716   4.21633 -12.31517     (-4.421,-4.378) (-32.042,-4.216) (-1.839,-38.087)      0.134896  0.127965  0.21985  0.134896  
3      0.15753 -40.25229 -51.01068  -2.37919   4.20785 -12.34104     (-4.476,-4.365) (-32.072,-4.208) (-1.829,-38.072)      0.202344  0.191947  0.329775  0.202344  
4      0.15305 -40.24399 -50.96133  -2.38122   4.19938 -12.36692     (-4.531,-4.352) (-32.102,-4.199) (-1.818,-38.057)      0.269792  0.255929  0.4397  0.269792  
5      0.14856 -40.23568 -50.91198  -2.38326   4.19090 -12.39280     (-4.587,-4.339) (-32.132,-4.191) (-1.808,-38.042)      0.33724  0.319912  0.549625  0.33724  
6      0.14408 -40.22738 -50.86263  -2.38529   4.18243 -12.41868     (-4.642,-4.327) (-32.163,-4.182) (-1.797,-38.027)      0.404688  0.383894  0.65955  0.404688  
7      0.13959 -40.21907 -50.81328  -2.38732   4.17395 -12.44456     (-4.697,-4.314) (-32.193,-4.174) (-1.787,-38.012)      0.472136  0.447876  0.769475  0.472136  
8      0.13511 -40.21077 -50.76394  -2.38936   4.16548 -12.47044     (-4.753,-4.301) (-32.223,-4.165) (-1.776,-37.997)      0.539584  0.511859  0.879399  0.539584  
9      0.13062 -40.20247 -50.71459  -2.39139   4.15700 -12.49632     (-4.808,-4.288) (-32.253,-4.157) (-1.766,-37.982)      0.607032  0.575841  0.989324  0.607032  
10      0.12614 -40.19416 -50.66524  -2.39342   4.14853 -12.52220     (-4.863,-4.275) (-32.283,-4.149) (-1.755,-37.967)      0.67448  0.639823  1.09925  0.67448  
11      0.12165 -40.18586 -50.61589  -2.39546   4.14005 -12.54808     (-4.919,-4.262) (-32.313,-4.140) (-1.745,-37.952)      0.741928  0.703806  1.20917  0.741928  
12      0.11717 -40.17755 -50.56654  -2.39749   4.13158 -12.57396     (-4.974,-4.249) (-32.343,-4.132) (-1.734,-37.937)      0.809376  0.767788  1.3191  0.809376  
13      0.11268 -40.16925 -50.51720  -2.39952   4.12310 -12.59984     (-5.030,-4.236) (-32.374,-4.123) (-1.724,-37.923)      0.876824  0.83177  1.42902  0.876824  
14      0.10819 -40.16095 -50.46785  -2.40156   4.11463 -12.62572     (-5.085,-4.223) (-32.404,-4.115) (-1.713,-37.908)      0.944272  0.895753  1.53895  0.944272  
15      0.10371 -40.15264 -50.41850  -2.40359   4.10615 -12.65160     (-5.140,-4.210) (-32.434,-4.106) (-1.703,-37.893)      1.01172  0.959735  1.64887  1.01172  
16      0.09922 -40.14434 -50.36915  -2.40562   4.09768 -12.67748     (-5.196,-4.197) (-32.464,-4.098) (-1.692,-37.878)      1.07917  1.02372  1.7588  1.07917  
17      0.09474 -40.13603 -50.31981  -2.40766   4.08920 -12.70336     (-5.251,-4.184) (-32.494,-4.089) (-1.682,-37.863)      1.14662  1.0877  1.86872  1.14662  
18      0.09025 -40.12773 -50.27046  -2.40969   4.08073 -12.72924     (-5.306,-4.171) (-32.524,-4.081) (-1.671,-37.848)      1.21406  1.15168  1.97865  1.21406  
19      0.08577 -40.11943 -50.22111  -2.41172   4.07225 -12.75512     (-5.362,-4.158) (-32.555,-4.072) (-1.661,-37.833)      1.28151  1.21566  2.08857  1.28151  
20      0.08128 -40.11112 -50.17176  -2.41376   4.06378 -12.78099     (-5.417,-4.145) (-32.585,-4.064) (-1.650,-37.818)      1.34896  1.27965  2.1985  1.34896  
21      0.07680 -40.10282 -50.12241  -2.41579   4.05530 -12.80687     (-5.473,-4.132) (-32.615,-4.055) (-1.640,-37.803)      1.41641  1.34363  2.30842  1.41641  
22      0.07231 -40.09451 -50.07307  -2.41782   4.04683 -12.83275     (-5.528,-4.119) (-32.645,-4.047) (-1.629,-37.788)      1.48386  1.40761  2.41835  1.48386  
23      0.06783 -40.08621 -50.02372  -2.41986   4.03835 -12.85863     (-5.583,-4.106) (-32.675,-4.038) (-1.618,-37.773)      1.5513  1.47159  2.52827  1.5513  
24      0.06334 -40.07791 -49.97437  -2.42189   4.02988 -12.88451     (-5.639,-4.093) (-32.705,-4.030) (-1.608,-37.758)      1.61875  1.53558  2.6382  1.61875  
25      0.05886 -40.06960 -49.92502  -2.42392   4.02140 -12.91039     (-5.694,-4.080) (-32.736,-4.021) (-1.597,-37.743)      1.6862  1.59956  2.74812  1.6862  
26      0.05437 -40.06130 -49.87567  -2.42595   4.01293 -12.93627     (-5.749,-4.067) (-32.766,-4.013) (-1.587,-37.728)      1.75365  1.66354  2.85805  1.75365  
27      0.04989 -40.05299 -49.82633  -2.42799   4.00445 -12.96215     (-5.805,-4.054) (-32.796,-4.004) (-1.576,-37.713)      1.8211  1.72752  2.96797  1.8211  
28      0.04540 -40.04469 -49.77698  -2.43002   3.99598 -12.98803     (-5.860,-4.041) (-32.826,-3.996) (-1.566,-37.698)      1.88854  1.79151  3.0779  1.88854  
29      0.04092 -40.03639 -49.72763  -2.43205   3.98750 -13.01391     (-5.916,-4.028) (-32.856,-3.988) (-1.555,-37.683)      1.95599  1.85549  3.18782  1.95599  
30      0.03643 -40.02808 -49.67828  -2.43409   3.97903 -13.03979     (-5.971,-4.015) (-32.886,-3.979) (-1.545,-37.668)      2.02344  1.91947  3.29775  2.02344  
31      0.03195 -40.01978 -49.62894  -2.43612   3.97055 -13.06567     (-6.026,-4.002) (-32.916,-3.971) (-1.534,-37.653)      2.09089  1.98345  3.40767  2.09089  
32      0.02746 -40.01148 -49.57959  -2.43815   3.96208 -13.09155     (-6.082,-3.990) (-32.947,-3.962) (-1.524,-37.638)      2.15834  2.04743  3.5176  2.15834  
33      0.02298 -40.00317 -49.53024  -2.44019   3.95360 -13.11743     (-6.137,-3.977) (-32.977,-3.954) (-1.513,-37.623)      2.22578  2.11142  3.62752  2.22578  
34      0.01849 -39.99487 -49.48089  -2.44222   3.94513 -13.14331     (-6.192,-3.964) (-33.007,-3.945) (-1.503,-37.609)      2.29323  2.1754  3.73745  2.29323  
35      0.01401 -39.98656 -49.43154  -2.44425   3.93665 -13.16919     (-6.248,-3.951) (-33.037,-3.937) (-1.492,-37.594)      2.36068  2.23938  3.84737  2.36068  
