Fol_2018-05-14.12_53_09.12_11.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -4.17317 -59.05757   0.82154  -1.08601 -19.15719 -16.77038     (-3.352,-58.236) (-0.264,-18.336) (-0.822,-17.592) 35.0566  35.6278  
1     -4.17234 -58.99872   0.81989  -1.14322 -19.15637 -16.77120     (-3.352,-58.179) (-0.323,-18.336) (-0.820,-17.591) 35.0238  35.6644  
2     -4.17152 -58.93987   0.81825  -1.20043 -19.15555 -16.77202     (-3.353,-58.122) (-0.382,-18.337) (-0.818,-17.590) 34.991  35.7011  
3     -4.17070 -58.88102   0.81661  -1.25763 -19.15473 -16.77285     (-3.354,-58.064) (-0.441,-18.338) (-0.817,-17.589) 34.9584  35.7379  
4     -4.16988 -58.82217   0.81496  -1.31484 -19.15390 -16.77367     (-3.355,-58.007) (-0.500,-18.339) (-0.815,-17.589) 34.9259  35.7273  
5     -4.16905 -58.76331   0.81332  -1.37205 -19.15308 -16.77449     (-3.356,-57.950) (-0.559,-18.340) (-0.813,-17.588) 34.8934  35.6803  
6     -4.16823 -58.70446   0.81167  -1.42926 -19.15226 -16.77531     (-3.357,-57.893) (-0.618,-18.341) (-0.812,-17.587) 34.8611  35.6333  
7     -4.16741 -58.64561   0.81003  -1.48646 -19.15144 -16.77613     (-3.357,-57.836) (-0.676,-18.341) (-0.810,-17.586) 34.8289  35.5864  
8     -4.16659 -58.58676   0.80838  -1.54367 -19.15062 -16.77696     (-3.358,-57.778) (-0.735,-18.342) (-0.808,-17.585) 34.7968  35.5396  
9     -4.16577 -58.52791   0.80674  -1.60088 -19.14979 -16.77778     (-3.359,-57.721) (-0.794,-18.343) (-0.807,-17.585) 34.7648  35.4929  
10     -4.16494 -58.46906   0.80509  -1.65809 -19.14897 -16.77860     (-3.360,-57.664) (-0.853,-18.344) (-0.805,-17.584) 34.7329  35.4462  
11     -4.16412 -58.41020   0.80345  -1.71529 -19.14815 -16.77942     (-3.361,-57.607) (-0.912,-18.345) (-0.803,-17.583) 34.7011  35.3996  
12     -4.16330 -58.35135   0.80180  -1.77250 -19.14733 -16.78025     (-3.361,-57.550) (-0.971,-18.346) (-0.802,-17.582) 34.6694  35.353  
13     -4.16248 -58.29250   0.80016  -1.82971 -19.14650 -16.78107     (-3.362,-57.492) (-1.030,-18.346) (-0.800,-17.581) 34.6378  35.3066  
14     -4.16165 -58.23365   0.79851  -1.88691 -19.14568 -16.78189     (-3.363,-57.435) (-1.088,-18.347) (-0.799,-17.580) 34.6064  35.2602  
15     -4.16083 -58.17480   0.79687  -1.94412 -19.14486 -16.78271     (-3.364,-57.378) (-1.147,-18.348) (-0.797,-17.580) 34.575  35.2139  
16     -4.16001 -58.11594   0.79522  -2.00133 -19.14404 -16.78354     (-3.365,-57.321) (-1.206,-18.349) (-0.795,-17.579) 34.5438  35.1676  
17     -4.15919 -58.05709   0.79358  -2.05854 -19.14321 -16.78436     (-3.366,-57.264) (-1.265,-18.350) (-0.794,-17.578) 34.5126  35.1215  
18     -4.15836 -57.99824   0.79193  -2.11574 -19.14239 -16.78518     (-3.366,-57.206) (-1.324,-18.350) (-0.792,-17.577) 34.4816  35.0754  
19     -4.15754 -57.93939   0.79029  -2.17295 -19.14157 -16.78600     (-3.367,-57.149) (-1.383,-18.351) (-0.790,-17.576) 34.4507  35.0293  
20     -4.15672 -57.88054   0.78864  -2.23016 -19.14075 -16.78683     (-3.368,-57.092) (-1.442,-18.352) (-0.789,-17.575) 34.4198  34.9834  
21     -4.15590 -57.82168   0.78700  -2.28736 -19.13992 -16.78765     (-3.369,-57.035) (-1.500,-18.353) (-0.787,-17.575) 34.3891  34.9375  
22     -4.15507 -57.76283   0.78536  -2.34457 -19.13910 -16.78847     (-3.370,-56.977) (-1.559,-18.354) (-0.785,-17.574) 34.3585  34.8917  
23     -4.15425 -57.70398   0.78371  -2.40178 -19.13828 -16.78929     (-3.371,-56.920) (-1.618,-18.355) (-0.784,-17.573) 34.328  34.846  
24     -4.15343 -57.64513   0.78207  -2.45899 -19.13746 -16.79011     (-3.371,-56.863) (-1.677,-18.355) (-0.782,-17.572) 34.2977  34.8003  
25     -4.15261 -57.58628   0.78042  -2.51619 -19.13664 -16.79094     (-3.372,-56.806) (-1.736,-18.356) (-0.780,-17.571) 34.2674  34.7548  
26     -4.15179 -57.52742   0.77878  -2.57340 -19.13581 -16.79176     (-3.373,-56.749) (-1.795,-18.357) (-0.779,-17.571) 34.2372  34.7093  
27     -4.15096 -57.46857   0.77713  -2.63061 -19.13499 -16.79258     (-3.374,-56.691) (-1.853,-18.358) (-0.777,-17.570) 34.2072  34.6639  
28     -4.15014 -57.40972   0.77549  -2.68782 -19.13417 -16.79340     (-3.375,-56.634) (-1.912,-18.359) (-0.775,-17.569) 34.1773  34.6185  
29     -4.14932 -57.35087   0.77384  -2.74502 -19.13335 -16.79423     (-3.375,-56.577) (-1.971,-18.360) (-0.774,-17.568) 34.1474  34.5732  
