Fol_2018-05-14.13_13_15.86_85.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -43.70743 -33.97940 -37.85822   0.38248  -8.84009   2.21888     (-37.093,-2.219) (-33.979,-3.637) (-39.270,-0.382) 37.04  37.5275  
1    -43.70081 -33.97940 -37.85963   0.37987  -8.83488   2.21628     (-37.100,-2.216) (-33.979,-3.643) (-39.268,-0.380) 36.9686  37.4561  
2    -43.69418 -33.97940 -37.86105   0.37727  -8.82967   2.21367     (-37.107,-2.214) (-33.979,-3.648) (-39.267,-0.377) 36.8973  37.3848  
3    -43.68756 -33.97940 -37.86246   0.37467  -8.82446   2.21107     (-37.113,-2.211) (-33.979,-3.653) (-39.265,-0.375) 36.8259  37.3134  
4    -43.68094 -33.97940 -37.86387   0.37206  -8.81925   2.20846     (-37.120,-2.208) (-33.979,-3.658) (-39.264,-0.372) 36.7546  37.2421  
5    -43.67432 -33.97940 -37.86528   0.36946  -8.81405   2.20586     (-37.126,-2.206) (-33.979,-3.663) (-39.263,-0.369) 36.6833  37.1709  
6    -43.66770 -33.97940 -37.86670   0.36685  -8.80884   2.20326     (-37.133,-2.203) (-33.979,-3.669) (-39.261,-0.367) 36.6121  37.0996  
7    -43.66108 -33.97940 -37.86811   0.36425  -8.80363   2.20065     (-37.140,-2.201) (-33.979,-3.674) (-39.260,-0.364) 36.5409  37.0284  
8    -43.65446 -33.97940 -37.86952   0.36165  -8.79842   2.19805     (-37.146,-2.198) (-33.979,-3.679) (-39.258,-0.362) 36.4697  36.9572  
9    -43.64784 -33.97940 -37.87094   0.35904  -8.79321   2.19544     (-37.153,-2.195) (-33.979,-3.684) (-39.257,-0.359) 36.3985  36.8861  
10    -43.64122 -33.97940 -37.87235   0.35644  -8.78801   2.19284     (-37.159,-2.193) (-33.979,-3.689) (-39.256,-0.356) 36.3274  36.8149  
11    -43.63460 -33.97940 -37.87376   0.35383  -8.78280   2.19024     (-37.166,-2.190) (-33.979,-3.695) (-39.254,-0.354) 36.2562  36.7438  
12    -43.62798 -33.97940 -37.87517   0.35123  -8.77759   2.18763     (-37.173,-2.188) (-33.979,-3.700) (-39.253,-0.351) 36.1851  36.6727  
13    -43.62136 -33.97940 -37.87659   0.34863  -8.77238   2.18503     (-37.179,-2.185) (-33.979,-3.705) (-39.251,-0.349) 36.1141  36.6016  
14    -43.61474 -33.97940 -37.87800   0.34602  -8.76717   2.18242     (-37.186,-2.182) (-33.979,-3.710) (-39.250,-0.346) 36.043  36.5306  
15    -43.60811 -33.97940 -37.87941   0.34342  -8.76197   2.17982     (-37.193,-2.180) (-33.979,-3.715) (-39.248,-0.343) 35.972  36.4596  
16    -43.60149 -33.97940 -37.88083   0.34081  -8.75676   2.17722     (-37.199,-2.177) (-33.979,-3.721) (-39.247,-0.341) 35.901  36.3886  
17    -43.59487 -33.97940 -37.88224   0.33821  -8.75155   2.17461     (-37.206,-2.175) (-33.979,-3.726) (-39.246,-0.338) 35.8301  36.3177  
18    -43.58825 -33.97940 -37.88365   0.33561  -8.74634   2.17201     (-37.212,-2.172) (-33.979,-3.731) (-39.244,-0.336) 35.7592  36.2468  
19    -43.58163 -33.97940 -37.88506   0.33300  -8.74113   2.16940     (-37.219,-2.169) (-33.979,-3.736) (-39.243,-0.333) 35.6883  36.1759  
20    -43.57501 -33.97940 -37.88648   0.33040  -8.73593   2.16680     (-37.226,-2.167) (-33.979,-3.742) (-39.241,-0.330) 35.6174  36.105  
21    -43.56839 -33.97940 -37.88789   0.32779  -8.73072   2.16420     (-37.232,-2.164) (-33.979,-3.747) (-39.240,-0.328) 35.5466  36.0341  
22    -43.56177 -33.97940 -37.88930   0.32519  -8.72551   2.16159     (-37.239,-2.162) (-33.979,-3.752) (-39.239,-0.325) 35.4757  35.9633  
23    -43.55515 -33.97940 -37.89072   0.32259  -8.72030   2.15899     (-37.246,-2.159) (-33.979,-3.757) (-39.237,-0.323) 35.405  35.8926  
24    -43.54853 -33.97940 -37.89213   0.31998  -8.71510   2.15638     (-37.252,-2.156) (-33.979,-3.762) (-39.236,-0.320) 35.3342  35.8218  
25    -43.54191 -33.97940 -37.89354   0.31738  -8.70989   2.15378     (-37.259,-2.154) (-33.979,-3.768) (-39.234,-0.317) 35.2635  35.7511  
26    -43.53529 -33.97940 -37.89495   0.31477  -8.70468   2.15118     (-37.265,-2.151) (-33.979,-3.773) (-39.233,-0.315) 35.1928  35.6804  
27    -43.52866 -33.97940 -37.89637   0.31217  -8.69947   2.14857     (-37.272,-2.149) (-33.979,-3.778) (-39.232,-0.312) 35.1221  35.6097  
28    -43.52204 -33.97940 -37.89778   0.30957  -8.69426   2.14597     (-37.279,-2.146) (-33.979,-3.783) (-39.230,-0.310) 35.0515  35.5391  
29    -43.51542 -33.97940 -37.89919   0.30696  -8.68906   2.14337     (-37.285,-2.143) (-33.979,-3.788) (-39.229,-0.307) 34.9809  35.4685  
30    -43.50880 -33.97940 -37.90061   0.30436  -8.68385   2.14076     (-37.292,-2.141) (-33.979,-3.794) (-39.227,-0.304) 34.9103  35.3979  
31    -43.50218 -33.97940 -37.90202   0.30175  -8.67864   2.13816     (-37.299,-2.138) (-33.979,-3.799) (-39.226,-0.302) 34.8398  35.3273  
32    -43.49556 -33.97940 -37.90343   0.29915  -8.67343   2.13555     (-37.305,-2.136) (-33.979,-3.804) (-39.224,-0.299) 34.7692  35.2568  
33    -43.48894 -33.97940 -37.90484   0.29655  -8.66822   2.13295     (-37.312,-2.133) (-33.979,-3.809) (-39.223,-0.297) 34.6988  35.1863  
