Fol_2018-05-06.16_50_41.1_5.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
10      5.48572 -38.38454 -42.93770  -6.06327  -4.82190 -10.20384     (-4.822,-32.235) (-10.885,-36.788) (-0.664,-5.382) 7.88306  15.7191  13.3082  9.25542  
11      5.40930 -38.00469 -42.51070  -6.34345  -5.17248 -10.19054     (-5.172,-32.359) (-11.516,-36.865) (-0.237,-5.018) 8.55212  16.2957  14.4324  10.181  
12      5.33288 -37.62483 -42.08369  -6.62363  -5.52307 -10.17725     (-5.333,-11.957) (-32.292,-36.751) (-0.190,-4.844) 10.5029  16.8907  16.2805  34.4575  
13      5.25645 -37.24498 -41.65668  -6.90381  -5.87365 -10.16396     (-5.256,-12.160) (-31.989,-36.400) (-0.617,-4.908) 10.4007  17.5813  17.0012  34.0219  
14      5.18003 -36.86513 -41.22967  -7.18399  -6.22424 -10.15066     (-5.180,-12.364) (-31.685,-36.050) (-1.044,-4.971) 10.3409  18.417  17.7971  33.594  
15      5.10360 -36.48527 -40.80266  -7.46417  -6.57482 -10.13737     (-5.104,-12.568) (-31.382,-35.699) (-1.471,-5.034) 10.3243  19.2682  18.4126  33.174  
16      5.02718 -36.10542 -40.37565  -7.74435  -6.92541 -10.12408     (-5.027,-12.772) (-31.078,-35.348) (-1.898,-5.097) 10.2414  20.133  18.4887  32.7624  
17      4.95075 -35.72556 -39.94864  -8.02453  -7.27599 -10.11078     (-4.951,-12.975) (-30.775,-34.998) (-2.325,-5.160) 10.1773  21.0097  18.6433  32.3594  
18      4.87433 -35.34571 -39.52163  -8.30471  -7.62657 -10.09749     (-4.874,-13.179) (-30.471,-34.647) (-2.752,-5.223) 10.1571  21.8968  18.8445  31.9654  
19      4.79790 -34.96586 -39.09462  -8.58488  -7.97716 -10.08420     (-4.798,-13.383) (-30.168,-34.297) (-3.179,-5.286) 10.181  22.7932  19.1039  31.5807  
20      4.72148 -34.58600 -38.66762  -8.86506  -8.32774 -10.07090     (-4.721,-13.587) (-29.865,-33.946) (-3.606,-5.349) 10.2488  23.6977  19.4232  31.2056  
21      4.64506 -34.20615 -38.24061  -9.14524  -8.67833 -10.05761     (-4.645,-13.790) (-29.561,-33.596) (-4.033,-5.413) 10.3594  24.6095  19.7965  30.8404  
22      4.56863 -33.82630 -37.81360  -9.42542  -9.02891 -10.04432     (-4.569,-13.994) (-29.258,-33.245) (-4.460,-5.476) 10.5117  25.5278  20.218  30.4857  
23      4.49221 -33.44644 -37.38659  -9.70560  -9.37950 -10.03102     (-4.492,-14.198) (-28.954,-32.894) (-4.887,-5.539) 10.7038  26.4519  20.5233  30.1416  
24      4.41578 -33.06659 -36.95958  -9.98578  -9.73008 -10.01773     (-4.416,-14.402) (-28.651,-32.544) (-5.314,-5.602) 10.9337  27.3813  20.7338  29.8087  
25      4.33936 -32.68673 -36.53257 -10.26596 -10.08067 -10.00444     (-4.339,-14.605) (-28.347,-32.193) (-5.741,-5.665) 11.1989  28.3154  21.0255  29.4871  
26      4.26293 -32.30688 -36.10556 -10.54614 -10.43125  -9.99114     (-4.263,-14.809) (-28.044,-31.843) (-6.168,-5.728) 11.4971  29.2537  21.3914  29.1775  
27      4.18651 -31.92703 -35.67855 -10.82632 -10.78183  -9.97785     (-4.187,-15.013) (-27.741,-31.492) (-6.595,-5.791) 11.8257  30.1959  21.8244  28.88  
28      4.11008 -31.54717 -35.25154 -11.10649 -11.13242  -9.96456     (-4.110,-15.217) (-27.437,-31.141) (-7.022,-5.854) 12.1824  31.0198  22.299  28.5951  
29      4.03366 -31.16732 -34.82454 -11.38667 -11.48300  -9.95126     (-4.034,-15.420) (-27.134,-30.791) (-7.449,-5.918) 12.5646  30.858  22.7534  28.3232  
30      3.95723 -30.78746 -34.39753 -11.66685 -11.83359  -9.93797     (-3.957,-15.624) (-26.830,-30.440) (-7.876,-5.981) 12.9702  30.4562  23.2603  28.0647  
31      3.88081 -30.40761 -33.97052 -11.94703 -12.18417  -9.92467     (-3.881,-15.828) (-26.527,-30.090) (-8.303,-6.044) 13.397  30.0638  23.8142  27.8199  
32      3.80439 -30.02776 -33.54351 -12.22721 -12.53476  -9.91138     (-3.804,-16.032) (-26.223,-29.739) (-8.730,-6.107) 13.8431  29.6969  24.4095  27.5892  
33      3.72796 -29.64790 -33.11650 -12.50739 -12.88534  -9.89809     (-3.728,-16.235) (-25.920,-29.389) (-9.157,-6.170) 14.3067  29.3545  25.015  27.3729  
34      3.65154 -29.26805 -32.68949 -12.78757 -13.23592  -9.88479     (-3.652,-16.439) (-25.617,-29.038) (-9.584,-6.233) 14.786  29.1068  25.6429  27.1715  
35      3.57511 -28.88819 -32.26248 -13.06775 -13.58651  -9.87150     (-3.575,-16.643) (-25.313,-28.687) (-10.011,-6.296) 15.2797  28.9874  26.3053  26.9851  
36      3.49869 -28.50834 -31.83547 -13.34793 -13.93709  -9.85821     (-3.499,-16.847) (-25.010,-28.337) (-10.438,-6.360) 15.7864  28.9102  26.9975  26.8142  
37      3.42226 -28.12849 -31.40846 -13.62811 -14.28768  -9.84491     (-3.422,-17.050) (-24.706,-27.986) (-10.865,-6.423) 16.3049  28.8756  27.7159  26.6591  
38      3.34584 -27.74863 -30.98146 -13.90828 -14.63826  -9.83162     (-3.346,-17.254) (-24.403,-27.636) (-11.292,-6.486) 16.834  28.8838  28.4524  26.5199  
39      3.26941 -27.36878 -30.55445 -14.18846 -14.98885  -9.81833     (-3.269,-17.458) (-24.099,-27.285) (-11.719,-6.549) 17.3729  28.9347  29.0414  26.3971  
40      3.19299 -26.98892 -30.12744 -14.46864 -15.33943  -9.80503     (-3.193,-17.662) (-23.796,-26.934) (-12.146,-6.612) 17.9206  28.9975  29.6626  26.2907  
41      3.11657 -26.60907 -29.70043 -14.74882 -15.69002  -9.79174     (-3.117,-17.865) (-23.493,-26.584) (-12.573,-6.675) 18.4763  29.0282  30.313  26.201  
42      3.04014 -26.22922 -29.27342 -15.02900 -16.04060  -9.77845     (-3.040,-18.069) (-23.189,-26.233) (-13.000,-6.738) 19.0394  29.1012  30.9899  26.1282  
43      2.96372 -25.84936 -28.84641 -15.30918 -16.39118  -9.76515     (-2.964,-18.273) (-22.886,-25.883) (-13.427,-6.801) 19.6092  29.2164  31.6908  26.0724  
44      2.88729 -25.46951 -28.41940 -15.58936 -16.74177  -9.75186     (-2.887,-18.477) (-22.582,-25.532) (-13.854,-6.865) 20.1851  29.3732  32.4136  26.0337  
45      2.81087 -25.08965 -27.99239 -15.86954 -17.09235  -9.73857     (-2.811,-18.680) (-22.279,-25.182) (-14.281,-6.928) 20.7667  29.8584  33.1564  26.0122  
46      2.73444 -24.70980 -27.56538 -16.14972 -17.44294  -9.72527     (-2.734,-18.884) (-21.975,-24.831) (-14.708,-6.991) 21.3535  30.2584  33.9174  26.008  
47      2.65802 -24.32995 -27.13838 -16.42989 -17.79352  -9.71198     (-2.658,-19.088) (-21.672,-24.480) (-15.136,-7.054) 21.945  30.2277  34.1788  26.021  
48      2.58159 -23.95009 -26.71137 -16.71007 -18.14411  -9.69869     (-2.582,-19.292) (-21.368,-24.130) (-15.563,-7.117) 22.5409  30.2312  34.3217  26.0512  
49      2.50517 -23.57024 -26.28436 -16.99025 -18.49469  -9.68539     (-2.505,-19.495) (-21.065,-23.779) (-15.990,-7.180) 23.1408  30.2689  34.4677  26.0986  
50      2.42874 -23.19038 -25.85735 -17.27043 -18.84527  -9.67210     (-2.429,-19.699) (-20.762,-23.429) (-16.417,-7.243) 23.7445  30.3407  34.6193  26.163  
51      2.35232 -22.81053 -25.43034 -17.55061 -19.19586  -9.65880     (-2.352,-19.903) (-20.458,-23.078) (-16.844,-7.306) 24.1719  30.4463  34.8033  26.2444  
52      2.27590 -22.43068 -25.00333 -17.83079 -19.54644  -9.64551     (-2.276,-20.107) (-20.155,-22.727) (-17.271,-7.370) 24.3372  30.5855  35.0185  26.3426  
53      2.19947 -22.05082 -24.57632 -18.11097 -19.89703  -9.63222     (-2.199,-20.310) (-19.851,-22.377) (-17.698,-7.433) 24.5197  30.7577  35.2637  26.4574  
54      2.12305 -21.67097 -24.14931 -18.39115 -20.24761  -9.61892     (-2.123,-20.514) (-19.548,-22.026) (-18.125,-7.496) 24.719  30.9624  35.4673  26.5886  
55      2.04662 -21.29111 -23.72230 -18.67133 -20.59820  -9.60563     (-2.047,-20.718) (-19.244,-21.676) (-18.552,-7.559) 24.9347  31.1989  35.6847  26.7359  
56      1.97020 -20.91126 -23.29530 -18.95150 -20.94878  -9.59234     (-1.970,-20.922) (-18.941,-21.325) (-18.979,-7.622) 25.1664  31.4666  35.9437  26.899  
57      1.89377 -20.53141 -22.86829 -19.23168 -21.29937  -9.57904     (-1.894,-21.125) (-18.638,-20.975) (-19.406,-7.685) 25.3837  31.7015  36.2427  27.0778  
58      1.81735 -20.15155 -22.44128 -19.51186 -21.64995  -9.56575     (-1.817,-21.329) (-18.334,-20.624) (-19.833,-7.748) 25.5375  31.8771  36.58  26.4365  
59      1.74092 -19.77170 -22.01427 -19.79204 -22.00053  -9.55246     (-1.741,-21.533) (-18.031,-20.273) (-20.260,-7.812) 25.543  32.061  36.6867  25.7923  
60      1.66450 -19.39185 -21.58726 -20.07222 -22.35112  -9.53916     (-1.664,-21.737) (-17.727,-19.923) (-20.687,-7.875) 24.9387  32.2535  35.7772  25.1493  
61      1.58808 -19.01199 -21.16025 -20.35240 -22.70170  -9.52587     (-1.588,-21.940) (-17.424,-19.572) (-21.114,-7.938) 24.3377  32.4549  34.8698  24.5079  
62      1.51165 -18.63214 -20.73324 -20.63258 -23.05229  -9.51258     (-1.512,-22.144) (-17.120,-19.222) (-21.541,-8.001) 23.7405  32.6653  33.9646  23.8679  
63      1.43523 -18.25228 -20.30623 -20.91276 -23.40287  -9.49928     (-1.435,-22.348) (-16.817,-18.871) (-21.968,-8.064) 23.1473  32.1343  33.0619  23.2297  
64      1.35880 -17.87243 -19.87922 -21.19294 -23.75346  -9.48599     (-1.359,-22.552) (-16.514,-18.520) (-22.395,-8.127) 22.5583  31.4191  32.1618  22.5932  
65      1.28238 -17.49258 -19.45222 -21.47311 -24.10404  -9.47270     (-1.282,-22.755) (-16.210,-18.170) (-22.822,-8.190) 21.9588  30.708  31.2645  21.9588  
66      1.20595 -17.11272 -19.02521 -21.75329 -24.45462  -9.45940     (-1.206,-22.959) (-15.907,-17.819) (-23.249,-8.253) 21.3265  30.0013  30.3705  21.3265  
67      1.12953 -16.73287 -18.59820 -22.03347 -24.80521  -9.44611     (-1.130,-23.163) (-15.603,-17.469) (-23.676,-8.317) 20.6966  29.2994  29.4798  20.6966  
68      1.05310 -16.35301 -18.17119 -22.31365 -25.15579  -9.43282     (-1.053,-23.367) (-15.300,-17.118) (-24.103,-8.380) 20.0693  28.6026  28.5928  20.0693  
69      0.97668 -15.97316 -17.74418 -22.59383 -25.50638  -9.41952     (-0.977,-23.571) (-14.996,-16.768) (-24.530,-8.443) 19.4448  27.9112  27.71  19.4448  
70      0.90025 -15.59331 -17.31717 -22.87401 -25.85696  -9.40623     (-0.900,-23.774) (-14.693,-16.417) (-24.957,-8.506) 18.8235  27.2258  26.8316  18.8235  
71      0.82383 -15.21345 -16.89016 -23.15419 -26.20755  -9.39293     (-0.824,-23.978) (-14.390,-16.066) (-25.384,-8.569) 18.2055  26.5466  25.9582  18.2055  
72      0.74741 -14.83360 -16.46315 -23.43437 -26.55813  -9.37964     (-0.747,-24.182) (-14.086,-15.716) (-25.811,-8.632) 17.5914  25.8743  25.0902  17.5914  
73      0.67098 -14.45374 -16.03614 -23.71455 -26.90872  -9.36635     (-0.671,-24.386) (-13.783,-15.365) (-26.238,-8.695) 16.9815  25.2095  24.2283  16.9815  
74      0.59456 -14.07389 -15.60914 -23.99473 -27.25930  -9.35305     (-0.595,-24.589) (-13.479,-15.015) (-26.665,-8.758) 16.3762  24.5526  23.3732  16.3762  
75      0.51813 -13.69404 -15.18213 -24.27490 -27.60988  -9.33976     (-0.518,-24.793) (-13.176,-14.664) (-27.092,-8.822) 15.7762  23.9043  22.5255  15.7762  
76      0.44171 -13.31418 -14.75512 -24.55508 -27.96047  -9.32647     (-0.442,-24.997) (-12.872,-14.313) (-27.519,-8.885) 15.182  23.2654  21.6862  15.182  
77      0.36528 -12.93433 -14.32811 -24.83526 -28.31105  -9.31317     (-0.365,-25.201) (-12.569,-13.963) (-27.946,-8.948) 14.5944  22.4911  20.8562  14.5944  
78      0.28886 -12.55447 -13.90110 -25.11544 -28.66164  -9.29988     (-0.289,-25.404) (-12.266,-13.612) (-28.373,-9.011) 14.0141  21.6471  20.0368  14.0141  
79      0.21243 -12.17462 -13.47409 -25.39562 -29.01222  -9.28659     (-0.212,-25.608) (-11.962,-13.262) (-28.800,-9.074) 13.4422  20.81  19.2293  13.4422  
80      0.13601 -11.79477 -13.04708 -25.67580 -29.36281  -9.27329     (-0.136,-25.812) (-11.659,-12.911) (-29.227,-9.137) 12.8797  19.9802  18.4353  12.8797  
81      0.05958 -11.41491 -12.62007 -25.95598 -29.71339  -9.26000     (-0.060,-26.016) (-11.355,-12.560) (-29.654,-9.200) 12.328  19.1587  17.6565  12.328  
82     -0.01684 -11.03506 -12.19306 -26.23616 -30.06397  -9.24671     (-0.017,-26.236) (-11.035,-30.064) (-12.193,-9.247) 11.7702  18.4137  16.8881  12.4234  
83     -0.09326 -10.65520 -11.76606 -26.51634 -30.41456  -9.23341     (-0.093,-26.516) (-10.655,-30.415) (-11.766,-9.233) 11.1613  17.9171  16.113  11.6926  
84     -0.16969 -10.27535 -11.33905 -26.79651 -30.76514  -9.22012     (-0.170,-26.797) (-10.275,-30.765) (-11.339,-9.220) 10.5678  17.4319  15.3573  10.9618  
85     -0.24611  -9.89550 -10.91204 -27.07669 -31.11573  -9.20683     (-0.246,-27.077) (-9.895,-31.116) (-10.912,-9.207) 9.9925  16.9593  14.6246  10.231  
86     -0.32254  -9.51564 -10.48503 -27.35687 -31.46631  -9.19353     (-0.323,-27.357) (-9.516,-31.466) (-10.485,-9.194) 9.43877  15.6162  13.589  9.50026  
87     -0.39896  -9.13579 -10.05802 -27.63705 -31.81690  -9.18024     (-0.399,-27.637) (-9.136,-31.817) (-10.058,-9.180) 8.76947  14.7955  12.5492  8.76947  
88     -0.47539  -8.75593  -9.63101 -27.91723 -32.16748  -9.16695     (-0.475,-27.917) (-8.756,-32.167) (-9.631,-9.167) 8.03868  13.9989  11.5034  8.03868  
89     -0.55181  -8.37608  -9.20400 -28.19741 -32.51807  -9.15365     (-0.552,-28.197) (-8.376,-32.518) (-9.204,-9.154) 7.30789  13.0674  10.4577  7.30789  
90     -0.62824  -7.99623  -8.77699 -28.47759 -32.86865  -9.14036     (-0.628,-28.478) (-7.996,-32.869) (-8.777,-9.140) 6.5771  11.7607  9.41191  6.5771  
91     -0.70466  -7.61637  -8.34998 -28.75777 -33.21923  -9.12707     (-0.705,-28.758) (-7.616,-33.219) (-8.350,-9.127) 5.84631  10.4539  8.36614  5.84631  
92     -0.78108  -7.23652  -7.92298 -29.03795 -33.56982  -9.11377     (-0.781,-29.038) (-7.237,-33.570) (-7.923,-9.114) 5.11552  9.14719  7.32037  5.11552  
93     -0.85751  -6.85667  -7.49597 -29.31812 -33.92040  -9.10048     (-0.858,-29.318) (-6.857,-33.920) (-7.496,-9.100) 4.38473  7.84045  6.2746  4.38473  
94     -0.93393  -6.47681  -7.06896 -29.59830 -34.27099  -9.08718     (-0.934,-29.598) (-6.477,-34.271) (-7.069,-9.087) 3.65395  6.53371  5.22884  3.65395  
95     -1.01036  -6.09696  -6.64195 -29.87848 -34.62157  -9.07389     (-1.010,-29.878) (-6.097,-34.622) (-6.642,-9.074) 2.92316  5.22697  4.18307  2.92316  
96     -1.08678  -5.71710  -6.21494 -30.15866 -34.97216  -9.06060     (-1.087,-30.159) (-5.717,-34.972) (-6.215,-9.061) 2.19237  3.92023  3.1373  2.19237  
97     -1.16321  -5.33725  -5.78793 -30.43884 -35.32274  -9.04730     (-1.163,-30.439) (-5.337,-35.323) (-5.788,-9.047) 1.46158  2.61348  2.09153  1.46158  
98     -1.23963  -4.95740  -5.36092 -30.71902 -35.67332  -9.03401     (-1.240,-30.719) (-4.957,-35.673) (-5.361,-9.034) 0.730789  1.30674  1.04577  0.730789  
99     -1.31606  -4.57754  -4.93391 -30.99920 -36.02391  -9.02072     (-1.316,-30.999) (-4.578,-36.024) (-4.934,-9.021) 0  1.7585e-14  2.6974e-06  0  
