Fol_2018-05-14.17_25_07.1_84.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     10.32757 -49.98235 -52.99501   8.76113  -6.33720 -14.19302     (-5.432,-33.240) (-2.424,-41.101) (-1.566,-3.913) 0  0  
1     10.16838 -49.50196 -52.47552   8.33687  -6.68835 -14.08918     (-5.752,-34.205) (-1.649,-40.476) (-1.832,-5.040) 1.83433  1.83433  
2     10.00919 -49.02157 -51.95604   7.91262  -7.03950 -13.98534     (-6.073,-35.170) (-0.873,-39.850) (-2.097,-6.166) 3.66865  3.66865  
3      9.85001 -48.54118 -51.43656   7.48836  -7.39065 -13.88151     (-6.393,-36.134) (-0.098,-39.225) (-2.362,-7.293) 5.33828  5.50298  
4      9.69082 -48.06080 -50.91708   7.06410  -7.74180 -13.77767     (-7.742,-36.421) (-0.678,-39.277) (-1.949,-6.036) 5.14571  5.14571     glitch
5      9.53164 -47.58041 -50.39760   6.63984  -8.09295 -13.67384     (-8.093,-36.610) (-1.453,-39.427) (-1.439,-5.581) 4.99766  4.99766  
6      9.37245 -47.10002 -49.87812   6.21558  -8.44410 -13.57000     (-8.444,-36.799) (-2.229,-39.577) (-0.928,-5.126) 5.09661  5.09661  
7      9.21326 -46.61963 -49.35864   5.79132  -8.79525 -13.46617     (-8.795,-36.988) (-3.004,-39.727) (-0.418,-4.671) 5.42908  5.42908  
8      9.05408 -46.13924 -48.83916   5.36706  -9.14640 -13.36233     (-9.054,-3.687) (-37.085,-39.785) (-0.092,-4.308) 5.84264  42.5826     glitch
9      8.89489 -45.65886 -48.31968   4.94280  -9.49755 -13.25849     (-8.895,-3.952) (-36.764,-39.425) (-0.603,-4.364) 5.87027  42.376  
10      8.73570 -45.17847 -47.80020   4.51855  -9.84870 -13.15466     (-8.736,-4.217) (-36.443,-39.064) (-1.113,-4.419) 5.99732  42.1825  
11      8.57652 -44.69808 -47.28072   4.09429 -10.19985 -13.05082     (-8.577,-4.482) (-36.122,-38.704) (-1.623,-4.474) 6.21771  42.0022  
12      8.41733 -44.21769 -46.76124   3.67003 -10.55100 -12.94699     (-8.417,-4.747) (-35.800,-38.344) (-2.134,-4.530) 6.52198  41.8353  
13      8.25814 -43.73730 -46.24176   3.24577 -10.90214 -12.84315     (-8.258,-5.012) (-35.479,-37.984) (-2.644,-4.585) 6.89903  41.6819  
14      8.09896 -43.25692 -45.72228   2.82151 -11.25329 -12.73931     (-8.099,-5.277) (-35.158,-37.623) (-3.154,-4.640) 7.33765  41.5422  
15      7.93977 -42.77653 -45.20280   2.39725 -11.60444 -12.63548     (-7.940,-5.543) (-34.837,-37.263) (-3.665,-4.696) 7.82751  41.4163  
16      7.78059 -42.29614 -44.68332   1.97299 -11.95559 -12.53164     (-7.781,-5.808) (-34.516,-36.903) (-4.175,-4.751) 8.3596  41.3044  
17      7.62140 -41.81575 -44.16384   1.54873 -12.30674 -12.42781     (-7.621,-6.073) (-34.194,-36.542) (-4.685,-4.806) 8.92637  41.2066  
18      7.46221 -41.33536 -43.64436   1.12448 -12.65789 -12.32397     (-7.462,-6.338) (-33.873,-36.182) (-5.196,-4.862) 9.52163  41.1229  
19      7.30303 -40.85498 -43.12488   0.70022 -13.00904 -12.22014     (-7.303,-6.603) (-33.552,-35.822) (-5.706,-4.917) 9.91934  41.0535  
20      7.14384 -40.37459 -42.60540   0.27596 -13.36019 -12.11630     (-7.144,-6.868) (-33.231,-35.462) (-6.216,-4.972) 10.2081  40.9984  
21      6.98465 -39.89420 -42.08591  -0.14830 -13.71134 -12.01246     (-6.985,-7.133) (-32.910,-35.101) (-6.727,-5.028) 10.5451  40.9543  
22      6.82547 -39.41381 -41.56643  -0.57256 -14.06249 -11.90863     (-6.825,-7.398) (-32.588,-34.741) (-7.237,-5.083) 10.9261  40.665  
23      6.66628 -38.93342 -41.04695  -0.99682 -14.41364 -11.80479     (-6.666,-7.663) (-32.267,-34.381) (-7.747,-5.139) 11.3465  40.3796  
24      6.50709 -38.45304 -40.52747  -1.42108 -14.76479 -11.70096     (-6.507,-7.928) (-31.946,-34.020) (-8.258,-5.194) 11.8021  39.9134  
25      6.34791 -37.97265 -40.00799  -1.84533 -15.11594 -11.59712     (-6.348,-8.193) (-31.625,-33.660) (-8.768,-5.249) 12.2891  39.4567  
26      6.18872 -37.49226 -39.48851  -2.26959 -15.46709 -11.49328     (-6.189,-8.458) (-31.304,-33.300) (-9.278,-5.305) 12.8038  39.0098  
27      6.02954 -37.01187 -38.96903  -2.69385 -15.81824 -11.38945     (-6.030,-8.723) (-30.982,-32.939) (-9.789,-5.360) 13.3431  38.5731  
28      5.87035 -36.53148 -38.44955  -3.11811 -16.16939 -11.28561     (-5.870,-8.988) (-30.661,-32.579) (-10.299,-5.415) 13.8915  38.1469  
29      5.71116 -36.05110 -37.93007  -3.54237 -16.52054 -11.18178     (-5.711,-9.254) (-30.340,-32.219) (-10.809,-5.471) 14.387  37.7316  
30      5.55198 -35.57071 -37.41059  -3.96663 -16.87169 -11.07794     (-5.552,-9.519) (-30.019,-31.859) (-11.320,-5.526) 14.9058  37.3276  
31      5.39279 -35.09032 -36.89111  -4.39089 -17.22284 -10.97411     (-5.393,-9.784) (-29.698,-31.498) (-11.830,-5.581) 15.4455  36.9351  
32      5.23360 -34.60993 -36.37163  -4.81515 -17.57399 -10.87027     (-5.234,-10.049) (-29.376,-31.138) (-12.340,-5.637) 16.0039  36.5546  
33      5.07442 -34.12954 -35.85215  -5.23940 -17.92514 -10.76643     (-5.074,-10.314) (-29.055,-30.778) (-12.851,-5.692) 16.5793  36.1865  
34      4.91523 -33.64916 -35.33267  -5.66366 -18.27628 -10.66260     (-4.915,-10.579) (-28.734,-30.417) (-13.361,-5.747) 17.17  35.8312  
35      4.75604 -33.16877 -34.81319  -6.08792 -18.62743 -10.55876     (-4.756,-10.844) (-28.413,-30.057) (-13.871,-5.803) 17.7742  35.489  
36      4.59686 -32.68838 -34.29371  -6.51218 -18.97858 -10.45493     (-4.597,-11.109) (-28.092,-29.697) (-14.382,-5.858) 18.3909  35.1602  
37      4.43767 -32.20799 -33.77423  -6.93644 -19.32973 -10.35109     (-4.438,-11.374) (-27.770,-29.337) (-14.892,-5.913) 19.0187  34.8454  
38      4.27849 -31.72760 -33.25475  -7.36070 -19.68088 -10.24725     (-4.278,-11.639) (-27.449,-28.976) (-15.402,-5.969) 19.6565  34.5449  
