Fol_2018-05-14.13_15_14.94_93.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -15.52500   2.29688  12.02282 -70.20270 -11.23174 -61.28893     (-29.540,-0.791) (-1.920,-14.320) (-12.023,-43.090) 26.2841  22.0968  
1    -15.53903   2.29265  11.99875 -70.13322 -11.23483 -61.27072     (-29.552,-0.764) (-2.012,-14.291) (-11.999,-43.159) 26.2669  22.006  
2    -15.55306   2.28843  11.97468 -70.06374 -11.23792 -61.25250     (-29.563,-0.737) (-2.105,-14.263) (-11.975,-43.227) 26.2498  21.9151  
3    -15.56709   2.28421  11.95061 -69.99426 -11.24101 -61.23428     (-29.574,-0.710) (-2.197,-14.235) (-11.951,-43.296) 26.2328  21.824  
4    -15.58112   2.27999  11.92654 -69.92478 -11.24411 -61.21607     (-29.585,-0.682) (-2.290,-14.207) (-11.927,-43.365) 26.2161  21.7327  
5    -15.59515   2.27577  11.90247 -69.85530 -11.24720 -61.19785     (-29.596,-0.655) (-2.382,-14.178) (-11.902,-43.433) 26.1995  21.6413  
6    -15.60918   2.27155  11.87840 -69.78582 -11.25029 -61.17963     (-29.608,-0.628) (-2.475,-14.150) (-11.878,-43.502) 26.183  21.5496  
7    -15.62321   2.26733  11.85433 -69.71634 -11.25338 -61.16142     (-29.619,-0.601) (-2.567,-14.122) (-11.854,-43.571) 26.1668  21.4578  
8    -15.63724   2.26311  11.83026 -69.64686 -11.25647 -61.14320     (-29.630,-0.574) (-2.659,-14.093) (-11.830,-43.639) 26.1507  21.3659  
9    -15.65127   2.25889  11.80619 -69.57737 -11.25956 -61.12498     (-29.641,-0.547) (-2.752,-14.065) (-11.806,-43.708) 26.1347  21.2737  
10    -15.66530   2.25466  11.78212 -69.50789 -11.26265 -61.10676     (-29.652,-0.519) (-2.844,-14.037) (-11.782,-43.776) 26.1189  21.1813  
11    -15.67933   2.25044  11.75805 -69.43841 -11.26574 -61.08855     (-29.663,-0.492) (-2.937,-14.008) (-11.758,-43.845) 26.1033  21.0888  
12    -15.69336   2.24622  11.73398 -69.36893 -11.26883 -61.07033     (-29.675,-0.465) (-3.029,-13.980) (-11.734,-43.914) 26.0879  20.9961  
13    -15.70739   2.24200  11.70991 -69.29945 -11.27193 -61.05211     (-29.686,-0.438) (-3.122,-13.952) (-11.710,-43.982) 26.0726  20.9032  
14    -15.72142   2.23778  11.68584 -69.22997 -11.27502 -61.03390     (-29.697,-0.411) (-3.214,-13.924) (-11.686,-44.051) 26.0575  20.81  
15    -15.73545   2.23356  11.66177 -69.16049 -11.27811 -61.01568     (-29.708,-0.384) (-3.306,-13.895) (-11.662,-44.119) 26.0426  20.7167  
16    -15.74948   2.22934  11.63770 -69.09101 -11.28120 -60.99746     (-29.719,-0.357) (-3.399,-13.867) (-11.638,-44.188) 26.0278  20.6232  
17    -15.76351   2.22512  11.61363 -69.02153 -11.28429 -60.97925     (-29.730,-0.329) (-3.491,-13.839) (-11.614,-44.257) 26.0132  20.5295  
18    -15.77754   2.22090  11.58956 -68.95204 -11.28738 -60.96103     (-29.742,-0.302) (-3.584,-13.810) (-11.590,-44.325) 25.9987  20.4356  
19    -15.79157   2.21667  11.56549 -68.88256 -11.29047 -60.94281     (-29.753,-0.275) (-3.676,-13.782) (-11.565,-44.394) 25.9845  20.3415  
20    -15.80559   2.21245  11.54142 -68.81308 -11.29356 -60.92460     (-29.764,-0.248) (-3.768,-13.754) (-11.541,-44.463) 25.9704  20.2471  
21    -15.81962   2.20823  11.51735 -68.74360 -11.29665 -60.90638     (-29.775,-0.221) (-3.861,-13.726) (-11.517,-44.531) 25.9564  20.1526  
22    -15.83365   2.20401  11.49328 -68.67412 -11.29974 -60.88816     (-29.786,-0.194) (-3.953,-13.697) (-11.493,-44.600) 25.9419  20.0578  
23    -15.84768   2.19979  11.46921 -68.60464 -11.30284 -60.86994     (-29.797,-0.166) (-4.046,-13.669) (-11.469,-44.668) 25.9156  19.9628  
24    -15.86171   2.19557  11.44514 -68.53516 -11.30593 -60.85173     (-29.809,-0.139) (-4.138,-13.641) (-11.445,-44.737) 25.8896  19.8676  
25    -15.87574   2.19135  11.42108 -68.46568 -11.30902 -60.83351     (-29.820,-0.112) (-4.231,-13.612) (-11.421,-44.806) 25.8637  19.7721  
26    -15.88977   2.18713  11.39701 -68.39620 -11.31211 -60.81529     (-29.831,-0.085) (-4.323,-13.584) (-11.397,-44.874) 25.8379  19.6765  
27    -15.90380   2.18291  11.37294 -68.32671 -11.31520 -60.79708     (-29.842,-0.058) (-4.415,-13.556) (-11.373,-44.943) 25.8123  19.5806  
28    -15.91783   2.17868  11.34887 -68.25723 -11.31829 -60.77886     (-29.853,-0.031) (-4.508,-13.528) (-11.349,-45.011) 25.7868  19.4844  
29    -15.93186   2.17446  11.32480 -68.18775 -11.32138 -60.76064     (-29.864,-0.003) (-4.600,-13.499) (-11.325,-45.080) 25.7615  19.388  
30    -15.94589   2.17024  11.30073 -68.11827 -11.32447 -60.74243     (-29.899,-0.024) (-11.277,-13.447) (-4.669,-45.125) 25.7364  19.2914  
31    -15.95992   2.16602  11.27666 -68.04879 -11.32756 -60.72421     (-29.938,-0.051) (-11.226,-13.392) (-4.734,-45.166) 25.7114  19.1945  
32    -15.97395   2.16180  11.25259 -67.97931 -11.33066 -60.70599     (-29.976,-0.078) (-11.175,-13.336) (-4.799,-45.208) 25.6865  19.0974  
33    -15.98798   2.15758  11.22852 -67.90983 -11.33375 -60.68778     (-30.014,-0.105) (-11.123,-13.281) (-4.865,-45.249) 25.6619  19  
34    -16.00201   2.15336  11.20445 -67.84035 -11.33684 -60.66956     (-30.053,-0.132) (-11.072,-13.225) (-4.930,-45.291) 25.6373  18.9024  
35    -16.01604   2.14914  11.18038 -67.77087 -11.33993 -60.65134     (-30.091,-0.160) (-11.021,-13.170) (-4.995,-45.332) 25.6129  18.8045  
36    -16.03007   2.14492  11.15631 -67.70138 -11.34302 -60.63312     (-30.129,-0.187) (-10.970,-13.115) (-5.060,-45.374) 25.5887  18.7063  
37    -16.04410   2.14069  11.13224 -67.63190 -11.34611 -60.61491     (-30.168,-0.214) (-10.918,-13.059) (-5.126,-45.415) 25.5647  18.6079  
38    -16.05813   2.13647  11.10817 -67.56242 -11.34920 -60.59669     (-30.206,-0.241) (-10.867,-13.004) (-5.191,-45.457) 25.5407  18.5092  
39    -16.07216   2.13225  11.08410 -67.49294 -11.35229 -60.57847     (-30.244,-0.268) (-10.816,-12.948) (-5.256,-45.498) 25.517  18.4102  
40    -16.08619   2.12803  11.06003 -67.42346 -11.35538 -60.56026     (-30.283,-0.295) (-10.765,-12.893) (-5.322,-45.540) 25.4934  18.3109  
41    -16.10021   2.12381  11.03596 -67.35398 -11.35847 -60.54204     (-30.321,-0.323) (-10.713,-12.837) (-5.387,-45.581) 25.47  18.2113  
42    -16.11424   2.11959  11.01189 -67.28450 -11.36157 -60.52382     (-30.359,-0.350) (-10.662,-12.782) (-5.452,-45.622) 25.4467  18.1114  
43    -16.12827   2.11537  10.98782 -67.21502 -11.36466 -60.50561     (-30.398,-0.377) (-10.611,-12.726) (-5.517,-45.664) 25.4236  18.0113  
44    -16.14230   2.11115  10.96375 -67.14554 -11.36775 -60.48739     (-30.436,-0.404) (-10.560,-12.671) (-5.583,-45.705) 25.4006  17.9108  
45    -16.15633   2.10693  10.93968 -67.07605 -11.37084 -60.46917     (-30.474,-0.431) (-10.509,-12.615) (-5.648,-45.747) 25.3778  17.81  
46    -16.17036   2.10270  10.91561 -67.00657 -11.37393 -60.45096     (-30.513,-0.458) (-10.457,-12.560) (-5.713,-45.788) 25.3552  17.7089  
47    -16.18439   2.09848  10.89154 -66.93709 -11.37702 -60.43274     (-30.551,-0.485) (-10.406,-12.505) (-5.778,-45.830) 25.3327  17.6075  
48    -16.19842   2.09426  10.86747 -66.86761 -11.38011 -60.41452     (-30.589,-0.513) (-10.355,-12.449) (-5.844,-45.871) 25.3104  17.5058  
49    -16.21245   2.09004  10.84340 -66.79813 -11.38320 -60.39630     (-30.628,-0.540) (-10.304,-12.394) (-5.909,-45.913) 25.2882  17.4037  
50    -16.22648   2.08582  10.81933 -66.72865 -11.38629 -60.37809     (-30.666,-0.567) (-10.252,-12.338) (-5.974,-45.954) 25.2662  17.3013  
51    -16.24051   2.08160  10.79526 -66.65917 -11.38938 -60.35987     (-30.704,-0.594) (-10.201,-12.283) (-6.039,-45.996) 25.2444  17.1985  
52    -16.25454   2.07738  10.77119 -66.58969 -11.39248 -60.34165     (-30.743,-0.621) (-10.150,-12.227) (-6.105,-46.037) 25.2227  17.0954  
53    -16.26857   2.07316  10.74712 -66.52021 -11.39557 -60.32344     (-30.781,-0.648) (-10.099,-12.172) (-6.170,-46.078) 25.2012  16.992  
54    -16.28260   2.06893  10.72305 -66.45072 -11.39866 -60.30522     (-30.819,-0.676) (-10.047,-12.116) (-6.235,-46.120) 25.1799  16.8881  
55    -16.29663   2.06471  10.69898 -66.38124 -11.40175 -60.28700     (-30.858,-0.703) (-9.996,-12.061) (-6.300,-46.161) 25.1587  16.7839  
56    -16.31066   2.06049  10.67491 -66.31176 -11.40484 -60.26879     (-30.896,-0.730) (-9.945,-12.005) (-6.366,-46.203) 25.1377  16.6794  
57    -16.32469   2.05627  10.65084 -66.24228 -11.40793 -60.25057     (-30.934,-0.757) (-9.894,-11.950) (-6.431,-46.244) 25.1168  16.5744  
58    -16.33872   2.05205  10.62677 -66.17280 -11.41102 -60.23235     (-30.973,-0.784) (-9.843,-11.895) (-6.496,-46.286) 25.0961  16.4691  
59    -16.35275   2.04783  10.60271 -66.10332 -11.41411 -60.21413     (-31.011,-0.811) (-9.791,-11.839) (-6.561,-46.327) 25.0756  16.3633  
60    -16.36678   2.04361  10.57864 -66.03384 -11.41720 -60.19592     (-31.049,-0.839) (-9.740,-11.784) (-6.627,-46.369) 25.0553  16.2572  
61    -16.38081   2.03939  10.55457 -65.96436 -11.42030 -60.17770     (-31.088,-0.866) (-9.689,-11.728) (-6.692,-46.410) 25.0351  16.1506  
62    -16.39483   2.03517  10.53050 -65.89488 -11.42339 -60.15948     (-31.126,-0.893) (-9.638,-11.673) (-6.757,-46.452) 25.0151  16.0437  
63    -16.40886   2.03094  10.50643 -65.82539 -11.42648 -60.14127     (-31.164,-0.920) (-9.586,-11.617) (-6.822,-46.493) 24.9952  15.9362  
64    -16.42289   2.02672  10.48236 -65.75591 -11.42957 -60.12305     (-31.203,-0.947) (-9.535,-11.562) (-6.888,-46.534) 24.9755  15.8284  
65    -16.43692   2.02250  10.45829 -65.68643 -11.43266 -60.10483     (-31.241,-0.974) (-9.484,-11.506) (-6.953,-46.576) 24.956  15.7201  
66    -16.45095   2.01828  10.43422 -65.61695 -11.43575 -60.08662     (-31.279,-1.002) (-9.433,-11.451) (-7.018,-46.617) 24.9367  15.6113  
67    -16.46498   2.01406  10.41015 -65.54747 -11.43884 -60.06840     (-31.318,-1.029) (-9.381,-11.396) (-7.084,-46.659) 24.9175  15.5021  
68    -16.47901   2.00984  10.38608 -65.47799 -11.44193 -60.05018     (-31.356,-1.056) (-9.330,-11.340) (-7.149,-46.700) 24.8985  15.3924  
69    -16.49304   2.00562  10.36201 -65.40851 -11.44502 -60.03197     (-31.394,-1.083) (-9.279,-11.285) (-7.214,-46.742) 24.8796  15.2822  
70    -16.50707   2.00140  10.33794 -65.33903 -11.44811 -60.01375     (-31.433,-1.110) (-9.228,-11.229) (-7.279,-46.783) 24.861  15.1715  
71    -16.52110   1.99718  10.31387 -65.26955 -11.45121 -59.99553     (-31.471,-1.137) (-9.177,-11.174) (-7.345,-46.825) 24.8425  15.0603  
72    -16.53513   1.99295  10.28980 -65.20006 -11.45430 -59.97731     (-31.509,-1.164) (-9.125,-11.118) (-7.410,-46.866) 24.8241  14.9486  
73    -16.54916   1.98873  10.26573 -65.13058 -11.45739 -59.95910     (-31.548,-1.192) (-9.074,-11.063) (-7.475,-46.908) 24.806  14.8364  
74    -16.56319   1.98451  10.24166 -65.06110 -11.46048 -59.94088     (-31.586,-1.219) (-9.023,-11.007) (-7.540,-46.949) 24.788  14.7236  
75    -16.57722   1.98029  10.21759 -64.99162 -11.46357 -59.92266     (-31.624,-1.246) (-8.972,-10.952) (-7.606,-46.990) 24.7702  14.6102  
76    -16.59125   1.97607  10.19352 -64.92214 -11.46666 -59.90445     (-31.663,-1.273) (-8.920,-10.896) (-7.671,-47.032) 24.7525  14.4963  
77    -16.60528   1.97185  10.16945 -64.85266 -11.46975 -59.88623     (-31.701,-1.300) (-8.869,-10.841) (-7.736,-47.073) 24.7351  14.3818  
78    -16.61931   1.96763  10.14538 -64.78318 -11.47284 -59.86801     (-31.739,-1.327) (-8.818,-10.786) (-7.801,-47.115) 24.7178  14.2667  
79    -16.63334   1.96341  10.12131 -64.71370 -11.47593 -59.84980     (-31.778,-1.355) (-8.767,-10.730) (-7.867,-47.156) 24.7006  14.1509  
80    -16.64737   1.95919  10.09724 -64.64422 -11.47903 -59.83158     (-31.816,-1.382) (-8.715,-10.675) (-7.932,-47.198) 24.6837  14.0346  
81    -16.66140   1.95496  10.07317 -64.57473 -11.48212 -59.81336     (-31.854,-1.409) (-8.664,-10.619) (-7.997,-47.239) 24.6669  13.9176  
82    -16.67543   1.95074  10.04910 -64.50525 -11.48521 -59.79515     (-31.893,-1.436) (-8.613,-10.564) (-8.062,-47.281) 24.6503  13.8  
83    -16.68945   1.94652  10.02503 -64.43577 -11.48830 -59.77693     (-31.931,-1.463) (-8.562,-10.508) (-8.128,-47.322) 24.6339  13.6816  
84    -16.70348   1.94230  10.00096 -64.36629 -11.49139 -59.75871     (-31.969,-1.490) (-8.511,-10.453) (-8.193,-47.364) 24.6176  13.5626  
85    -16.71751   1.93808   9.97689 -64.29681 -11.49448 -59.74049     (-32.008,-1.518) (-8.459,-10.397) (-8.258,-47.405) 24.6016  13.4429  
86    -16.73154   1.93386   9.95282 -64.22733 -11.49757 -59.72228     (-32.046,-1.545) (-8.408,-10.342) (-8.323,-47.446) 24.5857  13.3224  
87    -16.74557   1.92964   9.92875 -64.15785 -11.50066 -59.70406     (-32.084,-1.572) (-8.357,-10.286) (-8.389,-47.488) 24.5699  13.2012  
88    -16.75960   1.92542   9.90468 -64.08837 -11.50375 -59.68584     (-32.123,-1.599) (-8.306,-10.231) (-8.454,-47.529) 24.5544  13.0792  
89    -16.77363   1.92120   9.88061 -64.01889 -11.50684 -59.66763     (-32.161,-1.626) (-8.254,-10.176) (-8.519,-47.571) 24.539  12.9564  
90    -16.78766   1.91697   9.85654 -63.94940 -11.50994 -59.64941     (-32.199,-1.653) (-8.203,-10.120) (-8.585,-47.612) 24.5238  12.8328  
91    -16.80169   1.91275   9.83247 -63.87992 -11.51303 -59.63119     (-32.238,-1.681) (-8.152,-10.065) (-8.650,-47.654) 24.5088  12.7084  
92    -16.81572   1.90853   9.80840 -63.81044 -11.51612 -59.61298     (-32.276,-1.708) (-8.101,-10.009) (-8.715,-47.695) 24.494  12.5831  
93    -16.82975   1.90431   9.78434 -63.74096 -11.51921 -59.59476     (-32.314,-1.735) (-8.049,-9.954) (-8.780,-47.737) 24.4793  12.4569  
94    -16.84378   1.90009   9.76027 -63.67148 -11.52230 -59.57654     (-32.353,-1.762) (-7.998,-9.898) (-8.846,-47.778) 24.4649  12.3297  
95    -16.85781   1.89587   9.73620 -63.60200 -11.52539 -59.55833     (-32.391,-1.789) (-7.947,-9.843) (-8.911,-47.820) 24.4505  12.2017  
96    -16.87184   1.89165   9.71213 -63.53252 -11.52848 -59.54011     (-32.429,-1.816) (-7.896,-9.787) (-8.976,-47.861) 24.4364  12.0726  
97    -16.88587   1.88743   9.68806 -63.46304 -11.53157 -59.52189     (-32.468,-1.844) (-7.845,-9.732) (-9.041,-47.902) 24.4225  11.9426  
98    -16.89990   1.88321   9.66399 -63.39356 -11.53466 -59.50367     (-32.506,-1.871) (-7.793,-9.677) (-9.107,-47.944) 24.4087  11.8114  
99    -16.91393   1.87898   9.63992 -63.32407 -11.53775 -59.48546     (-32.544,-1.898) (-7.742,-9.621) (-9.172,-47.985) 24.3951  11.6793  
100    -16.92796   1.87476   9.61585 -63.25459 -11.54085 -59.46724     (-32.583,-1.925) (-7.691,-9.566) (-9.237,-48.027) 24.3817  11.546  
