Fol_2018-05-14.12_56_54.26_25.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -5.37242 -19.75123 -11.29968 -18.18034   0.86100  -1.86474     (-10.439,-17.319) (-20.612,-0.861) (-4.511,-1.004) 14.4255  19.2616  
1     -5.37749 -19.75209 -11.29288 -18.17947   0.85928  -1.86388     (-10.434,-17.320) (-20.611,-0.859) (-4.518,-1.005) 14.4727  19.2347  
2     -5.38256 -19.75295 -11.28609 -18.17861   0.85756  -1.86302     (-10.429,-17.321) (-20.611,-0.858) (-4.525,-1.005) 14.5216  19.2091  
3     -5.38763 -19.75381 -11.27929 -18.17775   0.85583  -1.86215     (-10.423,-17.322) (-20.610,-0.856) (-4.532,-1.006) 14.5721  19.1849  
4     -5.39270 -19.75467 -11.27250 -18.17689   0.85411  -1.86129     (-10.418,-17.323) (-20.609,-0.854) (-4.539,-1.007) 14.6242  19.1576  
5     -5.39778 -19.75554 -11.26570 -18.17603   0.85238  -1.86043     (-10.413,-17.324) (-20.608,-0.852) (-4.545,-1.008) 14.678  19.1063  
6     -5.40285 -19.75640 -11.25891 -18.17516   0.85066  -1.85957     (-10.408,-17.325) (-20.607,-0.851) (-4.552,-1.009) 14.72  19.0562  
7     -5.40792 -19.75726 -11.25211 -18.17430   0.84894  -1.85871     (-10.403,-17.325) (-20.606,-0.849) (-4.559,-1.010) 14.7615  19.0074  
8     -5.41299 -19.75812 -11.24532 -18.17344   0.84721  -1.85784     (-10.398,-17.326) (-20.605,-0.847) (-4.566,-1.011) 14.8046  18.9599  
9     -5.41806 -19.75898 -11.23852 -18.17258   0.84549  -1.85698     (-10.393,-17.327) (-20.604,-0.845) (-4.573,-1.011) 14.8494  18.9137  
10     -5.42313 -19.75985 -11.23173 -18.17172   0.84377  -1.85612     (-10.388,-17.328) (-20.604,-0.844) (-4.579,-1.012) 14.8959  18.8687  
11     -5.42820 -19.76071 -11.22493 -18.17086   0.84204  -1.85526     (-10.383,-17.329) (-20.603,-0.842) (-4.586,-1.013) 14.944  18.8251  
12     -5.43327 -19.76157 -11.21814 -18.16999   0.84032  -1.85440     (-10.378,-17.330) (-20.602,-0.840) (-4.593,-1.014) 14.9937  18.7828  
13     -5.43835 -19.76243 -11.21134 -18.16913   0.83859  -1.85354     (-10.373,-17.331) (-20.601,-0.839) (-4.600,-1.015) 15.045  18.7419  
14     -5.44342 -19.76329 -11.20455 -18.16827   0.83687  -1.85267     (-10.368,-17.331) (-20.600,-0.837) (-4.607,-1.016) 15.098  18.7022  
15     -5.44849 -19.76416 -11.19775 -18.16741   0.83515  -1.85181     (-10.363,-17.332) (-20.599,-0.835) (-4.613,-1.017) 15.1525  18.664  
16     -5.45356 -19.76502 -11.19096 -18.16655   0.83342  -1.85095     (-10.358,-17.333) (-20.598,-0.833) (-4.620,-1.018) 15.2085  18.627  
17     -5.45863 -19.76588 -11.18416 -18.16568   0.83170  -1.85009     (-10.352,-17.334) (-20.598,-0.832) (-4.627,-1.018) 15.2661  18.5915  
18     -5.46370 -19.76674 -11.17737 -18.16482   0.82998  -1.84923     (-10.347,-17.335) (-20.597,-0.830) (-4.634,-1.019) 15.3253  18.5573  
19     -5.46877 -19.76760 -11.17057 -18.16396   0.82825  -1.84836     (-10.342,-17.336) (-20.596,-0.828) (-4.641,-1.020) 15.3859  18.5245  
20     -5.47385 -19.76846 -11.16378 -18.16310   0.82653  -1.84750     (-10.337,-17.337) (-20.595,-0.827) (-4.647,-1.021) 15.448  18.493  
21     -5.47892 -19.76933 -11.15698 -18.16224   0.82480  -1.84664     (-10.332,-17.337) (-20.594,-0.825) (-4.654,-1.022) 15.5116  18.463  
22     -5.48399 -19.77019 -11.15019 -18.16137   0.82308  -1.84578     (-10.327,-17.338) (-20.593,-0.823) (-4.661,-1.023) 15.5767  18.4343  
23     -5.48906 -19.77105 -11.14339 -18.16051   0.82136  -1.84492     (-10.322,-17.339) (-20.592,-0.821) (-4.668,-1.024) 15.6432  18.4071  
24     -5.49413 -19.77191 -11.13660 -18.15965   0.81963  -1.84406     (-10.317,-17.340) (-20.592,-0.820) (-4.674,-1.024) 15.7111  18.3813  
25     -5.49920 -19.77277 -11.12980 -18.15879   0.81791  -1.84319     (-10.312,-17.341) (-20.591,-0.818) (-4.681,-1.025) 15.7804  18.3569  
26     -5.50427 -19.77364 -11.12301 -18.15793   0.81619  -1.84233     (-10.307,-17.342) (-20.590,-0.816) (-4.688,-1.026) 15.8511  18.3339  
27     -5.50934 -19.77450 -11.11621 -18.15707   0.81446  -1.84147     (-10.302,-17.343) (-20.589,-0.814) (-4.695,-1.027) 15.9231  18.3123  
28     -5.51442 -19.77536 -11.10942 -18.15620   0.81274  -1.84061     (-10.297,-17.343) (-20.588,-0.813) (-4.702,-1.028) 15.9965  18.2922  
29     -5.51949 -19.77622 -11.10262 -18.15534   0.81101  -1.83975     (-10.292,-17.344) (-20.587,-0.811) (-4.708,-1.029) 16.0712  18.2735  
30     -5.52456 -19.77708 -11.09583 -18.15448   0.80929  -1.83888     (-10.287,-17.345) (-20.586,-0.809) (-4.715,-1.030) 16.1472  18.2563  
31     -5.52963 -19.77795 -11.08903 -18.15362   0.80757  -1.83802     (-10.281,-17.346) (-20.586,-0.808) (-4.722,-1.030) 16.2245  18.2405  
32     -5.53470 -19.77881 -11.08224 -18.15276   0.80584  -1.83716     (-10.276,-17.347) (-20.585,-0.806) (-4.729,-1.031) 16.3031  18.2261  
33     -5.53977 -19.77967 -11.07544 -18.15189   0.80412  -1.83630     (-10.271,-17.348) (-20.584,-0.804) (-4.736,-1.032) 16.3829  18.2132  
34     -5.54484 -19.78053 -11.06865 -18.15103   0.80240  -1.83544     (-10.266,-17.349) (-20.583,-0.802) (-4.742,-1.033) 16.464  18.2018  
35     -5.54992 -19.78139 -11.06185 -18.15017   0.80067  -1.83457     (-10.261,-17.349) (-20.582,-0.801) (-4.749,-1.034) 16.5463  18.1918  
36     -5.55499 -19.78225 -11.05506 -18.14931   0.79895  -1.83371     (-10.256,-17.350) (-20.581,-0.799) (-4.756,-1.035) 16.6298  18.1833  
37     -5.56006 -19.78312 -11.04826 -18.14845   0.79722  -1.83285     (-10.251,-17.351) (-20.580,-0.797) (-4.763,-1.036) 16.7144  18.1762  
38     -5.56513 -19.78398 -11.04147 -18.14759   0.79550  -1.83199     (-10.246,-17.352) (-20.579,-0.796) (-4.770,-1.036) 16.8002  18.1707  
39     -5.57020 -19.78484 -11.03467 -18.14672   0.79378  -1.83113     (-10.241,-17.353) (-20.579,-0.794) (-4.776,-1.037) 16.8872  18.1665  
40     -5.57527 -19.78570 -11.02788 -18.14586   0.79205  -1.83027     (-10.236,-17.354) (-20.578,-0.792) (-4.783,-1.038) 16.9753  18.1639  
41     -5.58034 -19.78656 -11.02108 -18.14500   0.79033  -1.82940     (-10.231,-17.355) (-20.577,-0.790) (-4.790,-1.039) 17.0645  18.1627  
42     -5.58541 -19.78743 -11.01429 -18.14414   0.78861  -1.82854     (-10.226,-17.356) (-20.576,-0.789) (-4.797,-1.040) 17.1548  18.163  
43     -5.59049 -19.78829 -11.00749 -18.14328   0.78688  -1.82768     (-10.221,-17.356) (-20.575,-0.787) (-4.804,-1.041) 17.2461  18.1648  
44     -5.59556 -19.78915 -11.00070 -18.14241   0.78516  -1.82682     (-10.216,-17.357) (-20.574,-0.785) (-4.810,-1.042) 17.3386  18.168  
45     -5.60063 -19.79001 -10.99390 -18.14155   0.78344  -1.82596     (-10.210,-17.358) (-20.573,-0.783) (-4.817,-1.043) 17.432  18.1727  
46     -5.60570 -19.79087 -10.98711 -18.14069   0.78171  -1.82509     (-10.205,-17.359) (-20.573,-0.782) (-4.824,-1.043) 17.5265  18.1788  
47     -5.61077 -19.79173 -10.98031 -18.13983   0.77999  -1.82423     (-10.200,-17.360) (-20.572,-0.780) (-4.831,-1.044) 17.622  18.1865  
48     -5.61584 -19.79260 -10.97352 -18.13897   0.77826  -1.82337     (-10.195,-17.361) (-20.571,-0.778) (-4.838,-1.045) 17.7185  18.1955  
49     -5.62091 -19.79346 -10.96672 -18.13810   0.77654  -1.82251     (-10.190,-17.362) (-20.570,-0.777) (-4.844,-1.046) 17.816  18.2061  
50     -5.62599 -19.79432 -10.95993 -18.13724   0.77482  -1.82165     (-10.185,-17.362) (-20.569,-0.775) (-4.851,-1.047) 17.9144  18.2181  
51     -5.63106 -19.79518 -10.95313 -18.13638   0.77309  -1.82078     (-10.180,-17.363) (-20.568,-0.773) (-4.858,-1.048) 18.0137  18.2316  
52     -5.63613 -19.79604 -10.94633 -18.13552   0.77137  -1.81992     (-10.175,-17.364) (-20.567,-0.771) (-4.865,-1.049) 18.114  18.2465  
