Fol_2018-05-14.13_16_00.97_96.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     15.01208 -58.85003  -8.59768 -23.41411 -17.61947 -34.93859     (-3.807,-35.819) (-46.445,-4.791) (-2.607,-9.705) 34.0491  28.5436  
1     14.99325 -58.83761  -8.59168 -23.42653 -17.60662 -34.91334     (-3.788,-35.806) (-46.458,-4.803) (-2.613,-9.730) 34.0167  28.5768  
2     14.97441 -58.82519  -8.58568 -23.43895 -17.59378 -34.88808     (-3.769,-35.794) (-46.470,-4.816) (-2.619,-9.756) 33.9845  28.6102  
3     14.95557 -58.81278  -8.57969 -23.45137 -17.58094 -34.86282     (-3.751,-35.782) (-46.483,-4.829) (-2.625,-9.781) 33.9524  28.6437  
4     14.93673 -58.80036  -8.57369 -23.46378 -17.56810 -34.83756     (-3.732,-35.769) (-46.495,-4.842) (-2.631,-9.806) 33.9204  28.6773  
5     14.91789 -58.78794  -8.56769 -23.47620 -17.55526 -34.81230     (-3.713,-35.757) (-46.507,-4.855) (-2.637,-9.831) 33.8885  28.7112  
6     14.89906 -58.77552  -8.56170 -23.48862 -17.54242 -34.78704     (-3.694,-35.744) (-46.520,-4.868) (-2.643,-9.857) 33.8567  28.7451  
7     14.88022 -58.76311  -8.55570 -23.50103 -17.52957 -34.76178     (-3.675,-35.732) (-46.532,-4.881) (-2.649,-9.882) 33.825  28.7792  
8     14.86138 -58.75069  -8.54971 -23.51345 -17.51673 -34.73652     (-3.656,-35.719) (-46.545,-4.893) (-2.655,-9.907) 33.7935  28.8135  
9     14.84254 -58.73827  -8.54371 -23.52587 -17.50389 -34.71126     (-3.637,-35.707) (-46.557,-4.906) (-2.661,-9.932) 33.7621  28.8479  
10     14.82371 -58.72586  -8.53771 -23.53829 -17.49105 -34.68601     (-3.619,-35.695) (-46.569,-4.919) (-2.667,-9.958) 33.7308  28.8825  
11     14.80487 -58.71344  -8.53172 -23.55070 -17.47821 -34.66075     (-3.600,-35.682) (-46.582,-4.932) (-2.673,-9.983) 33.6996  28.9172  
12     14.78603 -58.70102  -8.52572 -23.56312 -17.46537 -34.63549     (-3.581,-35.670) (-46.594,-4.945) (-2.679,-10.008) 33.6686  28.9521  
13     14.76719 -58.68860  -8.51972 -23.57554 -17.45252 -34.61023     (-3.562,-35.657) (-46.607,-4.958) (-2.685,-10.033) 33.6377  28.9871  
14     14.74835 -58.67619  -8.51373 -23.58795 -17.43968 -34.58497     (-3.543,-35.645) (-46.619,-4.970) (-2.691,-10.059) 33.6069  29.0222  
15     14.72952 -58.66377  -8.50773 -23.60037 -17.42684 -34.55971     (-3.524,-35.633) (-46.632,-4.983) (-2.697,-10.084) 33.5762  29.0575  
16     14.71068 -58.65135  -8.50174 -23.61279 -17.41400 -34.53445     (-3.506,-35.620) (-46.644,-4.996) (-2.703,-10.109) 33.5456  29.0929  
17     14.69184 -58.63894  -8.49574 -23.62521 -17.40116 -34.50919     (-3.487,-35.608) (-46.656,-5.009) (-2.709,-10.134) 33.5152  29.1285  
18     14.67300 -58.62652  -8.48974 -23.63762 -17.38832 -34.48394     (-3.468,-35.595) (-46.669,-5.022) (-2.715,-10.160) 33.4849  29.1643  
