Fol_2018-05-06.16_50_12.1_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
22     -0.82473 -38.43373 -40.20349  -2.82446   2.35182 -18.00863     (-16.129,-38.204) (-1.054,-1.879) (-0.473,-35.270) 13.0001  14.2041  22.44  9.91163  
23     -0.86999 -38.34993 -39.70552  -2.84498   2.26630 -18.26978     (-16.582,-38.402) (-0.818,-1.688) (-0.579,-35.225) 13.4247  14.8497  23.2513  11.1657  
24     -0.91525 -38.26614 -39.20756  -2.86550   2.18078 -18.53092     (-17.035,-38.601) (-0.581,-1.496) (-0.685,-35.180) 13.8616  15.4954  24.071  12.321  
25     -0.96051 -38.18235 -38.70959  -2.88601   2.09526 -18.79207     (-17.488,-38.799) (-0.344,-1.305) (-0.791,-35.136) 14.3097  16.141  24.8982  13.4031  
26     -1.00577 -38.09855 -38.21163  -2.90653   2.00974 -19.05322     (-17.940,-38.997) (-0.107,-1.113) (-0.897,-35.091) 14.7679  16.7866  25.7322  14.4284  
27     -1.05103 -38.01476 -37.71366  -2.92705   1.92422 -19.31436     (-34.916,-39.066) (-0.130,-1.051) (-0.873,-18.263) 15.0505  17.1425  26.7164  36.359  
28     -1.09629 -37.93096 -37.21570  -2.94756   1.83870 -19.57551     (-34.635,-39.027) (-0.366,-1.096) (-0.742,-18.479) 15.1911  17.2525  26.6951  36.0017  
29     -1.14155 -37.84717 -36.71773  -2.96808   1.75318 -19.83666     (-34.353,-38.989) (-0.603,-1.142) (-0.612,-18.695) 15.3436  17.2628  26.6854  35.6465  
30     -1.18681 -37.76338 -36.21977  -2.98860   1.66765 -20.09780     (-34.071,-38.950) (-0.840,-1.187) (-0.481,-18.911) 15.5077  17.2972  26.687  35.2934  
31     -1.23207 -37.67958 -35.72180  -3.00912   1.58213 -20.35895     (-33.790,-38.912) (-1.077,-1.232) (-0.350,-19.127) 15.683  17.3556  26.7  34.9426  
32     -1.27733 -37.59579 -35.22384  -3.02963   1.49661 -20.62010     (-33.508,-38.873) (-1.314,-1.277) (-0.219,-19.343) 15.8691  17.4376  26.7242  34.5934  
33     -1.32259 -37.51199 -34.72587  -3.05015   1.41109 -20.88124     (-33.226,-38.835) (-1.551,-1.323) (-0.088,-19.559) 16.0657  17.5431  26.7594  34.1781  
34     -1.36785 -37.42820 -34.22791  -3.07067   1.32557 -21.14239     (-32.902,-1.745) (-38.754,-1.326) (-0.042,-19.817) 16.3292  17.6716  26.8673  16.347  
35     -1.41311 -37.34440 -33.72994  -3.09118   1.24005 -21.40353     (-32.490,-1.851) (-38.584,-1.240) (-0.173,-20.163) 16.5893  17.8225  27.1243  16.6066  
36     -1.45837 -37.26061 -33.23198  -3.11170   1.15453 -21.66468     (-32.077,-1.957) (-38.415,-1.155) (-0.304,-20.510) 16.8665  17.9953  27.4054  16.8832  
37     -1.50363 -37.17682 -32.73401  -3.13222   1.06901 -21.92583     (-31.665,-2.063) (-38.246,-1.069) (-0.435,-20.857) 17.1598  18.1895  27.7096  17.176  
38     -1.54889 -37.09302 -32.23605  -3.15273   0.98349 -22.18697     (-31.253,-2.169) (-38.077,-0.983) (-0.565,-21.203) 17.4685  18.4042  28.0364  17.4842  
39     -1.59415 -37.00923 -31.73808  -3.17325   0.89797 -22.44812     (-30.840,-2.275) (-37.907,-0.898) (-0.696,-21.550) 17.7918  18.6389  28.3849  17.807  
40     -1.63941 -36.92543 -31.24012  -3.19377   0.81245 -22.70927     (-30.428,-2.381) (-37.738,-0.812) (-0.827,-21.897) 18.1289  18.8927  28.7544  18.1435  
41     -1.68467 -36.84164 -30.74215  -3.21428   0.72693 -22.97041     (-30.015,-2.487) (-37.569,-0.727) (-0.958,-22.243) 18.479  19.1649  29.144  18.4932  
42     -1.72993 -36.75785 -30.24419  -3.23480   0.64141 -23.23156     (-29.603,-2.593) (-37.399,-0.641) (-1.089,-22.590) 18.8415  19.4547  29.5529  18.8551  
43     -1.77519 -36.67405 -29.74622  -3.25532   0.55588 -23.49271     (-29.190,-2.699) (-37.230,-0.556) (-1.219,-22.937) 19.2155  19.7614  29.9804  19.2287  
44     -1.82045 -36.59026 -29.24826  -3.27584   0.47036 -23.75385     (-28.778,-2.805) (-37.061,-0.470) (-1.350,-23.283) 19.5911  20.0841  30.4257  19.6133  
45     -1.86571 -36.50646 -28.75029  -3.29635   0.38484 -24.01500     (-28.365,-2.912) (-36.891,-0.385) (-1.481,-23.630) 19.9696  20.4222  30.8879  20.0082  
46     -1.91098 -36.42267 -28.25233  -3.31687   0.29932 -24.27615     (-27.953,-3.018) (-36.722,-0.299) (-1.612,-23.977) 20.3584  20.7748  31.3664  20.4128  
47     -1.95624 -36.33887 -27.75436  -3.33739   0.21380 -24.53729     (-27.541,-3.124) (-36.553,-0.214) (-1.742,-24.323) 20.7571  21.1413  31.8605  20.8266  
48     -2.00150 -36.25508 -27.25640  -3.35790   0.12828 -24.79844     (-27.128,-3.230) (-36.383,-0.128) (-1.873,-24.670) 21.165  21.5209  32.3693  21.249  
49     -2.04676 -36.17129 -26.75843  -3.37842   0.04276 -25.05959     (-26.716,-3.336) (-36.214,-0.043) (-2.004,-25.017) 21.5817  21.913  32.8922  21.6796  
50     -2.09202 -36.08749 -26.26047  -3.39894  -0.04276 -25.32073     (-2.092,-3.399) (-36.087,-0.043) (-26.260,-25.321) 21.9788  21.813  33.3724  22.1587  
51     -2.13728 -36.00370 -25.76250  -3.41945  -0.12828 -25.58188     (-2.137,-3.419) (-36.004,-0.128) (-25.763,-25.582) 22.3566  21.2989  33.8116  22.5352  
52     -2.18254 -35.91990 -25.26454  -3.43997  -0.21380 -25.84303     (-2.183,-3.440) (-35.920,-0.214) (-25.265,-25.843) 22.0346  20.7922  33.3059  22.2033  
53     -2.22780 -35.83611 -24.76658  -3.46049  -0.29932 -26.10417     (-2.228,-3.460) (-35.836,-0.299) (-24.767,-26.104) 21.4881  20.2933  32.5219  21.657  
54     -2.27306 -35.75231 -24.26861  -3.48100  -0.38484 -26.36532     (-2.273,-3.481) (-35.752,-0.385) (-24.269,-26.365) 20.9432  19.8029  31.7413  21.1122  
55     -2.31832 -35.66852 -23.77065  -3.50152  -0.47036 -26.62647     (-2.318,-3.502) (-35.669,-0.470) (-23.771,-26.626) 20.4  19.3217  30.9384  20.5692  
56     -2.36358 -35.58473 -23.27268  -3.52204  -0.55588 -26.88761     (-2.364,-3.522) (-35.585,-0.556) (-23.273,-26.888) 19.8588  18.8502  30.1374  20.0281  
57     -2.40884 -35.50093 -22.77472  -3.54256  -0.64141 -27.14876     (-2.409,-3.543) (-35.501,-0.641) (-22.775,-27.149) 19.3197  18.3894  29.3392  19.4891  
58     -2.45410 -35.41714 -22.27675  -3.56307  -0.72693 -27.40990     (-2.454,-3.563) (-35.417,-0.727) (-22.277,-27.410) 18.7827  17.94  28.5441  18.9523  
59     -2.49936 -35.33334 -21.77879  -3.58359  -0.81245 -27.67105     (-2.499,-3.584) (-35.333,-0.812) (-21.779,-27.671) 18.2483  17.5028  27.7521  18.418  
60     -2.54462 -35.24955 -21.28082  -3.60411  -0.89797 -27.93220     (-2.545,-3.604) (-35.250,-0.898) (-21.281,-27.932) 17.7165  17.0789  26.9638  17.8863  
61     -2.58988 -35.16576 -20.78286  -3.62462  -0.98349 -28.19334     (-2.590,-3.625) (-35.166,-0.983) (-20.783,-28.193) 17.1876  16.6692  26.1793  17.3575  
62     -2.63514 -35.08196 -20.28489  -3.64514  -1.06901 -28.45449     (-2.635,-3.645) (-35.082,-1.069) (-20.285,-28.454) 16.662  16.2748  25.3991  16.8319  
63     -2.68040 -34.99817 -19.78693  -3.66566  -1.15453 -28.71564     (-2.680,-3.666) (-34.998,-1.155) (-19.787,-28.716) 16.1398  15.8969  24.6236  16.3097  
64     -2.72566 -34.91437 -19.28896  -3.68617  -1.24005 -28.97678     (-2.726,-3.686) (-34.914,-1.240) (-19.289,-28.977) 15.6215  15.5366  23.8531  15.7914  
65     -2.77092 -34.83058 -18.79100  -3.70669  -1.32557 -29.23793     (-2.771,-3.707) (-34.831,-1.326) (-18.791,-29.238) 15.1075  15.1952  23.0883  15.2773  
66     -2.81618 -34.74678 -18.29303  -3.72721  -1.41109 -29.49908     (-2.816,-3.727) (-34.747,-1.411) (-18.293,-29.499) 14.5982  14.874  22.3297  14.7678  
67     -2.86144 -34.66299 -17.79507  -3.74772  -1.49661 -29.76022     (-2.861,-3.748) (-34.663,-1.497) (-17.795,-29.760) 14.0941  14.5743  21.5779  14.2635  
68     -2.90670 -34.57920 -17.29710  -3.76824  -1.58213 -30.02137     (-2.907,-3.768) (-34.579,-1.582) (-17.297,-30.021) 13.5958  14.2975  20.8337  13.7649  
69     -2.95196 -34.49540 -16.79914  -3.78876  -1.66765 -30.28252     (-2.952,-3.789) (-34.495,-1.668) (-16.799,-30.283) 13.1039  13.8525  20.0979  13.2726  
70     -2.99722 -34.41161 -16.30117  -3.80927  -1.75318 -30.54366     (-2.997,-3.809) (-34.412,-1.753) (-16.301,-30.544) 12.6193  13.3996  19.3716  12.7875  
71     -3.04248 -34.32781 -15.80321  -3.82979  -1.83870 -30.80481     (-3.042,-3.830) (-34.328,-1.839) (-15.803,-30.805) 12.1428  12.9598  18.6557  12.3102  
72     -3.08774 -34.24402 -15.30524  -3.85031  -1.92422 -31.06596     (-3.088,-3.850) (-34.244,-1.924) (-15.305,-31.066) 11.6753  12.5237  17.9515  11.8419  
73     -3.13300 -34.16023 -14.80728  -3.87083  -2.00974 -31.32710     (-3.133,-3.871) (-34.160,-2.010) (-14.807,-31.327) 11.2181  12.1021  17.2606  11.3835  
74     -3.17826 -34.07643 -14.30931  -3.89134  -2.09526 -31.58825     (-3.178,-3.891) (-34.076,-2.095) (-14.309,-31.588) 10.7723  11.7011  16.5845  10.9364  
75     -3.22352 -33.99264 -13.81135  -3.91186  -2.18078 -31.84940     (-3.224,-3.912) (-33.993,-2.181) (-13.811,-31.849) 10.3395  11.3226  15.9251  10.502  
76     -3.26878 -33.90884 -13.31338  -3.93238  -2.26630 -32.11054     (-3.269,-3.932) (-33.909,-2.266) (-13.313,-32.111) 9.92149  10.9691  15.2846  10.0819  
77     -3.31404 -33.82505 -12.81542  -3.95289  -2.35182 -32.37169     (-3.314,-3.953) (-33.825,-2.352) (-12.815,-32.372) 9.52006  10.6431  14.6654  9.67793  
78     -3.35930 -33.74125 -12.31745  -3.97341  -2.43734 -32.63284     (-3.359,-3.973) (-33.741,-2.437) (-12.317,-32.633) 9.13745  10.3471  14.0705  9.29228  
79     -3.40456 -33.65746 -11.81949  -3.99393  -2.52286 -32.89398     (-3.405,-3.994) (-33.657,-2.523) (-11.819,-32.894) 8.77613  10.0839  13.5029  8.9273  
80     -3.44982 -33.57367 -11.32152  -4.01444  -2.60838 -33.15513     (-3.450,-4.014) (-33.574,-2.608) (-11.322,-33.155) 8.43883  9.85595  12.9662  8.58561  
81     -3.49508 -33.48987 -10.82356  -4.03496  -2.69390 -33.41627     (-3.495,-4.035) (-33.490,-2.694) (-10.824,-33.416) 8.12855  9.64943  12.4646  8.27012  
82     -3.54034 -33.40608 -10.32559  -4.05548  -2.77942 -33.67742     (-3.540,-4.055) (-33.406,-2.779) (-10.326,-33.677) 7.84848  9.47291  12.0023  7.98391  
83     -3.58560 -33.32228  -9.82763  -4.07599  -2.86495 -33.93857     (-3.586,-4.076) (-33.322,-2.865) (-9.828,-33.939) 7.60196  9.33315  11.5841  7.73025  
84     -3.63086 -33.23849  -9.32966  -4.09651  -2.95047 -34.19971     (-3.631,-4.097) (-33.238,-2.950) (-9.330,-34.200) 7.39236  9.23183  11.2149  7.51243  
85     -3.67612 -33.15470  -8.83170  -4.11703  -3.03599 -34.46086     (-3.676,-4.117) (-33.155,-3.036) (-8.832,-34.461) 7.22289  9.1702  10.8997  7.33365  
86     -3.72138 -33.07090  -8.33373  -4.13755  -3.12151 -34.72201     (-3.721,-4.138) (-33.071,-3.122) (-8.334,-34.722) 7.09642  9.14908  10.6432  7.19682  
87     -3.76664 -32.98711  -7.83577  -4.15806  -3.20703 -34.98315     (-3.767,-4.158) (-32.987,-3.207) (-7.836,-34.983) 6.92444  9.16875  10.2055  6.92444  
88     -3.81190 -32.90331  -7.33780  -4.17858  -3.29255 -35.24430     (-3.812,-4.179) (-32.903,-3.293) (-7.338,-35.244) 6.3474  9.22893  9.35503  6.3474  
89     -3.85716 -32.81952  -6.83984  -4.19910  -3.37807 -35.50545     (-3.857,-4.199) (-32.820,-3.378) (-6.840,-35.505) 5.77037  9.04559  8.50457  5.77037  
90     -3.90242 -32.73572  -6.34187  -4.21961  -3.46359 -35.76659     (-3.902,-4.220) (-32.736,-3.464) (-6.342,-35.767) 5.19333  8.84066  7.65412  5.19333  
91     -3.94768 -32.65193  -5.84391  -4.24013  -3.54911 -36.02774     (-3.948,-4.240) (-32.652,-3.549) (-5.844,-36.028) 4.61629  8.81514  6.80366  4.61629  
92     -3.99294 -32.56814  -5.34594  -4.26065  -3.63463 -36.28889     (-3.993,-4.261) (-32.568,-3.635) (-5.346,-36.289) 4.03926  8.87499  5.9532  4.03926  
93     -4.03820 -32.48434  -4.84798  -4.28116  -3.72015 -36.55003     (-4.038,-4.281) (-32.484,-3.720) (-4.848,-36.550) 3.46222  7.60713  5.10274  3.46222  
94     -4.08346 -32.40055  -4.35001  -4.30168  -3.80567 -36.81118     (-4.083,-4.302) (-32.401,-3.806) (-4.350,-36.811) 2.88518  6.33928  4.25229  2.88518  
95     -4.12872 -32.31675  -3.85205  -4.32220  -3.89119 -37.07233     (-4.129,-4.322) (-32.317,-3.891) (-3.852,-37.072) 2.30815  5.07142  3.40183  2.30815  
96     -4.17398 -32.23296  -3.35408  -4.34271  -3.97671 -37.33347     (-4.174,-4.343) (-32.233,-3.977) (-3.354,-37.333) 1.73111  3.80357  2.55137  1.73111  
97     -4.21924 -32.14916  -2.85612  -4.36323  -4.06224 -37.59462     (-4.219,-4.363) (-32.149,-4.062) (-2.856,-37.595) 1.15407  2.53571  1.70091  1.15407  
98     -4.26450 -32.06537  -2.35815  -4.38375  -4.14776 -37.85577     (-4.264,-4.384) (-32.065,-4.148) (-2.358,-37.856) 0.577037  1.26786  0.850457  0.577037  
99     -4.30976 -31.98158  -1.86019  -4.40427  -4.23328 -38.11691     (-4.310,-4.404) (-31.982,-4.233) (-1.860,-38.117) 0  9.56597e-15  0  0  
