Fol_2018-05-14.17_22_57.1_3.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.07931 -53.84222 -45.73787   6.70891   1.85527 -16.03809     (-4.528,-5.790) (-34.158,-1.090) (-1.855,-26.664) 0  0  
1      2.01257 -53.64339 -45.29461   6.58266   1.82552 -16.14542     (-5.241,-5.664) (-33.967,-0.671) (-1.826,-27.809) 1.43084  1.43084  
2      1.94582 -53.44456 -44.85135   6.45641   1.79577 -16.25276     (-5.953,-5.537) (-33.777,-0.252) (-1.796,-28.954) 2.86168  2.86168  
3      1.87908 -53.24573 -44.40809   6.33016   1.76602 -16.36009     (-1.598,-5.243) (-33.754,-0.168) (-6.498,-29.931) 4.08194  6.49036  
4      1.81233 -53.04690 -43.96484   6.20391   1.73626 -16.46742     (-1.149,-4.698) (-33.982,-0.587) (-6.791,-30.656) 5.05905  7.29352     glitch
5      1.74559 -52.84808 -43.52158   6.07766   1.70651 -16.57476     (-0.700,-4.152) (-34.211,-1.006) (-7.084,-31.382) 6.0996  8.18204  
6      1.67885 -52.64925 -43.07832   5.95141   1.67676 -16.68209     (-0.251,-3.607) (-34.439,-1.426) (-7.377,-32.107) 7.17606  9.13101  
7      1.61210 -52.45042 -42.63506   5.82516   1.64700 -16.78942     (-0.198,-3.259) (-34.470,-7.472) (-1.647,-32.635) 7.9925  10.0834  
8      1.54536 -52.25159 -42.19180   5.69891   1.61725 -16.89676     (-0.647,-3.163) (-34.249,-7.316) (-1.617,-32.911) 8.12188  9.99098  
9      1.47861 -52.05276 -41.74854   5.57266   1.58750 -17.00409     (-1.096,-3.066) (-34.029,-7.160) (-1.587,-33.188) 8.2929  9.93414  
10      1.41187 -51.85393 -41.30528   5.44641   1.55774 -17.11142     (-1.545,-2.970) (-33.808,-7.004) (-1.558,-33.464) 8.50306  9.75206  
11      1.34513 -51.65510 -40.86203   5.32016   1.52799 -17.21876     (-1.994,-2.873) (-33.588,-6.848) (-1.528,-33.741) 8.29913  9.38937  
12      1.27838 -51.45627 -40.41877   5.19391   1.49824 -17.32609     (-2.444,-2.777) (-33.367,-6.692) (-1.498,-34.017) 8.1093  9.05209  
13      1.21164 -51.25744 -39.97551   5.06766   1.46848 -17.43342     (-2.893,-2.680) (-33.147,-6.536) (-1.468,-34.293) 7.96043  8.74316  
14      1.14489 -51.05861 -39.53225   4.94141   1.43873 -17.54076     (-3.342,-2.584) (-32.926,-6.380) (-1.439,-34.570) 7.85485  8.46569  
15      1.07815 -50.85979 -39.08899   4.81516   1.40898 -17.64809     (-3.791,-2.487) (-32.706,-6.224) (-1.409,-34.846) 7.79432  8.22286  
16      1.01141 -50.66096 -38.64573   4.68891   1.37922 -17.75543     (-4.240,-2.391) (-32.485,-6.068) (-1.379,-35.123) 7.77989  8.01782  
17      0.94466 -50.46213 -38.20247   4.56266   1.34947 -17.86276     (-4.689,-2.294) (-32.265,-5.912) (-1.349,-35.399) 7.81181  7.85354  
18      0.87792 -50.26330 -37.75922   4.43641   1.31972 -17.97009     (-5.138,-2.198) (-32.044,-5.756) (-1.320,-35.675) 7.7326  7.7326  
19      0.81118 -50.06447 -37.31596   4.31016   1.28997 -18.07743     (-5.587,-2.101) (-31.824,-5.600) (-1.290,-35.952) 7.65707  7.65707  
20      0.74443 -49.86564 -36.87270   4.18391   1.26021 -18.18476     (-6.036,-2.005) (-31.603,-5.444) (-1.260,-36.228) 7.62829  7.62829  
21      0.67769 -49.66681 -36.42944   4.05766   1.23046 -18.29209     (-6.485,-1.908) (-31.383,-5.288) (-1.230,-36.505) 7.64679  7.64679  
