Fol_2018-05-05.09_53_40.1_22.txt     Output is probe cell, reduced cell, NCDist distance between
14     60.79356 -85.46951 -132.03875 -138.44497 -254.93554 -279.90184     (-60.794,-199.239) (-24.676,-71.245) (-194.142,-219.108) 73.4345
15     57.71702 -84.52480 -132.64773 -139.44189 -252.22827 -277.76999     (-57.717,-197.159) (-26.808,-74.931) (-194.511,-220.053) 77.6742
16     54.64048 -83.58010 -133.25671 -140.43881 -249.52100 -275.63815     (-54.640,-195.079) (-28.940,-78.616) (-194.881,-220.998) 78.7704
17     51.56393 -82.63540 -133.86570 -141.43574 -246.81373 -273.50631     (-51.564,-193.000) (-31.071,-82.302) (-195.250,-221.942) 76.9555
18     48.48739 -81.69070 -134.47468 -142.43266 -244.10646 -271.37447     (-48.487,-190.920) (-33.203,-85.987) (-195.619,-222.887) 75.5341
19     45.41085 -80.74600 -135.08366 -143.42958 -241.39919 -269.24263     (-45.411,-188.840) (-35.335,-89.673) (-195.988,-223.832) 74.5288
20     42.33431 -79.80129 -135.69265 -144.42650 -238.69192 -267.11079     (-42.334,-186.761) (-37.467,-93.358) (-196.358,-224.776) 73.9567
21     39.25776 -78.85659 -136.30163 -145.42343 -235.98465 -264.97895     (-39.258,-184.681) (-39.599,-97.044) (-196.727,-225.721) 73.8276
22     36.18122 -77.91189 -136.91061 -146.42035 -233.27738 -262.84711     (-36.181,-182.602) (-41.731,-100.729) (-197.096,-226.666) 74.1441
23     33.10468 -76.96719 -137.51959 -147.41727 -230.57011 -260.71526     (-33.105,-180.522) (-43.863,-104.415) (-197.465,-227.611) 74.9004
24     30.02813 -76.02249 -138.12858 -148.41419 -227.86284 -258.58342     (-30.028,-178.442) (-45.994,-108.100) (-197.835,-228.555) 76.0834
25     26.95159 -75.07778 -138.73756 -149.41112 -225.15557 -256.45158     (-26.952,-176.363) (-48.126,-111.786) (-198.204,-229.500) 77.6736
26     23.87505 -74.13308 -139.34654 -150.40804 -222.44831 -254.31974     (-23.875,-174.283) (-50.258,-115.471) (-198.573,-230.445) 79.6466
27     20.79850 -73.18838 -139.95553 -151.40496 -219.74104 -252.18790     (-20.799,-172.203) (-52.390,-119.157) (-198.943,-231.389) 81.9749
28     17.72196 -72.24368 -140.56451 -152.40188 -217.03377 -250.05606     (-17.722,-170.124) (-54.522,-122.843) (-199.312,-232.334) 84.629
29     14.64542 -71.29898 -141.17349 -153.39881 -214.32650 -247.92422     (-14.645,-168.044) (-56.654,-126.528) (-199.681,-233.279) 87.5794
30     11.56887 -70.35427 -141.78247 -154.39573 -211.61923 -245.79238     (-11.569,-165.965) (-58.785,-130.214) (-200.050,-234.224) 90.7971
31      8.49233 -69.40957 -142.39146 -155.39265 -208.91196 -243.66053     (-8.492,-163.885) (-60.917,-133.899) (-200.420,-235.168) 94.2549
32      5.41579 -68.46487 -143.00044 -156.38957 -206.20469 -241.52869     (-5.416,-161.805) (-63.049,-137.585) (-200.789,-236.113) 97.9272
33      2.33924 -67.52017 -143.60942 -157.38650 -203.49742 -239.39685     (-2.339,-159.726) (-65.181,-141.270) (-201.158,-237.058) 101.791
34     -0.73730 -66.57547 -144.21841 -158.38342 -200.79015 -237.26501     (-0.737,-158.383) (-66.575,-200.790) (-144.218,-237.265) 104.37
35     -3.81384 -65.63076 -144.82739 -159.38034 -198.08288 -235.13317     (-3.814,-159.380) (-65.631,-198.083) (-144.827,-235.133) 102.51
36     -6.89039 -64.68606 -145.43637 -160.37726 -195.37561 -233.00133     (-6.890,-160.377) (-64.686,-195.376) (-145.436,-233.001) 100.85
37     -9.96693 -63.74136 -146.04536 -161.37419 -192.66834 -230.86949     (-9.967,-161.374) (-63.741,-192.668) (-146.045,-230.869) 99.4007
38    -13.04347 -62.79666 -146.65434 -162.37111 -189.96107 -228.73765     (-13.043,-162.371) (-62.797,-189.961) (-146.654,-228.738) 98.1702
39    -16.12002 -61.85196 -147.26332 -163.36803 -187.25381 -226.60581     (-16.120,-163.368) (-61.852,-187.254) (-147.263,-226.606) 97.1671
40    -19.19656 -60.90725 -147.87230 -164.36495 -184.54654 -224.47396     (-19.197,-164.365) (-60.907,-184.547) (-147.872,-224.474) 96.3987
41    -22.27310 -59.96255 -148.48129 -165.36188 -181.83927 -222.34212     (-22.273,-165.362) (-59.963,-181.839) (-148.481,-222.342) 95.8706
42    -25.34964 -59.01785 -149.09027 -166.35880 -179.13200 -220.21028     (-25.350,-166.359) (-59.018,-179.132) (-149.090,-220.210) 95.5867
43    -28.42619 -58.07315 -149.69925 -167.35572 -176.42473 -218.07844     (-28.426,-167.356) (-58.073,-176.425) (-149.699,-218.078) 95.5493
44    -31.50273 -57.12845 -150.30824 -168.35264 -173.71746 -215.94660     (-31.503,-168.353) (-57.128,-173.717) (-150.308,-215.947) 95.7586
45    -34.57927 -56.18374 -150.91722 -169.34957 -171.01019 -213.81476     (-34.579,-169.350) (-56.184,-171.010) (-150.917,-213.815) 96.213
46    -37.65582 -55.23904 -151.52620 -170.34649 -168.30292 -211.68292     (-37.656,-170.346) (-55.239,-168.303) (-151.526,-211.683) 96.909
47    -40.73236 -54.29434 -152.13519 -171.34341 -165.59565 -209.55108     (-40.732,-171.343) (-54.294,-165.596) (-152.135,-209.551) 97.8415
48    -43.80890 -53.34964 -152.74417 -172.34034 -162.88838 -207.41923     (-43.809,-172.340) (-53.350,-162.888) (-152.744,-207.419) 99.0039
49    -46.88545 -52.40494 -153.35315 -173.33726 -160.18111 -205.28739     (-46.885,-173.337) (-52.405,-160.181) (-153.353,-205.287) 100.388
50    -49.96199 -51.46023 -153.96213 -174.33418 -157.47384 -203.15555     (-49.962,-174.334) (-51.460,-157.474) (-153.962,-203.156) 101.985
51    -53.03853 -50.51553 -154.57112 -175.33110 -154.76657 -201.02371     (-53.039,-175.331) (-50.516,-154.767) (-154.571,-201.024) 103.785
52    -56.11508 -49.57083 -155.18010 -176.32803 -152.05931 -198.89187     (-56.115,-176.328) (-49.571,-152.059) (-155.180,-198.892) 105.778
53    -59.19162 -48.62613 -155.78908 -177.32495 -149.35204 -196.76003     (-59.192,-177.325) (-48.626,-149.352) (-155.789,-196.760) 107.538
54    -62.26816 -47.68143 -156.39807 -178.32187 -146.64477 -194.62819     (-62.268,-178.322) (-47.681,-146.645) (-156.398,-194.628) 107.067
55    -65.34471 -46.73672 -157.00705 -179.31879 -143.93750 -192.49635     (-65.345,-179.319) (-46.737,-143.937) (-157.007,-192.496) 106.815
56    -68.42125 -45.79202 -157.61603 -180.31572 -141.23023 -190.36450     (-68.421,-180.316) (-45.792,-141.230) (-157.616,-190.365) 106.784
57    -71.49779 -44.84732 -158.22502 -181.31264 -138.52296 -188.23266     (-71.498,-181.313) (-44.847,-138.523) (-158.225,-188.233) 106.974
58    -74.57434 -43.90262 -158.83400 -182.30956 -135.81569 -186.10082     (-74.574,-182.310) (-43.903,-135.816) (-158.834,-186.101) 107.383
59    -77.65088 -42.95792 -159.44298 -183.30648 -133.10842 -183.96898     (-77.651,-183.306) (-42.958,-133.108) (-159.443,-183.969) 108.009
60    -80.72742 -42.01321 -160.05196 -184.30341 -130.40115 -181.83714     (-80.727,-184.303) (-42.013,-130.401) (-160.052,-181.837) 108.849
61    -83.80397 -41.06851 -160.66095 -185.30033 -127.69388 -179.70530     (-83.804,-185.300) (-41.069,-127.694) (-160.661,-179.705) 109.897
62    -86.88051 -40.12381 -161.26993 -186.29725 -124.98661 -177.57346     (-86.881,-186.297) (-40.124,-124.987) (-161.270,-177.573) 111.148
63    -89.95705 -39.17911 -161.87891 -187.29417 -122.27934 -175.44162     (-89.957,-187.294) (-39.179,-122.279) (-161.879,-175.442) 112.595
64    -93.03360 -38.23441 -162.48790 -188.29110 -119.57207 -173.30978     (-93.034,-188.291) (-38.234,-119.572) (-162.488,-173.310) 114.23
65    -96.11014 -37.28970 -163.09688 -189.28802 -116.86481 -171.17793     (-96.110,-189.288) (-37.290,-116.865) (-163.097,-171.178) 112.837
66    -99.18668 -36.34500 -163.70586 -190.28494 -114.15754 -169.04609     (-99.187,-190.285) (-36.345,-114.158) (-163.706,-169.046) 110.428
67    -102.26322 -35.40030 -164.31485 -191.28186 -111.45027 -166.91425     (-102.263,-191.282) (-35.400,-111.450) (-164.315,-166.914) 108.184
68    -105.33977 -34.45560 -164.92383 -192.27879 -108.74300 -164.78241     (-105.340,-192.279) (-34.456,-108.743) (-164.924,-164.782) 106.114
69    -108.41631 -33.51090 -165.53281 -193.27571 -106.03573 -162.65057     (-108.416,-193.276) (-33.511,-106.036) (-165.533,-162.651) 104.231
70    -111.49285 -32.56619 -166.14179 -194.27263 -103.32846 -160.51873     (-111.493,-194.273) (-32.566,-103.328) (-166.142,-160.519) 102.543
71    -114.56940 -31.62149 -166.75078 -195.26955 -100.62119 -158.38689     (-114.569,-195.270) (-31.621,-100.621) (-166.751,-158.387) 101.06
72    -117.64594 -30.67679 -167.35976 -196.26648 -97.91392 -156.25505     (-117.646,-196.266) (-30.677,-97.914) (-167.360,-156.255) 99.7924
73    -120.72248 -29.73209 -167.96874 -197.26340 -95.20665 -154.12320     (-120.722,-197.263) (-29.732,-95.207) (-167.969,-154.123) 98.7475
74    -123.79903 -28.78739 -168.57773 -198.26032 -92.49938 -151.99136     (-123.799,-198.260) (-28.787,-92.499) (-168.578,-151.991) 97.9327
75    -126.87557 -27.84268 -169.18671 -199.25724 -89.79211 -149.85952     (-126.876,-199.257) (-27.843,-89.792) (-169.187,-149.860) 97.3537
76    -129.95211 -26.89798 -169.79569 -200.25417 -87.08484 -147.72768     (-129.952,-200.254) (-26.898,-87.085) (-169.796,-147.728) 97.0148
77    -133.02866 -25.95328 -170.40468 -201.25109 -84.37757 -145.59584     (-133.029,-201.251) (-25.953,-84.378) (-170.405,-145.596) 96.9185
78    -136.10520 -25.00858 -171.01366 -202.24801 -81.67031 -143.46400     (-136.105,-202.248) (-25.009,-81.670) (-171.014,-143.464) 97.0654
79    -139.18174 -24.06388 -171.62264 -203.24493 -78.96304 -141.33216     (-139.182,-203.245) (-24.064,-78.963) (-171.623,-141.332) 97.1521
80    -142.25829 -23.11917 -172.23162 -204.24186 -76.25577 -139.20032     (-142.258,-204.242) (-23.119,-76.256) (-172.232,-139.200) 92.2945
81    -145.33483 -22.17447 -172.84061 -205.23878 -73.54850 -137.06848     (-145.335,-205.239) (-22.174,-73.548) (-172.841,-137.068) 87.4369
82    -148.41137 -21.22977 -173.44959 -206.23570 -70.84123 -134.93663     (-148.411,-206.236) (-21.230,-70.841) (-173.450,-134.937) 82.5793
83    -151.48792 -20.28507 -174.05857 -207.23262 -68.13396 -132.80479     (-151.488,-207.233) (-20.285,-68.134) (-174.059,-132.805) 77.7217
84    -154.56446 -19.34037 -174.66756 -208.22955 -65.42669 -130.67295     (-154.564,-208.230) (-19.340,-65.427) (-174.668,-130.673) 72.8641
85    -157.64100 -18.39566 -175.27654 -209.22647 -62.71942 -128.54111     (-157.641,-209.226) (-18.396,-62.719) (-175.277,-128.541) 68.0065
86    -160.71755 -17.45096 -175.88552 -210.22339 -60.01215 -126.40927     (-160.718,-210.223) (-17.451,-60.012) (-175.886,-126.409) 63.1489
87    -163.79409 -16.50626 -176.49451 -211.22031 -57.30488 -124.27743     (-163.794,-211.220) (-16.506,-57.305) (-176.495,-124.277) 58.2913
88    -166.87063 -15.56156 -177.10349 -212.21724 -54.59761 -122.14559     (-166.871,-212.217) (-15.562,-54.598) (-177.103,-122.146) 53.4337
89    -169.94717 -14.61686 -177.71247 -213.21416 -51.89034 -120.01375     (-169.947,-213.214) (-14.617,-51.890) (-177.712,-120.014) 48.5761
90    -173.02372 -13.67215 -178.32145 -214.21108 -49.18307 -117.88190     (-173.024,-214.211) (-13.672,-49.183) (-178.321,-117.882) 43.7185
91    -176.10026 -12.72745 -178.93044 -215.20801 -46.47581 -115.75006     (-176.100,-215.208) (-12.727,-46.476) (-178.930,-115.750) 38.8609
92    -179.17680 -11.78275 -179.53942 -216.20493 -43.76854 -113.61822     (-179.177,-216.205) (-11.783,-43.769) (-179.539,-113.618) 34.0033
93    -182.25335 -10.83805 -180.14840 -217.20185 -41.06127 -111.48638     (-182.253,-217.202) (-10.838,-41.061) (-180.148,-111.486) 29.1456
94    -185.32989  -9.89335 -180.75739 -218.19877 -38.35400 -109.35454     (-185.330,-218.199) (-9.893,-38.354) (-180.757,-109.355) 24.288
95    -188.40643  -8.94864 -181.36637 -219.19570 -35.64673 -107.22270     (-188.406,-219.196) (-8.949,-35.647) (-181.366,-107.223) 19.4304
96    -191.48298  -8.00394 -181.97535 -220.19262 -32.93946 -105.09086     (-191.483,-220.193) (-8.004,-32.939) (-181.975,-105.091) 14.5728
97    -194.55952  -7.05924 -182.58433 -221.18954 -30.23219 -102.95902     (-194.560,-221.190) (-7.059,-30.232) (-182.584,-102.959) 9.71521
98    -197.63606  -6.11454 -183.19332 -222.18646 -27.52492 -100.82717     (-197.636,-222.186) (-6.115,-27.525) (-183.193,-100.827) 4.85761
99    -200.71261  -5.16984 -183.80230 -223.18339 -24.81765 -98.69533     (-200.713,-223.183) (-5.170,-24.818) (-183.802,-98.695) 0
