Fol_2018-05-14.13_08_38.69_68.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -25.64462 -22.86653   8.37074 -35.79372 -12.93900   9.65159     (-13.215,-26.142) (-15.993,-3.287) (-1.281,-9.652) 12.513  6.43752  
1    -25.63218 -22.85965   8.36108 -35.78406 -12.92934   9.63227     (-13.227,-26.152) (-16.000,-3.297) (-1.271,-9.632) 12.4841  6.47682  
2    -25.61974 -22.85277   8.35142 -35.77440 -12.91968   9.61295     (-13.240,-26.161) (-16.007,-3.307) (-1.262,-9.613) 12.4568  6.51902  
3    -25.60730 -22.84589   8.34176 -35.76474 -12.91002   9.59362     (-13.252,-26.171) (-16.014,-3.316) (-1.252,-9.594) 12.431  6.56405  
4    -25.59486 -22.83901   8.33210 -35.75507 -12.90036   9.57430     (-13.265,-26.181) (-16.021,-3.326) (-1.242,-9.574) 12.4069  6.61187  
5    -25.58241 -22.83213   8.32244 -35.74541 -12.89070   9.55498     (-13.277,-26.190) (-16.027,-3.336) (-1.233,-9.555) 12.3843  6.6624  
6    -25.56997 -22.82525   8.31277 -35.73575 -12.88104   9.53566     (-13.290,-26.200) (-16.034,-3.345) (-1.223,-9.536) 12.3634  6.71558  
7    -25.55753 -22.81837   8.30311 -35.72609 -12.87138   9.51633     (-13.302,-26.210) (-16.041,-3.355) (-1.213,-9.516) 12.344  6.77137  
8    -25.54509 -22.81149   8.29345 -35.71643 -12.86171   9.49701     (-13.314,-26.219) (-16.048,-3.365) (-1.204,-9.497) 12.3263  6.82968  
9    -25.53265 -22.80461   8.28379 -35.70677 -12.85205   9.47769     (-13.327,-26.229) (-16.055,-3.374) (-1.194,-9.478) 12.3102  6.89046  
10    -25.52020 -22.79773   8.27413 -35.69711 -12.84239   9.45837     (-13.339,-26.239) (-16.062,-3.384) (-1.184,-9.458) 12.2958  6.95364  
11    -25.50776 -22.79085   8.26447 -35.68745 -12.83273   9.43904     (-13.352,-26.248) (-16.069,-3.394) (-1.175,-9.439) 12.283  7.01916  
