PointDistanceFollower   May  5 2020   mode =  LINE3 
Fol_2020-05-05.14_44_02.15_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  64   CS6Dist 10   LMDist  243563
PointDistanceFollower  May  5 2020  mode = LINE3
Fol_2020-05-05.14_44_02.15_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0     -7.92155  -7.55905 -17.13365  12.00398 -20.95027 -17.85566     (-15.481,-0.685) (-7.559,-4.501) (-4.445,-10.297)      0  3.37175e-07  0  
1     -7.72255  -7.63975 -17.22359  11.57665 -20.70994 -17.71798     (-15.362,-1.710) (-7.640,-5.196) (-3.937,-10.078)      1.36405  1.36405  1.36405  
2     -7.52356  -7.72045 -17.31354  11.14931 -20.46961 -17.58029     (-15.244,-2.735) (-7.720,-5.891) (-3.429,-9.860)      2.7281  2.7281  2.7281  
3     -7.32456  -7.80115 -17.40348  10.72198 -20.22928 -17.44260     (-15.126,-3.761) (-7.801,-6.586) (-2.921,-9.641)      4.09216  4.09216  4.09216  
4     -7.12557  -7.88185 -17.49342  10.29465 -19.98895 -17.30491     (-15.007,-4.786) (-7.882,-7.282) (-2.413,-9.423)      5.45621  5.45621  5.45621  
5     -6.92657  -7.96255 -17.58336   9.86731 -19.74862 -17.16722     (-14.889,-5.811) (-7.963,-7.977) (-1.905,-9.205)      6.82026  6.82026  6.82026  
6     -6.72758  -8.04325 -17.67331   9.43998 -19.50829 -17.02954     (-14.771,-6.837) (-8.043,-8.672) (-1.397,-8.986)      8.18431  8.18431  8.18431  
7     -6.52858  -8.12395 -17.76325   9.01265 -19.26796 -16.89185     (-14.653,-7.862) (-8.124,-9.367) (-0.889,-8.768)      9.54837  9.37727  9.54837  
8     -6.32959  -8.20465 -17.85319   8.58531 -19.02763 -16.75416     (-14.534,-8.887) (-8.205,-10.062) (-0.381,-8.550)      10.6747  9.12797  10.8239  
9     -6.13059  -8.28536 -17.94314   8.15798 -18.78730 -16.61647     (-14.289,-8.158) (-9.785,-10.629) (-0.127,-8.458)      10.7573  8.80232  10.7573  
10     -5.93160  -8.36606 -18.03308   7.73064 -18.54697 -16.47879     (-13.662,-7.731) (-10.302,-10.816) (-0.635,-8.748)      10.4836  9.60943  10.4836  
11     -5.73260  -8.44676 -18.12302   7.30331 -18.30664 -16.34110     (-13.036,-7.303) (-10.820,-11.003) (-1.143,-9.038)      10.3214  9.84358  10.3214  
12     -5.53361  -8.52746 -18.21296   6.87598 -18.06631 -16.20341     (-12.410,-6.876) (-11.337,-11.190) (-1.651,-9.327)      10.2759  9.81377  10.2759  
13     -5.33461  -8.60816 -18.30291   6.44864 -17.82598 -16.06572     (-11.783,-6.449) (-11.854,-11.377) (-2.160,-9.617)      10.3488  9.91691  10.3488  
14     -5.13562  -8.68886 -18.39285   6.02131 -17.58565 -15.92804     (-11.157,-6.021) (-12.372,-11.564) (-2.668,-9.907)      10.2589  9.68494  10.2589  
15     -4.93662  -8.76956 -18.48279   5.59398 -17.34532 -15.79035     (-10.531,-5.594) (-12.889,-11.751) (-3.176,-10.196)      10.2105  9.43216  10.2105  
16     -4.73763  -8.85026 -18.57273   5.16664 -17.10499 -15.65266     (-9.904,-5.167) (-13.406,-11.938) (-3.684,-10.486)      10.1549  9.31434  10.2811  
17     -4.53863  -8.93096 -18.66268   4.73931 -16.86466 -15.51497     (-9.278,-4.739) (-13.923,-12.125) (-4.192,-10.776)      10.1654  9.337  10.4684  
18     -4.33964  -9.01166 -18.75262   4.31198 -16.62433 -15.37729     (-8.652,-4.312) (-14.441,-12.312) (-4.700,-11.065)      10.2949  9.49905  10.7663  
19     -4.14064  -9.09236 -18.84256   3.88464 -16.38400 -15.23960     (-8.025,-3.885) (-14.958,-12.499) (-5.208,-11.355)      10.5392  9.79306  11.1659  
20     -3.94165  -9.17306 -18.93251   3.45731 -16.14367 -15.10191     (-7.399,-3.457) (-15.475,-12.686) (-5.716,-11.645)      10.8906  10.2068  11.6568  
21     -3.74265  -9.25377 -19.02245   3.02998 -15.90334 -14.96422     (-6.773,-3.030) (-15.992,-12.873) (-6.224,-11.934)      11.339  10.7255  12.2279  
22     -3.54366  -9.33447 -19.11239   2.60264 -15.66301 -14.82653     (-6.146,-2.603) (-16.510,-13.060) (-6.732,-12.224)      11.8735  11.3338  12.8687  
