Fol_2018-05-14.17_24_07.1_46.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      0.47108 -40.32255 -49.07492  -0.44599   3.68999 -11.41957     (-1.242,-4.161) (-29.202,-3.690) (-3.244,-37.063) 0  0  
1      0.45378 -40.21022 -48.61198  -0.48352   3.61545 -11.67859     (-1.799,-4.069) (-29.423,-3.615) (-3.132,-36.858) 0.654463  0.654463  
2      0.43649 -40.09790 -48.14904  -0.52104   3.54090 -11.93761     (-2.357,-3.977) (-29.644,-3.541) (-3.020,-36.653) 1.30893  1.30893  
3      0.41919 -39.98557 -47.68611  -0.55857   3.46636 -12.19663     (-2.915,-3.886) (-29.865,-3.466) (-2.908,-36.449) 1.96339  1.96339  
4      0.40189 -39.87325 -47.22317  -0.59610   3.39181 -12.45566     (-3.472,-3.794) (-30.086,-3.392) (-2.796,-36.244) 2.61785  2.61785  
5      0.38459 -39.76092 -46.76023  -0.63362   3.31727 -12.71468     (-4.030,-3.702) (-30.307,-3.317) (-2.684,-36.039) 3.27231  3.27231  
6      0.36729 -39.64860 -46.29729  -0.67115   3.24272 -12.97370     (-4.588,-3.610) (-30.528,-3.243) (-2.572,-35.835) 3.92678  3.92678  
7      0.34999 -39.53627 -45.83435  -0.70868   3.16818 -13.23272     (-5.146,-3.518) (-30.749,-3.168) (-2.460,-35.630) 4.58124  4.58124  
8      0.33269 -39.42395 -45.37141  -0.74620   3.09363 -13.49175     (-5.703,-3.426) (-30.970,-3.094) (-2.347,-35.425) 5.2357  5.2357  
9      0.31539 -39.31162 -44.90847  -0.78373   3.01909 -13.75077     (-6.261,-3.334) (-31.191,-3.019) (-2.235,-35.220) 5.89016  5.89016  
10      0.29809 -39.19930 -44.44554  -0.82125   2.94454 -14.00979     (-6.819,-3.243) (-31.412,-2.945) (-2.123,-35.016) 6.54463  6.54463  
11      0.28079 -39.08697 -43.98260  -0.85878   2.87000 -14.26881     (-7.376,-3.151) (-31.633,-2.870) (-2.011,-34.811) 7.19909  7.19909  
12      0.26349 -38.97465 -43.51966  -0.89631   2.79545 -14.52783     (-7.934,-3.059) (-31.854,-2.795) (-1.899,-34.606) 7.82039  7.85355  
13      0.24619 -38.86232 -43.05672  -0.93383   2.72091 -14.78686     (-8.492,-2.967) (-32.075,-2.721) (-1.787,-34.402) 8.20464  8.50802  
14      0.22889 -38.75000 -42.59378  -0.97136   2.64636 -15.04588     (-9.050,-2.875) (-32.296,-2.646) (-1.675,-34.197) 8.62152  9.16248  
15      0.21159 -38.63767 -42.13084  -1.00888   2.57181 -15.30490     (-9.607,-2.783) (-32.517,-2.572) (-1.563,-33.992) 9.06651  9.81694  
16      0.19429 -38.52535 -41.66790  -1.04641   2.49727 -15.56392     (-10.165,-2.692) (-32.738,-2.497) (-1.451,-33.788) 9.53568  10.4714  
17      0.17699 -38.41302 -41.20497  -1.08394   2.42272 -15.82295     (-10.723,-2.600) (-32.959,-2.423) (-1.339,-33.583) 10.0256  11.1259  
18      0.15969 -38.30070 -40.74203  -1.12146   2.34818 -16.08197     (-11.280,-2.508) (-33.180,-2.348) (-1.227,-33.378) 10.5335  11.7803  
19      0.14239 -38.18837 -40.27909  -1.15899   2.27363 -16.34099     (-11.838,-2.416) (-33.401,-2.274) (-1.115,-33.173) 11.0568  12.3323  
20      0.12509 -38.07605 -39.81615  -1.19651   2.19909 -16.60001     (-12.396,-2.324) (-33.622,-2.199) (-1.003,-32.969) 11.5934  12.7331  
21      0.10779 -37.96372 -39.35321  -1.23404   2.12454 -16.85903     (-12.953,-2.232) (-33.843,-2.125) (-0.891,-32.764) 11.8967  13.1542  
22      0.09049 -37.85140 -38.89027  -1.27157   2.05000 -17.11806     (-13.511,-2.140) (-34.064,-2.050) (-0.778,-32.559) 12.2084  13.5939  
23      0.07320 -37.73907 -38.42733  -1.30909   1.97545 -17.37708     (-14.069,-2.049) (-34.285,-1.975) (-0.666,-32.355) 12.5464  14.0503  
24      0.05590 -37.62675 -37.96440  -1.34662   1.90091 -17.63610     (-14.627,-1.957) (-34.505,-1.901) (-0.554,-32.150) 12.9089  14.5218  
25      0.03860 -37.51442 -37.50146  -1.38415   1.82636 -17.89512     (-15.184,-1.865) (-34.726,-1.826) (-0.442,-31.945) 13.2936  15.0071  
26      0.02130 -37.40210 -37.03852  -1.42167   1.75182 -18.15415     (-15.742,-1.773) (-34.947,-1.752) (-0.330,-31.740) 13.6989  15.5048  
27      0.00400 -37.28977 -36.57558  -1.45920   1.67727 -18.41317     (-16.300,-1.681) (-35.168,-1.677) (-0.218,-31.536) 14.1229  16.0138  
28     -0.01330 -37.17745 -36.11264  -1.49672   1.60273 -18.67219     (-16.857,-1.589) (-35.389,-1.603) (-0.106,-31.331) 14.5639  16.533  
29     -0.03060 -37.06512 -35.64970  -1.53425   1.52818 -18.93121     (-17.409,-35.604) (-1.492,-1.522) (-0.006,-31.132) 14.8093  16.206  
30     -0.04790 -36.95280 -35.18676  -1.57178   1.45363 -19.19023     (-17.855,-35.713) (-1.288,-1.335) (-0.118,-31.040) 15.1825  15.9556  
31     -0.06520 -36.84047 -34.72383  -1.60930   1.37909 -19.44926     (-18.300,-35.822) (-1.084,-1.149) (-0.230,-30.947) 15.5665  15.6816  
32     -0.08250 -36.72815 -34.26089  -1.64683   1.30454 -19.70828     (-18.746,-35.931) (-0.880,-0.962) (-0.342,-30.855) 15.9605  15.3827  
