Fol_2018-05-05.09_44_42.1_6.txt     Output is probe cell, reduced cell, NCDist distance between
13     71.52520 -98.94338 -88.23969 -234.28365 -300.87027 -262.99904     (-71.525,-305.809) (-27.418,-16.714) (-229.345,-191.474) 71.0763
14     68.31727 -98.05207 -88.23969 -235.17496 -297.66234 -261.60291     (-68.317,-303.492) (-29.735,-19.922) (-229.345,-193.286) 75.3966
15     65.10934 -97.16076 -88.23969 -236.06627 -294.45442 -260.20678     (-65.109,-301.176) (-32.051,-23.130) (-229.345,-195.097) 79.9165
16     61.90142 -96.26945 -88.23969 -236.95758 -291.24649 -258.81065     (-61.901,-298.859) (-34.368,-26.338) (-229.345,-196.909) 84.6041
17     58.69349 -95.37814 -88.23969 -237.84889 -288.03856 -257.41452     (-58.693,-296.542) (-36.685,-29.546) (-229.345,-198.721) 89.4329
18     55.48556 -94.48683 -88.23969 -238.74020 -284.83064 -256.01839     (-55.486,-294.226) (-39.001,-32.754) (-229.345,-200.533) 94.3813
19     52.27764 -93.59552 -88.23969 -239.63151 -281.62271 -254.62226     (-52.278,-291.909) (-41.318,-35.962) (-229.345,-202.345) 99.4314
20     49.06971 -92.70421 -88.23969 -240.52282 -278.41478 -253.22613     (-49.070,-289.593) (-43.635,-39.170) (-229.345,-204.156) 104.569
21     45.86178 -91.81290 -88.23969 -241.41413 -275.20686 -251.83000     (-45.862,-287.276) (-45.951,-42.378) (-229.345,-205.968) 109.727
22     42.65386 -90.92159 -88.23969 -242.30544 -271.99893 -250.43387     (-42.654,-284.959) (-48.268,-45.586) (-229.345,-207.780) 111.793
23     39.44593 -90.03028 -88.23969 -243.19675 -268.79100 -249.03774     (-39.446,-282.643) (-50.584,-48.794) (-229.345,-209.592) 114.125
24     36.23800 -89.13897 -88.23969 -244.08806 -265.58307 -247.64161     (-36.238,-280.326) (-52.901,-52.002) (-229.345,-211.404) 116.707
25     33.03007 -88.24766 -88.23969 -244.97937 -262.37515 -246.24548     (-33.030,-278.009) (-55.218,-55.210) (-229.345,-213.215) 119.039
26     29.82215 -87.35635 -88.23969 -245.87068 -259.16722 -244.84935     (-29.822,-275.693) (-57.534,-58.418) (-229.345,-215.027) 118.64
27     26.61422 -86.46504 -88.23969 -246.76199 -255.95929 -243.45322     (-26.614,-273.376) (-59.851,-61.625) (-229.345,-216.839) 118.532
28     23.40629 -85.57373 -88.23969 -247.65330 -252.75137 -242.05710     (-23.406,-271.060) (-62.167,-64.833) (-229.345,-218.651) 118.716
29     20.19837 -84.68242 -88.23969 -248.54461 -249.54344 -240.66097     (-20.198,-268.743) (-64.484,-68.041) (-229.345,-220.463) 119.19
30     16.99044 -83.79111 -88.23969 -249.43592 -246.33551 -239.26484     (-16.990,-266.426) (-66.801,-71.249) (-229.345,-222.274) 119.951
31     13.78251 -82.89980 -88.23969 -250.32723 -243.12759 -237.86871     (-13.783,-264.110) (-69.117,-74.457) (-229.345,-224.086) 120.993
32     10.57459 -82.00849 -88.23969 -251.21854 -239.91966 -236.47258     (-10.575,-261.793) (-71.434,-77.665) (-229.345,-225.898) 122.31
33      7.36666 -81.11718 -88.23969 -252.10985 -236.71173 -235.07645     (-7.367,-259.477) (-73.751,-80.873) (-229.345,-227.710) 123.893
34      4.15873 -80.22587 -88.23969 -253.00116 -233.50381 -233.68032     (-4.159,-257.160) (-76.067,-84.081) (-229.345,-229.522) 125.731
35      0.95081 -79.33456 -88.23969 -253.89247 -230.29588 -232.28419     (-0.951,-254.843) (-78.384,-87.289) (-229.345,-231.333) 127.813
36     -2.25712 -78.44325 -88.23969 -254.78378 -227.08795 -230.88806     (-2.257,-254.784) (-78.443,-227.088) (-88.240,-230.888) 162.283
37     -5.46505 -77.55194 -88.23969 -255.67509 -223.88002 -229.49193     (-5.465,-255.675) (-77.552,-223.880) (-88.240,-229.492) 161.651
38     -8.67298 -76.66063 -88.23969 -256.56640 -220.67210 -228.09580     (-8.673,-256.566) (-76.661,-220.672) (-88.240,-228.096) 161.166
39    -11.88090 -75.76932 -88.23969 -257.45771 -217.46417 -226.69967     (-11.881,-257.458) (-75.769,-217.464) (-88.240,-226.700) 160.83
40    -15.08883 -74.87801 -88.23969 -258.34902 -214.25624 -225.30354     (-15.089,-258.349) (-74.878,-214.256) (-88.240,-225.304) 160.644
41    -18.29676 -73.98670 -88.23969 -259.24033 -211.04832 -223.90741     (-18.297,-259.240) (-73.987,-211.048) (-88.240,-223.907) 160.607
42    -21.50468 -73.09539 -88.23969 -260.13164 -207.84039 -222.51128     (-21.505,-260.132) (-73.095,-207.840) (-88.240,-222.511) 160.721
43    -24.71261 -72.20408 -88.23969 -261.02295 -204.63246 -221.11516     (-24.713,-261.023) (-72.204,-204.632) (-88.240,-221.115) 159.149
44    -27.92054 -71.31277 -88.23969 -261.91426 -201.42454 -219.71903     (-27.921,-261.914) (-71.313,-201.425) (-88.240,-219.719) 156.881
45    -31.12846 -70.42146 -88.23969 -262.80557 -198.21661 -218.32290     (-31.128,-262.806) (-70.421,-198.217) (-88.240,-218.323) 154.736
46    -34.33639 -69.53015 -88.23969 -263.69688 -195.00868 -216.92677     (-34.336,-263.697) (-69.530,-195.009) (-88.240,-216.927) 152.718
47    -37.54432 -68.63884 -88.23969 -264.58819 -191.80076 -215.53064     (-37.544,-264.588) (-68.639,-191.801) (-88.240,-215.531) 150.833
48    -40.75224 -67.74753 -88.23969 -265.47950 -188.59283 -214.13451     (-40.752,-265.479) (-67.748,-188.593) (-88.240,-214.135) 149.087
49    -43.96017 -66.85622 -88.23969 -266.37081 -185.38490 -212.73838     (-43.960,-266.371) (-66.856,-185.385) (-88.240,-212.738) 147.483
50    -47.16810 -65.96491 -88.23969 -267.26212 -182.17697 -211.34225     (-47.168,-267.262) (-65.965,-182.177) (-88.240,-211.342) 146.027
51    -50.37603 -65.07360 -88.23969 -268.15343 -178.96905 -209.94612     (-50.376,-268.153) (-65.074,-178.969) (-88.240,-209.946) 144.723
52    -53.58395 -64.18229 -88.23969 -269.04474 -175.76112 -208.54999     (-53.584,-269.045) (-64.182,-175.761) (-88.240,-208.550) 143.576
53    -56.79188 -63.29098 -88.23969 -269.93605 -172.55319 -207.15386     (-56.792,-269.936) (-63.291,-172.553) (-88.240,-207.154) 142.588
54    -59.99981 -62.39967 -88.23969 -270.82736 -169.34527 -205.75773     (-60.000,-270.827) (-62.400,-169.345) (-88.240,-205.758) 141.764
55    -63.20773 -61.50836 -88.23969 -271.71867 -166.13734 -204.36160     (-63.208,-271.719) (-61.508,-166.137) (-88.240,-204.362) 141.106
56    -66.41566 -60.61705 -88.23969 -272.60998 -162.92941 -202.96547     (-66.416,-272.610) (-60.617,-162.929) (-88.240,-202.965) 140.616
57    -69.62359 -59.72574 -88.23969 -273.50129 -159.72149 -201.56934     (-69.624,-273.501) (-59.726,-159.721) (-88.240,-201.569) 140.297
58    -72.83151 -58.83443 -88.23969 -274.39260 -156.51356 -200.17322     (-72.832,-274.393) (-58.834,-156.514) (-88.240,-200.173) 140.149
59    -76.03944 -57.94312 -88.23969 -275.28391 -153.30563 -198.77709     (-76.039,-275.284) (-57.943,-153.306) (-88.240,-198.777) 140.173
60    -79.24737 -57.05181 -88.23969 -276.17522 -150.09771 -197.38096     (-79.247,-276.175) (-57.052,-150.098) (-88.240,-197.381) 140.369
61    -82.45529 -56.16050 -88.23969 -277.06653 -146.88978 -195.98483     (-82.455,-277.067) (-56.161,-146.890) (-88.240,-195.985) 140.737
62    -85.66322 -55.26919 -88.23969 -277.95784 -143.68185 -194.58870     (-85.663,-277.958) (-55.269,-143.682) (-88.240,-194.589) 141.274
63    -88.87115 -54.37788 -88.23969 -278.84915 -140.47392 -193.19257     (-88.871,-278.849) (-54.378,-140.474) (-88.240,-193.193) 141.979
64    -92.07907 -53.48657 -88.23969 -279.74046 -137.26600 -191.79644     (-92.079,-279.740) (-53.487,-137.266) (-88.240,-191.796) 142.85
65    -95.28700 -52.59526 -88.23969 -280.63177 -134.05807 -190.40031     (-95.287,-280.632) (-52.595,-134.058) (-88.240,-190.400) 143.883
66    -98.49493 -51.70395 -88.23969 -281.52308 -130.85014 -189.00418     (-98.495,-281.523) (-51.704,-130.850) (-88.240,-189.004) 140.561
67    -101.70286 -50.81264 -88.23969 -282.41439 -127.64222 -187.60805     (-101.703,-282.414) (-50.813,-127.642) (-88.240,-187.608) 136.659
68    -104.91078 -49.92133 -88.23969 -283.30570 -124.43429 -186.21192     (-104.911,-283.306) (-49.921,-124.434) (-88.240,-186.212) 132.824
69    -108.11871 -49.03002 -88.23969 -284.19701 -121.22636 -184.81579     (-108.119,-284.197) (-49.030,-121.226) (-88.240,-184.816) 129.063
70    -111.32664 -48.13871 -88.23969 -285.08832 -118.01844 -183.41966     (-111.327,-285.088) (-48.139,-118.018) (-88.240,-183.420) 125.38
71    -114.53456 -47.24740 -88.23969 -285.97963 -114.81051 -182.02353     (-114.535,-285.980) (-47.247,-114.811) (-88.240,-182.024) 121.785
72    -117.74249 -46.35609 -88.23969 -286.87094 -111.60258 -180.62741     (-117.742,-286.871) (-46.356,-111.603) (-88.240,-180.627) 118.284
73    -120.95042 -45.46478 -88.23969 -287.76225 -108.39466 -179.23128     (-120.950,-287.762) (-45.465,-108.395) (-88.240,-179.231) 114.886
74    -124.15834 -44.57347 -88.23969 -288.65356 -105.18673 -177.83515     (-124.158,-288.654) (-44.573,-105.187) (-88.240,-177.835) 111.602
75    -127.36627 -43.68216 -88.23969 -289.54487 -101.97880 -176.43902     (-127.366,-289.545) (-43.682,-101.979) (-88.240,-176.439) 108.44
76    -130.57420 -42.79085 -88.23969 -290.43618 -98.77087 -175.04289     (-130.574,-290.436) (-42.791,-98.771) (-88.240,-175.043) 105.412
77    -133.78212 -41.89954 -88.23969 -291.32749 -95.56295 -173.64676     (-133.782,-291.327) (-41.900,-95.563) (-88.240,-173.647) 102.53
78    -136.99005 -41.00823 -88.23969 -292.21880 -92.35502 -172.25063     (-136.990,-292.219) (-41.008,-92.355) (-88.240,-172.251) 99.807
79    -140.19798 -40.11692 -88.23969 -293.11011 -89.14709 -170.85450     (-140.198,-293.110) (-40.117,-89.147) (-88.240,-170.854) 97.2557
80    -143.40591 -39.22561 -88.23969 -294.00142 -85.93917 -169.45837     (-143.406,-294.001) (-39.226,-85.939) (-88.240,-169.458) 93.3123
81    -146.61383 -38.33430 -88.23969 -294.89273 -82.73124 -168.06224     (-146.614,-294.893) (-38.334,-82.731) (-88.240,-168.062) 88.4011
82    -149.82176 -37.44299 -88.23969 -295.78404 -79.52331 -166.66611     (-149.822,-295.784) (-37.443,-79.523) (-88.240,-166.666) 83.49
83    -153.02969 -36.55168 -88.23969 -296.67535 -76.31539 -165.26998     (-153.030,-296.675) (-36.552,-76.315) (-88.240,-165.270) 78.5788
84    -156.23761 -35.66037 -88.23969 -297.56666 -73.10746 -163.87385     (-156.238,-297.567) (-35.660,-73.107) (-88.240,-163.874) 73.6676
85    -159.44554 -34.76906 -88.23969 -298.45797 -69.89953 -162.47772     (-159.446,-298.458) (-34.769,-69.900) (-88.240,-162.478) 68.7564
86    -162.65347 -33.87775 -88.23969 -299.34928 -66.69161 -161.08159     (-162.653,-299.349) (-33.878,-66.692) (-88.240,-161.082) 63.8453
87    -165.86139 -32.98644 -88.23969 -300.24059 -63.48368 -159.68547     (-165.861,-300.241) (-32.986,-63.484) (-88.240,-159.685) 58.9341
88    -169.06932 -32.09513 -88.23969 -301.13190 -60.27575 -158.28934     (-169.069,-301.132) (-32.095,-60.276) (-88.240,-158.289) 54.0229
89    -172.27725 -31.20382 -88.23969 -302.02321 -57.06782 -156.89321     (-172.277,-302.023) (-31.204,-57.068) (-88.240,-156.893) 49.1117
90    -175.48517 -30.31251 -88.23969 -302.91452 -53.85990 -155.49708     (-175.485,-302.915) (-30.313,-53.860) (-88.240,-155.497) 44.2006
91    -178.69310 -29.42120 -88.23969 -303.80583 -50.65197 -154.10095     (-178.693,-303.806) (-29.421,-50.652) (-88.240,-154.101) 39.2894
92    -181.90103 -28.52989 -88.23969 -304.69714 -47.44404 -152.70482     (-181.901,-304.697) (-28.530,-47.444) (-88.240,-152.705) 34.3782
93    -185.10896 -27.63858 -88.23969 -305.58845 -44.23612 -151.30869     (-185.109,-305.588) (-27.639,-44.236) (-88.240,-151.309) 29.467
94    -188.31688 -26.74727 -88.23969 -306.47976 -41.02819 -149.91256     (-188.317,-306.480) (-26.747,-41.028) (-88.240,-149.913) 24.5559
95    -191.52481 -25.85596 -88.23969 -307.37107 -37.82026 -148.51643     (-191.525,-307.371) (-25.856,-37.820) (-88.240,-148.516) 19.6447
96    -194.73274 -24.96465 -88.23969 -308.26238 -34.61234 -147.12030     (-194.733,-308.262) (-24.965,-34.612) (-88.240,-147.120) 14.7335
97    -197.94066 -24.07334 -88.23969 -309.15369 -31.40441 -145.72417     (-197.941,-309.154) (-24.073,-31.404) (-88.240,-145.724) 9.82235
98    -201.14859 -23.18203 -88.23969 -310.04500 -28.19648 -144.32804     (-201.149,-310.045) (-23.182,-28.196) (-88.240,-144.328) 4.91117
99    -204.35652 -22.29072 -88.23969 -310.93631 -24.98856 -142.93191     (-204.357,-310.936) (-22.291,-24.989) (-88.240,-142.932) 0
