PointDistanceFollower   Jun 14 2018   mode =  Single Point 
Fol_2018-06-14.11_40_58.89_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   15959   CS6Dist  46
PointDistanceFollower  Jun 14 2018  mode = Single Point
Fol_2018-06-14.11_40_58.89_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -9.28509   8.78064  -0.03894 -33.43737  -6.49752 -42.45502     (-24.933,-0.039) (-15.915,-6.536) (-8.742,-9.246)      0  6.7435e-07  
1     -9.30075   8.75592  -0.04765 -33.40393  -6.49756 -42.42178     (-24.958,-0.048) (-15.940,-6.545) (-8.708,-9.253)      0.0504984  0.0504984  
2     -9.31641   8.73119  -0.05636 -33.37050  -6.49759 -42.38854     (-24.983,-0.056) (-15.964,-6.554) (-8.675,-9.260)      0.100997  0.100997  
3     -9.33208   8.70647  -0.06507 -33.33707  -6.49763 -42.35530     (-25.007,-0.065) (-15.989,-6.563) (-8.641,-9.267)      0.151495  0.151495  
4     -9.34774   8.68175  -0.07378 -33.30364  -6.49767 -42.32205     (-25.032,-0.074) (-16.014,-6.571) (-8.608,-9.274)      0.201994  0.201994  
5     -9.36340   8.65703  -0.08249 -33.27021  -6.49771 -42.28881     (-25.057,-0.082) (-16.039,-6.580) (-8.575,-9.281)      0.252492  0.252492  
6     -9.37907   8.63231  -0.09121 -33.23678  -6.49775 -42.25557     (-25.082,-0.091) (-16.063,-6.589) (-8.541,-9.288)      0.30299  0.30299  
7     -9.39473   8.60759  -0.09992 -33.20334  -6.49779 -42.22233     (-25.107,-0.100) (-16.088,-6.598) (-8.508,-9.295)      0.353489  0.353489  
8     -9.41039   8.58287  -0.10863 -33.16991  -6.49783 -42.18909     (-25.132,-0.109) (-16.113,-6.606) (-8.474,-9.302)      0.403987  0.403987  
9     -9.42606   8.55815  -0.11734 -33.13648  -6.49787 -42.15584     (-25.157,-0.117) (-16.138,-6.615) (-8.441,-9.309)      0.454486  0.454486  
10     -9.44172   8.53343  -0.12605 -33.10305  -6.49791 -42.12260     (-25.182,-0.126) (-16.162,-6.624) (-8.407,-9.316)      0.504984  0.504984  
11     -9.45738   8.50871  -0.13476 -33.06962  -6.49795 -42.08936     (-25.207,-0.135) (-16.187,-6.633) (-8.374,-9.323)      0.555483  0.555483  
12     -9.47305   8.48399  -0.14347 -33.03618  -6.49798 -42.05612     (-25.232,-0.143) (-16.212,-6.641) (-8.341,-9.330)      0.605981  0.605981  
13     -9.48871   8.45927  -0.15219 -33.00275  -6.49802 -42.02287     (-25.257,-0.152) (-16.236,-6.650) (-8.307,-9.337)      0.656479  0.656479  
14     -9.50437   8.43455  -0.16090 -32.96932  -6.49806 -41.98963     (-25.281,-0.161) (-16.261,-6.659) (-8.274,-9.343)      0.706978  0.706978  
15     -9.52004   8.40983  -0.16961 -32.93589  -6.49810 -41.95639     (-25.306,-0.170) (-16.286,-6.668) (-8.240,-9.350)      0.757476  0.757476  
16     -9.53570   8.38511  -0.17832 -32.90246  -6.49814 -41.92315     (-25.331,-0.178) (-16.311,-6.676) (-8.207,-9.357)      0.807975  0.807975  
17     -9.55136   8.36039  -0.18703 -32.86902  -6.49818 -41.88991     (-25.356,-0.187) (-16.335,-6.685) (-8.173,-9.364)      0.858473  0.858473  
18     -9.56703   8.33567  -0.19574 -32.83559  -6.49822 -41.85666     (-25.381,-0.196) (-16.360,-6.694) (-8.140,-9.371)      0.908971  0.908971  
19     -9.58269   8.31095  -0.20445 -32.80216  -6.49826 -41.82342     (-25.406,-0.204) (-16.385,-6.703) (-8.106,-9.378)      0.95947  0.95947  
20     -9.59835   8.28623  -0.21317 -32.76873  -6.49830 -41.79018     (-25.431,-0.213) (-16.409,-6.711) (-8.073,-9.385)      1.00997  1.00997  
21     -9.61402   8.26151  -0.22188 -32.73530  -6.49834 -41.75694     (-25.456,-0.222) (-16.434,-6.720) (-8.040,-9.392)      1.06047  1.06047  
22     -9.62968   8.23679  -0.23059 -32.70187  -6.49837 -41.72370     (-25.481,-0.231) (-16.459,-6.729) (-8.006,-9.399)      1.11097  1.11097  
23     -9.64534   8.21207  -0.23930 -32.66843  -6.49841 -41.69045     (-25.506,-0.239) (-16.484,-6.738) (-7.973,-9.406)      1.16146  1.16146  
24     -9.66101   8.18735  -0.24801 -32.63500  -6.49845 -41.65721     (-25.531,-0.248) (-16.508,-6.746) (-7.939,-9.413)      1.21196  1.21196  
25     -9.67667   8.16263  -0.25672 -32.60157  -6.49849 -41.62397     (-25.555,-0.257) (-16.533,-6.755) (-7.906,-9.420)      1.26246  1.26246  
26     -9.69233   8.13791  -0.26543 -32.56814  -6.49853 -41.59073     (-25.580,-0.265) (-16.558,-6.764) (-7.872,-9.427)      1.31296  1.31296  
