Fol_2018-05-14.13_05_34.58_57.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     -9.04528   7.72954 -35.69478  -7.18050  -3.84587  -7.31869     (-0.138,-0.549) (-27.416,-11.026) (-7.180,-0.767) 21.1013  22.8281  
1     -9.03636   7.69436 -35.66624  -7.17386  -3.85306  -7.31213     (-0.138,-0.520) (-27.451,-11.027) (-7.174,-0.822) 21.1555  22.8947  
2     -9.02745   7.65918 -35.63769  -7.16722  -3.86025  -7.30557     (-0.138,-0.492) (-27.487,-11.027) (-7.167,-0.876) 21.2108  22.9624  
3     -9.01853   7.62400 -35.60915  -7.16058  -3.86744  -7.29902     (-0.138,-0.463) (-27.522,-11.028) (-7.161,-0.931) 21.2674  23.0311  
4     -9.00961   7.58882 -35.58061  -7.15395  -3.87462  -7.29246     (-0.139,-0.435) (-27.557,-11.029) (-7.154,-0.986) 21.3251  23.1008  
5     -9.00070   7.55364 -35.55206  -7.14731  -3.88181  -7.28590     (-0.139,-0.406) (-27.592,-11.029) (-7.147,-1.041) 21.384  23.1715  
6     -8.99178   7.51845 -35.52352  -7.14067  -3.88900  -7.27934     (-0.139,-0.378) (-27.627,-11.030) (-7.141,-1.096) 21.444  23.2432  
7     -8.98287   7.48327 -35.49498  -7.13403  -3.89619  -7.27278     (-0.139,-0.349) (-27.662,-11.030) (-7.134,-1.150) 21.5051  23.3159  
8     -8.97395   7.44809 -35.46644  -7.12739  -3.90337  -7.26622     (-0.139,-0.321) (-27.698,-11.031) (-7.127,-1.205) 21.5674  23.3896  
9     -8.96503   7.41291 -35.43789  -7.12076  -3.91056  -7.25966     (-0.139,-0.292) (-27.733,-11.031) (-7.121,-1.260) 21.6308  23.4642  
10     -8.95612   7.37773 -35.40935  -7.11412  -3.91775  -7.25311     (-0.139,-0.264) (-27.768,-11.032) (-7.114,-1.315) 21.6952  23.5397  
11     -8.94720   7.34255 -35.38081  -7.10748  -3.92494  -7.24655     (-0.139,-0.235) (-27.803,-11.032) (-7.107,-1.370) 21.7608  23.6162  
12     -8.93829   7.30737 -35.35226  -7.10084  -3.93213  -7.23999     (-0.139,-0.207) (-27.838,-11.033) (-7.101,-1.424) 21.8275  23.6937  
