Fol_2018-05-06.16_49_41.1_3.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
21      7.76876 -42.13523 -40.81789  -5.38480 -12.47345  -7.73069     (-34.328,-13.115) (-7.731,-33.011) (-4.743,-0.038) 9.37378  19.4075  15.2205  9.37378  
22      7.58305 -41.64519 -40.35806  -5.77481 -12.74756  -7.66284     (-7.583,-13.358) (-34.062,-32.775) (-5.165,-0.080) 9.64088  20.1849  15.764  33.8641  
23      7.39733 -41.15514 -39.89824  -6.16483 -13.02167  -7.59499     (-7.397,-13.562) (-33.758,-32.501) (-5.624,-0.198) 9.88822  20.9788  16.3368  33.5506  
24      7.21161 -40.66510 -39.43841  -6.55484 -13.29577  -7.52714     (-7.212,-13.766) (-33.453,-32.227) (-6.084,-0.316) 10.1757  21.7875  16.9548  33.2482  
25      7.02589 -40.17506 -38.97859  -6.94485 -13.56988  -7.45929     (-7.026,-13.971) (-33.149,-31.953) (-6.544,-0.433) 10.5002  22.6092  17.6147  32.9574  
26      6.84017 -39.68501 -38.51877  -7.33486 -13.84398  -7.39144     (-6.840,-14.175) (-32.845,-31.679) (-7.004,-0.551) 10.8581  23.4428  18.3128  32.6783  
27      6.65446 -39.19497 -38.05894  -7.72487 -14.11809  -7.32358     (-6.654,-14.379) (-32.541,-31.404) (-7.464,-0.669) 11.2465  24.2869  19.0458  32.4113  
28      6.46874 -38.70492 -37.59912  -8.11488 -14.39220  -7.25573     (-6.469,-14.584) (-32.236,-31.130) (-7.923,-0.787) 11.6622  25.1405  19.8106  32.1566  
29      6.28302 -38.21488 -37.13929  -8.50490 -14.66630  -7.18788     (-6.283,-14.788) (-31.932,-30.856) (-8.383,-0.905) 12.1024  26.0026  20.2683  31.9147  
30      6.09730 -37.72483 -36.67947  -8.89491 -14.94041  -7.12003     (-6.097,-14.992) (-31.628,-30.582) (-8.843,-1.023) 12.5646  26.8725  19.5821  31.6857  
31      5.91159 -37.23479 -36.21965  -9.28492 -15.21451  -7.05218     (-5.912,-15.197) (-31.323,-30.308) (-9.303,-1.141) 13.0464  27.7493  19.1288  31.47  
32      5.72587 -36.74475 -35.75982  -9.67493 -15.48862  -6.98433     (-5.726,-15.401) (-31.019,-30.034) (-9.763,-1.258) 13.5457  28.6326  18.9999  31.2677  
33      5.54015 -36.25470 -35.30000 -10.06494 -15.76273  -6.91648     (-5.540,-15.605) (-30.715,-29.760) (-10.223,-1.376) 14.0607  29.4966  19.2854  31.0793  
34      5.35443 -35.76466 -34.84017 -10.45495 -16.03683  -6.84863     (-5.354,-15.809) (-30.410,-29.486) (-10.682,-1.494) 14.5896  29.1325  19.8636  30.9049  
35      5.16871 -35.27461 -34.38035 -10.84497 -16.31094  -6.78078     (-5.169,-16.014) (-30.106,-29.212) (-11.142,-1.612) 15.1311  28.8029  20.5799  30.7448  
36      4.98300 -34.78457 -33.92053 -11.23498 -16.58505  -6.71293     (-4.983,-16.218) (-29.802,-28.938) (-11.602,-1.730) 15.6839  28.509  21.6488  30.5992  
37      4.79728 -34.29452 -33.46070 -11.62499 -16.85915  -6.64508     (-4.797,-16.422) (-29.497,-28.663) (-12.062,-1.848) 16.2467  28.2521  22.977  30.4218  
38      4.61156 -33.80448 -33.00088 -12.01500 -17.13326  -6.57723     (-4.612,-16.627) (-29.193,-28.389) (-12.522,-1.966) 16.8186  27.9876  24.4836  30.2482  
39      4.42584 -33.31444 -32.54105 -12.40501 -17.40736  -6.50938     (-4.426,-16.831) (-28.889,-28.115) (-12.982,-2.084) 17.3986  27.8528  26.1129  30.0892  
40      4.24013 -32.82439 -32.08123 -12.79502 -17.68147  -6.44153     (-4.240,-17.035) (-28.584,-27.841) (-13.441,-2.201) 17.9861  27.7122  27.8296  29.9451  
41      4.05441 -32.33435 -31.62141 -13.18504 -17.95558  -6.37367     (-4.054,-17.239) (-28.280,-27.567) (-13.901,-2.319) 18.5802  27.6117  29.6112  29.816  
42      3.86869 -31.84430 -31.16158 -13.57505 -18.22968  -6.30582     (-3.869,-17.444) (-27.976,-27.293) (-14.361,-2.437) 19.1804  27.5519  31.4426  29.7021  
43      3.68297 -31.35426 -30.70176 -13.96506 -18.50379  -6.23797     (-3.683,-17.648) (-27.671,-27.019) (-14.821,-2.555) 19.7861  27.5329  32.9591  29.6036  
44      3.49725 -30.86421 -30.24193 -14.35507 -18.77790  -6.17012     (-3.497,-17.852) (-27.367,-26.745) (-15.281,-2.673) 20.3968  27.555  33.7938  29.5208  
45      3.31154 -30.37417 -29.78211 -14.74508 -19.05200  -6.10227     (-3.312,-18.057) (-27.063,-26.471) (-15.740,-2.791) 21.0122  27.6179  34.6429  29.4536  
46      3.12582 -29.88413 -29.32229 -15.13509 -19.32611  -6.03442     (-3.126,-18.261) (-26.758,-26.196) (-16.200,-2.909) 21.6317  27.7214  35.5051  29.4022  
47      2.94010 -29.39408 -28.86246 -15.52511 -19.60021  -5.96657     (-2.940,-18.465) (-26.454,-25.922) (-16.660,-3.026) 22.255  27.8651  36.3795  29.3668  
48      2.75438 -28.90404 -28.40264 -15.91512 -19.87432  -5.89872     (-2.754,-18.670) (-26.150,-25.648) (-17.120,-3.144) 22.8819  28.0483  37.2652  29.3472  
49      2.56867 -28.41399 -27.94281 -16.30513 -20.14843  -5.83087     (-2.569,-18.874) (-25.845,-25.374) (-17.580,-3.262) 23.512  28.2703  38.0162  29.3437  
50      2.38295 -27.92395 -27.48299 -16.69514 -20.42253  -5.76302     (-2.383,-19.078) (-25.541,-25.100) (-18.040,-3.380) 24.1452  28.5301  38.5302  29.3562  
51      2.19723 -27.43390 -27.02317 -17.08515 -20.69664  -5.69517     (-2.197,-19.282) (-25.237,-24.826) (-18.499,-3.498) 24.781  28.8267  38.7127  29.3846  
52      2.01151 -26.94386 -26.56334 -17.47516 -20.97075  -5.62732     (-2.012,-19.487) (-24.932,-24.552) (-18.959,-3.616) 25.4195  29.1589  39.0256  29.429  
53      1.82580 -26.45382 -26.10352 -17.86518 -21.24485  -5.55947     (-1.826,-19.691) (-24.628,-24.278) (-19.419,-3.734) 26.0603  29.5256  39.4762  29.4892  
54      1.64008 -25.96377 -25.64369 -18.25519 -21.51896  -5.49162     (-1.640,-19.895) (-24.324,-24.004) (-19.879,-3.852) 26.7033  29.9255  40.0442  29.4708  
55      1.45436 -25.47373 -25.18387 -18.64520 -21.79306  -5.42376     (-1.454,-20.100) (-24.019,-23.730) (-20.339,-3.969) 27.3483  30.3573  40.711  29.2965  
56      1.26864 -24.98368 -24.72405 -19.03521 -22.06717  -5.35591     (-1.269,-20.304) (-23.715,-23.455) (-20.799,-4.087) 27.9953  30.8195  41.4605  29.1373  
57      1.08292 -24.49364 -24.26422 -19.42522 -22.34128  -5.28806     (-1.083,-20.508) (-23.411,-23.181) (-21.258,-4.205) 28.644  31.3109  41.8626  28.9935  
58      0.89721 -24.00359 -23.80440 -19.81523 -22.61538  -5.22021     (-0.897,-20.712) (-23.106,-22.907) (-21.718,-4.323) 28.8651  31.8067  41.69  28.8651  
59      0.71149 -23.51355 -23.34457 -20.20524 -22.88949  -5.15236     (-0.711,-20.917) (-22.802,-22.633) (-22.178,-4.441) 28.7526  32.0584  41.5393  28.7526  
60      0.52577 -23.02351 -22.88475 -20.59526 -23.16360  -5.08451     (-0.526,-21.121) (-22.498,-22.359) (-22.638,-4.559) 28.6369  32.2467  41.4107  28.6559  
61      0.34005 -22.53346 -22.42493 -20.98527 -23.43770  -5.01666     (-0.340,-21.325) (-22.193,-22.085) (-23.098,-4.677) 28.5061  31.4973  41.3045  28.5754  
62      0.15434 -22.04342 -21.96510 -21.37528 -23.71181  -4.94881     (-0.154,-21.530) (-21.889,-21.811) (-23.557,-4.794) 28.3913  30.7504  41.1094  28.5111  
63     -0.03138 -21.55337 -21.50528 -21.76529 -23.98591  -4.88096     (-0.031,-21.765) (-21.553,-23.986) (-21.505,-4.881) 28.3019  30.0059  40.9274  28.3019  
64     -0.21710 -21.06333 -21.04545 -22.15530 -24.26002  -4.81311     (-0.217,-22.155) (-21.063,-24.260) (-21.045,-4.813) 27.464  29.2643  39.7189  27.464  
65     -0.40282 -20.57328 -20.58563 -22.54531 -24.53413  -4.74526     (-0.403,-22.545) (-20.573,-24.534) (-20.586,-4.745) 26.6266  28.5256  38.5113  26.6266  
66     -0.58854 -20.08324 -20.12581 -22.93533 -24.80823  -4.67741     (-0.589,-22.935) (-20.083,-24.808) (-20.126,-4.677) 25.7899  27.7189  37.3045  25.7899  
67     -0.77425 -19.59320 -19.66598 -23.32534 -25.08234  -4.60956     (-0.774,-23.325) (-19.593,-25.082) (-19.666,-4.610) 24.9539  26.8246  36.0988  24.9539  
68     -0.95997 -19.10315 -19.20616 -23.71535 -25.35645  -4.54170     (-0.960,-23.715) (-19.103,-25.356) (-19.206,-4.542) 24.1188  25.9361  34.8941  24.1188  
69     -1.14569 -18.61311 -18.74633 -24.10536 -25.63055  -4.47385     (-1.146,-24.105) (-18.613,-25.631) (-18.746,-4.474) 23.2845  25.0541  33.6907  23.2845  
70     -1.33141 -18.12306 -18.28651 -24.49537 -25.90466  -4.40600     (-1.331,-24.495) (-18.123,-25.905) (-18.287,-4.406) 22.4511  24.1792  32.4886  22.4511  
71     -1.51712 -17.63302 -17.82669 -24.88538 -26.17876  -4.33815     (-1.517,-24.885) (-17.633,-26.179) (-17.827,-4.338) 21.6189  23.3122  31.2881  21.6189  
72     -1.70284 -17.14298 -17.36686 -25.27540 -26.45287  -4.27030     (-1.703,-25.275) (-17.143,-26.453) (-17.367,-4.270) 20.7878  22.4542  30.0892  20.7878  
73     -1.88856 -16.65293 -16.90704 -25.66541 -26.72698  -4.20245     (-1.889,-25.665) (-16.653,-26.727) (-16.907,-4.202) 19.9582  21.6061  28.8923  19.9582  
74     -2.07428 -16.16289 -16.44721 -26.05542 -27.00108  -4.13460     (-2.074,-26.055) (-16.163,-27.001) (-16.447,-4.135) 19.13  20.7692  27.6974  19.13  
75     -2.26000 -15.67284 -15.98739 -26.44543 -27.27519  -4.06675     (-2.260,-26.445) (-15.673,-27.275) (-15.987,-4.067) 18.3037  19.945  26.5051  18.3037  
76     -2.44571 -15.18280 -15.52757 -26.83544 -27.54929  -3.99890     (-2.446,-26.835) (-15.183,-27.549) (-15.528,-3.999) 17.4793  19.135  25.3155  17.4793  
77     -2.63143 -14.69275 -15.06774 -27.22545 -27.82340  -3.93105     (-2.631,-27.225) (-14.693,-27.823) (-15.068,-3.931) 16.6573  18.3413  24.129  16.6573  
78     -2.81715 -14.20271 -14.60792 -27.61547 -28.09751  -3.86320     (-2.817,-27.615) (-14.203,-28.098) (-14.608,-3.863) 15.8379  17.566  22.9463  15.8379  
79     -3.00287 -13.71267 -14.14809 -28.00548 -28.37161  -3.79535     (-3.003,-28.005) (-13.713,-28.372) (-14.148,-3.795) 15.0216  16.8117  21.7679  15.0216  
80     -3.18858 -13.22262 -13.68827 -28.39549 -28.64572  -3.72750     (-3.189,-28.395) (-13.223,-28.646) (-13.688,-3.727) 14.2089  16.0814  20.5945  14.2089  
81     -3.37430 -12.73258 -13.22845 -28.78550 -28.91983  -3.65965     (-3.374,-28.786) (-12.733,-28.920) (-13.228,-3.660) 13.4005  15.3787  19.4271  13.4005  
82     -3.56002 -12.24253 -12.76862 -29.17551 -29.19393  -3.59179     (-3.560,-29.176) (-12.243,-29.194) (-12.769,-3.592) 12.5972  14.7075  18.2667  12.5972  
83     -3.74574 -11.75249 -12.30880 -29.56552 -29.46804  -3.52394     (-3.746,-29.566) (-11.752,-29.468) (-12.309,-3.524) 11.784  14.0724  17.1148  11.8001  
84     -3.93146 -11.26244 -11.84897 -29.95554 -29.74214  -3.45609     (-3.931,-29.956) (-11.262,-29.742) (-11.849,-3.456) 10.9726  13.4786  15.9733  11.0105  
85     -4.11717 -10.77240 -11.38915 -30.34555 -30.01625  -3.38824     (-4.117,-30.346) (-10.772,-30.016) (-11.389,-3.388) 10.1671  12.9321  14.8445  10.2302  
86     -4.30289 -10.28236 -10.92933 -30.73556 -30.29036  -3.32039     (-4.303,-30.736) (-10.282,-30.290) (-10.929,-3.320) 9.36901  12.439  13.7317  9.46131  
87     -4.48861  -9.79231 -10.46950 -31.12557 -30.56446  -3.25254     (-4.489,-31.126) (-9.792,-30.564) (-10.470,-3.253) 8.58032  12.0061  12.6389  8.70704  
88     -4.67433  -9.30227 -10.00968 -31.51558 -30.83857  -3.18469     (-4.674,-31.516) (-9.302,-30.839) (-10.010,-3.185) 7.80394  11.6404  11.5719  7.97148  
89     -4.86004  -8.81222  -9.54985 -31.90559 -31.11268  -3.11684     (-4.860,-31.906) (-8.812,-31.113) (-9.550,-3.117) 7.04392  11.3484  10.5386  7.26032  
90     -5.04576  -8.32218  -9.09003 -32.29561 -31.38678  -3.04899     (-5.046,-32.296) (-8.322,-31.387) (-9.090,-3.049) 6.30618  10.956  9.54975  6.58148  
91     -5.23148  -7.83213  -8.63021 -32.68562 -31.66089  -2.98114     (-5.231,-32.686) (-7.832,-31.661) (-8.630,-2.981) 5.59954  9.78228  8.62081  5.94604  
92     -5.41720  -7.34209  -8.17038 -33.07563 -31.93499  -2.91329     (-5.417,-33.076) (-7.342,-31.935) (-8.170,-2.913) 4.93738  8.62945  7.77325  5.36942  
93     -5.60292  -6.85205  -7.71056 -33.46564 -32.20910  -2.84544     (-5.603,-33.466) (-6.852,-32.209) (-7.711,-2.845) 4.34009  7.61804  7.03655  4.87256  
94     -5.78863  -6.36200  -7.25073 -33.85565 -32.48321  -2.77759     (-5.789,-33.856) (-6.362,-32.483) (-7.251,-2.778) 3.83808  6.81131  6.1078  4.23651  
95     -5.97435  -5.87196  -6.79091 -34.24566 -32.75731  -2.70974     (-5.974,-34.246) (-5.872,-32.757) (-6.791,-2.710) 3.38921  6.28856  4.88624  3.38921  
96     -6.16007  -5.38191  -6.33109 -34.63568 -33.03142  -2.64188     (-6.160,-34.636) (-5.382,-33.031) (-6.331,-2.642) 2.5419  4.86617  3.66468  2.5419  
97     -6.34579  -4.89187  -5.87126 -35.02569 -33.30553  -2.57403     (-6.346,-35.026) (-4.892,-33.306) (-5.871,-2.574) 1.6946  3.32282  2.44312  1.6946  
98     -6.53150  -4.40182  -5.41144 -35.41570 -33.57963  -2.50618     (-6.532,-35.416) (-4.402,-33.580) (-5.411,-2.506) 0.847301  1.67365  1.22156  0.847301  
99     -6.71722  -3.91178  -4.95161 -35.80571 -33.85374  -2.43833     (-6.717,-35.806) (-3.912,-33.854) (-4.952,-2.438) 0  5.11455e-14  3.8147e-06  0  
