Fol_2018-05-05.09_54_14.1_23.txt     Output is probe cell, reduced cell, NCDist distance between
13     19.00663 -35.83268 -97.69214 -128.12680 -290.08728 -252.48149     (-19.007,-147.133) (-16.826,-78.686) (-271.081,-233.475) 64.106
14     16.28636 -35.59576 -99.56674 -128.51986 -287.11428 -249.99813     (-16.286,-144.806) (-19.309,-83.280) (-270.828,-233.712) 67.5876
15     13.56608 -35.35884 -101.44135 -128.91291 -284.14129 -247.51478     (-13.566,-142.479) (-21.793,-87.875) (-270.575,-233.949) 69.7848
16     10.84580 -35.12192 -103.31596 -129.30597 -281.16829 -245.03142     (-10.846,-140.152) (-24.276,-92.470) (-270.322,-234.186) 72.4719
17      8.12552 -34.88500 -105.19057 -129.69903 -278.19530 -242.54806     (-8.126,-137.825) (-26.759,-97.065) (-270.070,-234.423) 75.5968
18      5.40524 -34.64808 -107.06517 -130.09208 -275.22230 -240.06470     (-5.405,-135.497) (-29.243,-101.660) (-269.817,-234.659) 79.1075
19      2.68497 -34.41116 -108.93978 -130.48514 -272.24930 -237.58134     (-2.685,-133.170) (-31.726,-106.255) (-269.564,-234.896) 82.9552
20     -0.03531 -34.17424 -110.81439 -130.87820 -269.27631 -235.09798     (-0.035,-130.878) (-34.174,-269.276) (-110.814,-235.098) 87.041
21     -2.75559 -33.93732 -112.68899 -131.27125 -266.30331 -232.61462     (-2.756,-131.271) (-33.937,-266.303) (-112.689,-232.615) 87.2976
22     -5.47587 -33.70040 -114.56360 -131.66431 -263.33032 -230.13126     (-5.476,-131.664) (-33.700,-263.330) (-114.564,-230.131) 87.8514
23     -8.19615 -33.46348 -116.43821 -132.05737 -260.35732 -227.64790     (-8.196,-132.057) (-33.463,-260.357) (-116.438,-227.648) 88.6968
24    -10.91642 -33.22656 -118.31282 -132.45042 -257.38432 -225.16455     (-10.916,-132.450) (-33.227,-257.384) (-118.313,-225.165) 89.8256
25    -13.63670 -32.98965 -120.18742 -132.84348 -254.41133 -222.68119     (-13.637,-132.843) (-32.990,-254.411) (-120.187,-222.681) 91.2273
26    -16.35698 -32.75273 -122.06203 -133.23654 -251.43833 -220.19783     (-16.357,-133.237) (-32.753,-251.438) (-122.062,-220.198) 92.8896
27    -19.07726 -32.51581 -123.93664 -133.62959 -248.46533 -217.71447     (-19.077,-133.630) (-32.516,-248.465) (-123.937,-217.714) 94.7986
28    -21.79754 -32.27889 -125.81124 -134.02265 -245.49234 -215.23111     (-21.798,-134.023) (-32.279,-245.492) (-125.811,-215.231) 96.9399
29    -24.51782 -32.04197 -127.68585 -134.41571 -242.51934 -212.74775     (-24.518,-134.416) (-32.042,-242.519) (-127.686,-212.748) 99.2983
30    -27.23809 -31.80505 -129.56046 -134.80876 -239.54635 -210.26439     (-27.238,-134.809) (-31.805,-239.546) (-129.560,-210.264) 101.859
31    -29.95837 -31.56813 -131.43507 -135.20182 -236.57335 -207.78103     (-29.958,-135.202) (-31.568,-236.573) (-131.435,-207.781) 104.607
32    -32.67865 -31.33121 -133.30967 -135.59488 -233.60035 -205.29767     (-32.679,-135.595) (-31.331,-233.600) (-133.310,-205.298) 107.528
33    -35.39893 -31.09429 -135.18428 -135.98794 -230.62736 -202.81431     (-35.399,-135.988) (-31.094,-230.627) (-135.184,-202.814) 110.608
34    -38.11921 -30.85737 -137.05889 -136.38099 -227.65436 -200.33096     (-38.119,-136.381) (-30.857,-227.654) (-137.059,-200.331) 111.556
35    -40.83948 -30.62045 -138.93349 -136.77405 -224.68137 -197.84760     (-40.839,-136.774) (-30.620,-224.681) (-138.933,-197.848) 112.714
36    -43.55976 -30.38353 -140.80810 -137.16711 -221.70837 -195.36424     (-43.560,-137.167) (-30.384,-221.708) (-140.808,-195.364) 114.09
37    -46.28004 -30.14662 -142.68271 -137.56016 -218.73537 -192.88088     (-46.280,-137.560) (-30.147,-218.735) (-142.683,-192.881) 115.676
38    -49.00032 -29.90970 -144.55732 -137.95322 -215.76238 -190.39752     (-49.000,-137.953) (-29.910,-215.762) (-144.557,-190.398) 117.463
39    -51.72060 -29.67278 -146.43192 -138.34628 -212.78938 -187.91416     (-51.721,-138.346) (-29.673,-212.789) (-146.432,-187.914) 119.442
40    -54.44087 -29.43586 -148.30653 -138.73933 -209.81639 -185.43080     (-54.441,-138.739) (-29.436,-209.816) (-148.307,-185.431) 121.604
41    -57.16115 -29.19894 -150.18114 -139.13239 -206.84339 -182.94744     (-57.161,-139.132) (-29.199,-206.843) (-150.181,-182.947) 123.939
42    -59.88143 -28.96202 -152.05574 -139.52545 -203.87039 -180.46408     (-59.881,-139.525) (-28.962,-203.870) (-152.056,-180.464) 126.438
43    -62.60171 -28.72510 -153.93035 -139.91850 -200.89740 -177.98073     (-62.602,-139.919) (-28.725,-200.897) (-153.930,-177.981) 129.091
44    -65.32199 -28.48818 -155.80496 -140.31156 -197.92440 -175.49737     (-65.322,-140.312) (-28.488,-197.924) (-155.805,-175.497) 131.888
45    -68.04227 -28.25126 -157.67957 -140.70462 -194.95141 -173.01401     (-68.042,-140.705) (-28.251,-194.951) (-157.680,-173.014) 134.822
46    -70.76254 -28.01434 -159.55417 -141.09767 -191.97841 -170.53065     (-70.763,-141.098) (-28.014,-191.978) (-159.554,-170.531) 137.883
47    -73.48282 -27.77742 -161.42878 -141.49073 -189.00541 -168.04729     (-73.483,-141.491) (-27.777,-189.005) (-161.429,-168.047) 141.062
48    -76.20310 -27.54050 -163.30339 -141.88379 -186.03242 -165.56393     (-76.203,-141.884) (-27.541,-186.032) (-163.303,-165.564) 144.353
49    -78.92338 -27.30358 -165.17799 -142.27684 -183.05942 -163.08057     (-78.923,-142.277) (-27.304,-183.059) (-165.178,-163.081) 147.747
50    -81.64366 -27.06667 -167.05260 -142.66990 -180.08643 -160.59721     (-81.644,-142.670) (-27.067,-180.086) (-167.053,-160.597) 151.238
51    -84.36393 -26.82975 -168.92721 -143.06296 -177.11343 -158.11385     (-84.364,-143.063) (-26.830,-177.113) (-168.927,-158.114) 154.819
52    -87.08421 -26.59283 -170.80182 -143.45601 -174.14043 -155.63050     (-87.084,-143.456) (-26.593,-174.140) (-170.802,-155.630) 158.484
53    -89.80449 -26.35591 -172.67642 -143.84907 -171.16744 -153.14714     (-89.804,-143.849) (-26.356,-171.167) (-172.676,-153.147) 162.227
54    -92.52477 -26.11899 -174.55103 -144.24213 -168.19444 -150.66378     (-92.525,-144.242) (-26.119,-168.194) (-174.551,-150.664) 166.044
55    -95.24505 -25.88207 -176.42564 -144.63519 -165.22145 -148.18042     (-95.245,-144.635) (-25.882,-165.221) (-176.426,-148.180) 168.234
56    -97.96532 -25.64515 -178.30024 -145.02824 -162.24845 -145.69706     (-97.965,-145.028) (-25.645,-162.248) (-178.300,-145.697) 169.426
57    -100.68560 -25.40823 -180.17485 -145.42130 -159.27545 -143.21370     (-100.686,-145.421) (-25.408,-159.275) (-180.175,-143.214) 170.762
58    -103.40588 -25.17131 -182.04946 -145.81436 -156.30246 -140.73034     (-103.406,-145.814) (-25.171,-156.302) (-182.049,-140.730) 172.24
59    -106.12616 -24.93439 -183.92407 -146.20741 -153.32946 -138.24698     (-106.126,-146.207) (-24.934,-153.329) (-183.924,-138.247) 173.856
60    -108.84644 -24.69747 -185.79867 -146.60047 -150.35647 -135.76362     (-108.846,-146.600) (-24.697,-150.356) (-185.799,-135.764) 175.606
61    -111.56672 -24.46055 -187.67328 -146.99353 -147.38347 -133.28026     (-111.567,-146.994) (-24.461,-147.383) (-187.673,-133.280) 177.486
62    -114.28699 -24.22364 -189.54789 -147.38658 -144.41047 -130.79691     (-114.287,-147.387) (-24.224,-144.410) (-189.548,-130.797) 177.364
63    -117.00727 -23.98672 -191.42249 -147.77964 -141.43748 -128.31355     (-117.007,-147.780) (-23.987,-141.437) (-191.422,-128.314) 177.11
64    -119.72755 -23.74980 -193.29710 -148.17270 -138.46448 -125.83019     (-119.728,-148.173) (-23.750,-138.464) (-193.297,-125.830) 177.002
65    -122.44783 -23.51288 -195.17171 -148.56575 -135.49149 -123.34683     (-122.448,-148.566) (-23.513,-135.491) (-195.172,-123.347) 173.801
66    -125.16811 -23.27596 -197.04632 -148.95881 -132.51849 -120.86347     (-125.168,-148.959) (-23.276,-132.518) (-197.046,-120.863) 168.689
67    -127.88838 -23.03904 -198.92092 -149.35187 -129.54549 -118.38011     (-127.888,-149.352) (-23.039,-129.545) (-198.921,-118.380) 163.577
68    -130.60866 -22.80212 -200.79553 -149.74492 -126.57250 -115.89675     (-130.609,-149.745) (-22.802,-126.572) (-200.796,-115.897) 158.466
69    -133.32894 -22.56520 -202.67014 -150.13798 -123.59950 -113.41339     (-133.329,-150.138) (-22.565,-123.600) (-202.670,-113.413) 153.354
70    -136.04922 -22.32828 -204.54474 -150.53104 -120.62650 -110.93003     (-136.049,-150.531) (-22.328,-120.627) (-204.545,-110.930) 148.242
71    -138.76950 -22.09136 -206.41935 -150.92409 -117.65351 -108.44668     (-138.769,-150.924) (-22.091,-117.654) (-206.419,-108.447) 143.13
72    -141.48977 -21.85444 -208.29396 -151.31715 -114.68051 -105.96332     (-141.490,-151.317) (-21.854,-114.681) (-208.294,-105.963) 138.019
73    -144.21005 -21.61752 -210.16857 -151.71021 -111.70752 -103.47996     (-144.210,-151.710) (-21.618,-111.708) (-210.169,-103.480) 132.907
74    -146.93033 -21.38061 -212.04317 -152.10326 -108.73452 -100.99660     (-146.930,-152.103) (-21.381,-108.735) (-212.043,-100.997) 127.795
75    -149.65061 -21.14369 -213.91778 -152.49632 -105.76152 -98.51324     (-149.651,-152.496) (-21.144,-105.762) (-213.918,-98.513) 122.683
76    -152.37089 -20.90677 -215.79239 -152.88938 -102.78853 -96.02988     (-152.371,-152.889) (-20.907,-102.789) (-215.792,-96.030) 117.571
77    -155.09117 -20.66985 -217.66700 -153.28244 -99.81553 -93.54652     (-155.091,-153.282) (-20.670,-99.816) (-217.667,-93.547) 112.46
78    -157.81144 -20.43293 -219.54160 -153.67549 -96.84254 -91.06316     (-157.811,-153.675) (-20.433,-96.843) (-219.542,-91.063) 107.348
79    -160.53172 -20.19601 -221.41621 -154.06855 -93.86954 -88.57980     (-160.532,-154.069) (-20.196,-93.870) (-221.416,-88.580) 102.236
80    -163.25200 -19.95909 -223.29082 -154.46161 -90.89654 -86.09644     (-163.252,-154.462) (-19.959,-90.897) (-223.291,-86.096) 97.1241
81    -165.97228 -19.72217 -225.16542 -154.85466 -87.92355 -83.61309     (-165.972,-154.855) (-19.722,-87.924) (-225.165,-83.613) 92.0123
82    -168.69256 -19.48525 -227.04003 -155.24772 -84.95055 -81.12973     (-168.693,-155.248) (-19.485,-84.951) (-227.040,-81.130) 86.9005
83    -171.41283 -19.24833 -228.91464 -155.64078 -81.97756 -78.64637     (-171.413,-155.641) (-19.248,-81.978) (-228.915,-78.646) 81.7887
84    -174.13311 -19.01141 -230.78925 -156.03383 -79.00456 -76.16301     (-174.133,-156.034) (-19.011,-79.005) (-230.789,-76.163) 76.677
85    -176.85339 -18.77449 -232.66385 -156.42689 -76.03156 -73.67965     (-176.853,-156.427) (-18.774,-76.032) (-232.664,-73.680) 71.5652
86    -179.57367 -18.53757 -234.53846 -156.81995 -73.05857 -71.19629     (-179.574,-156.820) (-18.538,-73.059) (-234.538,-71.196) 66.4534
87    -182.29395 -18.30066 -236.41307 -157.21300 -70.08557 -68.71293     (-182.294,-157.213) (-18.301,-70.086) (-236.413,-68.713) 61.3416
88    -185.01422 -18.06374 -238.28767 -157.60606 -67.11258 -66.22957     (-185.014,-157.606) (-18.064,-67.113) (-238.288,-66.230) 56.2298
89    -187.73450 -17.82682 -240.16228 -157.99912 -64.13958 -63.74621     (-187.735,-157.999) (-17.827,-64.140) (-240.162,-63.746) 51.118
90    -190.45478 -17.58990 -242.03689 -158.39217 -61.16658 -61.26286     (-190.455,-158.392) (-17.590,-61.167) (-242.037,-61.263) 46.0062
91    -193.17506 -17.35298 -243.91150 -158.78523 -58.19359 -58.77950     (-193.175,-158.785) (-17.353,-58.194) (-243.911,-58.779) 40.8944
92    -195.89534 -17.11606 -245.78610 -159.17829 -55.22059 -56.29614     (-195.895,-159.178) (-17.116,-55.221) (-245.786,-56.296) 35.7826
93    -198.61562 -16.87914 -247.66071 -159.57134 -52.24760 -53.81278     (-198.616,-159.571) (-16.879,-52.248) (-247.661,-53.813) 30.6708
94    -201.33589 -16.64222 -249.53532 -159.96440 -49.27460 -51.32942     (-201.336,-159.964) (-16.642,-49.275) (-249.535,-51.329) 25.559
95    -204.05617 -16.40530 -251.40992 -160.35746 -46.30160 -48.84606     (-204.056,-160.357) (-16.405,-46.302) (-251.410,-48.846) 20.4472
96    -206.77645 -16.16838 -253.28453 -160.75051 -43.32861 -46.36270     (-206.776,-160.751) (-16.168,-43.329) (-253.285,-46.363) 15.3354
97    -209.49673 -15.93146 -255.15914 -161.14357 -40.35561 -43.87934     (-209.497,-161.144) (-15.931,-40.356) (-255.159,-43.879) 10.2236
98    -212.21701 -15.69454 -257.03375 -161.53663 -37.38262 -41.39598     (-212.217,-161.537) (-15.695,-37.383) (-257.034,-41.396) 5.1118
99    -214.93728 -15.45763 -258.90835 -161.92969 -34.40962 -38.91263     (-214.937,-161.930) (-15.458,-34.410) (-258.908,-38.913) 0
