Fol_2018-05-14.13_11_11.78_77.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -13.82378 -16.26520 -37.04783  -1.93501 -50.93240  11.94845     (-6.192,-30.845) (-1.875,-20.832) (-8.138,-10.073) 21.5502  22.203  
1    -13.81614 -16.25080 -37.01890  -1.96394 -50.90227  11.92640     (-6.214,-30.910) (-1.890,-20.941) (-8.073,-10.037) 21.51  22.1737  
2    -13.80850 -16.23639 -36.98996  -1.99288 -50.87214  11.90436     (-6.236,-30.976) (-1.904,-21.049) (-8.007,-10.000) 21.47  22.1446  
3    -13.80086 -16.22199 -36.96102  -2.02182 -50.84201  11.88231     (-6.258,-31.041) (-1.919,-21.157) (-7.942,-9.964) 21.4301  22.1157  
4    -13.79322 -16.20759 -36.93208  -2.05076 -50.81188  11.86027     (-6.280,-31.106) (-1.933,-21.266) (-7.877,-9.927) 21.3903  22.087  
5    -13.78558 -16.19318 -36.90314  -2.07970 -50.78175  11.83823     (-6.302,-31.172) (-1.947,-21.374) (-7.811,-9.891) 21.3506  22.0584  
6    -13.77794 -16.17878 -36.87420  -2.10864 -50.75162  11.81618     (-6.324,-31.237) (-1.962,-21.482) (-7.746,-9.854) 21.3111  22.0299  
7    -13.77030 -16.16437 -36.84526  -2.13758 -50.72149  11.79414     (-6.346,-31.302) (-1.976,-21.590) (-7.680,-9.818) 21.2717  22.0016  
8    -13.76266 -16.14997 -36.81633  -2.16652 -50.69136  11.77210     (-6.368,-31.368) (-1.991,-21.699) (-7.615,-9.782) 21.2324  21.9735  
9    -13.75502 -16.13557 -36.78739  -2.19545 -50.66123  11.75005     (-6.390,-31.433) (-2.005,-21.807) (-7.550,-9.745) 21.1933  21.9456  
10    -13.74738 -16.12116 -36.75845  -2.22439 -50.63110  11.72801     (-6.413,-31.499) (-2.019,-21.915) (-7.484,-9.709) 21.1543  21.9178  
11    -13.73974 -16.10676 -36.72951  -2.25333 -50.60097  11.70597     (-6.435,-31.564) (-2.034,-22.024) (-7.419,-9.672) 21.1155  21.8902  
12    -13.73210 -16.09235 -36.70057  -2.28227 -50.57084  11.68392     (-6.457,-31.629) (-2.048,-22.132) (-7.353,-9.636) 21.0767  21.8627  
13    -13.72447 -16.07795 -36.67163  -2.31121 -50.54071  11.66188     (-6.479,-31.695) (-2.063,-22.240) (-7.288,-9.599) 21.0382  21.8354  
14    -13.71683 -16.06354 -36.64269  -2.34015 -50.51058  11.63984     (-6.501,-31.760) (-2.077,-22.348) (-7.223,-9.563) 20.9997  21.8083  
15    -13.70919 -16.04914 -36.61375  -2.36909 -50.48045  11.61779     (-6.523,-31.826) (-2.091,-22.457) (-7.157,-9.526) 20.9614  21.7813  
16    -13.70155 -16.03474 -36.58482  -2.39802 -50.45032  11.59575     (-6.545,-31.891) (-2.106,-22.565) (-7.092,-9.490) 20.9232  21.7546  
17    -13.69391 -16.02033 -36.55588  -2.42696 -50.42019  11.57370     (-6.567,-31.956) (-2.120,-22.673) (-7.027,-9.454) 20.8852  21.7279  
18    -13.68627 -16.00593 -36.52694  -2.45590 -50.39006  11.55166     (-6.589,-32.022) (-2.135,-22.781) (-6.961,-9.417) 20.8473  21.7015  
19    -13.67863 -15.99152 -36.49800  -2.48484 -50.35993  11.52962     (-6.611,-32.087) (-2.149,-22.890) (-6.896,-9.381) 20.809  20.809  
20    -13.67099 -15.97712 -36.46906  -2.51378 -50.32980  11.50757     (-6.633,-32.152) (-2.163,-22.998) (-6.830,-9.344) 20.7691  20.7691  
