Fol_2018-05-05.11_44_30.1_14.txt     Output is probe cell, reduced cell, NCDist distance between
17      9.70151 -42.11669 -44.64750  -0.62043 -11.38228 -10.87125     (-9.702,-10.322) (-32.415,-34.946) (-1.681,-1.170) 11.3215
18      9.49953 -41.61699 -44.17953  -0.99337 -11.64826 -10.80195     (-9.500,-10.493) (-32.117,-34.680) (-2.149,-1.302) 10.9579
19      9.29756 -41.11728 -43.71157  -1.36632 -11.91425 -10.73266     (-9.298,-10.664) (-31.820,-34.414) (-2.617,-1.435) 10.6257
20      9.09558 -40.61758 -43.24361  -1.73926 -12.18024 -10.66336     (-9.096,-10.835) (-31.522,-34.148) (-3.085,-1.568) 10.3281
21      8.89361 -40.11787 -42.77565  -2.11221 -12.44622 -10.59406     (-8.894,-11.006) (-31.224,-33.882) (-3.553,-1.700) 10.068
22      8.69163 -39.61817 -42.30769  -2.48516 -12.71221 -10.52476     (-8.692,-11.177) (-30.927,-33.616) (-4.021,-1.833) 9.84838
23      8.48965 -39.11846 -41.83972  -2.85810 -12.97819 -10.45546     (-8.490,-11.348) (-30.629,-33.350) (-4.489,-1.966) 9.6721
24      8.28768 -38.61875 -41.37176  -3.23105 -13.24418 -10.38617     (-8.288,-11.519) (-30.331,-33.084) (-4.957,-2.098) 9.54151
25      8.08570 -38.11905 -40.90380  -3.60399 -13.51017 -10.31687     (-8.086,-11.690) (-30.033,-32.818) (-5.424,-2.231) 9.4585
26      7.88373 -37.61934 -40.43584  -3.97694 -13.77615 -10.24757     (-7.884,-11.861) (-29.736,-32.552) (-5.892,-2.364) 9.42434
27      7.68175 -37.11964 -39.96787  -4.34989 -14.04214 -10.17827     (-7.682,-12.032) (-29.438,-32.286) (-6.360,-2.497) 9.43955
28      7.47978 -36.61993 -39.49991  -4.72283 -14.30813 -10.10897     (-7.480,-12.203) (-29.140,-32.020) (-6.828,-2.629) 9.5039
29      7.27780 -36.12023 -39.03195  -5.09578 -14.57411 -10.03968     (-7.278,-12.374) (-28.842,-31.754) (-7.296,-2.762) 9.6164
30      7.07582 -35.62052 -38.56399  -5.46872 -14.84010  -9.97038     (-7.076,-12.545) (-28.545,-31.488) (-7.764,-2.895) 9.77538
31      6.87385 -35.12082 -38.09603  -5.84167 -15.10609  -9.90108     (-6.874,-12.716) (-28.247,-31.222) (-8.232,-3.027) 9.97864
32      6.67187 -34.62111 -37.62806  -6.21462 -15.37207  -9.83178     (-6.672,-12.886) (-27.949,-30.956) (-8.700,-3.160) 10.2235
33      6.46990 -34.12141 -37.16010  -6.58756 -15.63806  -9.76248     (-6.470,-13.057) (-27.652,-30.690) (-9.168,-3.293) 10.5071
34      6.26792 -33.62170 -36.69214  -6.96051 -15.90405  -9.69319     (-6.268,-13.228) (-27.354,-30.424) (-9.636,-3.425) 10.8264
35      6.06595 -33.12200 -36.22418  -7.33345 -16.17003  -9.62389     (-6.066,-13.399) (-27.056,-30.158) (-10.104,-3.558) 11.1783
36      5.86397 -32.62229 -35.75621  -7.70640 -16.43602  -9.55459     (-5.864,-13.570) (-26.758,-29.892) (-10.572,-3.691) 11.5598
37      5.66199 -32.12259 -35.28825  -8.07935 -16.70201  -9.48529     (-5.662,-13.741) (-26.461,-29.626) (-11.040,-3.823) 11.9681
38      5.46002 -31.62288 -34.82029  -8.45229 -16.96799  -9.41599     (-5.460,-13.912) (-26.163,-29.360) (-11.508,-3.956) 12.4006
39      5.25804 -31.12317 -34.35233  -8.82524 -17.23398  -9.34670     (-5.258,-14.083) (-25.865,-29.094) (-11.976,-4.089) 12.8548
40      5.05607 -30.62347 -33.88437  -9.19818 -17.49996  -9.27740     (-5.056,-14.254) (-25.567,-28.828) (-12.444,-4.221) 13.3285
41      4.85409 -30.12376 -33.41640  -9.57113 -17.76595  -9.20810     (-4.854,-14.425) (-25.270,-28.562) (-12.912,-4.354) 13.8197
42      4.65211 -29.62406 -32.94844  -9.94408 -18.03194  -9.13880     (-4.652,-14.596) (-24.972,-28.296) (-13.380,-4.487) 14.3266
43      4.45014 -29.12435 -32.48048 -10.31702 -18.29792  -9.06950     (-4.450,-14.767) (-24.674,-28.030) (-13.848,-4.619) 14.8476
44      4.24816 -28.62465 -32.01252 -10.68997 -18.56391  -9.00021     (-4.248,-14.938) (-24.376,-27.764) (-14.316,-4.752) 15.3812
45      4.04619 -28.12494 -31.54455 -11.06291 -18.82990  -8.93091     (-4.046,-15.109) (-24.079,-27.498) (-14.784,-4.885) 15.9262
46      3.84421 -27.62524 -31.07659 -11.43586 -19.09588  -8.86161     (-3.844,-15.280) (-23.781,-27.232) (-15.252,-5.017) 16.4815
47      3.64224 -27.12553 -30.60863 -11.80880 -19.36187  -8.79231     (-3.642,-15.451) (-23.483,-26.966) (-15.720,-5.150) 17.0461
48      3.44026 -26.62583 -30.14067 -12.18175 -19.62786  -8.72301     (-3.440,-15.622) (-23.186,-26.700) (-16.188,-5.283) 17.6189
49      3.23828 -26.12612 -29.67270 -12.55470 -19.89384  -8.65372     (-3.238,-15.793) (-22.888,-26.434) (-16.656,-5.415) 18.1994
50      3.03631 -25.62642 -29.20474 -12.92764 -20.15983  -8.58442     (-3.036,-15.964) (-22.590,-26.168) (-17.124,-5.548) 18.7867
51      2.83433 -25.12671 -28.73678 -13.30059 -20.42582  -8.51512     (-2.834,-16.135) (-22.292,-25.902) (-17.591,-5.681) 19.3803
52      2.63236 -24.62700 -28.26882 -13.67353 -20.69180  -8.44582     (-2.632,-16.306) (-21.995,-25.636) (-18.059,-5.813) 19.9796
53      2.43038 -24.12730 -27.80086 -14.04648 -20.95779  -8.37652     (-2.430,-16.477) (-21.697,-25.370) (-18.527,-5.946) 20.5841
54      2.22840 -23.62759 -27.33289 -14.41943 -21.22377  -8.30723     (-2.228,-16.648) (-21.399,-25.104) (-18.995,-6.079) 21.1933
55      2.02643 -23.12789 -26.86493 -14.79237 -21.48976  -8.23793     (-2.026,-16.819) (-21.101,-24.839) (-19.463,-6.211) 21.8069
56      1.82445 -22.62818 -26.39697 -15.16532 -21.75575  -8.16863     (-1.824,-16.990) (-20.804,-24.573) (-19.931,-6.344) 22.3907
57      1.62248 -22.12848 -25.92901 -15.53826 -22.02173  -8.09933     (-1.622,-17.161) (-20.506,-24.307) (-20.399,-6.477) 22.576
58      1.42050 -21.62877 -25.46104 -15.91121 -22.28772  -8.03003     (-1.421,-17.332) (-20.208,-24.041) (-20.867,-6.610) 22.3513
59      1.21853 -21.12907 -24.99308 -16.28416 -22.55371  -7.96073     (-1.219,-17.503) (-19.911,-23.775) (-21.335,-6.742) 22.1454
60      1.01655 -20.62936 -24.52512 -16.65710 -22.81969  -7.89144     (-1.017,-17.674) (-19.613,-23.509) (-21.803,-6.875) 21.9588
61      0.81457 -20.12966 -24.05716 -17.03005 -23.08568  -7.82214     (-0.815,-17.845) (-19.315,-23.243) (-22.271,-7.008) 21.7919
62      0.61260 -19.62995 -23.58920 -17.40299 -23.35167  -7.75284     (-0.613,-18.016) (-19.017,-22.977) (-22.739,-7.140) 21.6454
63      0.41062 -19.13025 -23.12123 -17.77594 -23.61765  -7.68354     (-0.411,-18.187) (-18.720,-22.711) (-23.207,-7.273) 21.5195
64      0.20865 -18.63054 -22.65327 -18.14889 -23.88364  -7.61424     (-0.209,-18.358) (-18.422,-22.445) (-23.675,-7.406) 21.4146
65      0.00667 -18.13083 -22.18531 -18.52183 -24.14963  -7.54495     (-0.007,-18.529) (-18.124,-22.179) (-24.143,-7.538) 21.3311
66     -0.19530 -17.63113 -21.71735 -18.89478 -24.41561  -7.47565     (-0.195,-18.895) (-17.631,-24.416) (-21.717,-7.476) 21.1966
67     -0.39728 -17.13142 -21.24938 -19.26772 -24.68160  -7.40635     (-0.397,-19.268) (-17.131,-24.682) (-21.249,-7.406) 21.2861
68     -0.59926 -16.63172 -20.78142 -19.64067 -24.94758  -7.33705     (-0.599,-19.641) (-16.632,-24.948) (-20.781,-7.337) 21.4091
69     -0.80123 -16.13201 -20.31346 -20.01362 -25.21357  -7.26775     (-0.801,-20.014) (-16.132,-25.214) (-20.313,-7.268) 21.565
70     -1.00321 -15.63231 -19.84550 -20.38656 -25.47956  -7.19846     (-1.003,-20.387) (-15.632,-25.480) (-19.845,-7.198) 21.0153
71     -1.20518 -15.13260 -19.37754 -20.75951 -25.74554  -7.12916     (-1.205,-20.760) (-15.133,-25.746) (-19.378,-7.129) 20.2088
72     -1.40716 -14.63290 -18.90957 -21.13245 -26.01153  -7.05986     (-1.407,-21.132) (-14.633,-26.012) (-18.910,-7.060) 19.4061
73     -1.60914 -14.13319 -18.44161 -21.50540 -26.27752  -6.99056     (-1.609,-21.505) (-14.133,-26.278) (-18.442,-6.991) 18.6076
74     -1.81111 -13.63349 -17.97365 -21.87834 -26.54350  -6.92126     (-1.811,-21.878) (-13.633,-26.544) (-17.974,-6.921) 17.814
75     -2.01309 -13.13378 -17.50569 -22.25129 -26.80949  -6.85197     (-2.013,-22.251) (-13.134,-26.809) (-17.506,-6.852) 17.026
76     -2.21506 -12.63408 -17.03772 -22.62424 -27.07548  -6.78267     (-2.215,-22.624) (-12.634,-27.075) (-17.038,-6.783) 16.2443
77     -2.41704 -12.13437 -16.56976 -22.99718 -27.34146  -6.71337     (-2.417,-22.997) (-12.134,-27.341) (-16.570,-6.713) 15.4699
78     -2.61901 -11.63466 -16.10180 -23.37013 -27.60745  -6.64407     (-2.619,-23.370) (-11.635,-27.607) (-16.102,-6.644) 14.704
79     -2.82099 -11.13496 -15.63384 -23.74307 -27.87344  -6.57477     (-2.821,-23.743) (-11.135,-27.873) (-15.634,-6.575) 13.9479
80     -3.02297 -10.63525 -15.16587 -24.11602 -28.13942  -6.50548     (-3.023,-24.116) (-10.635,-28.139) (-15.166,-6.505) 13.2034
81     -3.22494 -10.13555 -14.69791 -24.48897 -28.40541  -6.43618     (-3.225,-24.489) (-10.136,-28.405) (-14.698,-6.436) 12.4726
82     -3.42692  -9.63584 -14.22995 -24.86191 -28.67140  -6.36688     (-3.427,-24.862) (-9.636,-28.671) (-14.230,-6.367) 11.7579
83     -3.62889  -9.13614 -13.76199 -25.23486 -28.93738  -6.29758     (-3.629,-25.235) (-9.136,-28.937) (-13.762,-6.298) 11.0624
84     -3.83087  -8.63643 -13.29403 -25.60780 -29.20337  -6.22828     (-3.831,-25.608) (-8.636,-29.203) (-13.294,-6.228) 10.3902
85     -4.03285  -8.13673 -12.82606 -25.98075 -29.46935  -6.15899     (-4.033,-25.981) (-8.137,-29.469) (-12.826,-6.159) 9.74595
86     -4.23482  -7.63702 -12.35810 -26.35370 -29.73534  -6.08969     (-4.235,-26.354) (-7.637,-29.735) (-12.358,-6.090) 9.13558
87     -4.43680  -7.13732 -11.89014 -26.72664 -30.00133  -6.02039     (-4.437,-26.727) (-7.137,-30.001) (-11.890,-6.020) 8.56635
88     -4.63877  -6.63761 -11.42218 -27.09959 -30.26731  -5.95109     (-4.639,-27.100) (-6.638,-30.267) (-11.422,-5.951) 8.047
89     -4.84075  -6.13791 -10.95421 -27.47253 -30.53330  -5.88179     (-4.841,-27.473) (-6.138,-30.533) (-10.954,-5.882) 7.58777
90     -5.04272  -5.63820 -10.48625 -27.84548 -30.79929  -5.81250     (-5.043,-27.845) (-5.638,-30.799) (-10.486,-5.812) 7.20018
91     -5.24470  -5.13850 -10.01829 -28.21843 -31.06527  -5.74320     (-5.245,-28.218) (-5.138,-31.065) (-10.018,-5.743) 6.80766
92     -5.44668  -4.63879  -9.55033 -28.59137 -31.33126  -5.67390     (-5.447,-28.591) (-4.639,-31.331) (-9.550,-5.674) 5.9567
93     -5.64865  -4.13908  -9.08237 -28.96432 -31.59725  -5.60460     (-5.649,-28.964) (-4.139,-31.597) (-9.082,-5.605) 5.10574
94     -5.85063  -3.63938  -8.61440 -29.33726 -31.86323  -5.53530     (-5.851,-29.337) (-3.639,-31.863) (-8.614,-5.535) 4.25479
95     -6.05260  -3.13967  -8.14644 -29.71021 -32.12922  -5.46601     (-6.053,-29.710) (-3.140,-32.129) (-8.146,-5.466) 3.40383
96     -6.25458  -2.63997  -7.67848 -30.08316 -32.39521  -5.39671     (-6.255,-30.083) (-2.640,-32.395) (-7.678,-5.397) 2.55287
97     -6.45655  -2.14026  -7.21052 -30.45610 -32.66119  -5.32741     (-6.457,-30.456) (-2.140,-32.661) (-7.211,-5.327) 1.70191
98     -6.65853  -1.64056  -6.74255 -30.82905 -32.92718  -5.25811     (-6.659,-30.829) (-1.641,-32.927) (-6.743,-5.258) 0.850957
99     -6.86051  -1.14085  -6.27459 -31.20199 -33.19316  -5.18881     (-6.861,-31.202) (-1.141,-33.193) (-6.275,-5.189) 0
