Fol_2018-05-14.12_52_52.11_10.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -42.51071 -29.83287  17.04328 -31.89740 -28.04858   9.31122     (-25.467,-12.790) (-14.854,-11.005) (-17.043,-7.732) 33.1925  33.1925  
1    -42.49365 -29.81788  17.00916 -31.87827 -28.03152   9.29416     (-25.484,-12.809) (-14.869,-11.022) (-17.009,-7.715) 33.2006  33.2006  
2    -42.47659 -29.80288  16.97504 -31.85915 -28.01446   9.27710     (-25.502,-12.828) (-14.884,-11.039) (-16.975,-7.698) 33.2086  33.2086  
3    -42.45953 -29.78789  16.94092 -31.84002 -27.99740   9.26004     (-25.519,-12.847) (-14.899,-11.056) (-16.941,-7.681) 33.2167  33.2167  
4    -42.44247 -29.77290  16.90680 -31.82089 -27.98034   9.24298     (-25.536,-12.866) (-14.914,-11.074) (-16.907,-7.664) 33.2248  33.2248  
5    -42.42541 -29.75790  16.87268 -31.80177 -27.96328   9.22592     (-25.553,-12.885) (-14.929,-11.091) (-16.873,-7.647) 33.2329  33.2329  
6    -42.40835 -29.74291  16.83856 -31.78264 -27.94622   9.20886     (-25.570,-12.904) (-14.944,-11.108) (-16.839,-7.630) 33.241  33.241  
7    -42.39129 -29.72791  16.80443 -31.76351 -27.92915   9.19179     (-25.587,-12.923) (-14.959,-11.125) (-16.804,-7.613) 33.2491  33.2491  
8    -42.37423 -29.71292  16.77031 -31.74439 -27.91209   9.17473     (-25.604,-12.943) (-14.974,-11.142) (-16.770,-7.596) 33.2572  33.2572  
9    -42.35717 -29.69793  16.73619 -31.72526 -27.89503   9.15767     (-25.621,-12.962) (-14.989,-11.159) (-16.736,-7.579) 33.2653  33.2653  
10    -42.34011 -29.68293  16.70207 -31.70613 -27.87797   9.14061     (-25.638,-12.981) (-15.004,-11.176) (-16.702,-7.561) 33.2734  33.2734  
11    -42.32305 -29.66794  16.66795 -31.68701 -27.86091   9.12355     (-25.655,-13.000) (-15.019,-11.193) (-16.668,-7.544) 33.2815  33.2815  
12    -42.30599 -29.65295  16.63383 -31.66788 -27.84385   9.10649     (-25.672,-13.019) (-15.034,-11.210) (-16.634,-7.527) 33.2897  33.2897  
13    -42.28893 -29.63795  16.59971 -31.64875 -27.82679   9.08943     (-25.689,-13.038) (-15.049,-11.227) (-16.600,-7.510) 33.2978  33.2978  
14    -42.27187 -29.62296  16.56559 -31.62962 -27.80973   9.07237     (-25.706,-13.057) (-15.064,-11.244) (-16.566,-7.493) 33.3059  33.3059  
15    -42.25481 -29.60796  16.53147 -31.61050 -27.79267   9.05531     (-25.723,-13.076) (-15.079,-11.261) (-16.531,-7.476) 33.314  33.314  
16    -42.23775 -29.59297  16.49735 -31.59137 -27.77561   9.03825     (-25.740,-13.096) (-15.094,-11.278) (-16.497,-7.459) 33.3222  33.3222  
17    -42.22069 -29.57798  16.46323 -31.57224 -27.75855   9.02119     (-25.757,-13.115) (-15.109,-11.295) (-16.463,-7.442) 33.3303  33.3303  
18    -42.20363 -29.56298  16.42911 -31.55312 -27.74149   9.00413     (-25.775,-13.134) (-15.124,-11.312) (-16.429,-7.425) 33.3384  33.3384  
19    -42.18657 -29.54799  16.39499 -31.53399 -27.72443   8.98707     (-25.792,-13.153) (-15.139,-11.329) (-16.395,-7.408) 33.3466  33.3466  
20    -42.16951 -29.53300  16.36087 -31.51486 -27.70737   8.97001     (-25.809,-13.172) (-15.154,-11.347) (-16.361,-7.391) 33.3547  33.3547  
21    -42.15245 -29.51800  16.32675 -31.49574 -27.69031   8.95295     (-25.826,-13.191) (-15.169,-11.364) (-16.327,-7.374) 33.3629  33.3629  
22    -42.13539 -29.50301  16.29262 -31.47661 -27.67325   8.93589     (-25.843,-13.210) (-15.184,-11.381) (-16.293,-7.357) 33.371  33.371  
