Fol_2018-05-14.12_50_39.3_2.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -23.00091  -5.92674 -23.62952 -37.97995 -43.07775  18.47124     (-2.088,-26.126) (-5.927,-1.959) (-35.483,-2.442) 22.0622  22.0622  
1    -22.97998  -5.92674 -23.64139 -37.96809 -43.03659  18.45031     (-2.067,-26.115) (-5.927,-2.002) (-35.495,-2.463) 22.0536  22.0536  
2    -22.95905  -5.92674 -23.65326 -37.95622 -42.99543  18.42937     (-2.046,-26.103) (-5.927,-2.044) (-35.507,-2.483) 22.0458  22.0458  
3    -22.93811  -5.92674 -23.66512 -37.94436 -42.95427  18.40844     (-2.025,-26.091) (-5.927,-2.087) (-35.519,-2.504) 22.0387  22.0387  
4    -22.91718  -5.92674 -23.67699 -37.93249 -42.91311  18.38750     (-2.004,-26.079) (-5.927,-2.129) (-35.530,-2.525) 22.0323  22.0323  
5    -22.89625  -5.92674 -23.68885 -37.92063 -42.87195  18.36657     (-1.983,-26.067) (-5.927,-2.172) (-35.542,-2.546) 22.0267  22.0267  
6    -22.87531  -5.92674 -23.70072 -37.90876 -42.83079  18.34564     (-1.962,-26.055) (-5.927,-2.215) (-35.554,-2.567) 22.0218  22.0218  
7    -22.85438  -5.92674 -23.71258 -37.89690 -42.78963  18.32470     (-1.942,-26.043) (-5.927,-2.257) (-35.566,-2.588) 21.8036  23.6431  
8    -22.83344  -5.92674 -23.72445 -37.88503 -42.74847  18.30377     (-1.921,-26.032) (-5.927,-2.300) (-35.578,-2.609) 21.7384  23.6597  
9    -22.81251  -5.92674 -23.73631 -37.87317 -42.70732  18.28284     (-1.900,-26.020) (-5.927,-2.342) (-35.590,-2.630) 21.6737  23.6767  
10    -22.79158  -5.92674 -23.74818 -37.86130 -42.66616  18.26190     (-1.879,-26.008) (-5.927,-2.385) (-35.602,-2.651) 21.6093  23.6943  
11    -22.77064  -5.92674 -23.76004 -37.84943 -42.62500  18.24097     (-1.858,-25.996) (-5.927,-2.427) (-35.614,-2.672) 21.5452  23.7123  
12    -22.74971  -5.92674 -23.77191 -37.83757 -42.58384  18.22003     (-1.837,-25.984) (-5.927,-2.470) (-35.625,-2.693) 21.4816  23.7309  
13    -22.72878  -5.92674 -23.78377 -37.82570 -42.54268  18.19910     (-1.816,-25.972) (-5.927,-2.513) (-35.637,-2.714) 21.4184  23.75  
14    -22.70784  -5.92674 -23.79564 -37.81384 -42.50152  18.17817     (-1.795,-25.960) (-5.927,-2.555) (-35.649,-2.735) 21.3555  23.7696  
15    -22.68691  -5.92674 -23.80750 -37.80197 -42.46036  18.15723     (-1.774,-25.949) (-5.927,-2.598) (-35.661,-2.756) 21.293  23.7896  
16    -22.66597  -5.92674 -23.81937 -37.79011 -42.41920  18.13630     (-1.753,-25.937) (-5.927,-2.640) (-35.673,-2.777) 21.2309  23.8102  
17    -22.64504  -5.92674 -23.83124 -37.77824 -42.37804  18.11537     (-1.732,-25.925) (-5.927,-2.683) (-35.685,-2.797) 21.1693  23.8313  
18    -22.62411  -5.92674 -23.84310 -37.76638 -42.33688  18.09443     (-1.711,-25.913) (-5.927,-2.725) (-35.697,-2.818) 21.108  23.8528  
19    -22.60317  -5.92674 -23.85497 -37.75451 -42.29572  18.07350     (-1.690,-25.901) (-5.927,-2.768) (-35.708,-2.839) 21.0471  23.8749  
20    -22.58224  -5.92674 -23.86683 -37.74265 -42.25456  18.05256     (-1.669,-25.889) (-5.927,-2.811) (-35.720,-2.860) 20.9866  23.8974  
