PointDistanceFollower   Apr 16 2020   mode =  LINE3 
Fol_2020-04-16.14_45_09.22_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  45   CS6Dist 5   LMDist  54423
PointDistanceFollower  Apr 16 2020  mode = LINE3
Fol_2020-04-16.14_45_09.22_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -35.87490 -18.65721  -9.80502 -44.28697 -40.43938  26.35399     (-7.697,-25.630) (-1.824,-28.462) (-6.389,-18.657)      0  6.7435e-07  0  
1    -35.86570 -18.59010  -9.76377 -43.82109 -40.40818  25.95926     (-7.369,-25.231) (-2.537,-28.354) (-7.080,-18.590)      1.12644  1.12644  1.12644  
2    -35.85650 -18.52298  -9.72252 -43.35521 -40.37699  25.56453     (-7.042,-24.832) (-3.250,-28.246) (-7.771,-18.523)      2.25288  2.25288  2.25288  
3    -35.84730 -18.45587  -9.68128 -42.88933 -40.34579  25.16980     (-6.714,-24.433) (-3.964,-28.137) (-8.462,-18.456)      3.37932  3.37932  3.37932  
4    -35.83810 -18.38875  -9.64003 -42.42345 -40.31460  24.77507     (-6.386,-24.035) (-4.677,-28.029) (-9.153,-18.389)      4.50576  4.50576  4.50576  
5    -35.82890 -18.32164  -9.59879 -41.95757 -40.28340  24.38034     (-6.059,-23.636) (-5.390,-27.920) (-9.844,-18.322)      5.6322  5.6322  5.6322  
6    -35.81971 -18.25452  -9.55754 -41.49170 -40.25221  23.98560     (-5.731,-23.237) (-6.103,-27.812) (-10.536,-18.255)      6.75864  6.75864  6.75864  
7    -35.81051 -18.18741  -9.51629 -41.02582 -40.22101  23.59087     (-5.403,-22.838) (-6.816,-27.704) (-11.227,-18.187)      7.88508  7.88508  7.88508  
8    -35.80131 -18.12029  -9.47505 -40.55994 -40.18982  23.19614     (-5.076,-22.440) (-7.529,-27.595) (-11.918,-18.120)      9.01152  9.01152  9.01152  
9    -35.79211 -18.05318  -9.43380 -40.09406 -40.15862  22.80141     (-4.748,-22.041) (-8.242,-27.487) (-12.609,-18.053)      9.62233  9.62233  9.62233  
10    -35.78291 -17.98606  -9.39256 -39.62818 -40.12743  22.40668     (-4.421,-21.642) (-8.956,-27.379) (-13.300,-17.986)      10.3014  10.3014  10.3014  
11    -35.77371 -17.91895  -9.35131 -39.16230 -40.09623  22.01195     (-4.093,-21.243) (-9.669,-27.270) (-13.991,-17.919)      11.0538  11.0538  11.0538  
12    -35.76451 -17.85183  -9.31006 -38.69642 -40.06504  21.61721     (-3.765,-20.845) (-10.382,-27.162) (-14.682,-17.852)      11.8655  11.6903  11.8655  
13    -35.75531 -17.78472  -9.26882 -38.23054 -40.03384  21.22248     (-3.438,-20.446) (-11.095,-27.054) (-15.374,-17.785)      12.7253  12.3764  12.7253  
14    -35.74611 -17.71760  -9.22757 -37.76466 -40.00265  20.82775     (-3.110,-20.047) (-11.808,-26.945) (-16.065,-17.718)      13.624  13.1333  13.624  
15    -35.73692 -17.65049  -9.18632 -37.29878 -39.97146  20.43302     (-2.783,-19.648) (-12.521,-26.837) (-16.756,-17.650)      14.5545  13.9478  14.5545  
16    -35.72772 -17.58337  -9.14508 -36.83291 -39.94026  20.03829     (-2.455,-19.250) (-13.235,-26.728) (-17.447,-17.583)      15.5109  14.809  15.5109  
17    -35.71852 -17.51626  -9.10383 -36.36703 -39.90907  19.64356     (-2.127,-18.851) (-13.948,-26.620) (-18.138,-17.516)      16.4888  15.7082  16.4888  
18    -35.70932 -17.44914  -9.06259 -35.90115 -39.87787  19.24882     (-1.800,-18.452) (-14.661,-26.512) (-18.829,-17.449)      17.4846  16.617  17.4846  
19    -35.70012 -17.38203  -9.02134 -35.43527 -39.84668  18.85409     (-1.472,-18.053) (-15.374,-26.403) (-19.521,-17.382)      18.4955  17.2791  18.4955  
20    -35.69092 -17.31491  -8.98009 -34.96939 -39.81548  18.45936     (-1.144,-17.654) (-16.087,-26.295) (-20.212,-17.315)      19.5189  17.952  19.5189  
21    -35.68172 -17.24780  -8.93885 -34.50351 -39.78429  18.06463     (-0.817,-17.256) (-16.800,-26.187) (-20.903,-17.248)      20.5532  18.6339  20.5532  
22    -35.67252 -17.18068  -8.89760 -34.03763 -39.75309  17.66990     (-0.489,-16.857) (-17.513,-26.078) (-21.594,-17.181)      21.5103  19.1287  21.5967  
23    -35.66333 -17.11357  -8.85636 -33.57175 -39.72190  17.27517     (-0.162,-16.458) (-18.227,-25.970) (-22.285,-17.114)      22.1296  19.0341  22.4027  
24    -35.65413 -17.04645  -8.81511 -33.10587 -39.69070  16.88043     (-0.166,-16.225) (-18.774,-22.810) (-25.696,-16.880)      22.5059  19.1235  22.5059  
25    -35.64493 -16.97934  -8.77386 -32.64000 -39.65951  16.48570     (-0.494,-16.154) (-19.159,-23.174) (-25.260,-16.486)      22.3393  19.5744  22.6414  
26    -35.63573 -16.91222  -8.73262 -32.17412 -39.62831  16.09097     (-0.821,-16.083) (-19.545,-23.537) (-24.824,-16.091)      21.9229  20.0573  22.8085  
27    -35.62653 -16.84511  -8.69137 -31.70824 -39.59712  15.69624     (-1.149,-16.012) (-19.930,-23.901) (-24.388,-15.696)      21.5328  20.5715  23.0065  
28    -35.61733 -16.77799  -8.65013 -31.24236 -39.56593  15.30151     (-1.476,-15.941) (-20.316,-24.264) (-23.952,-15.302)      21.1704  20.7614  23.1564  
29    -35.60813 -16.71088  -8.60888 -30.77648 -39.53473  14.90678     (-1.804,-15.870) (-20.701,-24.628) (-23.516,-14.907)      20.8372  20.4147  23.138  
30    -35.59893 -16.64376  -8.56763 -30.31060 -39.50354  14.51204     (-2.132,-15.799) (-21.087,-24.991) (-23.080,-14.512)      20.5346  20.0778  23.1515  
31    -35.58974 -16.57665  -8.52639 -29.84472 -39.47234  14.11731     (-2.459,-15.727) (-21.472,-25.355) (-22.644,-14.117)      20.264  19.7519  23.1969  
32    -35.58054 -16.50953  -8.48514 -29.37884 -39.44115  13.72258     (-2.787,-15.656) (-21.858,-25.719) (-22.208,-13.723)      20.0267  19.4383  23.274  
33    -35.57134 -16.44242  -8.44389 -28.91296 -39.40995  13.32785     (-3.115,-15.585) (-22.243,-26.082) (-21.772,-13.328)      19.8238  19.1385  23.3825  
34    -35.56214 -16.37530  -8.40265 -28.44709 -39.37876  12.93312     (-3.442,-15.514) (-22.629,-26.446) (-21.336,-12.933)      19.6565  18.8541  23.5219  
35    -35.55294 -16.30819  -8.36140 -27.98121 -39.34756  12.53839     (-3.770,-15.443) (-23.015,-26.809) (-20.900,-12.538)      19.5256  18.5872  23.6918  
36    -35.54374 -16.24108  -8.32016 -27.51533 -39.31637  12.14365     (-4.097,-15.372) (-23.400,-27.173) (-20.464,-12.144)      19.3354  18.3397  23.8913  
37    -35.53454 -16.17396  -8.27891 -27.04945 -39.28517  11.74892     (-4.425,-15.301) (-23.786,-27.536) (-20.028,-11.749)      19.108  18.1143  24.1199  
38    -35.52534 -16.10685  -8.23766 -26.58357 -39.25398  11.35419     (-4.753,-15.229) (-24.171,-27.900) (-19.592,-11.354)      18.917  17.9136  24.3766  
39    -35.51614 -16.03973  -8.19642 -26.11769 -39.22278  10.95946     (-5.080,-15.158) (-24.557,-28.263) (-19.156,-10.959)      18.7635  17.7409  24.6607  
40    -35.50695 -15.97262  -8.15517 -25.65181 -39.19159  10.56473     (-5.408,-15.087) (-24.942,-28.627) (-18.720,-10.565)      18.6483  17.5995  24.9712  
41    -35.49775 -15.90550  -8.11393 -25.18593 -39.16040  10.17000     (-5.736,-15.016) (-25.328,-28.990) (-18.284,-10.170)      18.5031  17.4931  25.307  
42    -35.48855 -15.83839  -8.07268 -24.72005 -39.12920   9.77526     (-6.063,-14.945) (-25.713,-29.354) (-17.848,-9.775)      18.2546  17.4258  25.6673  
43    -35.47935 -15.77127  -8.03143 -24.25418 -39.09801   9.38053     (-6.391,-14.874) (-26.099,-29.717) (-17.412,-9.381)      18.0104  17.4018  26.051  
44    -35.47015 -15.70416  -7.99019 -23.78830 -39.06681   8.98580     (-6.718,-14.802) (-26.484,-30.081) (-16.976,-8.986)      17.8043  17.0604  26.457  
45    -35.46095 -15.63704  -7.94894 -23.32242 -39.03562   8.59107     (-7.046,-14.731) (-26.870,-30.445) (-16.540,-8.591)      17.6378  16.7713  26.8845  
46    -35.45175 -15.56993  -7.90769 -22.85654 -39.00442   8.19634     (-7.374,-14.660) (-27.255,-30.808) (-16.104,-8.196)      17.512  16.547  27.3322  
47    -35.44255 -15.50281  -7.86645 -22.39066 -38.97323   7.80161     (-7.701,-14.589) (-27.641,-31.172) (-15.668,-7.802)      17.4277  16.3919  27.7994  
48    -35.43336 -15.43570  -7.82520 -21.92478 -38.94203   7.40687     (-8.029,-14.518) (-28.026,-31.535) (-15.232,-7.407)      17.3856  15.9172  28.285  
49    -35.42416 -15.36858  -7.78396 -21.45890 -38.91084   7.01214     (-8.356,-14.447) (-28.412,-31.899) (-14.796,-7.012)      17.386  15.188  28.7881  
50    -35.41496 -15.30147  -7.74271 -20.99302 -38.87964   6.61741     (-8.684,-14.376) (-28.798,-32.262) (-14.360,-6.617)      17.4288  14.4846  29.1716  
51    -35.40576 -15.23435  -7.70146 -20.52714 -38.84845   6.22268     (-9.012,-14.304) (-29.183,-32.626) (-13.924,-6.223)      17.5137  13.7878  28.7571  
52    -35.39656 -15.16724  -7.66022 -20.06127 -38.81725   5.82795     (-9.339,-14.233) (-29.569,-32.989) (-13.488,-5.828)      17.6402  13.1121  28.3498  
53    -35.38736 -15.10012  -7.61897 -19.59539 -38.78606   5.43322     (-9.667,-14.162) (-29.954,-33.353) (-13.052,-5.433)      17.8073  12.5081  27.9503  
