Fol_2018-05-14.13_07_55.66_65.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -52.50323 -32.44022   8.87315 -17.03763   1.28062   3.71536     (-1.281,-3.421) (-4.996,-30.915) (-10.154,-5.765) 42.8803  33.6353  
1    -52.45196 -32.41275   8.85410 -17.02400   1.24839   3.70587     (-1.248,-3.548) (-4.954,-30.999) (-10.102,-5.867) 42.8801  33.6353  
2    -52.40068 -32.38528   8.83506 -17.01037   1.21617   3.69638     (-1.216,-3.674) (-4.913,-31.082) (-10.051,-5.969) 42.88  33.6352  
3    -52.34941 -32.35781   8.81601 -16.99674   1.18394   3.68689     (-1.184,-3.800) (-4.871,-31.166) (-10.000,-6.071) 42.8798  33.6352  
4    -52.29813 -32.33033   8.79696 -16.98311   1.15171   3.67740     (-1.152,-3.926) (-4.829,-31.249) (-9.949,-6.173) 42.8796  33.6352  
5    -52.24686 -32.30286   8.77792 -16.96948   1.11948   3.66791     (-1.119,-4.053) (-4.787,-31.333) (-9.897,-6.275) 42.8795  33.6351  
6    -52.19559 -32.27539   8.75887 -16.95585   1.08725   3.65842     (-1.087,-4.179) (-4.746,-31.416) (-9.846,-6.377) 42.8793  33.6351  
7    -52.14431 -32.24792   8.73983 -16.94222   1.05503   3.64893     (-1.055,-4.305) (-4.704,-31.500) (-9.795,-6.479) 42.8792  33.6351  
8    -52.09304 -32.22045   8.72078 -16.92859   1.02280   3.63944     (-1.023,-4.432) (-4.662,-31.583) (-9.744,-6.581) 42.879  33.6351  
9    -52.04177 -32.19298   8.70173 -16.91496   0.99057   3.62995     (-0.991,-4.558) (-4.621,-31.667) (-9.692,-6.683) 42.8789  33.635  
10    -51.99049 -32.16550   8.68269 -16.90133   0.95834   3.62046     (-0.958,-4.684) (-4.579,-31.750) (-9.641,-6.785) 42.8788  33.635  
11    -51.93922 -32.13803   8.66364 -16.88770   0.92611   3.61097     (-0.926,-4.810) (-4.537,-31.834) (-9.590,-6.887) 42.8786  33.635  
12    -51.88794 -32.11056   8.64460 -16.87407   0.89389   3.60148     (-0.894,-4.937) (-4.495,-31.917) (-9.538,-6.989) 42.8785  33.6349  
13    -51.83667 -32.08309   8.62555 -16.86045   0.86166   3.59199     (-0.862,-5.063) (-4.454,-32.001) (-9.487,-7.091) 42.8784  33.6349  
14    -51.78540 -32.05562   8.60650 -16.84682   0.82943   3.58250     (-0.829,-5.189) (-4.412,-32.084) (-9.436,-7.194) 42.8783  33.6349  
15    -51.73412 -32.02814   8.58746 -16.83319   0.79720   3.57301     (-0.797,-5.316) (-4.370,-32.168) (-9.385,-7.296) 42.8781  33.6349  
16    -51.68285 -32.00067   8.56841 -16.81956   0.76497   3.56352     (-0.765,-5.442) (-4.328,-32.251) (-9.333,-7.398) 42.878  33.6348  
17    -51.63157 -31.97320   8.54937 -16.80593   0.73275   3.55403     (-0.733,-5.568) (-4.287,-32.335) (-9.282,-7.500) 42.8779  33.6348  
18    -51.58030 -31.94573   8.53032 -16.79230   0.70052   3.54454     (-0.701,-5.694) (-4.245,-32.418) (-9.231,-7.602) 42.8778  33.6348  
19    -51.52903 -31.91826   8.51128 -16.77867   0.66829   3.53505     (-0.668,-5.821) (-4.203,-32.502) (-9.180,-7.704) 42.8777  33.6347  
20    -51.47775 -31.89079   8.49223 -16.76504   0.63606   3.52556     (-0.636,-5.947) (-4.162,-32.585) (-9.128,-7.806) 42.8776  33.6347  
21    -51.42648 -31.86331   8.47318 -16.75141   0.60383   3.51607     (-0.604,-6.073) (-4.120,-32.669) (-9.077,-7.908) 42.8775  33.6347  
22    -51.37520 -31.83584   8.45414 -16.73778   0.57161   3.50658     (-0.572,-6.200) (-4.078,-32.752) (-9.026,-8.010) 42.8774  33.6347  
23    -51.32393 -31.80837   8.43509 -16.72415   0.53938   3.49709     (-0.539,-6.326) (-4.036,-32.836) (-8.974,-8.112) 42.8773  33.6346  
24    -51.27266 -31.78090   8.41605 -16.71052   0.50715   3.48760     (-0.507,-6.452) (-3.995,-32.919) (-8.923,-8.214) 42.8772  33.6346  
