Fol_2018-05-05.11_58_05.13_12.txt     Output is probe cell, reduced cell, NCDist distance between
41      6.45212 -24.61985  -6.29799   5.53982  -7.74316 -10.12702     (-1.137,-0.758) (-18.322,-0.154) (-6.298,-3.521) 14.609
42      6.31845 -24.19768  -6.27624   5.44119  -7.61090  -9.95707     (-1.250,-0.835) (-17.921,-0.042) (-6.276,-3.596) 14.2661
43      6.18478 -23.77552  -6.25450   5.34256  -7.47864  -9.78712     (-6.185,-0.842) (-17.591,-0.070) (-1.294,-3.602) 13.9414
44      6.05111 -23.35335  -6.23275   5.24392  -7.34638  -9.61718     (-6.051,-0.807) (-17.302,-0.182) (-1.295,-3.566) 13.6263
45      5.91745 -22.93119  -6.21101   5.14529  -7.21412  -9.44723     (-5.917,-0.772) (-17.014,-0.294) (-1.297,-3.530) 13.3125
46      5.78378 -22.50902  -6.18927   5.04665  -7.08186  -9.27728     (-5.784,-0.737) (-16.725,-0.405) (-1.298,-3.493) 13
47      5.65011 -22.08686  -6.16752   4.94802  -6.94960  -9.10733     (-5.650,-0.702) (-16.437,-0.517) (-1.299,-3.457) 12.689
48      5.51644 -21.66469  -6.14578   4.84938  -6.81735  -8.93738     (-5.516,-0.667) (-16.148,-0.629) (-1.301,-3.421) 12.3796
49      5.38278 -21.24253  -6.12403   4.75075  -6.68509  -8.76743     (-5.383,-0.632) (-15.860,-0.741) (-1.302,-3.385) 12.0719
50      5.24911 -20.82036  -6.10229   4.65211  -6.55283  -8.59749     (-5.249,-0.597) (-15.571,-0.853) (-1.304,-3.348) 11.766
51      5.11544 -20.39820  -6.08054   4.55348  -6.42057  -8.42754     (-5.115,-0.562) (-15.283,-0.965) (-1.305,-3.312) 11.462
52      4.98178 -19.97603  -6.05880   4.45484  -6.28831  -8.25759     (-4.982,-0.527) (-14.994,-1.077) (-1.307,-3.276) 11.1585
53      4.84811 -19.55387  -6.03706   4.35621  -6.15605  -8.08764     (-4.848,-0.492) (-14.706,-1.189) (-1.308,-3.240) 10.8548
54      4.71444 -19.13170  -6.01531   4.25758  -6.02379  -7.91769     (-4.714,-0.457) (-14.417,-1.301) (-1.309,-3.203) 10.5533
55      4.58077 -18.70954  -5.99357   4.15894  -5.89153  -7.74774     (-4.581,-0.422) (-14.129,-1.413) (-1.311,-3.167) 10.2543
56      4.44711 -18.28737  -5.97182   4.06031  -5.75927  -7.57780     (-4.447,-0.387) (-13.840,-1.525) (-1.312,-3.131) 9.95804
57      4.31344 -17.86521  -5.95008   3.96167  -5.62701  -7.40785     (-4.313,-0.352) (-13.552,-1.637) (-1.314,-3.094) 9.66468
58      4.17977 -17.44304  -5.92834   3.86304  -5.49475  -7.23790     (-4.180,-0.317) (-13.263,-1.749) (-1.315,-3.058) 9.37454
59      4.04610 -17.02088  -5.90659   3.76440  -5.36249  -7.06795     (-4.046,-0.282) (-12.975,-1.860) (-1.316,-3.022) 9.08792
60      3.91244 -16.59871  -5.88485   3.66577  -5.23023  -6.89800     (-3.912,-0.247) (-12.686,-1.972) (-1.318,-2.986) 8.80516
61      3.77877 -16.17655  -5.86310   3.56713  -5.09797  -6.72806     (-3.779,-0.212) (-12.398,-2.084) (-1.319,-2.949) 8.52665
62      3.64510 -15.75438  -5.84136   3.46850  -4.96572  -6.55811     (-3.645,-0.177) (-12.109,-2.196) (-1.321,-2.913) 8.25282
63      3.51143 -15.33222  -5.81962   3.36986  -4.83346  -6.38816     (-3.511,-0.142) (-11.821,-2.308) (-1.322,-2.877) 7.98414
64      3.37777 -14.91005  -5.79787   3.27123  -4.70120  -6.21821     (-3.378,-0.107) (-11.532,-2.420) (-1.323,-2.840) 7.72117
65      3.24410 -14.48789  -5.77613   3.17260  -4.56894  -6.04826     (-3.244,-0.072) (-11.244,-2.532) (-1.325,-2.804) 7.4645
66      3.11043 -14.06572  -5.75438   3.07396  -4.43668  -5.87831     (-3.110,-0.036) (-10.955,-2.644) (-1.326,-2.768) 7.2148
67      2.97676 -13.64356  -5.73264   2.97533  -4.30442  -5.70837     (-2.977,-0.001) (-10.667,-2.756) (-1.328,-2.732) 6.97283
68      2.84310 -13.22139  -5.71090   2.87669  -4.17216  -5.53842     (-0.034,-2.877) (-2.834,-1.295) (-10.345,-2.662) 6.68927
69      2.70943 -12.79923  -5.68915   2.77806  -4.03990  -5.36847     (-0.069,-2.778) (-2.911,-1.262) (-10.021,-2.590) 6.40204
70      2.57576 -12.37706  -5.66741   2.67942  -3.90764  -5.19852     (-0.104,-2.679) (-2.988,-1.228) (-9.698,-2.519) 6.09988
71      2.44209 -11.95490  -5.64566   2.58079  -3.77538  -5.02857     (-0.139,-2.581) (-3.065,-1.195) (-9.374,-2.448) 5.804
72      2.30843 -11.53273  -5.62392   2.48215  -3.64312  -4.85863     (-0.174,-2.482) (-3.142,-1.161) (-9.051,-2.376) 5.51541
73      2.17476 -11.11057  -5.60217   2.38352  -3.51086  -4.68868     (-0.209,-2.384) (-3.219,-1.127) (-8.727,-2.305) 5.23533
74      2.04109 -10.68840  -5.58043   2.28488  -3.37860  -4.51873     (-0.244,-2.285) (-3.296,-1.094) (-8.404,-2.234) 4.96519
75      1.90742 -10.26624  -5.55869   2.18625  -3.24634  -4.34878     (-0.279,-2.186) (-3.372,-1.060) (-8.080,-2.163) 4.7067
76      1.77376  -9.84407  -5.53694   2.08761  -3.11408  -4.17883     (-0.314,-2.088) (-3.449,-1.026) (-7.756,-2.091) 4.46189
77      1.64009  -9.42191  -5.51520   1.98898  -2.98183  -4.00888     (-0.349,-1.989) (-3.526,-0.993) (-7.433,-2.020) 4.23314
78      1.50642  -8.99974  -5.49345   1.89035  -2.84957  -3.83894     (-0.384,-1.890) (-3.603,-0.959) (-7.109,-1.949) 4.02317
79      1.37275  -8.57758  -5.47171   1.79171  -2.71731  -3.66899     (-0.419,-1.792) (-3.680,-0.926) (-6.786,-1.877) 3.83509
80      1.23909  -8.15541  -5.44997   1.69308  -2.58505  -3.49904     (-0.454,-1.693) (-3.757,-0.892) (-6.462,-1.806) 3.67224
81      1.10542  -7.73325  -5.42822   1.59444  -2.45279  -3.32909     (-0.489,-1.594) (-3.834,-0.858) (-6.139,-1.735) 3.53813
82      0.97175  -7.31108  -5.40648   1.49581  -2.32053  -3.15914     (-0.524,-1.496) (-3.911,-0.825) (-5.815,-1.663) 3.43612
83      0.83808  -6.88892  -5.38473   1.39717  -2.18827  -2.98919     (-0.559,-1.397) (-3.988,-0.791) (-5.492,-1.592) 3.36912
84      0.70442  -6.46675  -5.36299   1.29854  -2.05601  -2.81925     (-0.594,-1.299) (-4.064,-0.757) (-5.168,-1.521) 3.33923
85      0.57075  -6.04459  -5.34125   1.19990  -1.92375  -2.64930     (-0.629,-1.200) (-4.141,-0.724) (-4.845,-1.449) 3.34747
86      0.43708  -5.62242  -5.31950   1.10127  -1.79149  -2.47935     (-0.664,-1.101) (-4.218,-0.690) (-4.521,-1.378) 3.39354
87      0.30342  -5.20026  -5.29776   1.00263  -1.65923  -2.30940     (-0.699,-1.003) (-4.295,-0.657) (-4.198,-1.307) 3.37754
88      0.16975  -4.77809  -5.27601   0.90400  -1.52697  -2.13945     (-0.734,-0.904) (-4.372,-0.623) (-3.874,-1.235) 3.04009
89      0.03608  -4.35593  -5.25427   0.80537  -1.39471  -1.96951     (-0.769,-0.805) (-4.449,-0.589) (-3.551,-1.164) 2.70776
90     -0.09759  -3.93376  -5.23253   0.70673  -1.26245  -1.79956     (-0.804,-0.707) (-4.526,-0.556) (-3.227,-1.093) 2.38271
91     -0.23125  -3.51160  -5.21078   0.60810  -1.13020  -1.62961     (-0.839,-0.608) (-4.603,-0.522) (-2.904,-1.022) 2.06838
92     -0.36492  -3.08943  -5.18904   0.50946  -0.99794  -1.45966     (-0.874,-0.509) (-4.680,-0.488) (-2.580,-0.950) 1.77047
93     -0.49859  -2.66727  -5.16729   0.41083  -0.86568  -1.28971     (-0.909,-0.411) (-4.756,-0.455) (-2.256,-0.879) 1.493
94     -0.63226  -2.24510  -5.14555   0.31219  -0.73342  -1.11976     (-0.944,-0.312) (-4.833,-0.421) (-1.933,-0.808) 1.25328
95     -0.76592  -1.82294  -5.12381   0.21356  -0.60116  -0.94982     (-0.979,-0.214) (-4.910,-0.388) (-1.609,-0.736) 1.08047
96     -0.89959  -1.40077  -5.10206   0.11492  -0.46890  -0.77987     (-1.015,-0.115) (-4.987,-0.354) (-1.286,-0.665) 0.999188
97     -1.03326  -0.97861  -5.08032   0.01629  -0.33664  -0.60992     (-1.050,-0.016) (-5.064,-0.320) (-0.962,-0.594) 0.961949
98     -1.16693  -0.55644  -5.05857  -0.08235  -0.20438  -0.43997     (-1.167,-0.082) (-0.556,-0.204) (-5.059,-0.440) 0.50266
99     -1.30059  -0.13428  -5.03683  -0.18098  -0.07212  -0.27002     (-1.301,-0.181) (-0.134,-0.072) (-5.037,-0.270) 0
