Fol_2018-05-05.12_23_26.1_8.txt     Output is probe cell, reduced cell, NCDist distance between
18    -2167.68884 105.09402 -2364.93847 -1107.72887 -726.94920 -1223.22876     (-1118.135,-1002.635) (-105.094,-832.043) (-2259.844,-2062.595) 272.962
19    -2151.02925 101.75770 -2363.27031 -1106.06071 -728.61736 -1236.55203     (-1134.794,-1004.303) (-101.758,-830.375) (-2261.513,-2049.272) 291.495
20    -2134.36967  98.42139 -2361.60215 -1104.39255 -730.28552 -1249.87530     (-1151.454,-1005.971) (-98.421,-828.707) (-2263.181,-2035.948) 310.45
21    -2117.71008  95.08507 -2359.93399 -1102.72439 -731.95368 -1263.19857     (-1168.114,-1007.639) (-95.085,-827.039) (-2264.849,-2022.625) 329.755
22    -2101.05049  91.74875 -2358.26584 -1101.05624 -733.62184 -1276.52185     (-1184.773,-1009.307) (-91.749,-825.371) (-2266.517,-2009.302) 349.352
23    -2084.39090  88.41243 -2356.59768 -1099.38808 -735.29000 -1289.84512     (-1201.433,-1010.976) (-88.412,-823.702) (-2268.185,-1995.978) 369.193
24    -2067.73131  85.07611 -2354.92952 -1097.71992 -736.95816 -1303.16839     (-1218.092,-1012.644) (-85.076,-822.034) (-2269.853,-1982.655) 389.243
25    -2051.07172  81.73979 -2353.26136 -1096.05176 -738.62632 -1316.49166     (-1234.752,-1014.312) (-81.740,-820.366) (-2271.522,-1969.332) 409.47
26    -2034.41213  78.40348 -2351.59320 -1094.38360 -740.29448 -1329.81493     (-1251.411,-1015.980) (-78.403,-818.698) (-2273.190,-1956.009) 429.849
27    -2017.75254  75.06716 -2349.92504 -1092.71544 -741.96264 -1343.13820     (-1268.071,-1017.648) (-75.067,-817.030) (-2274.858,-1942.685) 450.359
28    -2001.09295  71.73084 -2348.25688 -1091.04728 -743.63079 -1356.46147     (-1284.731,-1019.316) (-71.731,-815.362) (-2276.526,-1929.362) 470.984
29    -1984.43337  68.39452 -2346.58872 -1089.37912 -745.29895 -1369.78474     (-1301.390,-1020.985) (-68.395,-813.693) (-2278.194,-1916.039) 491.709
30    -1967.77378  65.05820 -2344.92056 -1087.71096 -746.96711 -1383.10801     (-1318.050,-1022.653) (-65.058,-812.025) (-2279.862,-1902.716) 512.521
31    -1951.11419  61.72189 -2343.25240 -1086.04280 -748.63527 -1396.43128     (-1334.709,-1024.321) (-61.722,-810.357) (-2281.531,-1889.392) 533.411
32    -1934.45460  58.38557 -2341.58424 -1084.37464 -750.30343 -1409.75455     (-1351.369,-1025.989) (-58.386,-808.689) (-2283.199,-1876.069) 554.37
33    -1917.79501  55.04925 -2339.91609 -1082.70649 -751.97159 -1423.07782     (-1368.029,-1027.657) (-55.049,-807.021) (-2284.867,-1862.746) 575.39
34    -1901.13542  51.71293 -2338.24793 -1081.03833 -753.63975 -1436.40109     (-1384.688,-1029.325) (-51.713,-805.353) (-2286.535,-1849.422) 596.465
35    -1884.47583  48.37661 -2336.57977 -1079.37017 -755.30791 -1449.72437     (-1401.348,-1030.994) (-48.377,-803.685) (-2288.203,-1836.099) 617.59
36    -1867.81624  45.04029 -2334.91161 -1077.70201 -756.97607 -1463.04764     (-1418.007,-1032.662) (-45.040,-802.016) (-2289.871,-1822.776) 638.758
37    -1851.15665  41.70398 -2333.24345 -1076.03385 -758.64423 -1476.37091     (-1434.667,-1034.330) (-41.704,-800.348) (-2291.539,-1809.453) 659.967
38    -1834.49707  38.36766 -2331.57529 -1074.36569 -760.31238 -1489.69418     (-1451.327,-1035.998) (-38.368,-798.680) (-2293.208,-1796.129) 681.212
39    -1817.83748  35.03134 -2329.90713 -1072.69753 -761.98054 -1503.01745     (-1467.986,-1037.666) (-35.031,-797.012) (-2294.876,-1782.806) 702.489
40    -1801.17789  31.69502 -2328.23897 -1071.02937 -763.64870 -1516.34072     (-1484.646,-1039.334) (-31.695,-795.344) (-2296.544,-1769.483) 723.797
41    -1784.51830  28.35870 -2326.57081 -1069.36121 -765.31686 -1529.66399     (-1501.305,-1041.003) (-28.359,-793.676) (-2298.212,-1756.160) 745.133
42    -1767.85871  25.02239 -2324.90265 -1067.69305 -766.98502 -1542.98726     (-1517.965,-1042.671) (-25.022,-792.007) (-2299.880,-1742.836) 766.494
43    -1751.19912  21.68607 -2323.23449 -1066.02489 -768.65318 -1556.31053     (-1534.624,-1044.339) (-21.686,-790.339) (-2301.548,-1729.513) 787.877
44    -1734.53953  18.34975 -2321.56634 -1064.35674 -770.32134 -1569.63380     (-1551.284,-1046.007) (-18.350,-788.671) (-2303.217,-1716.190) 809.283
45    -1717.87994  15.01343 -2319.89818 -1062.68858 -771.98950 -1582.95707     (-1567.944,-1047.675) (-15.013,-787.003) (-2304.885,-1702.867) 830.707
46    -1701.22035  11.67711 -2318.23002 -1061.02042 -773.65766 -1596.28034     (-1584.603,-1049.343) (-11.677,-785.335) (-2306.553,-1689.543) 852.15
47    -1684.56076   8.34080 -2316.56186 -1059.35226 -775.32582 -1609.60362     (-1601.263,-1051.011) (-8.341,-783.667) (-2308.221,-1676.220) 873.61
48    -1667.90118   5.00448 -2314.89370 -1057.68410 -776.99398 -1622.92689     (-1617.922,-1052.680) (-5.004,-781.998) (-2309.889,-1662.897) 895.086
49    -1651.24159   1.66816 -2313.22554 -1056.01594 -778.66213 -1636.25016     (-1634.582,-1054.348) (-1.668,-780.330) (-2311.557,-1649.573) 916.576
50    -1634.58200  -1.66816 -2311.55738 -1054.34778 -780.33029 -1649.57343     (-1634.582,-1054.348) (-1.668,-780.330) (-2311.557,-1649.573) 916.576
51    -1617.92241  -5.00448 -2309.88922 -1052.67962 -781.99845 -1662.89670     (-1617.922,-1052.680) (-5.004,-781.998) (-2309.889,-1662.897) 895.086
52    -1601.26282  -8.34080 -2308.22106 -1051.01146 -783.66661 -1676.21997     (-1601.263,-1051.011) (-8.341,-783.667) (-2308.221,-1676.220) 873.61
53    -1584.60323 -11.67711 -2306.55290 -1049.34330 -785.33477 -1689.54324     (-1584.603,-1049.343) (-11.677,-785.335) (-2306.553,-1689.543) 852.15
54    -1567.94364 -15.01343 -2304.88474 -1047.67514 -787.00293 -1702.86651     (-1567.944,-1047.675) (-15.013,-787.003) (-2304.885,-1702.867) 830.707
55    -1551.28405 -18.34975 -2303.21659 -1046.00699 -788.67109 -1716.18978     (-1551.284,-1046.007) (-18.350,-788.671) (-2303.217,-1716.190) 809.283
56    -1534.62446 -21.68607 -2301.54843 -1044.33883 -790.33925 -1729.51305     (-1534.624,-1044.339) (-21.686,-790.339) (-2301.548,-1729.513) 787.877
57    -1517.96488 -25.02239 -2299.88027 -1042.67067 -792.00741 -1742.83632     (-1517.965,-1042.671) (-25.022,-792.007) (-2299.880,-1742.836) 766.494
58    -1501.30529 -28.35870 -2298.21211 -1041.00251 -793.67557 -1756.15959     (-1501.305,-1041.003) (-28.359,-793.676) (-2298.212,-1756.160) 745.133
59    -1484.64570 -31.69502 -2296.54395 -1039.33435 -795.34373 -1769.48286     (-1484.646,-1039.334) (-31.695,-795.344) (-2296.544,-1769.483) 723.797
60    -1467.98611 -35.03134 -2294.87579 -1037.66619 -797.01188 -1782.80614     (-1467.986,-1037.666) (-35.031,-797.012) (-2294.876,-1782.806) 702.489
61    -1451.32652 -38.36766 -2293.20763 -1035.99803 -798.68004 -1796.12941     (-1451.327,-1035.998) (-38.368,-798.680) (-2293.208,-1796.129) 681.212
62    -1434.66693 -41.70398 -2291.53947 -1034.32987 -800.34820 -1809.45268     (-1434.667,-1034.330) (-41.704,-800.348) (-2291.539,-1809.453) 659.967
63    -1418.00734 -45.04029 -2289.87131 -1032.66171 -802.01636 -1822.77595     (-1418.007,-1032.662) (-45.040,-802.016) (-2289.871,-1822.776) 638.758
64    -1401.34775 -48.37661 -2288.20315 -1030.99355 -803.68452 -1836.09922     (-1401.348,-1030.994) (-48.377,-803.685) (-2288.203,-1836.099) 617.59
65    -1384.68816 -51.71293 -2286.53500 -1029.32540 -805.35268 -1849.42249     (-1384.688,-1029.325) (-51.713,-805.353) (-2286.535,-1849.422) 596.465
66    -1368.02857 -55.04925 -2284.86684 -1027.65724 -807.02084 -1862.74576     (-1368.029,-1027.657) (-55.049,-807.021) (-2284.867,-1862.746) 575.39
67    -1351.36899 -58.38557 -2283.19868 -1025.98908 -808.68900 -1876.06903     (-1351.369,-1025.989) (-58.386,-808.689) (-2283.199,-1876.069) 554.37
68    -1334.70940 -61.72189 -2281.53052 -1024.32092 -810.35716 -1889.39230     (-1334.709,-1024.321) (-61.722,-810.357) (-2281.531,-1889.392) 533.411
69    -1318.04981 -65.05820 -2279.86236 -1022.65276 -812.02532 -1902.71557     (-1318.050,-1022.653) (-65.058,-812.025) (-2279.862,-1902.716) 512.521
70    -1301.39022 -68.39452 -2278.19420 -1020.98460 -813.69348 -1916.03884     (-1301.390,-1020.985) (-68.395,-813.693) (-2278.194,-1916.039) 491.709
71    -1284.73063 -71.73084 -2276.52604 -1019.31644 -815.36163 -1929.36211     (-1284.731,-1019.316) (-71.731,-815.362) (-2276.526,-1929.362) 470.984
72    -1268.07104 -75.06716 -2274.85788 -1017.64828 -817.02979 -1942.68539     (-1268.071,-1017.648) (-75.067,-817.030) (-2274.858,-1942.685) 450.359
73    -1251.41145 -78.40348 -2273.18972 -1015.98012 -818.69795 -1956.00866     (-1251.411,-1015.980) (-78.403,-818.698) (-2273.190,-1956.009) 429.849
74    -1234.75186 -81.73979 -2271.52156 -1014.31196 -820.36611 -1969.33193     (-1234.752,-1014.312) (-81.740,-820.366) (-2271.522,-1969.332) 409.47
75    -1218.09227 -85.07611 -2269.85340 -1012.64380 -822.03427 -1982.65520     (-1218.092,-1012.644) (-85.076,-822.034) (-2269.853,-1982.655) 389.243
76    -1201.43269 -88.41243 -2268.18525 -1010.97565 -823.70243 -1995.97847     (-1201.433,-1010.976) (-88.412,-823.702) (-2268.185,-1995.978) 369.193
77    -1184.77310 -91.74875 -2266.51709 -1009.30749 -825.37059 -2009.30174     (-1184.773,-1009.307) (-91.749,-825.371) (-2266.517,-2009.302) 349.352
78    -1168.11351 -95.08507 -2264.84893 -1007.63933 -827.03875 -2022.62501     (-1168.114,-1007.639) (-95.085,-827.039) (-2264.849,-2022.625) 329.755
79    -1151.45392 -98.42139 -2263.18077 -1005.97117 -828.70691 -2035.94828     (-1151.454,-1005.971) (-98.421,-828.707) (-2263.181,-2035.948) 310.45
80    -1134.79433 -101.75770 -2261.51261 -1004.30301 -830.37507 -2049.27155     (-1134.794,-1004.303) (-101.758,-830.375) (-2261.513,-2049.272) 291.495
81    -1118.13474 -105.09402 -2259.84445 -1002.63485 -832.04323 -2062.59482     (-1118.135,-1002.635) (-105.094,-832.043) (-2259.844,-2062.595) 272.962
82    -1101.47515 -108.43034 -2258.17629 -1000.96669 -833.71138 -2075.91809     (-1101.475,-1000.967) (-108.430,-833.711) (-2258.176,-2075.918) 254.944
83    -1084.81556 -111.76666 -2256.50813 -999.29853 -835.37954 -2089.24136     (-1084.816,-999.299) (-111.767,-835.380) (-2256.508,-2089.241) 237.558
84    -1068.15597 -115.10298 -2254.83997 -997.63037 -837.04770 -2102.56463     (-1068.156,-997.630) (-115.103,-837.048) (-2254.840,-2102.565) 220.952
85    -1051.49638 -118.43929 -2253.17181 -995.96221 -838.71586 -2115.88791     (-1051.496,-995.962) (-118.439,-838.716) (-2253.172,-2115.888) 205.317
86    -1034.83680 -121.77561 -2251.50365 -994.29405 -840.38402 -2129.21118     (-1034.837,-994.294) (-121.776,-840.384) (-2251.504,-2129.211) 190.892
87    -1018.17721 -125.11193 -2249.83550 -992.62590 -842.05218 -2142.53445     (-1018.177,-992.626) (-125.112,-842.052) (-2249.835,-2142.534) 177.969
88    -1001.51762 -128.44825 -2248.16734 -990.95774 -843.72034 -2155.85772     (-1001.518,-990.958) (-128.448,-843.720) (-2248.167,-2155.858) 166.9
89    -984.85803 -131.78457 -2246.49918 -989.28958 -845.38850 -2169.18099     (-984.858,-989.290) (-131.785,-845.388) (-2246.499,-2169.181) 158.073
90    -968.19844 -135.12088 -2244.83102 -987.62142 -847.05666 -2182.50426     (-968.198,-987.621) (-135.121,-847.057) (-2244.831,-2182.504) 151.88
91    -951.53885 -138.45720 -2243.16286 -985.95326 -848.72482 -2195.82753     (-951.539,-985.953) (-138.457,-848.725) (-2243.163,-2195.828) 148.652
92    -934.87926 -141.79352 -2241.49470 -984.28510 -850.39297 -2209.15080     (-934.879,-984.285) (-141.794,-850.393) (-2241.495,-2209.151) 148.58
93    -918.21967 -145.12984 -2239.82654 -982.61694 -852.06113 -2222.47407     (-918.220,-982.617) (-145.130,-852.061) (-2239.827,-2222.474) 130.702
94    -901.56008 -148.46616 -2238.15838 -980.94878 -853.72929 -2235.79734     (-901.560,-980.949) (-148.466,-853.729) (-2238.158,-2235.797) 108.919
95    -884.90050 -151.80248 -2236.49022 -979.28062 -855.39745 -2249.12061     (-884.900,-979.281) (-151.802,-855.397) (-2236.490,-2249.121) 87.1349
96    -868.24091 -155.13879 -2234.82206 -977.61246 -857.06561 -2262.44388     (-868.241,-977.612) (-155.139,-857.066) (-2234.822,-2262.444) 65.3512
97    -851.58132 -158.47511 -2233.15390 -975.94430 -858.73377 -2275.76716     (-851.581,-975.944) (-158.475,-858.734) (-2233.154,-2275.767) 43.5675
98    -834.92173 -161.81143 -2231.48575 -974.27615 -860.40193 -2289.09043     (-834.922,-974.276) (-161.811,-860.402) (-2231.486,-2289.090) 21.7837
99    -818.26214 -165.14775 -2229.81759 -972.60799 -862.07009 -2302.41370     (-818.262,-972.608) (-165.148,-862.070) (-2229.818,-2302.414) 0
