Fol_2018-05-14.17_24_53.1_76.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.05143 -48.82688 -41.32639   0.21786  -1.96317  -6.92509     (-1.963,-40.687) (-1.745,-33.187) (-3.088,-4.962) 0  0  
1      4.98057 -48.35131 -40.94014  -0.19532  -2.27856  -6.90526     (-2.279,-40.669) (-2.474,-33.258) (-2.702,-4.627) 0.947209  0.947209  
2      4.90972 -47.87574 -40.55390  -0.60850  -2.59395  -6.88543     (-2.594,-40.650) (-3.202,-33.328) (-2.316,-4.291) 1.89442  1.89442  
3      4.83886 -47.40017 -40.16766  -1.02169  -2.90934  -6.86560     (-2.909,-40.632) (-3.931,-33.399) (-1.930,-3.956) 2.84163  2.84163  
4      4.76801 -46.92460 -39.78141  -1.43487  -3.22473  -6.84577     (-3.225,-40.613) (-4.660,-33.470) (-1.543,-3.621) 3.78884  3.78884     glitch
5      4.69715 -46.44902 -39.39517  -1.84805  -3.54012  -6.82594     (-3.540,-40.595) (-5.388,-33.541) (-1.157,-3.286) 4.73605  4.73605  
6      4.62630 -45.97345 -39.00892  -2.26123  -3.85551  -6.80611     (-3.856,-40.576) (-6.117,-33.612) (-0.771,-2.951) 5.68325  5.68325  
7      4.55544 -45.49788 -38.62268  -2.67441  -4.17090  -6.78628     (-4.171,-40.558) (-6.845,-33.683) (-0.385,-2.615) 6.63046  6.63046  
8      4.48459 -45.02231 -38.23644  -3.08760  -4.48629  -6.76645     (-4.485,-7.572) (-40.538,-33.752) (-0.002,-2.282) 7.57511  41.2238     glitch
9      4.41373 -44.54674 -37.85019  -3.50078  -4.80168  -6.74662     (-4.414,-7.915) (-40.133,-33.436) (-0.388,-2.333) 7.96427  40.7206  
10      4.34288 -44.07117 -37.46395  -3.91396  -5.11707  -6.72679     (-4.343,-8.257) (-39.728,-33.121) (-0.774,-2.384) 8.296  40.2245  
11      4.27203 -43.59560 -37.07770  -4.32714  -5.43246  -6.70696     (-4.272,-8.599) (-39.324,-32.806) (-1.160,-2.435) 8.39809  39.7357  
12      4.20117 -43.12002 -36.69146  -4.74033  -5.74785  -6.68713     (-4.201,-8.941) (-38.919,-32.490) (-1.547,-2.486) 8.56194  39.2546  
13      4.13032 -42.64445 -36.30522  -5.15351  -6.06323  -6.66730     (-4.130,-9.284) (-38.514,-32.175) (-1.933,-2.537) 8.78409  38.7813  
14      4.05946 -42.16888 -35.91897  -5.56669  -6.37862  -6.64747     (-4.059,-9.626) (-38.109,-31.860) (-2.319,-2.588) 9.06026  38.3161  
15      3.98861 -41.69331 -35.53273  -5.97987  -6.69401  -6.62764     (-3.989,-9.968) (-37.705,-31.544) (-2.705,-2.639) 9.38566  37.8595  
