PointDistanceFollower   Jun 14 2018   mode =  Single Point 
Fol_2018-06-14.11_15_05.16_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist  distance between 
Compute times (msec)     S6Dist   16172   CS6Dist  25
PointDistanceFollower  Jun 14 2018  mode = Single Point
Fol_2018-06-14.11_15_05.16_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -44.79726 -49.33675 -60.95674 -12.84757  13.52948 -20.98376     (-48.109,-0.682) (-30.586,-12.848) (-62.184,-6.772)      0  0  
1    -44.80057 -49.31798 -60.95796 -12.83539  13.50308 -20.96953     (-48.123,-0.668) (-30.630,-12.835) (-62.153,-6.799)      0.0641592  0.0641592  
2    -44.80389 -49.29921 -60.95919 -12.82321  13.47668 -20.95530     (-48.136,-0.653) (-30.674,-12.823) (-62.122,-6.825)      0.128318  0.128318  
3    -44.80720 -49.28045 -60.96042 -12.81103  13.45027 -20.94108     (-48.149,-0.639) (-30.718,-12.811) (-62.091,-6.852)      0.192477  0.192477  
4    -44.81052 -49.26168 -60.96165 -12.79886  13.42387 -20.92685     (-48.163,-0.625) (-30.762,-12.799) (-62.061,-6.878)      0.256637  0.256637  
5    -44.81383 -49.24291 -60.96288 -12.78668  13.39747 -20.91263     (-48.176,-0.611) (-30.806,-12.787) (-62.030,-6.904)      0.320796  0.320796  
6    -44.81715 -49.22414 -60.96411 -12.77450  13.37106 -20.89840     (-48.190,-0.597) (-30.850,-12.775) (-61.999,-6.931)      0.384955  0.384955  
7    -44.82046 -49.20537 -60.96534 -12.76232  13.34466 -20.88418     (-48.203,-0.582) (-30.893,-12.762) (-61.968,-6.957)      0.449114  0.449114  
8    -44.82378 -49.18660 -60.96657 -12.75015  13.31826 -20.86995     (-48.216,-0.568) (-30.937,-12.750) (-61.937,-6.984)      0.513273  0.513273  
9    -44.82709 -49.16783 -60.96780 -12.73797  13.29185 -20.85572     (-48.230,-0.554) (-30.981,-12.738) (-61.906,-7.010)      0.577432  0.577432  
10    -44.83041 -49.14906 -60.96902 -12.72579  13.26545 -20.84150     (-48.243,-0.540) (-31.025,-12.726) (-61.875,-7.036)      0.641592  0.641592  
11    -44.83372 -49.13029 -60.97025 -12.71361  13.23905 -20.82727     (-48.257,-0.525) (-31.069,-12.714) (-61.844,-7.063)      0.705751  0.705751  
12    -44.83704 -49.11152 -60.97148 -12.70143  13.21264 -20.81305     (-48.270,-0.511) (-31.113,-12.701) (-61.813,-7.089)      0.76991  0.76991  
13    -44.84035 -49.09275 -60.97271 -12.68926  13.18624 -20.79882     (-48.283,-0.497) (-31.157,-12.689) (-61.782,-7.116)      0.834069  0.834069  
14    -44.84367 -49.07398 -60.97394 -12.67708  13.15984 -20.78460     (-48.297,-0.483) (-31.201,-12.677) (-61.751,-7.142)      0.898228  0.898228  
15    -44.84698 -49.05521 -60.97517 -12.66490  13.13343 -20.77037     (-48.310,-0.469) (-31.245,-12.665) (-61.720,-7.168)      0.962387  0.962387  
16    -44.85030 -49.03644 -60.97640 -12.65272  13.10703 -20.75615     (-48.324,-0.454) (-31.289,-12.653) (-61.689,-7.195)      1.02655  1.02655  
17    -44.85361 -49.01767 -60.97763 -12.64055  13.08063 -20.74192     (-48.337,-0.440) (-31.333,-12.641) (-61.658,-7.221)      1.09071  1.09071  
18    -44.85693 -48.99890 -60.97885 -12.62837  13.05422 -20.72769     (-48.350,-0.426) (-31.377,-12.628) (-61.627,-7.248)      1.15486  1.15486  
19    -44.86025 -48.98013 -60.98008 -12.61619  13.02782 -20.71347     (-48.364,-0.412) (-31.421,-12.616) (-61.596,-7.274)      1.21902  1.21902  
20    -44.86356 -48.96136 -60.98131 -12.60401  13.00141 -20.69924     (-48.377,-0.397) (-31.465,-12.604) (-61.565,-7.300)      1.28318  1.28318  
21    -44.86688 -48.94259 -60.98254 -12.59183  12.97501 -20.68502     (-48.391,-0.383) (-31.509,-12.592) (-61.534,-7.327)      1.34734  1.34734  
22    -44.87019 -48.92382 -60.98377 -12.57966  12.94861 -20.67079     (-48.404,-0.369) (-31.553,-12.580) (-61.503,-7.353)      1.4115  1.4115  
