Fol_2018-05-05.12_00_58.18_17.txt     Output is probe cell, reduced cell, NCDist distance between
17     -0.36252 -20.54823 -30.38857 -10.44203  -8.99904   7.89562     (-5.349,-4.987) (-25.764,-3.650) (-2.546,-0.133) 18.2609
18     -0.36753 -20.30085 -30.04476 -10.32814  -8.89818   7.69456     (-5.061,-4.693) (-25.719,-3.837) (-2.634,-0.586) 18.1437
19     -0.37255 -20.05348 -29.70094 -10.21424  -8.79731   7.49351     (-4.773,-4.400) (-25.673,-4.025) (-2.721,-1.039) 18.049
20     -0.37757 -19.80610 -29.35713 -10.10035  -8.69645   7.29245     (-4.485,-4.107) (-25.628,-4.212) (-2.808,-1.492) 17.9707
21     -0.38259 -19.55873 -29.01331  -9.98645  -8.59559   7.09140     (-4.196,-3.814) (-25.582,-4.399) (-2.895,-1.945) 17.8925
22     -0.38761 -19.31135 -28.66950  -9.87256  -8.49473   6.89034     (-3.908,-3.521) (-25.537,-4.587) (-2.982,-2.398) 17.8375
23     -0.39263 -19.06398 -28.32568  -9.75867  -8.39386   6.68929     (-3.620,-3.227) (-25.491,-4.774) (-3.069,-2.851) 17.8043
24     -0.39765 -18.81660 -27.98186  -9.64477  -8.29300   6.48823     (-3.332,-2.934) (-25.445,-4.961) (-3.157,-3.304) 17.7802
25     -0.40266 -18.56923 -27.63805  -9.53088  -8.19214   6.28718     (-3.043,-2.641) (-25.400,-5.149) (-3.244,-3.757) 17.76
26     -0.40768 -18.32185 -27.29423  -9.41698  -8.09128   6.08612     (-2.755,-2.348) (-25.354,-5.336) (-3.331,-4.210) 17.7628
27     -0.41270 -18.07448 -26.95042  -9.30309  -7.99041   5.88507     (-2.467,-2.054) (-25.309,-5.523) (-3.418,-4.663) 17.7892
28     -0.41772 -17.82710 -26.60660  -9.18919  -7.88955   5.68401     (-2.179,-1.761) (-25.263,-5.711) (-3.505,-5.116) 17.839
29     -0.42274 -17.57973 -26.26279  -9.07530  -7.78869   5.48296     (-1.891,-1.468) (-25.218,-5.898) (-3.592,-5.569) 17.9122
30     -0.42776 -17.33235 -25.91897  -8.96140  -7.68783   5.28190     (-1.602,-1.175) (-25.172,-6.085) (-3.680,-6.022) 18.0083
31     -0.43278 -17.08498 -25.57515  -8.84751  -7.58696   5.08085     (-1.314,-0.881) (-25.127,-6.273) (-3.767,-6.475) 18.127
32     -0.43779 -16.83760 -25.23134  -8.73361  -7.48610   4.87979     (-1.026,-0.588) (-25.081,-6.460) (-3.854,-6.928) 18.2569
33     -0.44281 -16.59023 -24.88752  -8.61972  -7.38524   4.67874     (-0.738,-0.295) (-25.035,-6.647) (-3.941,-7.381) 18.3954
34     -0.44783 -16.34285 -24.54371  -8.50582  -7.28437   4.47768     (-0.450,-0.002) (-24.990,-6.835) (-4.028,-7.834) 18.5555
35     -0.45285 -16.09548 -24.19989  -8.39193  -7.18351   4.27662     (-0.453,-0.292) (-3.824,-6.731) (-24.653,-7.995) 18.2392
36     -0.45787 -15.84810 -23.85608  -8.27803  -7.08265   4.07557     (-0.458,-0.585) (-3.618,-6.625) (-24.314,-8.155) 17.9299
37     -0.46289 -15.60073 -23.51226  -8.16414  -6.98179   3.87451     (-0.463,-0.878) (-3.412,-6.519) (-23.975,-8.315) 17.6311
38     -0.46791 -15.35335 -23.16844  -8.05025  -6.88092   3.67346     (-0.468,-1.171) (-3.206,-6.413) (-23.636,-8.474) 17.3433
39     -0.47293 -15.10598 -22.82463  -7.93635  -6.78006   3.47240     (-0.473,-1.464) (-2.999,-6.307) (-23.298,-8.634) 17.0671
40     -0.47794 -14.85860 -22.48081  -7.82246  -6.67920   3.27135     (-0.478,-1.758) (-2.793,-6.201) (-22.959,-8.794) 16.803
41     -0.48296 -14.61123 -22.13700  -7.70856  -6.57834   3.07029     (-0.483,-2.051) (-2.587,-6.095) (-22.620,-8.954) 16.5516
42     -0.48798 -14.36385 -21.79318  -7.59467  -6.47747   2.86924     (-0.488,-2.344) (-2.381,-5.989) (-22.281,-9.113) 16.3134
43     -0.49300 -14.11648 -21.44937  -7.48077  -6.37661   2.66818     (-0.493,-2.637) (-2.175,-5.884) (-21.942,-9.273) 16.0745
44     -0.49802 -13.86910 -21.10555  -7.36688  -6.27575   2.46713     (-0.498,-2.931) (-1.969,-5.778) (-21.604,-9.433) 15.8485
45     -0.50304 -13.62173 -20.76173  -7.25298  -6.17489   2.26607     (-0.503,-3.224) (-1.763,-5.672) (-21.265,-9.593) 15.6371
46     -0.50806 -13.37435 -20.41792  -7.13909  -6.07402   2.06502     (-0.508,-3.517) (-1.557,-5.566) (-20.926,-9.752) 15.441
47     -0.51307 -13.12698 -20.07410  -7.02519  -5.97316   1.86396     (-0.513,-3.810) (-1.351,-5.460) (-20.587,-9.912) 15.2607
48     -0.51809 -12.87960 -19.73029  -6.91130  -5.87230   1.66291     (-0.518,-4.104) (-1.145,-5.354) (-20.248,-10.072) 15.0968
49     -0.52311 -12.63223 -19.38647  -6.79740  -5.77144   1.46185     (-0.523,-4.397) (-0.939,-5.248) (-19.910,-10.232) 14.9498
50     -0.52813 -12.38485 -19.04265  -6.68351  -5.67057   1.26080     (-0.528,-4.690) (-0.733,-5.142) (-19.571,-10.391) 14.8203
51     -0.53315 -12.13748 -18.69884  -6.56961  -5.56971   1.05974     (-0.533,-4.983) (-0.527,-5.037) (-19.232,-10.551) 14.7087
52     -0.53817 -11.89010 -18.35502  -6.45572  -5.46885   0.85869     (-0.538,-5.277) (-0.321,-4.931) (-18.893,-10.711) 14.6146
53     -0.54319 -11.64273 -18.01121  -6.34183  -5.36799   0.65763     (-0.543,-5.570) (-0.114,-4.825) (-18.554,-10.871) 14.5377
54     -0.54821 -11.39535 -17.66739  -6.22793  -5.26712   0.45658     (-10.939,-5.771) (-0.092,-4.811) (-18.124,-0.457) 14.3569
55     -0.55322 -11.14798 -17.32358  -6.11404  -5.16626   0.25552     (-10.892,-5.859) (-0.298,-4.911) (-17.579,-0.256) 14.043
56     -0.55824 -10.90060 -16.97976  -6.00014  -5.06540   0.05446     (-10.846,-5.946) (-0.504,-5.011) (-17.034,-0.054) 13.7509
57     -0.56326 -10.65323 -16.63594  -5.88625  -4.96454  -0.14659     (-0.563,-5.886) (-10.653,-4.965) (-16.636,-0.147) 13.3311
58     -0.56828 -10.40585 -16.29213  -5.77235  -4.86367  -0.34765     (-0.568,-5.772) (-10.406,-4.864) (-16.292,-0.348) 12.8873
59     -0.57330 -10.15848 -15.94831  -5.65846  -4.76281  -0.54870     (-0.573,-5.658) (-10.158,-4.763) (-15.948,-0.549) 12.4473
60     -0.57832  -9.91110 -15.60450  -5.54456  -4.66195  -0.74976     (-0.578,-5.545) (-9.911,-4.662) (-15.604,-0.750) 12.0114
61     -0.58334  -9.66373 -15.26068  -5.43067  -4.56109  -0.95081     (-0.583,-5.431) (-9.664,-4.561) (-15.261,-0.951) 11.58
62     -0.58835  -9.41635 -14.91687  -5.31677  -4.46022  -1.15187     (-0.588,-5.317) (-9.416,-4.460) (-14.917,-1.152) 11.1538
63     -0.59337  -9.16898 -14.57305  -5.20288  -4.35936  -1.35292     (-0.593,-5.203) (-9.169,-4.359) (-14.573,-1.353) 10.7333
64     -0.59839  -8.92160 -14.22923  -5.08898  -4.25850  -1.55398     (-0.598,-5.089) (-8.922,-4.258) (-14.229,-1.554) 10.3192
65     -0.60341  -8.67423 -13.88542  -4.97509  -4.15764  -1.75503     (-0.603,-4.975) (-8.674,-4.158) (-13.885,-1.755) 9.91228
66     -0.60843  -8.42685 -13.54160  -4.86119  -4.05677  -1.95609     (-0.608,-4.861) (-8.427,-4.057) (-13.542,-1.956) 9.51353
67     -0.61345  -8.17948 -13.19779  -4.74730  -3.95591  -2.15714     (-0.613,-4.747) (-8.179,-3.956) (-13.198,-2.157) 9.124
68     -0.61847  -7.93210 -12.85397  -4.63341  -3.85505  -2.35820     (-0.618,-4.633) (-7.932,-3.855) (-12.854,-2.358) 8.7449
69     -0.62349  -7.68473 -12.51016  -4.51951  -3.75419  -2.55925     (-0.623,-4.520) (-7.685,-3.754) (-12.510,-2.559) 8.37766
70     -0.62850  -7.43736 -12.16634  -4.40562  -3.65332  -2.76031     (-0.629,-4.406) (-7.437,-3.653) (-12.166,-2.760) 8.02391
71     -0.63352  -7.18998 -11.82252  -4.29172  -3.55246  -2.96136     (-0.634,-4.292) (-7.190,-3.552) (-11.823,-2.961) 7.68551
72     -0.63854  -6.94261 -11.47871  -4.17783  -3.45160  -3.16242     (-0.639,-4.178) (-6.943,-3.452) (-11.479,-3.162) 7.36458
73     -0.64356  -6.69523 -11.13489  -4.06393  -3.35074  -3.36347     (-0.644,-4.064) (-6.695,-3.351) (-11.135,-3.363) 7.0635
74     -0.64858  -6.44786 -10.79108  -3.95004  -3.24987  -3.56453     (-0.649,-3.950) (-6.448,-3.250) (-10.791,-3.565) 6.7849
75     -0.65360  -6.20048 -10.44726  -3.83614  -3.14901  -3.76558     (-0.654,-3.836) (-6.200,-3.149) (-10.447,-3.766) 6.53091
76     -0.65862  -5.95311 -10.10345  -3.72225  -3.04815  -3.96664     (-0.659,-3.722) (-5.953,-3.048) (-10.103,-3.967) 6.28746
77     -0.66363  -5.70573  -9.75963  -3.60835  -2.94729  -4.16770     (-0.664,-3.608) (-5.706,-2.947) (-9.760,-4.168) 6.07432
78     -0.66865  -5.45836  -9.41581  -3.49446  -2.84642  -4.36875     (-0.669,-3.494) (-5.458,-2.846) (-9.416,-4.369) 5.8948
79     -0.67367  -5.21098  -9.07200  -3.38056  -2.74556  -4.56981     (-0.674,-3.381) (-5.211,-2.746) (-9.072,-4.570) 5.75204
80     -0.67869  -4.96361  -8.72818  -3.26667  -2.64470  -4.77086     (-0.679,-3.267) (-4.964,-2.645) (-8.728,-4.771) 5.62275
81     -0.68371  -4.71623  -8.38437  -3.15277  -2.54384  -4.97192     (-0.684,-3.153) (-4.716,-2.544) (-8.384,-4.972) 5.47166
82     -0.68873  -4.46886  -8.04055  -3.03888  -2.44297  -5.17297     (-0.689,-3.039) (-4.469,-2.443) (-8.041,-5.173) 5.36178
83     -0.69375  -4.22148  -7.69673  -2.92499  -2.34211  -5.37403     (-0.694,-2.925) (-4.221,-2.342) (-7.697,-5.374) 5.2957
84     -0.69876  -3.97411  -7.35292  -2.81109  -2.24125  -5.57508     (-0.699,-2.811) (-3.974,-2.241) (-7.353,-5.575) 5.27505
85     -0.70378  -3.72673  -7.00910  -2.69720  -2.14039  -5.77614     (-0.704,-2.697) (-3.727,-2.140) (-7.009,-5.776) 5.30036
86     -0.70880  -3.47936  -6.66529  -2.58330  -2.03952  -5.97719     (-0.709,-2.583) (-3.479,-2.040) (-6.665,-5.977) 5.37098
87     -0.71382  -3.23198  -6.32147  -2.46941  -1.93866  -6.17825     (-0.714,-2.469) (-3.232,-1.939) (-6.321,-6.178) 5.48518
88     -0.71884  -2.98461  -5.97766  -2.35551  -1.83780  -6.37930     (-0.719,-2.356) (-2.985,-1.838) (-5.978,-6.379) 5.20471
89     -0.72386  -2.73723  -5.63384  -2.24162  -1.73694  -6.58036     (-0.724,-2.242) (-2.737,-1.737) (-5.634,-6.580) 4.71634
90     -0.72888  -2.48986  -5.29002  -2.12772  -1.63607  -6.78141     (-0.729,-2.128) (-2.490,-1.636) (-5.290,-6.781) 4.22902
91     -0.73390  -2.24248  -4.94621  -2.01383  -1.53521  -6.98247     (-0.734,-2.014) (-2.242,-1.535) (-4.946,-6.982) 3.74318
92     -0.73891  -1.99511  -4.60239  -1.89993  -1.43435  -7.18352     (-0.739,-1.900) (-1.995,-1.434) (-4.602,-7.184) 3.25947
93     -0.74393  -1.74773  -4.25858  -1.78604  -1.33348  -7.38458     (-0.744,-1.786) (-1.748,-1.333) (-4.259,-7.385) 2.77901
94     -0.74895  -1.50036  -3.91476  -1.67214  -1.23262  -7.58563     (-0.749,-1.672) (-1.500,-1.233) (-3.915,-7.586) 2.30383
95     -0.75397  -1.25298  -3.57095  -1.55825  -1.13176  -7.78669     (-0.754,-1.558) (-1.253,-1.132) (-3.571,-7.787) 1.83804
96     -0.75899  -1.00561  -3.22713  -1.44435  -1.03090  -7.98774     (-0.759,-1.444) (-1.006,-1.031) (-3.227,-7.988) 1.3911
97     -0.76401  -0.75823  -2.88331  -1.33046  -0.93003  -8.18880     (-0.764,-1.330) (-0.758,-0.930) (-2.883,-8.189) 0.985895
98     -0.76903  -0.51086  -2.53950  -1.21657  -0.82917  -8.38986     (-0.769,-1.217) (-0.511,-0.829) (-2.539,-8.390) 0.492948
99     -0.77404  -0.26348  -2.19568  -1.10267  -0.72831  -8.59091     (-0.774,-1.103) (-0.263,-0.728) (-2.196,-8.591) 0
