PointDistanceFollower   May  5 2020   mode =  LINE3 
Fol_2020-05-12.13_39_06.2_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist  58   CS6Dist 12   LMDist  23370
PointDistanceFollower  May  5 2020  mode = LINE3
Fol_2020-05-12.13_39_06.2_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0     -6.82852 -160.10980  -5.34623 -2470.77235 -3311.35609 -13233.50333     (-6.829,-2470.772) (-160.110,-3311.356) (-5.346,-13233.503)      0  0  0  
1     -6.85549 -168.51214  -5.32464 -2569.21195 -3316.92570 -13103.32533     (-6.855,-2569.212) (-168.512,-3316.926) (-5.325,-13103.325)      163.518  161.259  163.501  
2     -6.88245 -176.91447  -5.30305 -2667.65154 -3322.49531 -12973.14734     (-6.882,-2667.652) (-176.914,-3322.495) (-5.303,-12973.147)      327.037  324.578  325.119  
3     -6.90942 -185.31681  -5.28146 -2766.09114 -3328.06492 -12842.96934     (-6.909,-2766.091) (-185.317,-3328.065) (-5.281,-12842.969)      490.555  488.017  487.958  
4     -6.93639 -193.71914  -5.25987 -2864.53074 -3333.63453 -12712.79134     (-6.936,-2864.531) (-193.719,-3333.635) (-5.260,-12712.791)      654.074  651.485  651.104  
5     -6.96336 -202.12148  -5.23828 -2962.97033 -3339.20414 -12582.61334     (-6.963,-2962.970) (-202.121,-3339.204) (-5.238,-12582.613)      817.592  814.965  814.372  
6     -6.99033 -210.52381  -5.21670 -3061.40993 -3344.77375 -12452.43534     (-6.990,-3061.410) (-210.524,-3344.774) (-5.217,-12452.435)      981.111  933.737  977.7  
7     -7.01730 -218.92615  -5.19511 -3159.84953 -3350.34336 -12322.25734     (-7.017,-3159.850) (-218.926,-3350.343) (-5.195,-12322.257)      1144.63  1016.99  1081.87  
8     -7.04427 -227.32848  -5.17352 -3258.28912 -3355.91297 -12192.07935     (-7.044,-3258.289) (-227.328,-3355.913) (-5.174,-12192.079)      1308.15  1117.97  1175  
9     -7.07124 -235.73082  -5.15193 -3356.72872 -3361.48258 -12061.90135     (-7.071,-3356.729) (-235.731,-3361.483) (-5.152,-12061.901)      1471.67  1232.29  1281.89  
