PointDistanceFollower  May 27 2018  mode = Single Point
POINT_2018-05-27.17_35_51.2_17.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0    -17.62878  -6.13481  10.41970 -25.14080 -26.88078 -13.72884     (-11.494,-4.285) (-6.135,-12.176) (-10.436,-19.864)      0  0  0  4.76837e-07  
1    -17.56681  -6.13481  10.20903 -24.93013 -26.73224 -13.79081     (-11.432,-4.074) (-6.135,-12.449) (-10.647,-19.926)      0.413352  0.621196  0.7004  0.413352  
2    -17.50484  -6.13481   9.99836 -24.71947 -26.58371 -13.85277     (-11.370,-3.864) (-6.135,-12.722) (-10.858,-19.988)      0.826705  1.24239  1.4008  0.826705  
3    -17.44287  -6.13481   9.78770 -24.50880 -26.43518 -13.91474     (-11.308,-3.653) (-6.135,-12.995) (-11.068,-20.050)      1.24006  1.86359  2.1012  1.24006  
4    -17.38090  -6.13481   9.57703 -24.29814 -26.28665 -13.97671     (-11.246,-3.442) (-6.135,-13.267) (-11.279,-20.112)      1.65341  2.48479  2.8016  1.65341  
5    -17.31894  -6.13481   9.36637 -24.08747 -26.13812 -14.03868     (-11.184,-3.232) (-6.135,-13.540) (-11.490,-20.173)      2.06676  3.10598  3.502  2.06676  
6    -17.25697  -6.13481   9.15570 -23.87680 -25.98959 -14.10064     (-11.122,-3.021) (-6.135,-13.813) (-11.700,-20.235)      2.48011  3.72718  4.2024  2.48011  
7    -17.19500  -6.13481   8.94504 -23.66614 -25.84106 -14.16261     (-11.060,-2.810) (-6.135,-14.086) (-11.911,-20.297)      2.89347  4.17278  4.9028  2.89347  
8    -17.13303  -6.13481   8.73437 -23.45547 -25.69253 -14.22458     (-10.998,-2.600) (-6.135,-14.359) (-12.122,-20.359)      3.30682  4.53298  5.6032  3.30682  
9    -17.07107  -6.13481   8.52370 -23.24481 -25.54400 -14.28655     (-10.936,-2.389) (-6.135,-14.631) (-12.332,-20.421)      3.72017  4.89319  6.3036  3.72017  
10    -17.00910  -6.13481   8.31304 -23.03414 -25.39546 -14.34852     (-10.874,-2.178) (-6.135,-14.904) (-12.543,-20.483)      4.13352  5.26649  7.004  4.13352  
11    -16.94713  -6.13481   8.10237 -22.82348 -25.24693 -14.41048     (-10.812,-1.968) (-6.135,-15.177) (-12.754,-20.545)      4.54688  5.65655  7.7044  4.54688  
12    -16.88516  -6.13481   7.89171 -22.61281 -25.09840 -14.47245     (-10.750,-1.757) (-6.135,-15.450) (-12.964,-20.607)      4.96023  6.05441  8.4048  4.96023  
13    -16.82319  -6.13481   7.68104 -22.40214 -24.94987 -14.53442     (-10.688,-1.546) (-6.135,-15.723) (-13.175,-20.669)      5.37358  6.45841  9.1052  5.37358  
14    -16.76123  -6.13481   7.47038 -22.19148 -24.80134 -14.59639     (-10.626,-1.336) (-6.135,-15.995) (-13.386,-20.731)      5.78693  6.86732  9.8056  5.78693  
15    -16.69926  -6.13481   7.25971 -21.98081 -24.65281 -14.65835     (-10.564,-1.125) (-6.135,-16.268) (-13.596,-20.793)      6.20029  7.28021  10.506  6.20029  
16    -16.63729  -6.13481   7.04904 -21.77015 -24.50428 -14.72032     (-10.502,-0.914) (-6.135,-16.541) (-13.807,-20.855)      6.61364  7.69637  11.2064  6.61364  
