Fol_2018-05-05.09_42_32.1_2.txt     Output is probe cell, reduced cell, NCDist distance between
19    -95.94737  81.29750 -47.72676 -286.02291 -139.22120 -245.14520     (-130.277,-47.727) (-171.155,-186.948) (-33.571,-48.221) 74.4453
20    -95.56293  78.74748 -48.28896 -282.91068 -139.59539 -242.90847     (-133.702,-48.289) (-173.705,-187.884) (-30.459,-47.274) 79.1507
21    -95.17849  76.19746 -48.85116 -279.79846 -139.96958 -240.67174     (-137.128,-48.851) (-176.255,-188.821) (-27.346,-46.327) 83.95
22    -94.79405  73.64744 -49.41337 -276.68623 -140.34377 -238.43501     (-140.554,-49.413) (-178.805,-189.757) (-24.234,-45.381) 87.8492
23    -94.40961  71.09741 -49.97557 -273.57401 -140.71796 -236.19828     (-143.979,-49.976) (-181.355,-190.694) (-21.122,-44.434) 91.3699
24    -94.02517  68.54739 -50.53777 -270.46178 -141.09216 -233.96155     (-147.405,-50.538) (-183.905,-191.630) (-18.010,-43.487) 95.0762
25    -93.64073  65.99737 -51.09998 -267.34956 -141.46635 -231.72482     (-150.830,-51.100) (-186.455,-192.566) (-14.897,-42.541) 98.947
26    -93.25629  63.44735 -51.66218 -264.23733 -141.84054 -229.48809     (-154.256,-51.662) (-189.005,-193.503) (-11.785,-41.594) 102.964
27    -92.87185  60.89733 -52.22438 -261.12511 -142.21473 -227.25136     (-157.681,-52.224) (-191.555,-194.439) (-8.673,-40.647) 107.11
28    -92.48741  58.34731 -52.78659 -258.01288 -142.58892 -225.01464     (-161.107,-52.787) (-194.105,-195.376) (-5.561,-39.701) 111.372
29    -92.10297  55.79728 -53.34879 -254.90066 -142.96311 -222.77791     (-164.532,-53.349) (-196.655,-196.312) (-2.448,-38.754) 115.736
30    -91.71853  53.24726 -53.91099 -251.78843 -143.33730 -220.54118     (-167.294,-198.541) (-53.247,-196.585) (-0.664,-38.471) 119.12
31    -91.33408  50.69724 -54.47320 -248.67621 -143.71149 -218.30445     (-167.607,-197.979) (-50.697,-194.409) (-3.776,-40.637) 118.713
32    -90.94964  48.14722 -55.03540 -245.56398 -144.08568 -216.06772     (-167.920,-197.417) (-48.147,-192.233) (-6.888,-42.802) 118.525
33    -90.56520  45.59720 -55.59760 -242.45176 -144.45987 -213.83099     (-168.234,-196.855) (-45.597,-190.057) (-10.000,-44.968) 117.827
34    -90.18076  43.04717 -56.15981 -239.33953 -144.83406 -211.59426     (-168.547,-196.292) (-43.047,-187.881) (-13.113,-47.134) 115.464
35    -89.79632  40.49715 -56.72201 -236.22730 -145.20825 -209.35753     (-168.860,-195.730) (-40.497,-185.705) (-16.225,-49.299) 113.283
36    -89.41188  37.94713 -57.28421 -233.11508 -145.58245 -207.12080     (-169.174,-195.168) (-37.947,-183.530) (-19.337,-51.465) 111.293
37    -89.02744  35.39711 -57.84642 -230.00285 -145.95664 -204.88407     (-169.487,-194.606) (-35.397,-181.354) (-22.449,-53.630) 109.504
38    -88.64300  32.84709 -58.40862 -226.89063 -146.33083 -202.64734     (-169.800,-194.044) (-32.847,-179.178) (-25.562,-55.796) 107.927
39    -88.25856  30.29707 -58.97082 -223.77840 -146.70502 -200.41061     (-170.114,-193.481) (-30.297,-177.002) (-28.674,-57.961) 106.572
40    -87.87412  27.74704 -59.53303 -220.66618 -147.07921 -198.17388     (-170.427,-192.919) (-27.747,-174.826) (-31.786,-60.127) 105.446
41    -87.48968  25.19702 -60.09523 -217.55395 -147.45340 -195.93715     (-170.740,-192.357) (-25.197,-172.650) (-34.898,-62.293) 104.557
42    -87.10524  22.64700 -60.65743 -214.44173 -147.82759 -193.70042     (-171.053,-191.795) (-22.647,-170.475) (-38.010,-64.458) 103.911
43    -86.72080  20.09698 -61.21964 -211.32950 -148.20178 -191.46370     (-171.367,-191.233) (-20.097,-168.299) (-41.123,-66.624) 103.513
44    -86.33635  17.54696 -61.78184 -208.21728 -148.57597 -189.22697     (-171.680,-190.670) (-17.547,-166.123) (-44.235,-68.789) 103.365
45    -85.95191  14.99693 -62.34404 -205.10505 -148.95016 -186.99024     (-171.993,-190.108) (-14.997,-163.947) (-47.347,-70.955) 103.469
46    -85.56747  12.44691 -62.90625 -201.99283 -149.32435 -184.75351     (-172.307,-189.546) (-12.447,-161.771) (-50.459,-73.121) 103.824
47    -85.18303   9.89689 -63.46845 -198.88060 -149.69854 -182.51678     (-172.620,-188.984) (-9.897,-159.595) (-53.572,-75.286) 102.985
48    -84.79859   7.34687 -64.03065 -195.76838 -150.07274 -180.28005     (-172.933,-188.422) (-7.347,-157.420) (-56.684,-77.452) 101.118
49    -84.41415   4.79685 -64.59286 -192.65615 -150.44693 -178.04332     (-173.246,-187.859) (-4.797,-155.244) (-59.796,-79.617) 99.4775
50    -84.02971   2.24683 -65.15506 -189.54393 -150.82112 -175.80659     (-173.560,-187.297) (-2.247,-153.068) (-62.908,-81.783) 98.0756
51    -83.64527  -0.30320 -65.71726 -186.43170 -151.19531 -173.56986     (-83.645,-186.432) (-0.303,-151.195) (-65.717,-173.570) 96.6454
52    -83.26083  -2.85322 -66.27947 -183.31948 -151.56950 -171.33313     (-83.261,-183.319) (-2.853,-151.569) (-66.279,-171.333) 93.3383
53    -82.87639  -5.40324 -66.84167 -180.20725 -151.94369 -169.09640     (-82.876,-180.207) (-5.403,-151.944) (-66.842,-169.096) 90.1518
54    -82.49195  -7.95326 -67.40387 -177.09503 -152.31788 -166.85967     (-82.492,-177.095) (-7.953,-152.318) (-67.404,-166.860) 87.099
55    -82.10751 -10.50328 -67.96608 -173.98280 -152.69207 -164.62294     (-82.108,-173.983) (-10.503,-152.692) (-67.966,-164.623) 84.1945
56    -81.72307 -13.05331 -68.52828 -170.87058 -153.06626 -162.38621     (-81.723,-170.871) (-13.053,-153.066) (-68.528,-162.386) 81.4543
57    -81.33863 -15.60333 -69.09048 -167.75835 -153.44045 -160.14949     (-81.339,-167.758) (-15.603,-153.440) (-69.090,-160.149) 78.8952
58    -80.95418 -18.15335 -69.65269 -164.64613 -153.81464 -157.91276     (-80.954,-164.646) (-18.153,-153.815) (-69.653,-157.913) 76.5357
59    -80.56974 -20.70337 -70.21489 -161.53390 -154.18883 -155.67603     (-80.570,-161.534) (-20.703,-154.189) (-70.215,-155.676) 74.3946
60    -80.18530 -23.25339 -70.77709 -158.42168 -154.56303 -153.43930     (-80.185,-158.422) (-23.253,-154.563) (-70.777,-153.439) 72.4914
61    -79.80086 -25.80342 -71.33930 -155.30945 -154.93722 -151.20257     (-79.801,-155.309) (-25.803,-154.937) (-71.339,-151.203) 70.8451
62    -79.41642 -28.35344 -71.90150 -152.19722 -155.31141 -148.96584     (-79.416,-152.197) (-28.353,-155.311) (-71.902,-148.966) 69.4741
63    -79.03198 -30.90346 -72.46370 -149.08500 -155.68560 -146.72911     (-79.032,-149.085) (-30.903,-155.686) (-72.464,-146.729) 68.3949
64    -78.64754 -33.45348 -73.02591 -145.97277 -156.05979 -144.49238     (-78.648,-145.973) (-33.453,-156.060) (-73.026,-144.492) 67.6214
65    -78.26310 -36.00350 -73.58811 -142.86055 -156.43398 -142.25565     (-78.263,-142.861) (-36.004,-156.434) (-73.588,-142.256) 67.1644
66    -77.87866 -38.55352 -74.15031 -139.74832 -156.80817 -140.01892     (-77.879,-139.748) (-38.554,-156.808) (-74.150,-140.019) 66.664
67    -77.49422 -41.10355 -74.71252 -136.63610 -157.18236 -137.78219     (-77.494,-136.636) (-41.104,-157.182) (-74.713,-137.782) 65.8613
68    -77.10978 -43.65357 -75.27472 -133.52387 -157.55655 -135.54546     (-77.110,-133.524) (-43.654,-157.557) (-75.275,-135.545) 63.3253
69    -76.72534 -46.20359 -75.83692 -130.41165 -157.93074 -133.30873     (-76.725,-130.412) (-46.204,-157.931) (-75.837,-133.309) 60.3029
70    -76.34090 -48.75361 -76.39913 -127.29942 -158.30493 -131.07200     (-76.341,-127.299) (-48.754,-158.305) (-76.399,-131.072) 57.501
71    -75.95645 -51.30363 -76.96133 -124.18720 -158.67913 -128.83527     (-75.956,-124.187) (-51.304,-158.679) (-76.961,-128.835) 54.9535
72    -75.57201 -53.85366 -77.52353 -121.07497 -159.05332 -126.59855     (-75.572,-121.075) (-53.854,-159.053) (-77.524,-126.599) 52.6972
73    -75.18757 -56.40368 -78.08574 -117.96275 -159.42751 -124.36182     (-75.188,-117.963) (-56.404,-159.428) (-78.086,-124.362) 50.771
74    -74.80313 -58.95370 -78.64794 -114.85052 -159.80170 -122.12509     (-74.803,-114.851) (-58.954,-159.802) (-78.648,-122.125) 49.2137
75    -74.41869 -61.50372 -79.21014 -111.73830 -160.17589 -119.88836     (-74.419,-111.738) (-61.504,-160.176) (-79.210,-119.888) 48.0611
76    -74.03425 -64.05374 -79.77235 -108.62607 -160.55008 -117.65163     (-74.034,-108.626) (-64.054,-160.550) (-79.772,-117.652) 47.3428
77    -73.64981 -66.60376 -80.33455 -105.51385 -160.92427 -115.41490     (-73.650,-105.514) (-66.604,-160.924) (-80.335,-115.415) 47.0787
78    -73.26537 -69.15379 -80.89675 -102.40162 -161.29846 -113.17817     (-73.265,-102.402) (-69.154,-161.298) (-80.897,-113.178) 47.2764
79    -72.88093 -71.70381 -81.45896 -99.28940 -161.67265 -110.94144     (-72.881,-99.289) (-71.704,-161.673) (-81.459,-110.941) 47.9302
80    -72.49649 -74.25383 -82.02116 -96.17717 -162.04684 -108.70471     (-72.496,-96.177) (-74.254,-162.047) (-82.021,-108.705) 49.0219
81    -72.11205 -76.80385 -82.58336 -93.06495 -162.42103 -106.46798     (-72.112,-93.065) (-76.804,-162.421) (-82.583,-106.468) 50.523
82    -71.72761 -79.35387 -83.14557 -89.95272 -162.79522 -104.23125     (-71.728,-89.953) (-79.354,-162.795) (-83.146,-104.231) 52.3984
83    -71.34317 -81.90390 -83.70777 -86.84050 -163.16942 -101.99452     (-71.343,-86.840) (-81.904,-163.169) (-83.708,-101.995) 54.6095
84    -70.95873 -84.45392 -84.26997 -83.72827 -163.54361 -99.75779     (-70.959,-83.728) (-84.454,-163.544) (-84.270,-99.758) 57.1174
85    -70.57428 -87.00394 -84.83218 -80.61605 -163.91780 -97.52106     (-70.574,-80.616) (-87.004,-163.918) (-84.832,-97.521) 55.0835
86    -70.18984 -89.55396 -85.39438 -77.50382 -164.29199 -95.28434     (-70.190,-77.504) (-89.554,-164.292) (-85.394,-95.284) 52.4175
87    -69.80540 -92.10398 -85.95658 -74.39160 -164.66618 -93.04761     (-69.805,-74.392) (-92.104,-164.666) (-85.957,-93.048) 50.0459
88    -69.42096 -94.65400 -86.51879 -71.27937 -165.04037 -90.81088     (-69.421,-71.279) (-94.654,-165.040) (-86.519,-90.811) 48.0123
89    -69.03652 -97.20403 -87.08099 -68.16714 -165.41456 -88.57415     (-69.037,-68.167) (-97.204,-165.415) (-87.081,-88.574) 46.3611
90    -68.65208 -99.75405 -87.64319 -65.05492 -165.78875 -86.33742     (-68.652,-65.055) (-99.754,-165.789) (-87.643,-86.337) 42.017
91    -68.26764 -102.30407 -88.20540 -61.94269 -166.16294 -84.10069     (-68.268,-61.943) (-102.304,-166.163) (-88.205,-84.101) 37.3484
92    -67.88320 -104.85409 -88.76760 -58.83047 -166.53713 -81.86396     (-67.883,-58.830) (-104.854,-166.537) (-88.768,-81.864) 32.6799
93    -67.49876 -107.40411 -89.32980 -55.71824 -166.91132 -79.62723     (-67.499,-55.718) (-107.404,-166.911) (-89.330,-79.627) 28.0113
94    -67.11432 -109.95414 -89.89201 -52.60602 -167.28551 -77.39050     (-67.114,-52.606) (-109.954,-167.286) (-89.892,-77.391) 23.3428
95    -66.72988 -112.50416 -90.45421 -49.49379 -167.65971 -75.15377     (-66.730,-49.494) (-112.504,-167.660) (-90.454,-75.154) 18.6742
96    -66.34544 -115.05418 -91.01641 -46.38157 -168.03390 -72.91704     (-66.345,-46.382) (-115.054,-168.034) (-91.016,-72.917) 14.0057
97    -65.96100 -117.60420 -91.57862 -43.26934 -168.40809 -70.68031     (-65.961,-43.269) (-117.604,-168.408) (-91.579,-70.680) 9.33711
98    -65.57655 -120.15422 -92.14082 -40.15712 -168.78228 -68.44358     (-65.577,-40.157) (-120.154,-168.782) (-92.141,-68.444) 4.66855
99    -65.19211 -122.70425 -92.70302 -37.04489 -169.15647 -66.20685     (-65.192,-37.045) (-122.704,-169.156) (-92.703,-66.207) 0
