Fol_2018-05-14.17_24_50.1_73.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.00546 -41.71867 -48.34019  -3.63593   5.14503 -14.08248     (-5.919,-7.150) (-29.545,-5.145) (-1.509,-28.894) 0  0  
1      1.92541 -41.59570 -47.86715  -3.67143   5.04109 -14.23209     (-6.452,-6.967) (-29.964,-5.041) (-1.370,-28.893) 0.723837  0.723837  
2      1.84537 -41.47273 -47.39411  -3.70693   4.93715 -14.38171     (-6.984,-6.783) (-30.384,-4.937) (-1.230,-28.892) 1.44767  1.44767  
3      1.76532 -41.34976 -46.92107  -3.74243   4.83321 -14.53132     (-7.517,-6.599) (-30.804,-4.833) (-1.091,-28.891) 2.17151  2.17151  
4      1.68527 -41.22679 -46.44802  -3.77793   4.72927 -14.68093     (-8.049,-6.415) (-31.224,-4.729) (-0.951,-28.890) 2.89535  2.89535  
5      1.60522 -41.10382 -45.97498  -3.81343   4.62533 -14.83055     (-8.581,-6.231) (-31.644,-4.625) (-0.812,-28.889) 3.61919  3.61919  
6      1.52518 -40.98085 -45.50194  -3.84893   4.52139 -14.98016     (-9.114,-6.047) (-32.064,-4.521) (-0.672,-28.887) 4.34302  4.34302  
7      1.44513 -40.85787 -45.02890  -3.88443   4.41745 -15.12977     (-9.646,-5.863) (-32.484,-4.417) (-0.533,-28.886) 5.06686  5.06686  
8      1.36508 -40.73490 -44.55586  -3.91993   4.31351 -15.27938     (-10.179,-5.679) (-32.904,-4.314) (-0.394,-28.885) 5.7907  5.7907  
9      1.28503 -40.61193 -44.08282  -3.95543   4.20957 -15.42900     (-10.711,-5.495) (-33.324,-4.210) (-0.254,-28.884) 6.51453  6.51453  
10      1.20499 -40.48896 -43.60978  -3.99093   4.10563 -15.57861     (-11.244,-5.311) (-33.744,-4.106) (-0.115,-28.883) 7.23837  7.23837  
11      1.12494 -40.36599 -43.13674  -4.02643   4.00169 -15.72822     (-11.751,-34.139) (-5.102,-3.977) (-0.025,-28.907) 7.93962  8.65598     glitch
12      1.04489 -40.24302 -42.66369  -4.06193   3.89775 -15.87784     (-12.144,-34.420) (-4.778,-3.734) (-0.164,-29.045) 8.54164  9.21909  
13      0.96484 -40.12005 -42.19065  -4.09743   3.79381 -16.02745     (-12.537,-34.700) (-4.455,-3.490) (-0.304,-29.183) 9.15165  9.7943  
14      0.88480 -39.99708 -41.71761  -4.13293   3.68987 -16.17706     (-12.930,-34.981) (-4.132,-3.247) (-0.443,-29.321) 9.76815  10.3796  
15      0.80475 -39.87410 -41.24457  -4.16844   3.58593 -16.32668     (-13.323,-35.261) (-3.808,-3.003) (-0.583,-29.460) 10.39  10.9734  
16      0.72470 -39.75113 -40.77153  -4.20394   3.48199 -16.47629     (-13.716,-35.542) (-3.485,-2.760) (-0.722,-29.598) 11.0163  11.5743  
17      0.64465 -39.62816 -40.29849  -4.23944   3.37805 -16.62590     (-14.109,-35.822) (-3.161,-2.517) (-0.861,-29.736) 11.6463  12.1814  
18      0.56461 -39.50519 -39.82545  -4.27494   3.27411 -16.77552     (-14.502,-36.103) (-2.838,-2.273) (-1.001,-29.875) 12.2794  12.7937  
19      0.48456 -39.38222 -39.35241  -4.31044   3.17017 -16.92513     (-14.895,-36.383) (-2.514,-2.030) (-1.140,-30.013) 12.9153  13.4105  
20      0.40451 -39.25925 -38.87936  -4.34594   3.06623 -17.07474     (-15.288,-36.664) (-2.191,-1.787) (-1.280,-30.151) 13.5534  14.0312  
21      0.32446 -39.13628 -38.40632  -4.38144   2.96229 -17.22435     (-15.681,-36.944) (-1.868,-1.543) (-1.419,-30.290) 14.1935  14.6554  
22      0.24442 -39.01330 -37.93328  -4.41694   2.85835 -17.37397     (-16.074,-37.225) (-1.544,-1.300) (-1.559,-30.428) 14.8354  15.2826  
23      0.16437 -38.89033 -37.46024  -4.45244   2.75441 -17.52358     (-16.467,-37.505) (-1.221,-1.056) (-1.698,-30.566) 15.4788  15.9124  
24      0.08432 -38.76736 -36.98720  -4.48794   2.65047 -17.67319     (-16.860,-37.786) (-0.897,-0.813) (-1.837,-30.705) 16.1235  16.5446  
25      0.00427 -38.64439 -36.51416  -4.52344   2.54653 -17.82281     (-17.253,-38.066) (-0.574,-0.570) (-1.977,-30.843) 16.7694  17.1789  
26     -0.07577 -38.52142 -36.04112  -4.55894   2.44259 -17.97242     (-17.646,-38.347) (-0.250,-0.326) (-2.116,-30.981) 17.4164  17.815  
27     -0.15582 -38.39845 -35.56808  -4.59444   2.33865 -18.12203     (-31.047,-38.554) (-0.073,-0.156) (-2.183,-17.966) 18.3314  30.9071     glitch
28     -0.23587 -38.27548 -35.09503  -4.62994   2.23471 -18.27165     (-30.861,-38.511) (-0.396,-0.236) (-1.999,-18.036) 18.4375  30.6236  
29     -0.31592 -38.15250 -34.62199  -4.66544   2.13077 -18.42126     (-30.676,-38.468) (-0.720,-0.316) (-1.815,-18.105) 18.3203  30.3435  
30     -0.39596 -38.02953 -34.14895  -4.70095   2.02683 -18.57087     (-30.491,-38.425) (-1.043,-0.396) (-1.631,-18.175) 18.2073  30.067  
31     -0.47601 -37.90656 -33.67591  -4.73645   1.92289 -18.72049     (-30.306,-38.383) (-1.367,-0.476) (-1.447,-18.244) 18.1039  29.7942  
