PointDistanceFollower  May 27 2018  mode = Single Point
POINT_2018-05-27.17_02_32.0_13.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
0      2.13414 -46.94150 -43.80169   1.27665  -6.90611  -2.69117     (-2.134,-0.857) (-44.807,-41.668) (-4.772,-0.557)      0  0  2.6974e-06  0  
1      2.09103 -46.91994 -43.40745   1.25510  -7.25724  -2.66961     (-2.091,-0.836) (-44.829,-41.316) (-5.166,-0.579)      0.531006  0.500296  0.751574  0.531006  
2      2.04791 -46.89839 -43.01321   1.23354  -7.60836  -2.64805     (-2.048,-0.814) (-44.850,-40.965) (-5.560,-0.600)      1.06201  1.00059  1.50315  1.06201  
3      2.00480 -46.87683 -42.61897   1.21198  -7.95949  -2.62649     (-2.005,-0.793) (-44.872,-40.614) (-5.955,-0.622)      1.59302  1.50089  2.25472  1.59302  
4      1.96169 -46.85527 -42.22473   1.19042  -8.31061  -2.60494     (-1.962,-0.771) (-44.894,-40.263) (-6.349,-0.643)      2.12402  2.00118  3.0063  2.12402  
5      1.91857 -46.83372 -41.83049   1.16887  -8.66174  -2.58338     (-1.919,-0.750) (-44.915,-39.912) (-6.743,-0.665)      2.65503  2.50148  3.75787  2.65503  
6      1.87546 -46.81216 -41.43625   1.14731  -9.01286  -2.56182     (-1.875,-0.728) (-44.937,-39.561) (-7.137,-0.686)      3.18603  3.00178  4.50944  3.18603  
7      1.83234 -46.79060 -41.04201   1.12575  -9.36399  -2.54027     (-1.832,-0.707) (-44.958,-39.210) (-7.532,-0.708)      3.71704  3.50207  5.26102  3.71704  
8      1.78923 -46.76904 -40.64777   1.10420  -9.71511  -2.51871     (-1.789,-0.685) (-44.980,-38.859) (-7.926,-0.729)      4.24804  4.00237  6.01259  4.24804  
9      1.74612 -46.74749 -40.25353   1.08264 -10.06624  -2.49715     (-1.746,-0.663) (-45.001,-38.507) (-8.320,-0.751)      4.77905  4.50266  6.76416  4.77905  
10      1.70300 -46.72593 -39.85929   1.06108 -10.41737  -2.47560     (-1.703,-0.642) (-45.023,-38.156) (-8.714,-0.773)      5.31006  5.00296  7.51574  5.31006  
11      1.65989 -46.70437 -39.46505   1.03953 -10.76849  -2.45404     (-1.660,-0.620) (-45.044,-37.805) (-9.109,-0.794)      5.84106  5.50326  8.26731  5.84106  
12      1.61677 -46.68282 -39.07081   1.01797 -11.11962  -2.43248     (-1.617,-0.599) (-45.066,-37.454) (-9.503,-0.816)      6.37207  6.00355  9.01889  6.37207  
13      1.57366 -46.66126 -38.67657   0.99641 -11.47074  -2.41093     (-1.574,-0.577) (-45.088,-37.103) (-9.897,-0.837)      6.90307  6.50385  9.77046  6.90307  
14      1.53055 -46.63970 -38.28233   0.97485 -11.82187  -2.38937     (-1.531,-0.556) (-45.109,-36.752) (-10.291,-0.859)      7.43408  7.00414  10.522  7.43408  
15      1.48743 -46.61815 -37.88809   0.95330 -12.17299  -2.36781     (-1.487,-0.534) (-45.131,-36.401) (-10.686,-0.880)      7.96508  7.50444  11.2736  7.96508  
16      1.44432 -46.59659 -37.49385   0.93174 -12.52412  -2.34625     (-1.444,-0.513) (-45.152,-36.050) (-11.080,-0.902)      8.49609  8.00473  12.0252  8.49609  
17      1.40120 -46.57503 -37.09961   0.91018 -12.87524  -2.32470     (-1.401,-0.491) (-45.174,-35.698) (-11.474,-0.923)      9.0271  8.50503  12.7768  9.0271  
18      1.35809 -46.55347 -36.70537   0.88863 -13.22637  -2.30314     (-1.358,-0.469) (-45.195,-35.347) (-11.868,-0.945)      9.5581  9.00533  13.5283  9.5581  
19      1.31498 -46.53192 -36.31113   0.86707 -13.57750  -2.28158     (-1.315,-0.448) (-45.217,-34.996) (-12.263,-0.967)      10.0891  9.50562  14.2799  10.0891  
20      1.27186 -46.51036 -35.91689   0.84551 -13.92862  -2.26003     (-1.272,-0.426) (-45.238,-34.645) (-12.657,-0.988)      10.6201  10.0059  15.0315  10.6201  
21      1.22875 -46.48880 -35.52265   0.82396 -14.27975  -2.23847     (-1.229,-0.405) (-45.260,-34.294) (-13.051,-1.010)      11.1511  10.5062  15.7831  11.1511  
22      1.18563 -46.46725 -35.12841   0.80240 -14.63087  -2.21691     (-1.186,-0.383) (-45.282,-33.943) (-13.445,-1.031)      11.6821  11.0065  16.5346  11.6821  
23      1.14252 -46.44569 -34.73418   0.78084 -14.98200  -2.19536     (-1.143,-0.362) (-45.303,-33.592) (-13.839,-1.053)      12.2131  11.5068  17.2862  12.2131  
24      1.09941 -46.42413 -34.33994   0.75928 -15.33312  -2.17380     (-1.099,-0.340) (-45.325,-33.241) (-14.234,-1.074)      12.7441  12.0071  18.0378  12.7441  
25      1.05629 -46.40258 -33.94570   0.73773 -15.68425  -2.15224     (-1.056,-0.319) (-45.346,-32.889) (-14.628,-1.096)      13.2751  12.5074  18.7893  13.2751  
26      1.01318 -46.38102 -33.55146   0.71617 -16.03538  -2.13068     (-1.013,-0.297) (-45.368,-32.538) (-15.022,-1.118)      13.8061  13.0077  19.5409  13.8061  
27      0.97006 -46.35946 -33.15722   0.69461 -16.38650  -2.10913     (-0.970,-0.275) (-45.389,-32.187) (-15.416,-1.139)      14.3372  13.508  20.2925  14.3372  
28      0.92695 -46.33790 -32.76298   0.67306 -16.73763  -2.08757     (-0.927,-0.254) (-45.411,-31.836) (-15.811,-1.161)      14.8682  14.0083  21.0441  14.8682  
29      0.88384 -46.31635 -32.36874   0.65150 -17.08875  -2.06601     (-0.884,-0.232) (-45.433,-31.485) (-16.205,-1.182)      15.3992  14.5086  21.7956  15.3992  
30      0.84072 -46.29479 -31.97450   0.62994 -17.43988  -2.04446     (-0.841,-0.211) (-45.454,-31.134) (-16.599,-1.204)      15.9302  15.0089  22.5472  15.9302  
31      0.79761 -46.27323 -31.58026   0.60839 -17.79100  -2.02290     (-0.798,-0.189) (-45.476,-30.783) (-16.993,-1.225)      16.4612  15.5092  23.2988  16.4612  
32      0.75449 -46.25168 -31.18602   0.58683 -18.14213  -2.00134     (-0.754,-0.168) (-45.497,-30.432) (-17.388,-1.247)      16.9922  16.0095  24.0504  16.9922  
33      0.71138 -46.23012 -30.79178   0.56527 -18.49325  -1.97979     (-0.711,-0.146) (-45.519,-30.080) (-17.782,-1.268)      17.5232  16.5098  24.8019  17.5232  
34      0.66827 -46.20856 -30.39754   0.54371 -18.84438  -1.95823     (-0.668,-0.125) (-45.540,-29.729) (-18.176,-1.290)      18.0542  17.0101  25.5535  18.0542  
35      0.62515 -46.18701 -30.00330   0.52216 -19.19551  -1.93667     (-0.625,-0.103) (-45.562,-29.378) (-18.570,-1.312)      18.5852  17.5104  26.3051  18.5852  
36      0.58204 -46.16545 -29.60906   0.50060 -19.54663  -1.91511     (-0.582,-0.081) (-45.583,-29.027) (-18.965,-1.333)      19.1162  18.0107  27.0567  19.1162  
37      0.53892 -46.14389 -29.21482   0.47904 -19.89776  -1.89356     (-0.539,-0.060) (-45.605,-28.676) (-19.359,-1.355)      19.6472  18.5109  27.8082  19.6472  
38      0.49581 -46.12233 -28.82058   0.45749 -20.24888  -1.87200     (-0.496,-0.038) (-45.627,-28.325) (-19.753,-1.376)      20.1782  19.0112  28.5598  20.1782  
39      0.45270 -46.10078 -28.42634   0.43593 -20.60001  -1.85044     (-0.453,-0.017) (-45.648,-27.974) (-20.147,-1.398)      20.7092  19.5115  29.3114  20.7092  
40      0.40958 -46.07922 -28.03210   0.41437 -20.95113  -1.82889     (-0.005,-0.414) (-27.618,-20.537) (-45.665,-1.415)      21.2391  20.0118  30.0678  21.2437  
41      0.36647 -46.05766 -27.63786   0.39282 -21.30226  -1.80733     (-0.026,-0.393) (-27.245,-20.909) (-45.665,-1.415)      21.7649  20.5121  30.8414  21.7902  
42      0.32335 -46.03611 -27.24362   0.37126 -21.65338  -1.78577     (-0.048,-0.371) (-26.872,-21.282) (-45.665,-1.415)      22.2908  21.0124  31.6151  22.3368  
43      0.28024 -46.01455 -26.84938   0.34970 -22.00451  -1.76422     (-0.069,-0.350) (-26.500,-21.655) (-45.665,-1.415)      22.8168  21.5127  32.389  22.8836  
44      0.23713 -45.99299 -26.45514   0.32815 -22.35564  -1.74266     (-0.091,-0.328) (-26.127,-22.027) (-45.665,-1.415)      23.343  22.013  33.1631  23.4304  
45      0.19401 -45.97144 -26.06090   0.30659 -22.70676  -1.72110     (-0.113,-0.307) (-25.754,-22.400) (-45.665,-1.415)      23.8691  22.5133  33.9373  23.9774  
46      0.15090 -45.94988 -25.66667   0.28503 -23.05789  -1.69954     (-0.134,-0.285) (-25.382,-22.773) (-45.665,-1.415)      24.3954  23.0136  34.7116  24.5245  
47      0.10778 -45.92832 -25.27243   0.26347 -23.40901  -1.67799     (-0.156,-0.263) (-25.009,-23.146) (-45.665,-1.415)      24.9217  23.5139  35.4861  25.0716  
48      0.06467 -45.90676 -24.87819   0.24192 -23.76014  -1.65643     (-0.177,-0.242) (-24.636,-23.518) (-45.665,-1.415)      25.4481  24.0142  36.2607  25.6188  
49      0.02156 -45.88521 -24.48395   0.22036 -24.11126  -1.63487     (-0.199,-0.220) (-24.264,-23.891) (-45.665,-1.415)      25.9746  24.5145  37.0354  26.1661  
50     -0.02156 -45.86365 -24.08971   0.19880 -24.46239  -1.61332     (-0.220,-0.199) (-23.891,-24.264) (-45.665,-1.415)      25.9746  24.5145  37.0354  26.1661  
51     -0.06467 -45.84209 -23.69547   0.17725 -24.81352  -1.59176     (-0.242,-0.177) (-23.518,-24.636) (-45.665,-1.415)      25.4481  24.0142  36.2607  25.6188  
52     -0.10778 -45.82054 -23.30123   0.15569 -25.16464  -1.57020     (-0.263,-0.156) (-23.146,-25.009) (-45.665,-1.415)      24.9217  23.5139  35.4861  25.0716  
53     -0.15090 -45.79898 -22.90699   0.13413 -25.51577  -1.54865     (-0.285,-0.134) (-22.773,-25.382) (-45.665,-1.415)      24.3954  23.0136  34.7116  24.5245  
54     -0.19401 -45.77742 -22.51275   0.11258 -25.86689  -1.52709     (-0.307,-0.113) (-22.400,-25.754) (-45.665,-1.415)      23.8691  22.5133  33.9373  23.9774  
55     -0.23713 -45.75587 -22.11851   0.09102 -26.21802  -1.50553     (-0.328,-0.091) (-22.027,-26.127) (-45.665,-1.415)      23.343  22.013  33.1631  23.4304  
56     -0.28024 -45.73431 -21.72427   0.06946 -26.56914  -1.48397     (-0.350,-0.069) (-21.655,-26.500) (-45.665,-1.415)      22.8168  21.5127  32.389  22.8836  
57     -0.32335 -45.71275 -21.33003   0.04790 -26.92027  -1.46242     (-0.371,-0.048) (-21.282,-26.872) (-45.665,-1.415)      22.2908  21.0124  31.6151  22.3368  
58     -0.36647 -45.69120 -20.93579   0.02635 -27.27139  -1.44086     (-0.393,-0.026) (-20.909,-27.245) (-45.665,-1.415)      21.7649  20.5121  30.8414  21.7902  
59     -0.40958 -45.66964 -20.54155   0.00479 -27.62252  -1.41930     (-0.414,-0.005) (-20.537,-27.618) (-45.665,-1.415)      21.2391  20.0118  30.0678  21.2437  
60     -0.45270 -45.64808 -20.14731  -0.01677 -27.97365  -1.39775     (-0.453,-0.017) (-45.648,-27.974) (-20.147,-1.398)      20.7092  19.5115  29.3114  20.7092  
61     -0.49581 -45.62652 -19.75307  -0.03832 -28.32477  -1.37619     (-0.496,-0.038) (-45.627,-28.325) (-19.753,-1.376)      20.1782  19.0112  28.5598  20.1782  
62     -0.53892 -45.60497 -19.35883  -0.05988 -28.67590  -1.35463     (-0.539,-0.060) (-45.605,-28.676) (-19.359,-1.355)      19.6472  18.5109  27.8082  19.6472  
63     -0.58204 -45.58341 -18.96459  -0.08144 -29.02702  -1.33308     (-0.582,-0.081) (-45.583,-29.027) (-18.965,-1.333)      19.1162  18.0107  27.0567  19.1162  
64     -0.62515 -45.56185 -18.57035  -0.10299 -29.37815  -1.31152     (-0.625,-0.103) (-45.562,-29.378) (-18.570,-1.312)      18.5852  17.5104  26.3051  18.5852  
65     -0.66827 -45.54030 -18.17611  -0.12455 -29.72927  -1.28996     (-0.668,-0.125) (-45.540,-29.729) (-18.176,-1.290)      18.0542  17.0101  25.5535  18.0542  
66     -0.71138 -45.51874 -17.78187  -0.14611 -30.08040  -1.26841     (-0.711,-0.146) (-45.519,-30.080) (-17.782,-1.268)      17.5232  16.5098  24.8019  17.5232  
67     -0.75449 -45.49718 -17.38763  -0.16767 -30.43152  -1.24685     (-0.754,-0.168) (-45.497,-30.432) (-17.388,-1.247)      16.9922  16.0095  24.0504  16.9922  
68     -0.79761 -45.47563 -16.99340  -0.18922 -30.78265  -1.22529     (-0.798,-0.189) (-45.476,-30.783) (-16.993,-1.225)      16.4612  15.5092  23.2988  16.4612  
69     -0.84072 -45.45407 -16.59916  -0.21078 -31.13378  -1.20373     (-0.841,-0.211) (-45.454,-31.134) (-16.599,-1.204)      15.9302  15.0089  22.5472  15.9302  
70     -0.88384 -45.43251 -16.20492  -0.23234 -31.48490  -1.18218     (-0.884,-0.232) (-45.433,-31.485) (-16.205,-1.182)      15.3992  14.5086  21.7956  15.3992  
71     -0.92695 -45.41095 -15.81068  -0.25389 -31.83603  -1.16062     (-0.927,-0.254) (-45.411,-31.836) (-15.811,-1.161)      14.8682  14.0083  21.0441  14.8682  
72     -0.97006 -45.38940 -15.41644  -0.27545 -32.18715  -1.13906     (-0.970,-0.275) (-45.389,-32.187) (-15.416,-1.139)      14.3372  13.508  20.2925  14.3372  
73     -1.01318 -45.36784 -15.02220  -0.29701 -32.53828  -1.11751     (-1.013,-0.297) (-45.368,-32.538) (-15.022,-1.118)      13.8061  13.0077  19.5409  13.8061  
74     -1.05629 -45.34628 -14.62796  -0.31856 -32.88940  -1.09595     (-1.056,-0.319) (-45.346,-32.889) (-14.628,-1.096)      13.2751  12.5074  18.7893  13.2751  
75     -1.09941 -45.32473 -14.23372  -0.34012 -33.24053  -1.07439     (-1.099,-0.340) (-45.325,-33.241) (-14.234,-1.074)      12.7441  12.0071  18.0378  12.7441  
76     -1.14252 -45.30317 -13.83948  -0.36168 -33.59166  -1.05284     (-1.143,-0.362) (-45.303,-33.592) (-13.839,-1.053)      12.2131  11.5068  17.2862  12.2131  
77     -1.18563 -45.28161 -13.44524  -0.38324 -33.94278  -1.03128     (-1.186,-0.383) (-45.282,-33.943) (-13.445,-1.031)      11.6821  11.0065  16.5346  11.6821  
78     -1.22875 -45.26006 -13.05100  -0.40479 -34.29391  -1.00972     (-1.229,-0.405) (-45.260,-34.294) (-13.051,-1.010)      11.1511  10.5062  15.7831  11.1511  
