PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_30.0_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   190   NCDist   624
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_30.0_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
0      5.19673  -2.87509   5.85074 -22.23367 -25.41984 -19.42454     (-3.325,-2.875) (-10.532,-5.197) (-5.851,-9.031)      0  0  
1      5.11065  -2.95243   5.73254 -22.03813 -25.21557 -19.31956     (-3.529,-2.952) (-10.573,-5.111) (-5.733,-9.098)      0.274355  0.33595  
2      5.02457  -3.02978   5.61434 -21.84259 -25.01129 -19.21457     (-3.733,-3.030) (-10.614,-5.025) (-5.614,-9.165)      0.548709  0.671901  
3      4.93849  -3.10712   5.49615 -21.64704 -24.80702 -19.10959     (-3.938,-3.107) (-10.655,-4.938) (-5.496,-9.233)      0.823064  1.00785  
4      4.85242  -3.18446   5.37795 -21.45150 -24.60274 -19.00461     (-4.142,-3.184) (-10.696,-4.852) (-5.378,-9.300)      1.09742  1.3438  
5      4.76634  -3.26181   5.25975 -21.25596 -24.39847 -18.89962     (-4.346,-3.262) (-10.736,-4.766) (-5.260,-9.367)      1.37177  1.67975  
6      4.68026  -3.33915   5.14156 -21.06042 -24.19420 -18.79464     (-4.551,-3.339) (-10.777,-4.680) (-5.142,-9.434)      1.64613  2.0157  
7      4.59419  -3.41650   5.02336 -20.86488 -23.98992 -18.68965     (-4.755,-3.416) (-10.818,-4.594) (-5.023,-9.501)      1.92048  2.35165  
8      4.50811  -3.49384   4.90516 -20.66934 -23.78565 -18.58467     (-4.959,-3.494) (-10.859,-4.508) (-4.905,-9.568)      2.19484  2.6876  
9      4.42203  -3.57119   4.78697 -20.47380 -23.58137 -18.47968     (-5.163,-3.571) (-10.900,-4.422) (-4.787,-9.636)      2.46919  3.02355  
10      4.33595  -3.64853   4.66877 -20.27826 -23.37710 -18.37470     (-5.368,-3.649) (-10.941,-4.336) (-4.669,-9.703)      2.74355  3.3595  
11      4.24988  -3.72588   4.55057 -20.08271 -23.17283 -18.26971     (-5.572,-3.726) (-10.982,-4.250) (-4.551,-9.770)      3.0179  3.69545  
12      4.16380  -3.80322   4.43238 -19.88717 -22.96855 -18.16473     (-5.776,-3.803) (-11.022,-4.164) (-4.432,-9.837)      3.29226  4.0314  
13      4.07772  -3.88057   4.31418 -19.69163 -22.76428 -18.05975     (-5.980,-3.881) (-11.063,-4.078) (-4.314,-9.904)      3.56661  4.36735  
14      3.99164  -3.95791   4.19598 -19.49609 -22.56001 -17.95476     (-6.185,-3.958) (-11.104,-3.992) (-4.196,-9.971)      3.84096  4.7033  
15      3.90557  -4.03525   4.07779 -19.30055 -22.35573 -17.84978     (-6.389,-4.035) (-11.145,-3.906) (-4.078,-10.039)      4.11532  5.03925  
16      3.81949  -4.11260   3.95959 -19.10501 -22.15146 -17.74479     (-6.593,-4.113) (-11.186,-3.819) (-3.960,-10.106)      4.38967  5.3752  
17      3.73341  -4.18994   3.84139 -18.90947 -21.94718 -17.63981     (-6.798,-4.190) (-11.227,-3.733) (-3.841,-10.173)      4.66403  5.71115  
18      3.64734  -4.26729   3.72320 -18.71393 -21.74291 -17.53482     (-7.002,-4.267) (-11.268,-3.647) (-3.723,-10.240)      4.93838  6.04711  
19      3.56126  -4.34463   3.60500 -18.51838 -21.53864 -17.42984     (-7.206,-4.345) (-11.308,-3.561) (-3.605,-10.307)      5.21274  6.38306  
20      3.47518  -4.42198   3.48680 -18.32284 -21.33436 -17.32486     (-7.410,-4.422) (-11.349,-3.475) (-3.487,-10.374)      5.48709  6.64659  
