Fol_2018-05-05.12_19_08.1_0.txt     Output is probe cell, reduced cell, NCDist distance between
21     13.96172  -7.92112 -24.92358  -5.32765 -24.70309 -14.95675     (-11.612,-17.950) (-1.340,-0.345) (-4.701,-2.531) 16.0681
22     13.75037  -7.87890 -24.60872  -5.26040 -24.40284 -14.80662     (-11.880,-17.920) (-1.090,-0.034) (-4.781,-3.029) 16.2835
23     13.53902  -7.83668 -24.29386  -5.19316 -24.10258 -14.65649     (-4.585,-17.615) (-1.117,-0.276) (-11.872,-3.252) 15.9909
24     13.32767  -7.79446 -23.97900  -5.12591 -23.80233 -14.50636     (-4.355,-17.275) (-1.179,-0.587) (-11.830,-3.440) 15.7065
25     13.11632  -7.75224 -23.66414  -5.05867 -23.50207 -14.35624     (-4.124,-16.935) (-1.240,-0.897) (-11.788,-3.628) 15.4368
26     12.90497  -7.71002 -23.34927  -4.99143 -23.20181 -14.20611     (-3.894,-16.595) (-1.301,-1.208) (-11.745,-3.816) 15.1824
27     12.69363  -7.66780 -23.03441  -4.92418 -22.90156 -14.05598     (-3.663,-16.255) (-1.362,-1.519) (-11.703,-4.004) 14.9441
28     12.48228  -7.62558 -22.71955  -4.85694 -22.60130 -13.90585     (-3.433,-15.916) (-1.424,-1.829) (-11.661,-4.192) 14.6552
29     12.27093  -7.58336 -22.40469  -4.78969 -22.30105 -13.75572     (-3.203,-15.576) (-1.485,-2.140) (-11.619,-4.381) 14.3588
30     12.05958  -7.54114 -22.08983  -4.72245 -22.00079 -13.60560     (-2.972,-15.236) (-1.546,-2.450) (-11.576,-4.569) 14.0779
31     11.84823  -7.49892 -21.77497  -4.65520 -21.70053 -13.45547     (-2.742,-14.896) (-1.607,-2.761) (-11.534,-4.757) 13.8134
32     11.63688  -7.45670 -21.46011  -4.58796 -21.40028 -13.30534     (-2.512,-14.556) (-1.668,-3.071) (-11.492,-4.945) 13.5663
33     11.42553  -7.41448 -21.14525  -4.52072 -21.10002 -13.15521     (-2.281,-14.217) (-1.730,-3.382) (-11.449,-5.133) 13.3377
34     11.21418  -7.37226 -20.83038  -4.45347 -20.79977 -13.00509     (-2.051,-13.877) (-1.791,-3.693) (-11.407,-5.321) 13.1283
35     11.00284  -7.33004 -20.51552  -4.38623 -20.49951 -12.85496     (-1.821,-13.537) (-1.852,-4.003) (-11.365,-5.509) 12.9392
36     10.79149  -7.28782 -20.20066  -4.31898 -20.19926 -12.70483     (-1.590,-13.197) (-1.913,-4.314) (-11.323,-5.697) 12.7713
37     10.58014  -7.24560 -19.88580  -4.25174 -19.89900 -12.55470     (-1.360,-12.857) (-1.975,-4.624) (-11.280,-5.886) 12.6254
38     10.36879  -7.20338 -19.57094  -4.18450 -19.59874 -12.40457     (-1.130,-12.518) (-2.036,-4.935) (-11.238,-6.074) 12.5023
39     10.15744  -7.16115 -19.25608  -4.11725 -19.29849 -12.25445     (-0.899,-12.178) (-2.097,-5.245) (-11.196,-6.262) 12.4026
40      9.94609  -7.11893 -18.94122  -4.05001 -18.99823 -12.10432     (-0.669,-11.838) (-2.158,-5.556) (-11.153,-6.450) 12.327
41      9.73474  -7.07671 -18.62636  -3.98276 -18.69798 -11.95419     (-0.439,-11.498) (-2.219,-5.867) (-11.111,-6.638) 12.2759
42      9.52339  -7.03449 -18.31150  -3.91552 -18.39772 -11.80406     (-0.208,-11.158) (-2.281,-6.177) (-11.069,-6.826) 12.2495
43      9.31205  -6.99227 -17.99663  -3.84827 -18.09747 -11.65393     (-0.022,-10.841) (-2.320,-11.004) (-6.466,-6.992) 12.2243
44      9.10070  -6.95005 -17.68177  -3.78103 -17.79721 -11.50381     (-0.252,-10.731) (-2.151,-10.732) (-6.546,-6.950) 11.991
45      8.88935  -6.90783 -17.36691  -3.71379 -17.49695 -11.35368     (-0.483,-10.622) (-1.982,-10.459) (-6.626,-6.908) 11.768
46      8.67800  -6.86561 -17.05205  -3.64654 -17.19670 -11.20355     (-0.713,-10.512) (-1.812,-10.186) (-6.706,-6.866) 11.556
47      8.46665  -6.82339 -16.73719  -3.57930 -16.89644 -11.05342     (-0.944,-10.403) (-1.643,-9.914) (-6.787,-6.823) 11.3556
48      8.25530  -6.78117 -16.42233  -3.51205 -16.59619 -10.90329     (-1.174,-10.293) (-1.474,-9.641) (-6.867,-6.781) 11.1674
49      8.04395  -6.73895 -16.10747  -3.44481 -16.29593 -10.75317     (-1.404,-10.184) (-1.305,-9.369) (-6.947,-6.739) 10.992
50      7.83260  -6.69673 -15.79261  -3.37757 -15.99568 -10.60304     (-1.635,-10.074) (-1.136,-9.096) (-7.027,-6.697) 10.83
51      7.62126  -6.65451 -15.47774  -3.31032 -15.69542 -10.45291     (-1.865,-9.965) (-0.967,-8.823) (-7.107,-6.655) 10.6821
52      7.40991  -6.61229 -15.16288  -3.24308 -15.39516 -10.30278     (-2.095,-9.855) (-0.798,-8.551) (-7.188,-6.612) 10.5488
53      7.19856  -6.57007 -14.84802  -3.17583 -15.09491 -10.15266     (-2.326,-9.746) (-0.628,-8.278) (-7.268,-6.570) 10.4307
54      6.98721  -6.52785 -14.53316  -3.10859 -14.79465 -10.00253     (-2.556,-9.636) (-0.459,-8.005) (-7.348,-6.528) 10.3283
55      6.77586  -6.48563 -14.21830  -3.04134 -14.49440  -9.85240     (-2.786,-9.527) (-0.290,-7.733) (-7.428,-6.486) 10.2421
56      6.56451  -6.44341 -13.90344  -2.97410 -14.19414  -9.70227     (-3.017,-9.418) (-0.121,-7.460) (-7.509,-6.443) 10.1725
57      6.35316  -6.40118 -13.58858  -2.90686 -13.89389  -9.55214     (-6.353,-9.260) (-0.048,-7.235) (-7.541,-3.199) 10.0534
58      6.14182  -6.35896 -13.27372  -2.83961 -13.59363  -9.40202     (-6.142,-8.981) (-0.217,-7.132) (-7.452,-3.260) 9.77893
59      5.93047  -6.31674 -12.95886  -2.77237 -13.29337  -9.25189     (-5.930,-8.703) (-0.386,-7.028) (-7.363,-3.321) 9.51473
60      5.71912  -6.27452 -12.64399  -2.70512 -12.99312  -9.10176     (-5.719,-8.424) (-0.555,-6.925) (-7.274,-3.383) 9.26171
61      5.50777  -6.23230 -12.32913  -2.63788 -12.69286  -8.95163     (-5.508,-8.146) (-0.725,-6.821) (-7.185,-3.444) 9.02081
62      5.29642  -6.19008 -12.01427  -2.57064 -12.39261  -8.80150     (-5.296,-7.867) (-0.894,-6.718) (-7.096,-3.505) 8.79302
63      5.08507  -6.14786 -11.69941  -2.50339 -12.09235  -8.65138     (-5.085,-7.588) (-1.063,-6.614) (-7.007,-3.566) 8.56138
64      4.87372  -6.10564 -11.38455  -2.43615 -11.79209  -8.50125     (-4.874,-7.310) (-1.232,-6.511) (-6.918,-3.628) 8.31413
65      4.66237  -6.06342 -11.06969  -2.36890 -11.49184  -8.35112     (-4.662,-7.031) (-1.401,-6.407) (-6.829,-3.689) 8.08078
66      4.45103  -6.02120 -10.75483  -2.30166 -11.19158  -8.20099     (-4.451,-6.753) (-1.570,-6.304) (-6.741,-3.750) 7.86254
67      4.23968  -5.97898 -10.43997  -2.23441 -10.89133  -8.05087     (-4.240,-6.474) (-1.739,-6.200) (-6.652,-3.811) 7.64871
68      4.02833  -5.93676 -10.12510  -2.16717 -10.59107  -7.90074     (-4.028,-6.195) (-1.908,-6.097) (-6.563,-3.872) 7.41677
69      3.81698  -5.89454  -9.81024  -2.09993 -10.29082  -7.75061     (-3.817,-5.917) (-2.078,-5.993) (-6.474,-3.934) 7.20145
70      3.60563  -5.85232  -9.49538  -2.03268  -9.99056  -7.60048     (-3.606,-5.638) (-2.247,-5.890) (-6.385,-3.995) 6.96447
71      3.39428  -5.81010  -9.18052  -1.96544  -9.69030  -7.45035     (-3.394,-5.360) (-2.416,-5.786) (-6.296,-4.056) 6.71038
72      3.18293  -5.76788  -8.86566  -1.89819  -9.39005  -7.30023     (-3.183,-5.081) (-2.585,-5.683) (-6.207,-4.117) 6.4731
73      2.97158  -5.72566  -8.55080  -1.83095  -9.08979  -7.15010     (-2.972,-4.803) (-2.754,-5.579) (-6.118,-4.179) 6.25455
74      2.76024  -5.68344  -8.23594  -1.76371  -8.78954  -6.99997     (-2.760,-4.524) (-2.923,-5.476) (-6.029,-4.240) 6.05676
75      2.54889  -5.64121  -7.92108  -1.69646  -8.48928  -6.84984     (-2.549,-4.245) (-3.092,-5.372) (-5.940,-4.301) 5.88181
76      2.33754  -5.59899  -7.60622  -1.62922  -8.18903  -6.69971     (-2.338,-3.967) (-3.261,-5.269) (-5.851,-4.362) 5.73181
77      2.12619  -5.55677  -7.29135  -1.56197  -7.88877  -6.54959     (-2.126,-3.688) (-3.431,-5.165) (-5.763,-4.423) 5.49436
78      1.91484  -5.51455  -6.97649  -1.49473  -7.58851  -6.39946     (-1.915,-3.410) (-3.600,-5.062) (-5.674,-4.485) 5.26284
79      1.70349  -5.47233  -6.66163  -1.42748  -7.28826  -6.24933     (-1.703,-3.131) (-3.769,-4.958) (-5.585,-4.546) 5.05504
80      1.49214  -5.43011  -6.34677  -1.36024  -6.98800  -6.09920     (-1.492,-2.852) (-3.938,-4.855) (-5.496,-4.607) 4.874
81      1.28079  -5.38789  -6.03191  -1.29300  -6.68775  -5.94907     (-1.281,-2.574) (-4.107,-4.751) (-5.407,-4.668) 4.7228
82      1.06945  -5.34567  -5.71705  -1.22575  -6.38749  -5.79895     (-1.069,-2.295) (-4.276,-4.648) (-5.318,-4.730) 4.60438
83      0.85810  -5.30345  -5.40219  -1.15851  -6.08724  -5.64882     (-0.858,-2.017) (-4.445,-4.544) (-5.229,-4.791) 4.52132
84      0.64675  -5.26123  -5.08733  -1.09126  -5.78698  -5.49869     (-0.647,-1.738) (-4.614,-4.441) (-5.140,-4.852) 4.47558
85      0.43540  -5.21901  -4.77247  -1.02402  -5.48672  -5.34856     (-0.435,-1.459) (-4.784,-4.337) (-5.051,-4.913) 4.44675
86      0.22405  -5.17679  -4.45760  -0.95678  -5.18647  -5.19844     (-0.224,-1.181) (-4.953,-4.234) (-4.962,-4.974) 4.3953
87      0.01270  -5.13457  -4.14274  -0.88953  -4.88621  -5.04831     (-0.013,-0.902) (-5.122,-4.130) (-4.874,-5.036) 4.26204
88     -0.19865  -5.09235  -3.82788  -0.82229  -4.58596  -4.89818     (-0.199,-0.822) (-5.092,-4.586) (-3.828,-4.898) 4.04959
89     -0.40999  -5.05013  -3.51302  -0.75504  -4.28570  -4.74805     (-0.410,-0.755) (-5.050,-4.286) (-3.513,-4.748) 3.62358
90     -0.62134  -5.00791  -3.19816  -0.68780  -3.98544  -4.59792     (-0.621,-0.688) (-5.008,-3.985) (-3.198,-4.598) 3.22291
91     -0.83269  -4.96569  -2.88330  -0.62055  -3.68519  -4.44780     (-0.833,-0.621) (-4.966,-3.685) (-2.883,-4.448) 2.85824
92     -1.04404  -4.92347  -2.56844  -0.55331  -3.38493  -4.29767     (-1.044,-0.553) (-4.923,-3.385) (-2.568,-4.298) 2.5451
93     -1.25539  -4.88125  -2.25358  -0.48607  -3.08468  -4.14754     (-1.255,-0.486) (-4.881,-3.085) (-2.254,-4.148) 2.3046
94     -1.46674  -4.83902  -1.93871  -0.41882  -2.78442  -3.99741     (-1.467,-0.419) (-4.839,-2.784) (-1.939,-3.997) 2.1611
95     -1.67809  -4.79680  -1.62385  -0.35158  -2.48417  -3.84728     (-1.678,-0.352) (-4.797,-2.484) (-1.624,-3.847) 2.05057
96     -1.88944  -4.75458  -1.30899  -0.28433  -2.18391  -3.69716     (-1.889,-0.284) (-4.755,-2.184) (-1.309,-3.697) 1.53793
97     -2.10078  -4.71236  -0.99413  -0.21709  -1.88365  -3.54703     (-2.101,-0.217) (-4.712,-1.884) (-0.994,-3.547) 1.02528
98     -2.31213  -4.67014  -0.67927  -0.14985  -1.58340  -3.39690     (-2.312,-0.150) (-4.670,-1.583) (-0.679,-3.397) 0.512642
99     -2.52348  -4.62792  -0.36441  -0.08260  -1.28314  -3.24677     (-2.523,-0.083) (-4.628,-1.283) (-0.364,-3.247) 0
