Fol_2018-05-05.11_57_30.12_11.txt     Output is probe cell, reduced cell, NCDist distance between
26    -19.76324 -33.30357   5.73602 -16.82512   5.36706  -9.60253     (-5.367,-14.683) (-0.850,-1.132) (-14.562,-2.443) 13.868
27    -19.49424 -32.88012   5.64904 -16.60681   5.23675  -9.55743     (-5.237,-15.195) (-1.094,-0.916) (-14.775,-2.277) 14.3269
28    -19.22525 -32.45668   5.56207 -16.38850   5.10644  -9.51234     (-5.106,-15.708) (-1.339,-0.701) (-14.987,-2.112) 14.7937
29    -18.95625 -32.03323   5.47510 -16.17019   4.97613  -9.46725     (-4.976,-16.221) (-1.583,-0.485) (-15.200,-1.946) 15.2694
30    -18.68725 -31.60979   5.38812 -15.95188   4.84582  -9.42216     (-4.846,-16.733) (-1.827,-0.269) (-15.413,-1.781) 15.7599
31    -18.41826 -31.18634   5.30115 -15.73357   4.71551  -9.37706     (-4.716,-17.246) (-2.071,-0.054) (-15.626,-1.615) 16.2637
32    -18.14926 -30.76290   5.21418 -15.51526   4.58520  -9.33197     (-15.677,-17.597) (-2.477,-0.162) (-4.424,-1.288) 16.4997
33    -17.88026 -30.33945   5.12720 -15.29695   4.45489  -9.28688     (-15.674,-17.894) (-2.936,-0.377) (-4.078,-0.907) 16.7229
34    -17.61127 -29.91601   5.04023 -15.07864   4.32458  -9.24179     (-15.671,-18.191) (-3.396,-0.593) (-3.732,-0.526) 16.9792
35    -17.34227 -29.49256   4.95326 -14.86033   4.19427  -9.19670     (-15.668,-18.489) (-3.856,-0.808) (-3.386,-0.145) 17.209
36    -17.07327 -29.06912   4.86629 -14.64202   4.06396  -9.15160     (-4.079,-18.549) (-15.429,-0.787) (-3.277,-0.236) 17.0876
37    -16.80428 -28.64567   4.77931 -14.42371   3.93365  -9.10651     (-4.158,-18.465) (-15.045,-0.622) (-3.312,-0.618) 16.7796
38    -16.53528 -28.22223   4.69234 -14.20540   3.80334  -9.06142     (-4.236,-18.381) (-14.661,-0.456) (-3.347,-0.999) 16.4861
39    -16.26628 -27.79879   4.60537 -13.98709   3.67303  -9.01633     (-4.315,-18.298) (-14.278,-0.291) (-3.383,-1.380) 16.2079
40    -15.99729 -27.37534   4.51839 -13.76878   3.54272  -8.97123     (-4.393,-18.214) (-13.894,-0.125) (-3.418,-1.761) 15.9459
41    -15.72829 -26.95190   4.43142 -13.55048   3.41241  -8.92614     (-3.412,-18.089) (-13.550,-0.041) (-4.431,-2.101) 15.7098
42    -15.45929 -26.52845   4.34445 -13.33217   3.28210  -8.88105     (-3.282,-17.840) (-13.332,-0.206) (-4.344,-2.317) 15.3657
43    -15.19030 -26.10501   4.25747 -13.11386   3.15179  -8.83596     (-3.152,-17.590) (-13.114,-0.372) (-4.257,-2.532) 15.0176
44    -14.92130 -25.68156   4.17050 -12.89555   3.02148  -8.79087     (-3.021,-17.341) (-12.896,-0.537) (-4.171,-2.748) 14.6658
45    -14.65230 -25.25812   4.08353 -12.67724   2.89117  -8.74577     (-2.891,-17.091) (-12.677,-0.703) (-4.084,-2.963) 14.3199
46    -14.38331 -24.83467   3.99655 -12.45893   2.76086  -8.70068     (-2.761,-16.842) (-12.459,-0.868) (-3.997,-3.179) 13.9804
47    -14.11431 -24.41123   3.90958 -12.24062   2.63055  -8.65559     (-2.631,-16.592) (-12.241,-1.034) (-3.910,-3.394) 13.6477
48    -13.84531 -23.98778   3.82261 -12.02231   2.50025  -8.61050     (-2.500,-16.343) (-12.022,-1.200) (-3.823,-3.610) 13.3224
49    -13.57632 -23.56434   3.73563 -11.80400   2.36994  -8.56540     (-2.370,-16.093) (-11.804,-1.365) (-3.736,-3.826) 13.0049
50    -13.30732 -23.14089   3.64866 -11.58569   2.23963  -8.52031     (-2.240,-15.844) (-11.586,-1.531) (-3.649,-4.041) 12.6959
51    -13.03832 -22.71745   3.56169 -11.36738   2.10932  -8.47522     (-2.109,-15.594) (-11.367,-1.696) (-3.562,-4.257) 12.396
52    -12.76933 -22.29400   3.47472 -11.14907   1.97901  -8.43013     (-1.979,-15.345) (-11.149,-1.862) (-3.475,-4.472) 12.1058
53    -12.50033 -21.87056   3.38774 -10.93076   1.84870  -8.38503     (-1.849,-15.095) (-10.931,-2.027) (-3.388,-4.688) 11.8262
54    -12.23133 -21.44711   3.30077 -10.71245   1.71839  -8.33994     (-1.718,-14.846) (-10.712,-2.193) (-3.301,-4.903) 11.5578
55    -11.96234 -21.02367   3.21380 -10.49414   1.58808  -8.29485     (-1.588,-14.596) (-10.494,-2.359) (-3.214,-5.119) 11.3015
56    -11.69334 -20.60022   3.12682 -10.27583   1.45777  -8.24976     (-1.458,-14.347) (-10.276,-2.524) (-3.127,-5.334) 11.0582
57    -11.42434 -20.17678   3.03985 -10.05752   1.32746  -8.20467     (-1.327,-14.097) (-10.058,-2.690) (-3.040,-5.550) 10.8285
58    -11.15535 -19.75333   2.95288  -9.83921   1.19715  -8.15957     (-1.197,-13.848) (-9.839,-2.855) (-2.953,-5.765) 10.6136
59    -10.88635 -19.32989   2.86590  -9.62090   1.06684  -8.11448     (-1.067,-13.598) (-9.621,-3.021) (-2.866,-5.981) 10.4142
60    -10.61735 -18.90644   2.77893  -9.40259   0.93653  -8.06939     (-0.937,-13.349) (-9.403,-3.186) (-2.779,-6.196) 10.2314
61    -10.34836 -18.48300   2.69196  -9.18428   0.80622  -8.02430     (-0.806,-13.099) (-9.184,-3.352) (-2.692,-6.412) 10.0659
62    -10.07936 -18.05955   2.60498  -8.96597   0.67591  -7.97920     (-0.676,-12.850) (-8.966,-3.518) (-2.605,-6.627) 9.91866
63     -9.81037 -17.63611   2.51801  -8.74766   0.54560  -7.93411     (-0.546,-12.600) (-8.748,-3.683) (-2.518,-6.843) 9.76812
64     -9.54137 -17.21266   2.43104  -8.52935   0.41529  -7.88902     (-0.415,-12.351) (-8.529,-3.849) (-2.431,-7.058) 9.62304
65     -9.27237 -16.78922   2.34406  -8.31104   0.28498  -7.84393     (-0.285,-12.101) (-8.311,-4.014) (-2.344,-7.274) 9.49769
66     -9.00338 -16.36577   2.25709  -8.09273   0.15467  -7.79883     (-0.155,-11.852) (-8.093,-4.180) (-2.257,-7.489) 9.39287
67     -8.73438 -15.94233   2.17012  -7.87442   0.02436  -7.75374     (-0.024,-11.602) (-7.874,-4.345) (-2.170,-7.705) 9.30927
68     -8.46538 -15.51888   2.08315  -7.65611  -0.10595  -7.70865     (-0.106,-11.459) (-7.550,-1.977) (-4.405,-7.815) 9.10357
69     -8.19639 -15.09544   1.99617  -7.43780  -0.23626  -7.66356     (-0.236,-11.339) (-7.202,-1.760) (-4.440,-7.900) 8.86095
70     -7.92739 -14.67199   1.90920  -7.21949  -0.36657  -7.61847     (-0.367,-11.220) (-6.853,-1.543) (-4.476,-7.985) 8.63566
71     -7.65839 -14.24855   1.82223  -7.00118  -0.49688  -7.57337     (-0.497,-11.101) (-6.504,-1.325) (-4.511,-8.070) 8.4291
72     -7.38940 -13.82510   1.73525  -6.78288  -0.62719  -7.52828     (-0.627,-10.982) (-6.156,-1.108) (-4.546,-8.155) 8.24268
73     -7.12040 -13.40166   1.64828  -6.56457  -0.75749  -7.48319     (-0.757,-10.863) (-5.807,-0.891) (-4.581,-8.241) 8.07778
74     -6.85140 -12.97822   1.56131  -6.34626  -0.88780  -7.43810     (-0.888,-10.743) (-5.458,-0.674) (-4.617,-8.326) 7.93576
75     -6.58241 -12.55477   1.47433  -6.12795  -1.01811  -7.39300     (-1.018,-10.624) (-5.110,-0.456) (-4.652,-8.411) 7.81786
76     -6.31341 -12.13133   1.38736  -5.90964  -1.14842  -7.34791     (-1.148,-10.505) (-4.761,-0.239) (-4.687,-8.496) 7.72518
77     -6.04441 -11.70788   1.30039  -5.69133  -1.27873  -7.30282     (-1.279,-10.386) (-4.413,-0.022) (-4.722,-8.582) 7.63088
78     -5.77542 -11.28444   1.21341  -5.47302  -1.40904  -7.25773     (-4.562,-10.071) (-4.260,-0.196) (-1.213,-8.471) 7.19735
79     -5.50642 -10.86099   1.12644  -5.25471  -1.53935  -7.21264     (-4.380,-9.735) (-4.128,-0.413) (-1.126,-8.339) 6.79134
80     -5.23742 -10.43755   1.03947  -5.03640  -1.66966  -7.16754     (-4.198,-9.398) (-3.997,-0.630) (-1.039,-8.207) 6.39644
81     -4.96843 -10.01410   0.95249  -4.81809  -1.79997  -7.12245     (-4.016,-9.062) (-3.866,-0.847) (-0.952,-8.075) 6.01484
82     -4.69943  -9.59066   0.86552  -4.59978  -1.93028  -7.07736     (-3.834,-8.725) (-3.734,-1.065) (-0.866,-7.943) 5.64922
83     -4.43043  -9.16721   0.77855  -4.38147  -2.06059  -7.03227     (-3.652,-8.389) (-3.603,-1.282) (-0.779,-7.811) 5.3029
84     -4.16144  -8.74377   0.69158  -4.16316  -2.19090  -6.98717     (-3.470,-8.052) (-3.472,-1.499) (-0.692,-7.679) 4.9799
85     -3.89244  -8.32032   0.60460  -3.94485  -2.32121  -6.94208     (-3.288,-7.716) (-3.340,-1.717) (-0.605,-7.547) 4.68505
86     -3.62344  -7.89688   0.51763  -3.72654  -2.45152  -6.89699     (-3.106,-7.379) (-3.209,-1.934) (-0.518,-7.415) 4.42398
87     -3.35445  -7.47343   0.43066  -3.50823  -2.58183  -6.85190     (-2.924,-7.043) (-3.078,-2.151) (-0.431,-7.283) 4.203
88     -3.08545  -7.04999   0.34368  -3.28992  -2.71214  -6.80680     (-2.742,-6.706) (-2.946,-2.368) (-0.344,-7.150) 4.02869
89     -2.81645  -6.62654   0.25671  -3.07161  -2.84245  -6.76171     (-2.560,-6.370) (-2.815,-2.586) (-0.257,-7.018) 3.88882
90     -2.54746  -6.20310   0.16974  -2.85330  -2.97276  -6.71662     (-2.378,-6.033) (-2.684,-2.803) (-0.170,-6.886) 3.60097
91     -2.27846  -5.77965   0.08276  -2.63499  -3.10307  -6.67153     (-2.196,-5.697) (-2.552,-3.020) (-0.083,-6.754) 3.24526
92     -2.00946  -5.35621  -0.00421  -2.41668  -3.23338  -6.62644     (-2.009,-2.417) (-5.356,-3.233) (-0.004,-6.626) 3.02411
93     -1.74047  -4.93276  -0.09118  -2.19837  -3.36369  -6.58134     (-1.740,-2.198) (-4.933,-3.364) (-0.091,-6.581) 2.63206
94     -1.47147  -4.50932  -0.17816  -1.98006  -3.49400  -6.53625     (-1.471,-1.980) (-4.509,-3.494) (-0.178,-6.536) 2.31561
95     -1.20247  -4.08587  -0.26513  -1.76175  -3.62431  -6.49116     (-1.202,-1.762) (-4.086,-3.624) (-0.265,-6.491) 2.10906
96     -0.93348  -3.66243  -0.35210  -1.54344  -3.75462  -6.44607     (-0.933,-1.543) (-3.662,-3.755) (-0.352,-6.446) 1.71263
97     -0.66448  -3.23898  -0.43908  -1.32513  -3.88493  -6.40097     (-0.664,-1.325) (-3.239,-3.885) (-0.439,-6.401) 1.14176
98     -0.39548  -2.81554  -0.52605  -1.10682  -4.01524  -6.35588     (-0.395,-1.107) (-2.816,-4.015) (-0.526,-6.356) 0.570878
99     -0.12649  -2.39209  -0.61302  -0.88851  -4.14554  -6.31079     (-0.126,-0.889) (-2.392,-4.146) (-0.613,-6.311) 0
