Fol_2018-05-14.13_02_00.45_44.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     14.70370 -49.32461 -49.43111 -40.57970 -11.38024  10.50868     (-9.409,-18.462) (-13.604,-18.924) (-12.480,-1.100) 47.4391  34.5163  
1     14.67956 -49.28885 -49.39413 -40.55757 -11.38779  10.49705     (-9.433,-18.499) (-13.615,-18.971) (-12.452,-1.064) 47.4522  34.5047  
2     14.65542 -49.25310 -49.35714 -40.53543 -11.39534  10.48543     (-9.457,-18.536) (-13.627,-19.018) (-12.424,-1.029) 47.4654  34.4931  
3     14.63129 -49.21734 -49.32015 -40.51329 -11.40289  10.47381     (-9.481,-18.573) (-13.638,-19.065) (-12.396,-0.993) 47.4787  34.4815  
4     14.60715 -49.18158 -49.28316 -40.49115 -11.41044  10.46219     (-9.505,-18.610) (-13.650,-19.112) (-12.368,-0.957) 47.492  34.4699  
5     14.58302 -49.14583 -49.24618 -40.46901 -11.41799  10.45057     (-9.529,-18.647) (-13.662,-19.159) (-12.339,-0.921) 47.5053  34.4583  
6     14.55888 -49.11007 -49.20919 -40.44687 -11.42555  10.43895     (-9.553,-18.683) (-13.673,-19.206) (-12.311,-0.886) 47.5187  34.4467  
7     14.53474 -49.07431 -49.17220 -40.42473 -11.43310  10.42733     (-9.577,-18.720) (-13.685,-19.253) (-12.283,-0.850) 47.5322  34.4352  
8     14.51061 -49.03856 -49.13521 -40.40259 -11.44065  10.41571     (-9.602,-18.757) (-13.697,-19.300) (-12.255,-0.814) 47.5457  34.4236  
9     14.48647 -49.00280 -49.09823 -40.38045 -11.44820  10.40409     (-9.626,-18.794) (-13.708,-19.347) (-12.227,-0.778) 47.5592  34.4121  
10     14.46233 -48.96704 -49.06124 -40.35831 -11.45575  10.39247     (-9.650,-18.831) (-13.720,-19.394) (-12.198,-0.743) 47.5729  34.4006  
11     14.43820 -48.93129 -49.02425 -40.33617 -11.46330  10.38085     (-9.674,-18.868) (-13.731,-19.441) (-12.170,-0.707) 47.5865  34.3891  
12     14.41406 -48.89553 -48.98726 -40.31403 -11.47085  10.36923     (-9.698,-18.905) (-13.743,-19.488) (-12.142,-0.671) 47.6002  34.3776  
13     14.38992 -48.85977 -48.95027 -40.29189 -11.47840  10.35761     (-9.722,-18.941) (-13.755,-19.535) (-12.114,-0.635) 47.614  34.3661  
14     14.36579 -48.82401 -48.91329 -40.26975 -11.48595  10.34599     (-9.746,-18.978) (-13.766,-19.582) (-12.085,-0.600) 47.6278  34.3547  
15     14.34165 -48.78826 -48.87630 -40.24761 -11.49350  10.33437     (-9.771,-19.015) (-13.778,-19.629) (-12.057,-0.564) 47.6417  34.3432  
16     14.31752 -48.75250 -48.83931 -40.22547 -11.50105  10.32275     (-9.795,-19.052) (-13.789,-19.676) (-12.029,-0.528) 47.6556  34.3318  
17     14.29338 -48.71674 -48.80232 -40.20333 -11.50861  10.31113     (-9.819,-19.089) (-13.801,-19.723) (-12.001,-0.492) 47.6696  34.3204  
18     14.26924 -48.68099 -48.76534 -40.18119 -11.51616  10.29951     (-9.843,-19.126) (-13.813,-19.770) (-11.973,-0.457) 47.6836  34.309  
19     14.24511 -48.64523 -48.72835 -40.15905 -11.52371  10.28789     (-9.867,-19.163) (-13.824,-19.817) (-11.944,-0.421) 47.6977  34.2976  
20     14.22097 -48.60947 -48.69136 -40.13691 -11.53126  10.27627     (-9.891,-19.199) (-13.836,-19.864) (-11.916,-0.385) 47.7118  34.2862  
21     14.19683 -48.57372 -48.65437 -40.11477 -11.53881  10.26465     (-9.915,-19.236) (-13.848,-19.911) (-11.888,-0.349) 47.726  34.2748  
22     14.17270 -48.53796 -48.61739 -40.09263 -11.54636  10.25303     (-9.940,-19.273) (-13.859,-19.959) (-11.860,-0.313) 47.7402  34.2635  
23     14.14856 -48.50220 -48.58040 -40.07049 -11.55391  10.24141     (-9.964,-19.310) (-13.871,-20.006) (-11.832,-0.278) 47.7545  34.2521  
24     14.12442 -48.46645 -48.54341 -40.04835 -11.56146  10.22978     (-9.988,-19.347) (-13.882,-20.053) (-11.803,-0.242) 47.7688  34.2408  
25     14.10029 -48.43069 -48.50642 -40.02621 -11.56901  10.21816     (-10.012,-19.384) (-13.894,-20.100) (-11.775,-0.206) 47.7832  34.2295  
26     14.07615 -48.39493 -48.46943 -40.00407 -11.57656  10.20654     (-10.036,-19.421) (-13.906,-20.147) (-11.747,-0.170) 47.7977  34.2182  
27     14.05202 -48.35918 -48.43245 -39.98193 -11.58411  10.19492     (-10.060,-19.457) (-13.917,-20.194) (-11.719,-0.135) 47.8121  34.2069  
