Fol_2018-05-14.09_12_21.1_3.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.07931 -53.84222 -45.73787   6.70891   1.85527 -16.03809     (-4.528,-5.790) (-34.158,-1.090) (-1.855,-26.664) 0  0  
1      2.07270 -53.82252 -45.69394   6.69640   1.85233 -16.04873     (-4.599,-5.777) (-34.139,-1.049) (-1.852,-26.778) 0.141795  0.141795  
2      2.06608 -53.80281 -45.65002   6.68389   1.84938 -16.05936     (-4.670,-5.765) (-34.120,-1.007) (-1.849,-26.891) 0.28359  0.28359  
3      2.05947 -53.78311 -45.60609   6.67138   1.84643 -16.07000     (-4.740,-5.752) (-34.101,-0.966) (-1.846,-27.004) 0.425385  0.425385  
4      2.05285 -53.76341 -45.56216   6.65887   1.84348 -16.08064     (-4.811,-5.740) (-34.083,-0.924) (-1.843,-27.118) 0.56718  0.56718  
5      2.04624 -53.74370 -45.51824   6.64636   1.84053 -16.09127     (-4.881,-5.727) (-34.064,-0.883) (-1.841,-27.231) 0.708975  0.708975  
6      2.03962 -53.72400 -45.47431   6.63384   1.83758 -16.10191     (-4.952,-5.715) (-34.045,-0.841) (-1.838,-27.345) 0.85077  0.85077  
7      2.03301 -53.70429 -45.43038   6.62133   1.83464 -16.11255     (-5.023,-5.702) (-34.026,-0.799) (-1.835,-27.458) 0.992565  0.992565  
8      2.02640 -53.68459 -45.38646   6.60882   1.83169 -16.12318     (-5.093,-5.690) (-34.007,-0.758) (-1.832,-27.572) 1.13436  1.13436  
9      2.01978 -53.66489 -45.34253   6.59631   1.82874 -16.13382     (-5.164,-5.677) (-33.988,-0.716) (-1.829,-27.685) 1.27615  1.27615  
10      2.01317 -53.64518 -45.29860   6.58380   1.82579 -16.14446     (-5.234,-5.665) (-33.969,-0.675) (-1.826,-27.799) 1.41795  1.41795  
11      2.00655 -53.62548 -45.25468   6.57129   1.82284 -16.15509     (-5.305,-5.652) (-33.950,-0.633) (-1.823,-27.912) 1.55974  1.55974  
12      1.99994 -53.60578 -45.21075   6.55878   1.81989 -16.16573     (-5.376,-5.640) (-33.931,-0.592) (-1.820,-28.026) 1.70154  1.70154  
13      1.99333 -53.58607 -45.16682   6.54627   1.81694 -16.17637     (-5.446,-5.627) (-33.912,-0.550) (-1.817,-28.139) 1.84333  1.84333  
14      1.98671 -53.56637 -45.12290   6.53375   1.81400 -16.18700     (-5.517,-5.615) (-33.893,-0.508) (-1.814,-28.252) 1.98513  1.98513  
15      1.98010 -53.54666 -45.07897   6.52124   1.81105 -16.19764     (-5.587,-5.602) (-33.875,-0.467) (-1.811,-28.366) 2.12692  2.12692  
16      1.97348 -53.52696 -45.03504   6.50873   1.80810 -16.20828     (-5.658,-5.590) (-33.856,-0.425) (-1.808,-28.479) 2.26872  2.26872  
17      1.96687 -53.50726 -44.99112   6.49622   1.80515 -16.21891     (-5.729,-5.577) (-33.837,-0.384) (-1.805,-28.593) 2.41051  2.41051  
18      1.96025 -53.48755 -44.94719   6.48371   1.80220 -16.22955     (-5.799,-5.565) (-33.818,-0.342) (-1.802,-28.706) 2.55231  2.55231  
