Fol_2018-05-14.13_11_58.81_80.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     14.83168 -46.04928 -17.12055 -13.17978 -36.52609 -27.31268     (-14.832,-28.011) (-31.218,-2.289) (-21.694,-12.481) 23.0608  23.0608  
1     14.80199 -46.03443 -17.12513 -13.19462 -36.49182 -27.29783     (-14.802,-27.997) (-31.232,-2.323) (-21.690,-12.496) 23.0615  23.0615  
2     14.77229 -46.01959 -17.12971 -13.20947 -36.45755 -27.28298     (-14.772,-27.982) (-31.247,-2.357) (-21.685,-12.511) 23.0622  23.0622  
3     14.74260 -46.00474 -17.13429 -13.22432 -36.42328 -27.26814     (-14.743,-27.967) (-31.262,-2.392) (-21.681,-12.526) 23.0629  23.0629  
4     14.71291 -45.98989 -17.13887 -13.23916 -36.38900 -27.25329     (-14.713,-27.952) (-31.277,-2.426) (-21.676,-12.540) 23.0636  23.0636  
5     14.68321 -45.97505 -17.14344 -13.25401 -36.35473 -27.23844     (-14.683,-27.937) (-31.292,-2.460) (-21.672,-12.555) 23.0644  23.0644  
6     14.65352 -45.96020 -17.14802 -13.26885 -36.32046 -27.22360     (-14.654,-27.922) (-31.307,-2.495) (-21.667,-12.570) 23.0653  23.0653  
7     14.62383 -45.94535 -17.15260 -13.28370 -36.28619 -27.20875     (-14.624,-27.908) (-31.322,-2.529) (-21.662,-12.585) 23.0661  23.0661  
8     14.59414 -45.93051 -17.15718 -13.29855 -36.25192 -27.19390     (-14.594,-27.893) (-31.336,-2.563) (-21.658,-12.600) 23.0671  23.0671  
9     14.56444 -45.91566 -17.16176 -13.31339 -36.21765 -27.17906     (-14.564,-27.878) (-31.351,-2.597) (-21.653,-12.615) 23.068  23.068  
10     14.53475 -45.90081 -17.16634 -13.32824 -36.18337 -27.16421     (-14.535,-27.863) (-31.366,-2.632) (-21.649,-12.629) 23.069  23.069  
11     14.50506 -45.88597 -17.17092 -13.34309 -36.14910 -27.14936     (-14.505,-27.848) (-31.381,-2.666) (-21.644,-12.644) 23.07  23.07  
12     14.47536 -45.87112 -17.17549 -13.35793 -36.11483 -27.13452     (-14.475,-27.833) (-31.396,-2.700) (-21.639,-12.659) 23.0711  23.0711  
13     14.44567 -45.85628 -17.18007 -13.37278 -36.08056 -27.11967     (-14.446,-27.818) (-31.411,-2.734) (-21.635,-12.674) 23.0722  23.0722  
14     14.41598 -45.84143 -17.18465 -13.38763 -36.04629 -27.10482     (-14.416,-27.804) (-31.425,-2.769) (-21.630,-12.689) 23.0733  23.0733  
15     14.38628 -45.82658 -17.18923 -13.40247 -36.01202 -27.08998     (-14.386,-27.789) (-31.440,-2.803) (-21.626,-12.704) 23.0745  23.0745  
16     14.35659 -45.81174 -17.19381 -13.41732 -35.97775 -27.07513     (-14.357,-27.774) (-31.455,-2.837) (-21.621,-12.719) 23.0757  23.0757  
17     14.32690 -45.79689 -17.19839 -13.43217 -35.94347 -27.06028     (-14.327,-27.759) (-31.470,-2.871) (-21.617,-12.733) 23.0769  23.0769  
18     14.29720 -45.78204 -17.20296 -13.44701 -35.90920 -27.04544     (-14.297,-27.744) (-31.485,-2.906) (-21.612,-12.748) 23.0782  23.0782  
19     14.26751 -45.76720 -17.20754 -13.46186 -35.87493 -27.03059     (-14.268,-27.729) (-31.500,-2.940) (-21.607,-12.763) 23.0795  23.0795  
20     14.23782 -45.75235 -17.21212 -13.47671 -35.84066 -27.01575     (-14.238,-27.715) (-31.515,-2.974) (-21.603,-12.778) 23.0809  23.0809  
21     14.20813 -45.73750 -17.21670 -13.49155 -35.80639 -27.00090     (-14.208,-27.700) (-31.529,-3.009) (-21.598,-12.793) 23.0823  23.0823  
22     14.17843 -45.72266 -17.22128 -13.50640 -35.77212 -26.98605     (-14.178,-27.685) (-31.544,-3.043) (-21.594,-12.808) 23.0837  23.0837  
23     14.14874 -45.70781 -17.22586 -13.52125 -35.73785 -26.97121     (-14.149,-27.670) (-31.559,-3.077) (-21.589,-12.822) 23.0852  23.0852  
24     14.11905 -45.69296 -17.23044 -13.53609 -35.70357 -26.95636     (-14.119,-27.655) (-31.574,-3.111) (-21.585,-12.837) 23.0867  23.0867  
25     14.08935 -45.67812 -17.23501 -13.55094 -35.66930 -26.94151     (-14.089,-27.640) (-31.589,-3.146) (-21.580,-12.852) 23.0882  23.0882  
26     14.05966 -45.66327 -17.23959 -13.56579 -35.63503 -26.92667     (-14.060,-27.625) (-31.604,-3.180) (-21.575,-12.867) 23.0898  23.0898  
27     14.02997 -45.64842 -17.24417 -13.58063 -35.60076 -26.91182     (-14.030,-27.611) (-31.618,-3.214) (-21.571,-12.882) 23.0914  23.0914  
28     14.00027 -45.63358 -17.24875 -13.59548 -35.56649 -26.89697     (-14.000,-27.596) (-31.633,-3.248) (-21.566,-12.897) 23.0931  23.0931  
29     13.97058 -45.61873 -17.25333 -13.61032 -35.53222 -26.88213     (-13.971,-27.581) (-31.648,-3.283) (-21.562,-12.912) 23.0948  23.0948  
30     13.94089 -45.60388 -17.25791 -13.62517 -35.49794 -26.86728     (-13.941,-27.566) (-31.663,-3.317) (-21.557,-12.926) 23.0965  23.0965  
31     13.91119 -45.58904 -17.26248 -13.64002 -35.46367 -26.85243     (-13.911,-27.551) (-31.678,-3.351) (-21.552,-12.941) 23.0983  23.0983  
32     13.88150 -45.57419 -17.26706 -13.65486 -35.42940 -26.83759     (-13.882,-27.536) (-31.693,-3.386) (-21.548,-12.956) 23.1001  23.1001  
33     13.85181 -45.55934 -17.27164 -13.66971 -35.39513 -26.82274     (-13.852,-27.522) (-31.708,-3.420) (-21.543,-12.971) 23.1019  23.1019  
34     13.82212 -45.54450 -17.27622 -13.68456 -35.36086 -26.80789     (-13.822,-27.507) (-31.722,-3.454) (-21.539,-12.986) 23.1038  23.1038  
35     13.79242 -45.52965 -17.28080 -13.69940 -35.32659 -26.79305     (-13.792,-27.492) (-31.737,-3.488) (-21.534,-13.001) 23.1057  23.1057  
36     13.76273 -45.51480 -17.28538 -13.71425 -35.29232 -26.77820     (-13.763,-27.477) (-31.752,-3.523) (-21.530,-13.015) 23.1077  23.1077  
37     13.73304 -45.49996 -17.28995 -13.72910 -35.25804 -26.76335     (-13.733,-27.462) (-31.767,-3.557) (-21.525,-13.030) 23.1097  23.1097  
38     13.70334 -45.48511 -17.29453 -13.74394 -35.22377 -26.74851     (-13.703,-27.447) (-31.782,-3.591) (-21.520,-13.045) 23.1117  23.1117  
39     13.67365 -45.47027 -17.29911 -13.75879 -35.18950 -26.73366     (-13.674,-27.432) (-31.797,-3.625) (-21.516,-13.060) 23.1138  23.1138  
40     13.64396 -45.45542 -17.30369 -13.77364 -35.15523 -26.71881     (-13.644,-27.418) (-31.811,-3.660) (-21.511,-13.075) 23.1159  23.1159  
41     13.61426 -45.44057 -17.30827 -13.78848 -35.12096 -26.70397     (-13.614,-27.403) (-31.826,-3.694) (-21.507,-13.090) 23.118  23.118  
42     13.58457 -45.42573 -17.31285 -13.80333 -35.08669 -26.68912     (-13.585,-27.388) (-31.841,-3.728) (-21.502,-13.105) 23.1202  23.1202  
43     13.55488 -45.41088 -17.31743 -13.81818 -35.05242 -26.67428     (-13.555,-27.373) (-31.856,-3.763) (-21.498,-13.119) 23.1224  23.1224  
44     13.52519 -45.39603 -17.32200 -13.83302 -35.01814 -26.65943     (-13.525,-27.358) (-31.871,-3.797) (-21.493,-13.134) 23.1247  23.1247  
45     13.49549 -45.38119 -17.32658 -13.84787 -34.98387 -26.64458     (-13.495,-27.343) (-31.886,-3.831) (-21.488,-13.149) 23.127  23.127  
46     13.46580 -45.36634 -17.33116 -13.86272 -34.94960 -26.62974     (-13.466,-27.329) (-31.901,-3.865) (-21.484,-13.164) 23.1293  23.1293  
47     13.43611 -45.35149 -17.33574 -13.87756 -34.91533 -26.61489     (-13.436,-27.314) (-31.915,-3.900) (-21.479,-13.179) 23.1316  23.1316  
48     13.40641 -45.33665 -17.34032 -13.89241 -34.88106 -26.60004     (-13.406,-27.299) (-31.930,-3.934) (-21.475,-13.194) 23.134  23.134  
49     13.37672 -45.32180 -17.34490 -13.90726 -34.84679 -26.58520     (-13.377,-27.284) (-31.945,-3.968) (-21.470,-13.208) 23.1365  23.1365  
50     13.34703 -45.30695 -17.34947 -13.92210 -34.81252 -26.57035     (-13.347,-27.269) (-31.960,-4.002) (-21.465,-13.223) 23.1389  23.1389  
51     13.31733 -45.29211 -17.35405 -13.93695 -34.77824 -26.55550     (-13.317,-27.254) (-31.975,-4.037) (-21.461,-13.238) 23.1415  23.1415  
52     13.28764 -45.27726 -17.35863 -13.95179 -34.74397 -26.54066     (-13.288,-27.239) (-31.990,-4.071) (-21.456,-13.253) 23.144  23.144  
53     13.25795 -45.26241 -17.36321 -13.96664 -34.70970 -26.52581     (-13.258,-27.225) (-32.004,-4.105) (-21.452,-13.268) 23.1466  23.1466  
