Fol_2018-05-14.17_24_55.1_77.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     12.68497 -53.77864 -51.21025   4.12340  -3.97235  -7.07535     (-2.952,-32.230) (-0.151,-29.964) (-8.562,-3.821) 0  6.7435e-07  
1     12.52702 -53.23695 -50.77946   3.75619  -4.23488  -7.04248     (-4.235,-32.418) (-0.479,-29.960) (-8.292,-2.808) 0.834476  1.69962  
2     12.36907 -52.69526 -50.34867   3.38899  -4.49742  -7.00961     (-4.497,-32.455) (-1.108,-30.108) (-7.872,-2.512) 1.66855  2.35924  
3     12.21112 -52.15356 -49.91787   3.02178  -4.75996  -6.97674     (-4.760,-32.491) (-1.738,-30.256) (-7.451,-2.217) 2.52532  3.1223  
4     12.05317 -51.61187 -49.48708   2.65458  -5.02250  -6.94388     (-5.023,-32.528) (-2.368,-30.403) (-7.031,-1.921) 3.38761  3.929  
5     11.89522 -51.07018 -49.05628   2.28737  -5.28504  -6.91101     (-5.285,-32.565) (-2.998,-30.551) (-6.610,-1.626) 4.25206  4.75717  
6     11.73728 -50.52849 -48.62549   1.92016  -5.54758  -6.87814     (-5.548,-32.602) (-3.627,-30.699) (-6.190,-1.331) 5.11757  5.59731  
7     11.57933 -49.98679 -48.19469   1.55296  -5.81012  -6.84527     (-5.810,-32.638) (-4.257,-30.846) (-5.769,-1.035) 5.98369  6.44472  
8     11.42138 -49.44510 -47.76390   1.18575  -6.07266  -6.81240     (-6.073,-32.675) (-4.887,-30.994) (-5.349,-0.740) 6.85019  7.29689  
9     11.26343 -48.90341 -47.33310   0.81855  -6.33520  -6.77953     (-6.335,-32.712) (-5.517,-31.141) (-4.928,-0.444) 7.71693  8.1523  
10     11.10548 -48.36171 -46.90231   0.45134  -6.59774  -6.74666     (-6.598,-32.748) (-6.146,-31.289) (-4.508,-0.149) 8.58385  9.01005  
11     10.94753 -47.82002 -46.47151   0.08413  -6.86028  -6.71379     (-32.639,-6.630) (-6.714,-31.290) (-0.146,-4.234) 9.14005  9.52659  
12     10.78958 -47.27833 -46.04072  -0.28307  -7.12282  -6.68092     (-32.380,-6.964) (-6.681,-31.142) (-0.442,-4.109) 9.17023  9.56014  
13     10.63164 -46.73664 -45.60992  -0.65028  -7.38535  -6.64805     (-32.121,-7.298) (-6.648,-30.995) (-0.737,-3.984) 9.23336  9.62526  
14     10.47369 -46.19494 -45.17913  -1.01748  -7.64789  -6.61518     (-31.863,-7.633) (-6.615,-30.847) (-1.033,-3.859) 9.32876  9.72131  
15     10.31574 -45.65325 -44.74833  -1.38469  -7.91043  -6.58231     (-31.604,-7.967) (-6.582,-30.699) (-1.328,-3.733) 9.45545  9.8474  
16     10.15779 -45.11156 -44.31754  -1.75190  -8.17297  -6.54944     (-31.345,-8.301) (-6.549,-30.551) (-1.624,-3.608) 9.6122  10.0024  
