Fol_2018-05-05.09_51_23.1_18.txt     Output is probe cell, reduced cell, NCDist distance between
23    -11.56320  -9.02889 -75.16590 -296.23345 -232.24783 -154.40105     (-11.563,-296.233) (-9.029,-232.248) (-75.166,-154.401) 58.2797
24    -13.33081  -9.23707 -77.36696 -296.27628 -229.45905 -152.42525     (-13.331,-296.276) (-9.237,-229.459) (-77.367,-152.425) 60.2974
25    -15.09842  -9.44526 -79.56803 -296.31911 -226.67028 -150.44945     (-15.098,-296.319) (-9.445,-226.670) (-79.568,-150.449) 62.5654
26    -16.86602  -9.65345 -81.76909 -296.36195 -223.88150 -148.47366     (-16.866,-296.362) (-9.653,-223.882) (-81.769,-148.474) 65.0574
27    -18.63363  -9.86164 -83.97015 -296.40478 -221.09273 -146.49786     (-18.634,-296.405) (-9.862,-221.093) (-83.970,-146.498) 67.7487
28    -20.40124 -10.06983 -86.17122 -296.44761 -218.30395 -144.52207     (-20.401,-296.448) (-10.070,-218.304) (-86.171,-144.522) 70.6166
29    -22.16885 -10.27802 -88.37228 -296.49045 -215.51518 -142.54627     (-22.169,-296.490) (-10.278,-215.515) (-88.372,-142.546) 73.6404
30    -23.93645 -10.48621 -90.57334 -296.53328 -212.72640 -140.57047     (-23.936,-296.533) (-10.486,-212.726) (-90.573,-140.570) 76.8017
31    -25.70406 -10.69439 -92.77440 -296.57612 -209.93763 -138.59468     (-25.704,-296.576) (-10.694,-209.938) (-92.774,-138.595) 80.0843
32    -27.47167 -10.90258 -94.97547 -296.61895 -207.14885 -136.61888     (-27.472,-296.619) (-10.903,-207.149) (-94.975,-136.619) 83.4738
33    -29.23928 -11.11077 -97.17653 -296.66178 -204.36008 -134.64309     (-29.239,-296.662) (-11.111,-204.360) (-97.177,-134.643) 86.9577
34    -31.00688 -11.31896 -99.37759 -296.70462 -201.57130 -132.66729     (-31.007,-296.705) (-11.319,-201.571) (-99.378,-132.667) 90.5252
35    -32.77449 -11.52715 -101.57865 -296.74745 -198.78253 -130.69149     (-32.774,-296.747) (-11.527,-198.783) (-101.579,-130.691) 94.1666
36    -34.54210 -11.73534 -103.77972 -296.79029 -195.99375 -128.71570     (-34.542,-296.790) (-11.735,-195.994) (-103.780,-128.716) 97.8739
37    -36.30970 -11.94353 -105.98078 -296.83312 -193.20498 -126.73990     (-36.310,-296.833) (-11.944,-193.205) (-105.981,-126.740) 101.64
38    -38.07731 -12.15172 -108.18184 -296.87595 -190.41620 -124.76411     (-38.077,-296.876) (-12.152,-190.416) (-108.182,-124.764) 105.458
39    -39.84492 -12.35990 -110.38291 -296.91879 -187.62743 -122.78831     (-39.845,-296.919) (-12.360,-187.627) (-110.383,-122.788) 109.323
40    -41.61253 -12.56809 -112.58397 -296.96162 -184.83865 -120.81251     (-41.613,-296.962) (-12.568,-184.839) (-112.584,-120.813) 113.23
41    -43.38013 -12.77628 -114.78503 -297.00445 -182.04988 -118.83672     (-43.380,-297.004) (-12.776,-182.050) (-114.785,-118.837) 117.175
42    -45.14774 -12.98447 -116.98609 -297.04729 -179.26110 -116.86092     (-45.148,-297.047) (-12.984,-179.261) (-116.986,-116.861) 121.153
43    -46.91535 -13.19266 -119.18716 -297.09012 -176.47233 -114.88513     (-46.915,-297.090) (-13.193,-176.472) (-119.187,-114.885) 125.163
44    -48.68296 -13.40085 -121.38822 -297.13296 -173.68355 -112.90933     (-48.683,-297.133) (-13.401,-173.684) (-121.388,-112.909) 129.201
45    -50.45056 -13.60904 -123.58928 -297.17579 -170.89477 -110.93353     (-50.451,-297.176) (-13.609,-170.895) (-123.589,-110.934) 133.264
46    -52.21817 -13.81722 -125.79034 -297.21862 -168.10600 -108.95774     (-52.218,-297.219) (-13.817,-168.106) (-125.790,-108.958) 137.351
47    -53.98578 -14.02541 -127.99141 -297.26146 -165.31722 -106.98194     (-53.986,-297.261) (-14.025,-165.317) (-127.991,-106.982) 141.458
48    -55.75339 -14.23360 -130.19247 -297.30429 -162.52845 -105.00615     (-55.753,-297.304) (-14.234,-162.528) (-130.192,-105.006) 145.585
49    -57.52099 -14.44179 -132.39353 -297.34712 -159.73967 -103.03035     (-57.521,-297.347) (-14.442,-159.740) (-132.394,-103.030) 149.73
50    -59.28860 -14.64998 -134.59460 -297.38996 -156.95090 -101.05455     (-59.289,-297.390) (-14.650,-156.951) (-134.595,-101.055) 153.891
51    -61.05621 -14.85817 -136.79566 -297.43279 -154.16212 -99.07876     (-61.056,-297.433) (-14.858,-154.162) (-136.796,-99.079) 158.067
52    -62.82382 -15.06636 -138.99672 -297.47563 -151.37335 -97.10296     (-62.824,-297.476) (-15.066,-151.373) (-138.997,-97.103) 162.258
53    -64.59142 -15.27454 -141.19778 -297.51846 -148.58457 -95.12717     (-64.591,-297.518) (-15.275,-148.585) (-141.198,-95.127) 166.46
54    -66.35903 -15.48273 -143.39885 -297.56129 -145.79580 -93.15137     (-66.359,-297.561) (-15.483,-145.796) (-143.399,-93.151) 170.675
55    -68.12664 -15.69092 -145.59991 -297.60413 -143.00702 -91.17557     (-68.127,-297.604) (-15.691,-143.007) (-145.600,-91.176) 174.901
56    -69.89425 -15.89911 -147.80097 -297.64696 -140.21825 -89.19978     (-69.894,-297.647) (-15.899,-140.218) (-147.801,-89.200) 179.137
57    -71.66185 -16.10730 -150.00203 -297.68980 -137.42947 -87.22398     (-71.662,-297.690) (-16.107,-137.429) (-150.002,-87.224) 178.703
58    -73.42946 -16.31549 -152.20310 -297.73263 -134.64070 -85.24818     (-73.429,-297.733) (-16.315,-134.641) (-152.203,-85.248) 177.147
59    -75.19707 -16.52368 -154.40416 -297.77546 -131.85192 -83.27239     (-75.197,-297.775) (-16.524,-131.852) (-154.404,-83.272) 175.69
60    -76.96468 -16.73187 -156.60522 -297.81830 -129.06315 -81.29659     (-76.965,-297.818) (-16.732,-129.063) (-156.605,-81.297) 173.08
61    -78.73228 -16.94005 -158.80629 -297.86113 -126.27437 -79.32080     (-78.732,-297.861) (-16.940,-126.274) (-158.806,-79.321) 168.642
62    -80.49989 -17.14824 -161.00735 -297.90396 -123.48560 -77.34500     (-80.500,-297.904) (-17.148,-123.486) (-161.007,-77.345) 164.204
63    -82.26750 -17.35643 -163.20841 -297.94680 -120.69682 -75.36920     (-82.267,-297.947) (-17.356,-120.697) (-163.208,-75.369) 159.766
64    -84.03510 -17.56462 -165.40947 -297.98963 -117.90805 -73.39341     (-84.035,-297.990) (-17.565,-117.908) (-165.409,-73.393) 155.328
65    -85.80271 -17.77281 -167.61054 -298.03247 -115.11927 -71.41761     (-85.803,-298.032) (-17.773,-115.119) (-167.611,-71.418) 150.89
66    -87.57032 -17.98100 -169.81160 -298.07530 -112.33050 -69.44182     (-87.570,-298.075) (-17.981,-112.330) (-169.812,-69.442) 146.452
67    -89.33793 -18.18919 -172.01266 -298.11813 -109.54172 -67.46602     (-89.338,-298.118) (-18.189,-109.542) (-172.013,-67.466) 142.014
68    -91.10553 -18.39737 -174.21372 -298.16097 -106.75294 -65.49022     (-91.106,-298.161) (-18.397,-106.753) (-174.214,-65.490) 137.576
69    -92.87314 -18.60556 -176.41479 -298.20380 -103.96417 -63.51443     (-92.873,-298.204) (-18.606,-103.964) (-176.415,-63.514) 133.138
70    -94.64075 -18.81375 -178.61585 -298.24663 -101.17539 -61.53863     (-94.641,-298.247) (-18.814,-101.175) (-178.616,-61.539) 128.7
71    -96.40836 -19.02194 -180.81691 -298.28947 -98.38662 -59.56284     (-96.408,-298.289) (-19.022,-98.387) (-180.817,-59.563) 124.262
72    -98.17596 -19.23013 -183.01798 -298.33230 -95.59784 -57.58704     (-98.176,-298.332) (-19.230,-95.598) (-183.018,-57.587) 119.824
73    -99.94357 -19.43832 -185.21904 -298.37514 -92.80907 -55.61124     (-99.944,-298.375) (-19.438,-92.809) (-185.219,-55.611) 115.386
74    -101.71118 -19.64651 -187.42010 -298.41797 -90.02029 -53.63545     (-101.711,-298.418) (-19.647,-90.020) (-187.420,-53.635) 110.949
75    -103.47879 -19.85469 -189.62116 -298.46080 -87.23152 -51.65965     (-103.479,-298.461) (-19.855,-87.232) (-189.621,-51.660) 106.511
76    -105.24639 -20.06288 -191.82223 -298.50364 -84.44274 -49.68386     (-105.246,-298.504) (-20.063,-84.443) (-191.822,-49.684) 102.073
77    -107.01400 -20.27107 -194.02329 -298.54647 -81.65397 -47.70806     (-107.014,-298.546) (-20.271,-81.654) (-194.023,-47.708) 97.6347
78    -108.78161 -20.47926 -196.22435 -298.58931 -78.86519 -45.73226     (-108.782,-298.589) (-20.479,-78.865) (-196.224,-45.732) 93.1968
79    -110.54922 -20.68745 -198.42541 -298.63214 -76.07642 -43.75647     (-110.549,-298.632) (-20.687,-76.076) (-198.425,-43.756) 88.7588
80    -112.31682 -20.89564 -200.62648 -298.67497 -73.28764 -41.78067     (-112.317,-298.675) (-20.896,-73.288) (-200.626,-41.781) 84.3209
81    -114.08443 -21.10383 -202.82754 -298.71781 -70.49887 -39.80488     (-114.084,-298.718) (-21.104,-70.499) (-202.828,-39.805) 79.883
82    -115.85204 -21.31202 -205.02860 -298.76064 -67.71009 -37.82908     (-115.852,-298.761) (-21.312,-67.710) (-205.029,-37.829) 75.445
83    -117.61965 -21.52020 -207.22967 -298.80347 -64.92132 -35.85328     (-117.620,-298.803) (-21.520,-64.921) (-207.230,-35.853) 71.0071
84    -119.38725 -21.72839 -209.43073 -298.84631 -62.13254 -33.87749     (-119.387,-298.846) (-21.728,-62.133) (-209.431,-33.877) 66.5691
85    -121.15486 -21.93658 -211.63179 -298.88914 -59.34377 -31.90169     (-121.155,-298.889) (-21.937,-59.344) (-211.632,-31.902) 62.1312
86    -122.92247 -22.14477 -213.83285 -298.93198 -56.55499 -29.92590     (-122.922,-298.932) (-22.145,-56.555) (-213.833,-29.926) 57.6932
87    -124.69008 -22.35296 -216.03392 -298.97481 -53.76622 -27.95010     (-124.690,-298.975) (-22.353,-53.766) (-216.034,-27.950) 53.2553
88    -126.45768 -22.56115 -218.23498 -299.01764 -50.97744 -25.97430     (-126.458,-299.018) (-22.561,-50.977) (-218.235,-25.974) 48.8174
89    -128.22529 -22.76934 -220.43604 -299.06048 -48.18866 -23.99851     (-128.225,-299.060) (-22.769,-48.189) (-220.436,-23.999) 44.3794
90    -129.99290 -22.97752 -222.63710 -299.10331 -45.39989 -22.02271     (-129.993,-299.103) (-22.978,-45.400) (-222.637,-22.023) 39.9415
91    -131.76050 -23.18571 -224.83817 -299.14614 -42.61111 -20.04692     (-131.761,-299.146) (-23.186,-42.611) (-224.838,-20.047) 35.5035
92    -133.52811 -23.39390 -227.03923 -299.18898 -39.82234 -18.07112     (-133.528,-299.189) (-23.394,-39.822) (-227.039,-18.071) 31.0656
93    -135.29572 -23.60209 -229.24029 -299.23181 -37.03356 -16.09532     (-135.296,-299.232) (-23.602,-37.034) (-229.240,-16.095) 26.6277
94    -137.06333 -23.81028 -231.44136 -299.27465 -34.24479 -14.11953     (-137.063,-299.275) (-23.810,-34.245) (-231.441,-14.120) 22.1897
95    -138.83093 -24.01847 -233.64242 -299.31748 -31.45601 -12.14373     (-138.831,-299.317) (-24.018,-31.456) (-233.642,-12.144) 17.7518
96    -140.59854 -24.22666 -235.84348 -299.36031 -28.66724 -10.16794     (-140.599,-299.360) (-24.227,-28.667) (-235.843,-10.168) 13.3138
97    -142.36615 -24.43484 -238.04454 -299.40315 -25.87846  -8.19214     (-142.366,-299.403) (-24.435,-25.878) (-238.045,-8.192) 8.87588
98    -144.13376 -24.64303 -240.24561 -299.44598 -23.08969  -6.21634     (-144.134,-299.446) (-24.643,-23.090) (-240.246,-6.216) 4.43794
99    -145.90136 -24.85122 -242.44667 -299.48881 -20.30091  -4.24055     (-145.901,-299.489) (-24.851,-20.301) (-242.447,-4.241) 0
