Fol_2018-05-05.12_22_56.1_7.txt     Output is probe cell, reduced cell, NCDist distance between
19    -589.27789 -2160.09164 -1109.53534 143.22618 -1965.75126 -971.60585     (-732.504,-143.226) (-966.309,-1822.525) (-2016.865,-828.380) 382.957
20    -591.62586 -2140.52144 -1124.40960 138.53024 -1963.40329 -969.25788     (-730.156,-138.530) (-985.879,-1824.873) (-2001.991,-830.728) 404.624
21    -593.97383 -2120.95123 -1139.28387 133.83430 -1961.05532 -966.90991     (-727.808,-133.834) (-1005.450,-1827.221) (-1987.117,-833.076) 426.696
22    -596.32180 -2101.38103 -1154.15813 129.13836 -1958.70735 -964.56194     (-725.460,-129.138) (-1025.020,-1829.569) (-1972.243,-835.424) 449.116
23    -598.66977 -2081.81082 -1169.03240 124.44242 -1956.35938 -962.21397     (-723.112,-124.442) (-1044.590,-1831.917) (-1957.368,-837.772) 471.833
24    -601.01774 -2062.24062 -1183.90666 119.74648 -1954.01141 -959.86600     (-720.764,-119.746) (-1064.160,-1834.265) (-1942.494,-840.120) 494.806
25    -603.36571 -2042.67041 -1198.78093 115.05054 -1951.66344 -957.51803     (-718.416,-115.051) (-1083.730,-1836.613) (-1927.620,-842.467) 518.001
26    -605.71368 -2023.10021 -1213.65519 110.35460 -1949.31547 -955.17006     (-716.068,-110.355) (-1103.301,-1838.961) (-1912.746,-844.815) 541.39
27    -608.06165 -2003.53000 -1228.52945 105.65866 -1946.96750 -952.82209     (-713.720,-105.659) (-1122.871,-1841.309) (-1897.871,-847.163) 564.948
28    -610.40962 -1983.95980 -1243.40372 100.96272 -1944.61953 -950.47412     (-711.372,-100.963) (-1142.441,-1843.657) (-1882.997,-849.511) 588.656
29    -612.75759 -1964.38959 -1258.27798  96.26678 -1942.27156 -948.12615     (-709.024,-96.267) (-1162.011,-1846.005) (-1868.123,-851.859) 612.495
30    -615.10556 -1944.81939 -1273.15225  91.57084 -1939.92359 -945.77818     (-706.676,-91.571) (-1181.581,-1848.353) (-1853.249,-854.207) 636.452
31    -617.45353 -1925.24918 -1288.02651  86.87490 -1937.57562 -943.43021     (-704.328,-86.875) (-1201.152,-1850.701) (-1838.374,-856.555) 647.174
32    -619.80150 -1905.67898 -1302.90078  82.17896 -1935.22765 -941.08224     (-701.980,-82.179) (-1220.722,-1853.049) (-1823.500,-858.903) 658.128
33    -622.14947 -1886.10878 -1317.77504  77.48301 -1932.87968 -938.73427     (-699.632,-77.483) (-1240.292,-1855.397) (-1808.626,-861.251) 669.862
34    -624.49744 -1866.53857 -1332.64930  72.78707 -1930.53171 -936.38630     (-697.285,-72.787) (-1259.862,-1857.745) (-1793.751,-863.599) 682.338
35    -626.84541 -1846.96837 -1347.52357  68.09113 -1928.18374 -934.03833     (-694.937,-68.091) (-1279.432,-1860.093) (-1778.877,-865.947) 695.514
36    -629.19338 -1827.39816 -1362.39783  63.39519 -1925.83577 -931.69036     (-692.589,-63.395) (-1299.003,-1862.441) (-1764.003,-868.295) 709.351
37    -631.54135 -1807.82796 -1377.27210  58.69925 -1923.48780 -929.34239     (-690.241,-58.699) (-1318.573,-1864.789) (-1749.129,-870.643) 723.813
38    -633.88932 -1788.25775 -1392.14636  54.00331 -1921.13983 -926.99442     (-687.893,-54.003) (-1338.143,-1867.137) (-1734.254,-872.991) 738.862
39    -636.23729 -1768.68755 -1407.02063  49.30737 -1918.79186 -924.64645     (-685.545,-49.307) (-1357.713,-1869.484) (-1719.380,-875.339) 754.463
40    -638.58526 -1749.11734 -1421.89489  44.61143 -1916.44389 -922.29848     (-683.197,-44.611) (-1377.283,-1871.832) (-1704.506,-877.687) 770.583
41    -640.93324 -1729.54714 -1436.76915  39.91549 -1914.09592 -919.95051     (-680.849,-39.915) (-1396.854,-1874.180) (-1689.632,-880.035) 787.189
42    -643.28121 -1709.97693 -1451.64342  35.21955 -1911.74795 -917.60254     (-678.501,-35.220) (-1416.424,-1876.528) (-1674.757,-882.383) 804.251
43    -645.62918 -1690.40673 -1466.51768  30.52361 -1909.39998 -915.25457     (-676.153,-30.524) (-1435.994,-1878.876) (-1659.883,-884.731) 821.742
44    -647.97715 -1670.83653 -1481.39195  25.82767 -1907.05201 -912.90660     (-673.805,-25.828) (-1455.564,-1881.224) (-1645.009,-887.079) 839.634
45    -650.32512 -1651.26632 -1496.26621  21.13173 -1904.70404 -910.55863     (-671.457,-21.132) (-1475.134,-1883.572) (-1630.135,-889.427) 857.903
46    -652.67309 -1631.69612 -1511.14048  16.43579 -1902.35607 -908.21066     (-669.109,-16.436) (-1494.705,-1885.920) (-1615.260,-891.775) 876.524
47    -655.02106 -1612.12591 -1526.01474  11.73985 -1900.00809 -905.86269     (-666.761,-11.740) (-1514.275,-1888.268) (-1600.386,-894.123) 895.476
48    -657.36903 -1592.55571 -1540.88900   7.04391 -1897.66012 -903.51472     (-664.413,-7.044) (-1533.845,-1890.616) (-1585.512,-896.471) 914.738
49    -659.71700 -1572.98550 -1555.76327   2.34797 -1895.31215 -901.16675     (-662.065,-2.348) (-1553.415,-1892.964) (-1570.638,-898.819) 934.291
50    -662.06497 -1553.41530 -1570.63753  -2.34797 -1892.96418 -898.81878     (-662.065,-2.348) (-1553.415,-1892.964) (-1570.638,-898.819) 934.291
51    -664.41294 -1533.84509 -1585.51180  -7.04391 -1890.61621 -896.47081     (-664.413,-7.044) (-1533.845,-1890.616) (-1585.512,-896.471) 914.738
52    -666.76091 -1514.27489 -1600.38606 -11.73985 -1888.26824 -894.12284     (-666.761,-11.740) (-1514.275,-1888.268) (-1600.386,-894.123) 895.476
53    -669.10888 -1494.70468 -1615.26033 -16.43579 -1885.92027 -891.77487     (-669.109,-16.436) (-1494.705,-1885.920) (-1615.260,-891.775) 876.524
54    -671.45685 -1475.13448 -1630.13459 -21.13173 -1883.57230 -889.42690     (-671.457,-21.132) (-1475.134,-1883.572) (-1630.135,-889.427) 857.903
55    -673.80482 -1455.56427 -1645.00885 -25.82767 -1881.22433 -887.07893     (-673.805,-25.828) (-1455.564,-1881.224) (-1645.009,-887.079) 839.634
56    -676.15279 -1435.99407 -1659.88312 -30.52361 -1878.87636 -884.73096     (-676.153,-30.524) (-1435.994,-1878.876) (-1659.883,-884.731) 821.742
57    -678.50076 -1416.42387 -1674.75738 -35.21955 -1876.52839 -882.38299     (-678.501,-35.220) (-1416.424,-1876.528) (-1674.757,-882.383) 804.251
58    -680.84873 -1396.85366 -1689.63165 -39.91549 -1874.18042 -880.03502     (-680.849,-39.915) (-1396.854,-1874.180) (-1689.632,-880.035) 787.189
59    -683.19670 -1377.28346 -1704.50591 -44.61143 -1871.83245 -877.68705     (-683.197,-44.611) (-1377.283,-1871.832) (-1704.506,-877.687) 770.583
60    -685.54467 -1357.71325 -1719.38018 -49.30737 -1869.48448 -875.33908     (-685.545,-49.307) (-1357.713,-1869.484) (-1719.380,-875.339) 754.463
61    -687.89264 -1338.14305 -1734.25444 -54.00331 -1867.13651 -872.99111     (-687.893,-54.003) (-1338.143,-1867.137) (-1734.254,-872.991) 738.862
62    -690.24061 -1318.57284 -1749.12870 -58.69925 -1864.78854 -870.64314     (-690.241,-58.699) (-1318.573,-1864.789) (-1749.129,-870.643) 723.813
63    -692.58858 -1299.00264 -1764.00297 -63.39519 -1862.44057 -868.29517     (-692.589,-63.395) (-1299.003,-1862.441) (-1764.003,-868.295) 709.351
64    -694.93655 -1279.43243 -1778.87723 -68.09113 -1860.09260 -865.94720     (-694.937,-68.091) (-1279.432,-1860.093) (-1778.877,-865.947) 695.514
65    -697.28452 -1259.86223 -1793.75150 -72.78707 -1857.74463 -863.59923     (-697.285,-72.787) (-1259.862,-1857.745) (-1793.751,-863.599) 682.338
66    -699.63249 -1240.29202 -1808.62576 -77.48301 -1855.39666 -861.25126     (-699.632,-77.483) (-1240.292,-1855.397) (-1808.626,-861.251) 669.862
67    -701.98046 -1220.72182 -1823.50003 -82.17896 -1853.04869 -858.90329     (-701.980,-82.179) (-1220.722,-1853.049) (-1823.500,-858.903) 658.128
68    -704.32843 -1201.15162 -1838.37429 -86.87490 -1850.70072 -856.55532     (-704.328,-86.875) (-1201.152,-1850.701) (-1838.374,-856.555) 647.174
69    -706.67640 -1181.58141 -1853.24855 -91.57084 -1848.35275 -854.20735     (-706.676,-91.571) (-1181.581,-1848.353) (-1853.249,-854.207) 636.452
70    -709.02437 -1162.01121 -1868.12282 -96.26678 -1846.00478 -851.85938     (-709.024,-96.267) (-1162.011,-1846.005) (-1868.123,-851.859) 612.495
71    -711.37234 -1142.44100 -1882.99708 -100.96272 -1843.65681 -849.51141     (-711.372,-100.963) (-1142.441,-1843.657) (-1882.997,-849.511) 588.656
72    -713.72031 -1122.87080 -1897.87135 -105.65866 -1841.30884 -847.16344     (-713.720,-105.659) (-1122.871,-1841.309) (-1897.871,-847.163) 564.948
73    -716.06828 -1103.30059 -1912.74561 -110.35460 -1838.96087 -844.81546     (-716.068,-110.355) (-1103.301,-1838.961) (-1912.746,-844.815) 541.39
74    -718.41625 -1083.73039 -1927.61988 -115.05054 -1836.61290 -842.46749     (-718.416,-115.051) (-1083.730,-1836.613) (-1927.620,-842.467) 518.001
75    -720.76422 -1064.16018 -1942.49414 -119.74648 -1834.26493 -840.11952     (-720.764,-119.746) (-1064.160,-1834.265) (-1942.494,-840.120) 494.806
76    -723.11219 -1044.58998 -1957.36840 -124.44242 -1831.91696 -837.77155     (-723.112,-124.442) (-1044.590,-1831.917) (-1957.368,-837.772) 471.833
77    -725.46016 -1025.01977 -1972.24267 -129.13836 -1829.56899 -835.42358     (-725.460,-129.138) (-1025.020,-1829.569) (-1972.243,-835.424) 449.116
78    -727.80813 -1005.44957 -1987.11693 -133.83430 -1827.22102 -833.07561     (-727.808,-133.834) (-1005.450,-1827.221) (-1987.117,-833.076) 426.696
79    -730.15610 -985.87937 -2001.99120 -138.53024 -1824.87305 -830.72764     (-730.156,-138.530) (-985.879,-1824.873) (-2001.991,-830.728) 404.624
80    -732.50407 -966.30916 -2016.86546 -143.22618 -1822.52508 -828.37967     (-732.504,-143.226) (-966.309,-1822.525) (-2016.865,-828.380) 382.957
81    -734.85204 -946.73896 -2031.73973 -147.92212 -1820.17711 -826.03170     (-734.852,-147.922) (-946.739,-1820.177) (-2031.740,-826.032) 361.771
82    -737.20001 -927.16875 -2046.61399 -152.61806 -1817.82914 -823.68373     (-737.200,-152.618) (-927.169,-1817.829) (-2046.614,-823.684) 341.153
83    -739.54798 -907.59855 -2061.48825 -157.31400 -1815.48117 -821.33576     (-739.548,-157.314) (-907.599,-1815.481) (-2061.488,-821.336) 321.214
84    -741.89595 -888.02834 -2076.36252 -162.00994 -1813.13320 -818.98779     (-741.896,-162.010) (-888.028,-1813.133) (-2076.363,-818.988) 302.087
85    -744.24392 -868.45814 -2091.23678 -166.70588 -1810.78523 -816.63982     (-744.244,-166.706) (-868.458,-1810.785) (-2091.237,-816.640) 283.939
86    -746.59189 -848.88793 -2106.11105 -171.40182 -1808.43726 -814.29185     (-746.592,-171.402) (-848.888,-1808.437) (-2106.111,-814.292) 266.966
87    -748.93986 -829.31773 -2120.98531 -176.09776 -1806.08929 -811.94388     (-748.940,-176.098) (-829.318,-1806.089) (-2120.985,-811.944) 251.409
88    -751.28783 -809.74752 -2135.85958 -180.79370 -1803.74132 -809.59591     (-751.288,-180.794) (-809.748,-1803.741) (-2135.860,-809.596) 237.546
89    -753.63580 -790.17732 -2150.73384 -185.48964 -1801.39335 -807.24794     (-753.636,-185.490) (-790.177,-1801.393) (-2150.734,-807.248) 225.687
90    -755.98377 -770.60711 -2165.60810 -190.18558 -1799.04538 -804.89997     (-755.984,-190.186) (-770.607,-1799.045) (-2165.608,-804.900) 216.165
91    -758.33174 -751.03691 -2180.48237 -194.88152 -1796.69741 -802.55200     (-758.332,-194.882) (-751.037,-1796.697) (-2180.482,-802.552) 202.832
92    -760.67971 -731.46671 -2195.35663 -199.57746 -1794.34944 -800.20403     (-760.680,-199.577) (-731.467,-1794.349) (-2195.357,-800.204) 177.478
93    -763.02768 -711.89650 -2210.23090 -204.27340 -1792.00147 -797.85606     (-763.028,-204.273) (-711.897,-1792.001) (-2210.231,-797.856) 152.124
94    -765.37565 -692.32630 -2225.10516 -208.96934 -1789.65350 -795.50809     (-765.376,-208.969) (-692.326,-1789.653) (-2225.105,-795.508) 126.77
95    -767.72362 -672.75609 -2239.97943 -213.66528 -1787.30553 -793.16012     (-767.724,-213.665) (-672.756,-1787.306) (-2239.979,-793.160) 101.416
96    -770.07159 -653.18589 -2254.85369 -218.36122 -1784.95756 -790.81215     (-770.072,-218.361) (-653.186,-1784.958) (-2254.854,-790.812) 76.0621
97    -772.41956 -633.61568 -2269.72795 -223.05716 -1782.60959 -788.46418     (-772.420,-223.057) (-633.616,-1782.610) (-2269.728,-788.464) 50.7081
98    -774.76753 -614.04548 -2284.60222 -227.75310 -1780.26162 -786.11621     (-774.768,-227.753) (-614.045,-1780.262) (-2284.602,-786.116) 25.354
99    -777.11550 -594.47527 -2299.47648 -232.44904 -1777.91365 -783.76824     (-777.116,-232.449) (-594.475,-1777.914) (-2299.476,-783.768) 0
