Fol_2018-05-14.13_03_23.50_49.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      4.04282 -12.63728   1.48374  -4.59384 -37.45055 -73.09820     (-26.397,-12.637) (-1.626,-4.043) (-1.484,-65.013) 29.4445  26.2347  
1      4.01235 -12.62625   1.48077  -4.60190 -37.41711 -73.09010     (-26.431,-12.626) (-1.640,-4.012) (-1.481,-65.065) 29.4126  26.2506  
2      3.98188 -12.61523   1.47780  -4.60995 -37.38367 -73.08201     (-26.464,-12.615) (-1.654,-3.982) (-1.478,-65.118) 29.3809  26.2667  
3      3.95141 -12.60421   1.47483  -4.61800 -37.35023 -73.07391     (-26.498,-12.604) (-1.668,-3.951) (-1.475,-65.171) 29.3492  26.283  
4      3.92094 -12.59319   1.47186  -4.62605 -37.31679 -73.06582     (-26.531,-12.593) (-1.682,-3.921) (-1.472,-65.224) 29.3177  26.2993  
5      3.89047 -12.58217   1.46889  -4.63410 -37.28335 -73.05773     (-26.565,-12.582) (-1.696,-3.890) (-1.469,-65.277) 29.2862  26.3158  
6      3.86000 -12.57114   1.46592  -4.64215 -37.24991 -73.04963     (-26.598,-12.571) (-1.710,-3.860) (-1.466,-65.330) 29.2548  26.3324  
7      3.82953 -12.56012   1.46295  -4.65020 -37.21647 -73.04154     (-26.632,-12.560) (-1.724,-3.830) (-1.463,-65.382) 29.2235  26.3492  
8      3.79906 -12.54910   1.45998  -4.65826 -37.18302 -73.03345     (-26.665,-12.549) (-1.738,-3.799) (-1.460,-65.435) 29.1923  26.366  
9      3.76859 -12.53808   1.45701  -4.66631 -37.14958 -73.02535     (-26.698,-12.538) (-1.752,-3.769) (-1.457,-65.488) 29.1612  26.383  
10      3.73812 -12.52706   1.45403  -4.67436 -37.11614 -73.01726     (-26.732,-12.527) (-1.766,-3.738) (-1.454,-65.541) 29.1301  26.4001  
11      3.70764 -12.51603   1.45106  -4.68241 -37.08270 -73.00916     (-26.765,-12.516) (-1.780,-3.708) (-1.451,-65.594) 29.0992  26.4173  
12      3.67717 -12.50501   1.44809  -4.69046 -37.04926 -73.00107     (-26.799,-12.505) (-1.794,-3.677) (-1.448,-65.647) 29.0683  26.4347  
13      3.64670 -12.49399   1.44512  -4.69851 -37.01582 -72.99298     (-26.832,-12.494) (-1.808,-3.647) (-1.445,-65.700) 29.0376  26.4522  
14      3.61623 -12.48297   1.44215  -4.70656 -36.98238 -72.98488     (-26.866,-12.483) (-1.822,-3.616) (-1.442,-65.752) 29.0069  26.4698  
15      3.58576 -12.47195   1.43918  -4.71462 -36.94894 -72.97679     (-26.899,-12.472) (-1.836,-3.586) (-1.439,-65.805) 28.9763  26.4875  
16      3.55529 -12.46092   1.43621  -4.72267 -36.91549 -72.96870     (-26.932,-12.461) (-1.850,-3.555) (-1.436,-65.858) 28.9458  26.5054  
17      3.52482 -12.44990   1.43324  -4.73072 -36.88205 -72.96060     (-26.966,-12.450) (-1.864,-3.525) (-1.433,-65.911) 28.9154  26.5233  
