Fol_2018-05-14.17_23_40.1_29.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      2.39976 -42.30654 -41.12530  -9.72910  -8.78774  -7.71599     (-2.400,-12.129) (-39.907,-38.726) (-6.388,-5.316) 0  0  
1      2.35128 -42.28230 -40.77442  -9.75334  -9.09015  -7.69175     (-2.351,-12.105) (-39.931,-38.423) (-6.739,-5.340) 0.46763  0.46763  
2      2.30280 -42.25806 -40.42354  -9.77758  -9.39255  -7.66751     (-2.303,-12.080) (-39.955,-38.121) (-7.090,-5.365) 0.935261  0.935261  
3      2.25432 -42.23382 -40.07265  -9.80182  -9.69495  -7.64327     (-2.254,-12.056) (-39.979,-37.818) (-7.441,-5.389) 1.40289  1.40289  
4      2.20584 -42.20958 -39.72177  -9.82606  -9.99735  -7.61903     (-2.206,-12.032) (-40.004,-37.516) (-7.792,-5.413) 1.87052  1.87052  
5      2.15736 -42.18534 -39.37089  -9.85030 -10.29975  -7.59479     (-2.157,-12.008) (-40.028,-37.214) (-8.142,-5.437) 2.33815  2.33815  
6      2.10888 -42.16110 -39.02001  -9.87454 -10.60216  -7.57055     (-2.109,-11.983) (-40.052,-36.911) (-8.493,-5.462) 2.80578  2.80578  
7      2.06040 -42.13686 -38.66913  -9.89878 -10.90456  -7.54631     (-2.060,-11.959) (-40.076,-36.609) (-8.844,-5.486) 3.27341  3.27341  
8      2.01192 -42.11262 -38.31824  -9.92302 -11.20696  -7.52207     (-2.012,-11.935) (-40.101,-36.306) (-9.195,-5.510) 3.74104  3.74104  
9      1.96344 -42.08838 -37.96736  -9.94726 -11.50936  -7.49783     (-1.963,-11.911) (-40.125,-36.004) (-9.546,-5.534) 4.20867  4.20867  
10      1.91496 -42.06414 -37.61648  -9.97150 -11.81176  -7.47359     (-1.915,-11.886) (-40.149,-35.702) (-9.897,-5.559) 4.6763  4.6763  
11      1.86648 -42.03990 -37.26560  -9.99574 -12.11417  -7.44935     (-1.866,-11.862) (-40.173,-35.399) (-10.248,-5.583) 5.14393  5.14393  
12      1.81800 -42.01566 -36.91472 -10.01998 -12.41657  -7.42511     (-1.818,-11.838) (-40.198,-35.097) (-10.599,-5.607) 5.61156  5.61156  
13      1.76952 -41.99142 -36.56383 -10.04422 -12.71897  -7.40087     (-1.770,-11.814) (-40.222,-34.794) (-10.949,-5.631) 6.07919  6.07919  
14      1.72104 -41.96718 -36.21295 -10.06846 -13.02137  -7.37663     (-1.721,-11.790) (-40.246,-34.492) (-11.300,-5.656) 6.54683  6.54683  
15      1.67256 -41.94294 -35.86207 -10.09270 -13.32377  -7.35239     (-1.673,-11.765) (-40.270,-34.190) (-11.651,-5.680) 7.01446  7.01446  
16      1.62408 -41.91870 -35.51119 -10.11694 -13.62618  -7.32815     (-1.624,-11.741) (-40.295,-33.887) (-12.002,-5.704) 7.48209  7.48209  
17      1.57560 -41.89446 -35.16031 -10.14118 -13.92858  -7.30390     (-1.576,-11.717) (-40.319,-33.585) (-12.353,-5.728) 7.94972  7.94972  
18      1.52712 -41.87022 -34.80942 -10.16542 -14.23098  -7.27966     (-1.527,-11.693) (-40.343,-33.282) (-12.704,-5.753) 8.41735  8.41735  
