Fol_2018-05-05.12_20_47.1_3.txt     Output is probe cell, reduced cell, NCDist distance between
43    -1719.42910 561.35825 -1631.60012 -3476.31678 276.70232 -2844.43255     (-2283.074,-2914.959) (-561.358,-284.656) (-1070.242,-1158.071) 1063.16
44    -1691.38823 540.07346 -1617.07140 -3455.03198 234.13273 -2823.14776     (-2283.074,-2914.959) (-540.073,-305.941) (-1076.998,-1151.315) 1061.86
45    -1663.34736 518.78867 -1602.54268 -3433.74719 191.56315 -2801.86296     (-2283.074,-2914.959) (-518.789,-327.226) (-1083.754,-1144.559) 1042.76
46    -1635.30649 497.50387 -1588.01396 -3412.46239 148.99356 -2780.57817     (-2283.074,-2914.959) (-497.504,-348.510) (-1090.510,-1137.803) 1023.52
47    -1607.26562 476.21908 -1573.48524 -3391.17760 106.42397 -2759.29338     (-2283.074,-2914.959) (-476.219,-369.795) (-1097.266,-1131.047) 1004.91
48    -1579.22475 454.93428 -1558.95652 -3369.89281  63.85438 -2738.00858     (-2283.074,-2914.959) (-454.934,-391.080) (-1104.022,-1124.290) 986.956
49    -1551.18388 433.64949 -1544.42781 -3348.60801  21.28479 -2716.72379     (-2283.074,-2914.959) (-433.649,-412.365) (-1110.778,-1117.534) 969.699
50    -1523.14301 412.36470 -1529.89909 -3327.32322 -21.28479 -2695.43899     (-2283.074,-2914.959) (-412.365,-433.649) (-1117.534,-1110.778) 953.176
51    -1495.10214 391.07990 -1515.37037 -3306.03842 -63.85438 -2674.15420     (-2283.074,-2914.959) (-391.080,-454.934) (-1124.290,-1104.022) 937.427
52    -1467.06127 369.79511 -1500.84165 -3284.75363 -106.42397 -2652.86941     (-2283.074,-2914.959) (-369.795,-476.219) (-1131.047,-1097.266) 922.49
53    -1439.02040 348.51031 -1486.31293 -3263.46884 -148.99356 -2631.58461     (-2283.074,-2914.959) (-348.510,-497.504) (-1137.803,-1090.510) 908.406
54    -1410.97953 327.22552 -1471.78421 -3242.18404 -191.56315 -2610.29982     (-2283.074,-2914.959) (-327.226,-518.789) (-1144.559,-1083.754) 895.215
55    -1382.93866 305.94073 -1457.25550 -3220.89925 -234.13273 -2589.01502     (-2283.074,-2914.959) (-305.941,-540.073) (-1151.315,-1076.998) 882.956
56    -1354.89779 284.65593 -1442.72678 -3199.61445 -276.70232 -2567.73023     (-2283.074,-2914.959) (-284.656,-561.358) (-1158.071,-1070.242) 871.671
57    -1326.85692 263.37114 -1428.19806 -3178.32966 -319.27191 -2546.44544     (-2283.074,-2914.959) (-263.371,-582.643) (-1164.827,-1063.486) 861.395
58    -1298.81605 242.08634 -1413.66934 -3157.04487 -361.84150 -2525.16064     (-2283.074,-2914.959) (-242.086,-603.928) (-1171.583,-1056.730) 852.167
59    -1270.77518 220.80155 -1399.14062 -3135.76007 -404.41109 -2503.87585     (-2283.074,-2914.959) (-220.802,-625.213) (-1178.339,-1049.974) 844.021
60    -1242.73432 199.51676 -1384.61190 -3114.47528 -446.98067 -2482.59105     (-2283.074,-2914.959) (-199.517,-646.497) (-1185.095,-1043.218) 836.987
61    -1214.69345 178.23196 -1370.08319 -3093.19048 -489.55026 -2461.30626     (-2283.074,-2914.959) (-178.232,-667.782) (-1191.851,-1036.461) 831.095
62    -1186.65258 156.94717 -1355.55447 -3071.90569 -532.11985 -2440.02147     (-2283.074,-2914.959) (-156.947,-689.067) (-1198.607,-1029.705) 826.369
63    -1158.61171 135.66237 -1341.02575 -3050.62090 -574.68944 -2418.73667     (-2283.074,-2914.959) (-135.662,-710.352) (-1205.363,-1022.949) 822.828
64    -1130.57084 114.37758 -1326.49703 -3029.33610 -617.25903 -2397.45188     (-2283.074,-2914.959) (-114.378,-731.637) (-1212.119,-1016.193) 820.488
65    -1102.52997  93.09279 -1311.96831 -3008.05131 -659.82861 -2376.16708     (-2283.074,-2914.959) (-93.093,-752.921) (-1218.876,-1009.437) 819.36
66    -1074.48910  71.80799 -1297.43959 -2986.76651 -702.39820 -2354.88229     (-2283.074,-2914.959) (-71.808,-774.206) (-1225.632,-1002.681) 819.449
67    -1046.44823  50.52320 -1282.91088 -2965.48172 -744.96779 -2333.59750     (-2283.074,-2914.959) (-50.523,-795.491) (-1232.388,-995.925) 820.754
68    -1018.40736  29.23840 -1268.38216 -2944.19693 -787.53738 -2312.31270     (-2283.074,-2914.959) (-29.238,-816.776) (-1239.144,-989.169) 823.269
69    -990.36649   7.95361 -1253.85344 -2922.91213 -830.10697 -2291.02791     (-2283.074,-2914.959) (-7.954,-838.061) (-1245.900,-982.413) 826.983
70    -962.32562 -13.33118 -1239.32472 -2901.62734 -872.67655 -2269.74311     (-962.326,-2901.627) (-13.331,-872.677) (-1239.325,-2269.743) 827.023
71    -934.28475 -34.61598 -1224.79600 -2880.34254 -915.24614 -2248.45832     (-934.285,-2880.343) (-34.616,-915.246) (-1224.796,-2248.458) 828.479
72    -906.24388 -55.90077 -1210.26728 -2859.05775 -957.81573 -2227.17353     (-906.244,-2859.058) (-55.901,-957.816) (-1210.267,-2227.174) 834.94
73    -878.20301 -77.18557 -1195.73857 -2837.77296 -1000.38532 -2205.88873     (-878.203,-2837.773) (-77.186,-1000.385) (-1195.739,-2205.889) 846.292
74    -850.16214 -98.47036 -1181.20985 -2816.48816 -1042.95491 -2184.60394     (-850.162,-2816.488) (-98.470,-1042.955) (-1181.210,-2184.604) 862.342
75    -822.12127 -119.75515 -1166.68113 -2795.20337 -1085.52449 -2163.31914     (-822.121,-2795.203) (-119.755,-1085.524) (-1166.681,-2163.319) 882.833
76    -794.08040 -141.03995 -1152.15241 -2773.91857 -1128.09408 -2142.03435     (-794.080,-2773.919) (-141.040,-1128.094) (-1152.152,-2142.034) 887.988
77    -766.03953 -162.32474 -1137.62369 -2752.63378 -1170.66367 -2120.74956     (-766.040,-2752.634) (-162.325,-1170.664) (-1137.624,-2120.750) 843.542
78    -737.99866 -183.60954 -1123.09497 -2731.34899 -1213.23326 -2099.46476     (-737.999,-2731.349) (-183.610,-1213.233) (-1123.095,-2099.465) 801.836
79    -709.95779 -204.89433 -1108.56625 -2710.06419 -1255.80285 -2078.17997     (-709.958,-2710.064) (-204.894,-1255.803) (-1108.566,-2078.180) 763.319
80    -681.91692 -226.17912 -1094.03754 -2688.77940 -1298.37243 -2056.89517     (-681.917,-2688.779) (-226.179,-1298.372) (-1094.038,-2056.895) 728.497
81    -653.87605 -247.46392 -1079.50882 -2667.49460 -1340.94202 -2035.61038     (-653.876,-2667.495) (-247.464,-1340.942) (-1079.509,-2035.610) 697.924
82    -625.83518 -268.74871 -1064.98010 -2646.20981 -1383.51161 -2014.32559     (-625.835,-2646.210) (-268.749,-1383.512) (-1064.980,-2014.326) 672.179
83    -597.79431 -290.03351 -1050.45138 -2624.92502 -1426.08120 -1993.04079     (-597.794,-2624.925) (-290.034,-1426.081) (-1050.451,-1993.041) 651.835
84    -569.75344 -311.31830 -1035.92266 -2603.64022 -1468.65079 -1971.75600     (-569.753,-2603.640) (-311.318,-1468.651) (-1035.923,-1971.756) 637.41
85    -541.71257 -332.60309 -1021.39394 -2582.35543 -1511.22037 -1950.47120     (-541.713,-2582.355) (-332.603,-1511.220) (-1021.394,-1950.471) 629.309
86    -513.67170 -353.88789 -1006.86523 -2561.07063 -1553.78996 -1929.18641     (-513.672,-2561.071) (-353.888,-1553.790) (-1006.865,-1929.186) 627.779
87    -485.63083 -375.17268 -992.33651 -2539.78584 -1596.35955 -1907.90162     (-485.631,-2539.786) (-375.173,-1596.360) (-992.337,-1907.902) 632.867
88    -457.58996 -396.45748 -977.80779 -2518.50105 -1638.92914 -1886.61682     (-457.590,-2518.501) (-396.457,-1638.929) (-977.808,-1886.617) 644.416
89    -429.54910 -417.74227 -963.27907 -2497.21625 -1681.49873 -1865.33203     (-429.549,-2497.216) (-417.742,-1681.499) (-963.279,-1865.332) 636.788
90    -401.50823 -439.02706 -948.75035 -2475.93146 -1724.06831 -1844.04723     (-401.508,-2475.931) (-439.027,-1724.068) (-948.750,-1844.047) 581.087
91    -373.46736 -460.31186 -934.22163 -2454.64666 -1766.63790 -1822.76244     (-373.467,-2454.647) (-460.312,-1766.638) (-934.222,-1822.762) 516.522
92    -345.42649 -481.59665 -919.69292 -2433.36187 -1809.20749 -1801.47765     (-345.426,-2433.362) (-481.597,-1809.207) (-919.693,-1801.478) 451.957
93    -317.38562 -502.88145 -905.16420 -2412.07708 -1851.77708 -1780.19285     (-317.386,-2412.077) (-502.881,-1851.777) (-905.164,-1780.193) 387.391
94    -289.34475 -524.16624 -890.63548 -2390.79228 -1894.34667 -1758.90806     (-289.345,-2390.792) (-524.166,-1894.347) (-890.635,-1758.908) 322.826
95    -261.30388 -545.45103 -876.10676 -2369.50749 -1936.91625 -1737.62326     (-261.304,-2369.507) (-545.451,-1936.916) (-876.107,-1737.623) 258.261
96    -233.26301 -566.73583 -861.57804 -2348.22269 -1979.48584 -1716.33847     (-233.263,-2348.223) (-566.736,-1979.486) (-861.578,-1716.338) 193.696
97    -205.22214 -588.02062 -847.04932 -2326.93790 -2022.05543 -1695.05368     (-205.222,-2326.938) (-588.021,-2022.055) (-847.049,-1695.054) 129.13
98    -177.18127 -609.30542 -832.52061 -2305.65311 -2064.62502 -1673.76888     (-177.181,-2305.653) (-609.305,-2064.625) (-832.521,-1673.769) 64.5652
99    -149.14040 -630.59021 -817.99189 -2284.36831 -2107.19461 -1652.48409     (-149.140,-2284.368) (-630.590,-2107.195) (-817.992,-1652.484) 0
