Fol_2018-05-05.09_46_22.1_9.txt     Output is probe cell, reduced cell, NCDist distance between
38     27.99187 -70.46867 -119.54919 -155.53552 -190.41592 -220.30282     (-27.992,-183.527) (-42.477,-91.557) (-162.424,-192.311) 97.9308
39     25.33753 -69.94343 -119.65794 -156.44893 -187.70400 -218.17373     (-25.338,-181.786) (-44.606,-94.320) (-162.366,-192.836) 97.281
40     22.68319 -69.41819 -119.76670 -157.36234 -184.99208 -216.04463     (-22.683,-180.046) (-46.735,-97.084) (-162.309,-193.361) 96.8596
41     20.02885 -68.89295 -119.87546 -158.27576 -182.28015 -213.91553     (-20.029,-178.305) (-48.864,-99.847) (-162.251,-193.887) 96.6696
42     17.37451 -68.36770 -119.98421 -159.18917 -179.56823 -211.78643     (-17.375,-176.564) (-50.993,-102.610) (-162.194,-194.412) 96.7125
43     14.72017 -67.84246 -120.09297 -160.10258 -176.85630 -209.65734     (-14.720,-174.823) (-53.122,-105.373) (-162.136,-194.937) 96.9878
44     12.06583 -67.31722 -120.20173 -161.01600 -174.14438 -207.52824     (-12.066,-173.082) (-55.251,-108.136) (-162.079,-195.462) 97.4937
45      9.41149 -66.79198 -120.31048 -161.92941 -171.43246 -205.39914     (-9.411,-171.341) (-57.380,-110.899) (-162.021,-195.988) 98.2265
46      6.75715 -66.26674 -120.41924 -162.84282 -168.72053 -203.27004     (-6.757,-169.600) (-59.510,-113.662) (-161.963,-196.513) 99.1813
47      4.10281 -65.74149 -120.52800 -163.75623 -166.00861 -201.14095     (-4.103,-167.859) (-61.639,-116.425) (-161.906,-197.038) 100.352
48      1.44847 -65.21625 -120.63675 -164.66965 -163.29668 -199.01185     (-1.448,-166.118) (-63.768,-119.188) (-161.848,-197.563) 101.73
49     -1.20587 -64.69101 -120.74551 -165.58306 -160.58476 -196.88275     (-1.206,-165.583) (-64.691,-160.585) (-120.746,-196.883) 101.963
50     -3.86021 -64.16577 -120.85427 -166.49647 -157.87284 -194.75365     (-3.860,-166.496) (-64.166,-157.873) (-120.854,-194.754) 101.329
51     -6.51455 -63.64053 -120.96303 -167.40988 -155.16091 -192.62455     (-6.515,-167.410) (-63.641,-155.161) (-120.963,-192.625) 100.89
52     -9.16889 -63.11528 -121.07178 -168.32330 -152.44899 -190.49546     (-9.169,-168.323) (-63.115,-152.449) (-121.072,-190.495) 97.8321
53    -11.82323 -62.59004 -121.18054 -169.23671 -149.73706 -188.36636     (-11.823,-169.237) (-62.590,-149.737) (-121.181,-188.366) 94.6029
54    -14.47756 -62.06480 -121.28930 -170.15012 -147.02514 -186.23726     (-14.478,-170.150) (-62.065,-147.025) (-121.289,-186.237) 91.4789
55    -17.13190 -61.53956 -121.39805 -171.06354 -144.31321 -184.10816     (-17.132,-171.064) (-61.540,-144.313) (-121.398,-184.108) 88.4714
56    -19.78624 -61.01432 -121.50681 -171.97695 -141.60129 -181.97907     (-19.786,-171.977) (-61.014,-141.601) (-121.507,-181.979) 85.5926
57    -22.44058 -60.48907 -121.61557 -172.89036 -138.88937 -179.84997     (-22.441,-172.890) (-60.489,-138.889) (-121.616,-179.850) 82.8559
58    -25.09492 -59.96383 -121.72432 -173.80377 -136.17744 -177.72087     (-25.095,-173.804) (-59.964,-136.177) (-121.724,-177.721) 80.276
59    -27.74926 -59.43859 -121.83308 -174.71719 -133.46552 -175.59177     (-27.749,-174.717) (-59.439,-133.466) (-121.833,-175.592) 77.8683
60    -30.40360 -58.91335 -121.94184 -175.63060 -130.75359 -173.46268     (-30.404,-175.631) (-58.913,-130.754) (-121.942,-173.463) 75.6493
61    -33.05794 -58.38810 -122.05059 -176.54401 -128.04167 -171.33358     (-33.058,-176.544) (-58.388,-128.042) (-122.051,-171.334) 73.636
62    -35.71228 -57.86286 -122.15935 -177.45743 -125.32975 -169.20448     (-35.712,-177.457) (-57.863,-125.330) (-122.159,-169.204) 71.8459
63    -38.36662 -57.33762 -122.26811 -178.37084 -122.61782 -167.07538     (-38.367,-178.371) (-57.338,-122.618) (-122.268,-167.075) 70.2959
64    -41.02096 -56.81238 -122.37686 -179.28425 -119.90590 -164.94629     (-41.021,-179.284) (-56.812,-119.906) (-122.377,-164.946) 69.0022
65    -43.67530 -56.28714 -122.48562 -180.19766 -117.19397 -162.81719     (-43.675,-180.198) (-56.287,-117.194) (-122.486,-162.817) 67.9794
66    -46.32964 -55.76189 -122.59438 -181.11108 -114.48205 -160.68809     (-46.330,-181.111) (-55.762,-114.482) (-122.594,-160.688) 67.2399
67    -48.98398 -55.23665 -122.70314 -182.02449 -111.77013 -158.55899     (-48.984,-182.024) (-55.237,-111.770) (-122.703,-158.559) 66.7931
68    -51.63832 -54.71141 -122.81189 -182.93790 -109.05820 -156.42990     (-51.638,-182.938) (-54.711,-109.058) (-122.812,-156.430) 66.645
69    -54.29266 -54.18617 -122.92065 -183.85132 -106.34628 -154.30080     (-54.293,-183.851) (-54.186,-106.346) (-122.921,-154.301) 66.7974
70    -56.94700 -53.66093 -123.02941 -184.76473 -103.63435 -152.17170     (-56.947,-184.765) (-53.661,-103.634) (-123.029,-152.172) 67.2483
71    -59.60134 -53.13568 -123.13816 -185.67814 -100.92243 -150.04260     (-59.601,-185.678) (-53.136,-100.922) (-123.138,-150.043) 67.9919
72    -62.25568 -52.61044 -123.24692 -186.59155 -98.21051 -147.91350     (-62.256,-186.592) (-52.610,-98.211) (-123.247,-147.914) 69.0186
73    -64.91002 -52.08520 -123.35568 -187.50497 -95.49858 -145.78441     (-64.910,-187.505) (-52.085,-95.499) (-123.356,-145.784) 70.316
74    -67.56436 -51.55996 -123.46443 -188.41838 -92.78666 -143.65531     (-67.564,-188.418) (-51.560,-92.787) (-123.464,-143.655) 71.8696
75    -70.21870 -51.03472 -123.57319 -189.33179 -90.07473 -141.52621     (-70.219,-189.332) (-51.035,-90.075) (-123.573,-141.526) 73.663
76    -72.87304 -50.50947 -123.68195 -190.24521 -87.36281 -139.39711     (-72.873,-190.245) (-50.509,-87.363) (-123.682,-139.397) 75.6792
77    -75.52738 -49.98423 -123.79070 -191.15862 -84.65089 -137.26802     (-75.527,-191.159) (-49.984,-84.651) (-123.791,-137.268) 77.901
78    -78.18172 -49.45899 -123.89946 -192.07203 -81.93896 -135.13892     (-78.182,-192.072) (-49.459,-81.939) (-123.899,-135.139) 80.3113
79    -80.83606 -48.93375 -124.00822 -192.98544 -79.22704 -133.00982     (-80.836,-192.985) (-48.934,-79.227) (-124.008,-133.010) 81.0187
80    -83.49040 -48.40851 -124.11697 -193.89886 -76.51511 -130.88072     (-83.490,-193.899) (-48.409,-76.515) (-124.117,-130.881) 77.4642
81    -86.14474 -47.88326 -124.22573 -194.81227 -73.80319 -128.75163     (-86.145,-194.812) (-47.883,-73.803) (-124.226,-128.752) 74.0099
82    -88.79908 -47.35802 -124.33449 -195.72568 -71.09126 -126.62253     (-88.799,-195.726) (-47.358,-71.091) (-124.334,-126.623) 70.6707
83    -91.45341 -46.83278 -124.44325 -196.63910 -68.37934 -124.49343     (-91.453,-196.639) (-46.833,-68.379) (-124.443,-124.493) 67.4636
84    -94.10775 -46.30754 -124.55200 -197.55251 -65.66742 -122.36433     (-94.108,-197.553) (-46.308,-65.667) (-124.552,-122.364) 64.4084
85    -96.76209 -45.78230 -124.66076 -198.46592 -62.95549 -120.23524     (-96.762,-198.466) (-45.782,-62.955) (-124.661,-120.235) 61.5277
86    -99.41643 -45.25705 -124.76952 -199.37933 -60.24357 -118.10614     (-99.416,-199.379) (-45.257,-60.244) (-124.770,-118.106) 58.2179
87    -102.07077 -44.73181 -124.87827 -200.29275 -57.53164 -115.97704     (-102.071,-200.293) (-44.732,-57.532) (-124.878,-115.977) 53.7396
88    -104.72511 -44.20657 -124.98703 -201.20616 -54.81972 -113.84794     (-104.725,-201.206) (-44.207,-54.820) (-124.987,-113.848) 49.2613
89    -107.37945 -43.68133 -125.09579 -202.11957 -52.10780 -111.71885     (-107.379,-202.120) (-43.681,-52.108) (-125.096,-111.719) 44.783
90    -110.03379 -43.15609 -125.20454 -203.03298 -49.39587 -109.58975     (-110.034,-203.033) (-43.156,-49.396) (-125.205,-109.590) 40.3047
91    -112.68813 -42.63084 -125.31330 -203.94640 -46.68395 -107.46065     (-112.688,-203.946) (-42.631,-46.684) (-125.313,-107.461) 35.8264
92    -115.34247 -42.10560 -125.42206 -204.85981 -43.97202 -105.33155     (-115.342,-204.860) (-42.106,-43.972) (-125.422,-105.332) 31.3481
93    -117.99681 -41.58036 -125.53081 -205.77322 -41.26010 -103.20246     (-117.997,-205.773) (-41.580,-41.260) (-125.531,-103.202) 26.8698
94    -120.65115 -41.05512 -125.63957 -206.68664 -38.54818 -101.07336     (-120.651,-206.687) (-41.055,-38.548) (-125.640,-101.073) 22.3915
95    -123.30549 -40.52988 -125.74833 -207.60005 -35.83625 -98.94426     (-123.305,-207.600) (-40.530,-35.836) (-125.748,-98.944) 17.9132
96    -125.95983 -40.00463 -125.85708 -208.51346 -33.12433 -96.81516     (-125.960,-208.513) (-40.005,-33.124) (-125.857,-96.815) 13.4349
97    -128.61417 -39.47939 -125.96584 -209.42687 -30.41240 -94.68606     (-128.614,-209.427) (-39.479,-30.412) (-125.966,-94.686) 8.95659
98    -131.26851 -38.95415 -126.07460 -210.34029 -27.70048 -92.55697     (-131.269,-210.340) (-38.954,-27.700) (-126.075,-92.557) 4.4783
99    -133.92285 -38.42891 -126.18336 -211.25370 -24.98856 -90.42787     (-133.923,-211.254) (-38.429,-24.989) (-126.183,-90.428) 0
