Fol_2018-05-14.12_55_10.19_18.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -11.60225  -2.07779 -42.79443 -47.64727  -4.98432   6.20661     (-2.862,-4.084) (-1.267,-35.437) (-36.134,-3.345) 26.9094  26.9094  
1    -11.59351  -2.07698 -42.78777 -47.60366  -5.01481   6.19705     (-2.844,-4.026) (-1.276,-35.537) (-36.198,-3.353) 26.8837  26.8837  
2    -11.58476  -2.07617 -42.78110 -47.56005  -5.04529   6.18749     (-2.825,-3.968) (-1.286,-35.636) (-36.263,-3.362) 26.858  26.858  
3    -11.57601  -2.07536 -42.77443 -47.51645  -5.07577   6.17793     (-2.807,-3.909) (-1.296,-35.736) (-36.327,-3.371) 26.8325  26.8325  
4    -11.56726  -2.07455 -42.76777 -47.47284  -5.10626   6.16837     (-2.789,-3.851) (-1.305,-35.836) (-36.391,-3.380) 26.8071  26.8071  
5    -11.55851  -2.07373 -42.76110 -47.42923  -5.13674   6.15881     (-2.770,-3.793) (-1.315,-35.935) (-36.456,-3.388) 26.7817  26.7817  
6    -11.54976  -2.07292 -42.75443 -47.38563  -5.16722   6.14925     (-2.752,-3.734) (-1.324,-36.035) (-36.520,-3.397) 26.7565  26.7565  
7    -11.54101  -2.07211 -42.74776 -47.34202  -5.19770   6.13969     (-2.734,-3.676) (-1.334,-36.135) (-36.585,-3.406) 26.7314  26.7314  
8    -11.53226  -2.07130 -42.74110 -47.29841  -5.22819   6.13012     (-2.716,-3.617) (-1.343,-36.234) (-36.649,-3.415) 26.7064  26.7064  
9    -11.52351  -2.07049 -42.73443 -47.25481  -5.25867   6.12056     (-2.697,-3.559) (-1.353,-36.334) (-36.713,-3.423) 26.6815  26.6815  
10    -11.51476  -2.06967 -42.72776 -47.21120  -5.28915   6.11100     (-2.679,-3.501) (-1.362,-36.434) (-36.778,-3.432) 26.6567  26.6567  
11    -11.50602  -2.06886 -42.72110 -47.16759  -5.31964   6.10144     (-2.661,-3.442) (-1.372,-36.533) (-36.842,-3.441) 26.632  26.632  
12    -11.49727  -2.06805 -42.71443 -47.12399  -5.35012   6.09188     (-2.642,-3.384) (-1.382,-36.633) (-36.906,-3.450) 26.6074  26.6074  
13    -11.48852  -2.06724 -42.70776 -47.08038  -5.38060   6.08232     (-2.624,-3.326) (-1.391,-36.733) (-36.971,-3.458) 26.5829  26.5829  
14    -11.47977  -2.06643 -42.70110 -47.03677  -5.41109   6.07276     (-2.606,-3.267) (-1.401,-36.832) (-37.035,-3.467) 26.5585  26.5585  
15    -11.47102  -2.06562 -42.69443 -46.99317  -5.44157   6.06320     (-2.587,-3.209) (-1.410,-36.932) (-37.099,-3.476) 26.5343  26.5343  
16    -11.46227  -2.06480 -42.68776 -46.94956  -5.47205   6.05364     (-2.569,-3.151) (-1.420,-37.032) (-37.164,-3.485) 26.5101  26.5101  
17    -11.45352  -2.06399 -42.68109 -46.90595  -5.50253   6.04408     (-2.551,-3.092) (-1.429,-37.131) (-37.228,-3.493) 26.486  26.486  
18    -11.44477  -2.06318 -42.67443 -46.86235  -5.53302   6.03452     (-2.532,-3.034) (-1.439,-37.231) (-37.292,-3.502) 26.4621  26.4621  
19    -11.43602  -2.06237 -42.66776 -46.81874  -5.56350   6.02496     (-2.514,-2.976) (-1.448,-37.331) (-37.357,-3.511) 26.4383  26.4383  
20    -11.42727  -2.06156 -42.66109 -46.77513  -5.59398   6.01540     (-2.496,-2.917) (-1.458,-37.430) (-37.421,-3.520) 26.4145  26.4145  
21    -11.41853  -2.06075 -42.65443 -46.73153  -5.62447   6.00583     (-2.477,-2.859) (-1.468,-37.530) (-37.485,-3.528) 26.3909  26.3909  
22    -11.40978  -2.05993 -42.64776 -46.68792  -5.65495   5.99627     (-2.459,-2.801) (-1.477,-37.630) (-37.550,-3.537) 26.3674  26.3674  
23    -11.40103  -2.05912 -42.64109 -46.64431  -5.68543   5.98671     (-2.441,-2.742) (-1.487,-37.729) (-37.614,-3.546) 26.344  26.344  
24    -11.39228  -2.05831 -42.63443 -46.60071  -5.71592   5.97715     (-2.423,-2.684) (-1.496,-37.829) (-37.679,-3.555) 26.3207  26.3207  
25    -11.38353  -2.05750 -42.62776 -46.55710  -5.74640   5.96759     (-2.404,-2.625) (-1.506,-37.929) (-37.743,-3.563) 26.2975  26.2975  
26    -11.37478  -2.05669 -42.62109 -46.51349  -5.77688   5.95803     (-2.386,-2.567) (-1.515,-38.028) (-37.807,-3.572) 26.2744  26.2744  
27    -11.36603  -2.05587 -42.61442 -46.46989  -5.80736   5.94847     (-2.368,-2.509) (-1.525,-38.128) (-37.872,-3.581) 26.2515  26.2515  
28    -11.35728  -2.05506 -42.60776 -46.42628  -5.83785   5.93891     (-2.349,-2.450) (-1.535,-38.228) (-37.936,-3.590) 26.2286  26.2286  
29    -11.34853  -2.05425 -42.60109 -46.38267  -5.86833   5.92935     (-2.331,-2.392) (-1.544,-38.327) (-38.000,-3.598) 26.2059  26.2059  
30    -11.33978  -2.05344 -42.59442 -46.33907  -5.89881   5.91979     (-2.313,-2.334) (-1.554,-38.427) (-38.065,-3.607) 26.1832  26.1832  
31    -11.33104  -2.05263 -42.58776 -46.29546  -5.92930   5.91023     (-2.294,-2.275) (-1.563,-38.527) (-38.129,-3.616) 26.1607  26.1607  
32    -11.32229  -2.05182 -42.58109 -46.25185  -5.95978   5.90067     (-2.276,-2.217) (-1.573,-38.626) (-38.193,-3.625) 26.1383  26.1383  
