PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_12_27.0_6.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   279   NCDist   732
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_12_27.0_6.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
34      0.87981 -20.32338 -17.78766 -32.00835  -1.64595   1.98366     (-0.880,-28.041) (-1.984,-16.028) (-1.646,-14.596)      6.18777  10.6411  
35      0.82305 -20.25196 -17.52742 -31.88008  -1.81414   1.93371     (-0.823,-28.013) (-1.934,-15.881) (-1.814,-14.738)      6.17958  10.4294  
36      0.76629 -20.18054 -17.26718 -31.75180  -1.98234   1.88377     (-0.766,-27.984) (-1.884,-15.735) (-1.982,-14.880)      6.18376  10.2319  
37      0.70953 -20.10912 -17.00694 -31.62353  -2.15053   1.83382     (-0.710,-27.956) (-1.834,-15.588) (-2.151,-15.022)      6.20029  10.0492  
38      0.65276 -20.03770 -16.74670 -31.49526  -2.31872   1.78387     (-0.653,-27.928) (-1.784,-15.441) (-2.319,-15.164)      6.22907  9.88151  
39      0.59600 -19.96628 -16.48646 -31.36699  -2.48691   1.73393     (-0.596,-27.899) (-1.734,-15.294) (-2.487,-15.306)      6.26992  9.72914  
40      0.53924 -19.89485 -16.22622 -31.23871  -2.65510   1.68398     (-0.539,-27.871) (-1.684,-15.148) (-2.655,-15.448)      6.23448  9.59231  
41      0.48248 -19.82343 -15.96598 -31.11044  -2.82329   1.63404     (-0.482,-27.842) (-1.634,-15.001) (-2.823,-15.590)      6.16963  9.47115  
42      0.42572 -19.75201 -15.70574 -30.98217  -2.99148   1.58409     (-0.426,-27.814) (-1.584,-14.854) (-2.991,-15.732)      6.11662  9.3657  
43      0.36895 -19.68059 -15.44550 -30.85390  -3.15967   1.53415     (-0.369,-27.786) (-1.534,-14.708) (-3.160,-15.874)      6.07574  9.27591  
44      0.31219 -19.60917 -15.18526 -30.72562  -3.32786   1.48420     (-0.312,-27.757) (-1.484,-14.561) (-3.328,-16.016)      6.04725  9.20166  
45      0.25543 -19.53775 -14.92502 -30.59735  -3.49605   1.43425     (-0.255,-27.729) (-1.434,-14.414) (-3.496,-16.158)      6.03132  9.14274  
46      0.19867 -19.46633 -14.66478 -30.46908  -3.66424   1.38431     (-0.199,-27.700) (-1.384,-14.267) (-3.664,-16.300)      6.02805  9.09885  
47      0.14191 -19.39491 -14.40454 -30.34081  -3.83243   1.33436     (-0.142,-27.672) (-1.334,-14.121) (-3.832,-16.442)      6.03746  9.06964  
48      0.08514 -19.32349 -14.14430 -30.21253  -4.00063   1.28442     (-0.085,-27.644) (-1.284,-13.974) (-4.001,-16.584)      6.0595  9.05468  
49      0.02838 -19.25207 -13.88406 -30.08426  -4.16882   1.23447     (-0.028,-27.615) (-1.234,-13.827) (-4.169,-16.726)      6.09402  9.05352  
50     -0.02838 -19.18064 -13.62382 -29.95599  -4.33701   1.18453     (-0.028,-27.615) (-1.156,-4.309) (-13.652,-16.840)      6.13301  9.08755  
51     -0.08514 -19.10922 -13.36358 -29.82772  -4.50520   1.13458     (-0.085,-27.644) (-1.049,-4.420) (-13.449,-16.925)      6.17638  9.15846  
52     -0.14191 -19.03780 -13.10335 -29.69945  -4.67339   1.08463     (-0.142,-27.672) (-0.943,-4.531) (-13.245,-17.010)      6.23173  9.2447  
53     -0.19867 -18.96638 -12.84311 -29.57117  -4.84158   1.03469     (-0.199,-27.700) (-0.836,-4.643) (-13.042,-17.096)      6.29876  9.34584  
54     -0.25543 -18.89496 -12.58287 -29.44290  -5.00977   0.98474     (-0.255,-27.729) (-0.729,-4.754) (-12.838,-17.181)      6.37708  9.4614  
55     -0.31219 -18.82354 -12.32263 -29.31463  -5.17796   0.93480     (-0.312,-27.757) (-0.623,-4.866) (-12.635,-17.266)      6.46629  9.59086  
56     -0.36895 -18.75212 -12.06239 -29.18636  -5.34615   0.88485     (-0.369,-27.786) (-0.516,-4.977) (-12.431,-17.351)      6.56596  9.73366  
57     -0.42572 -18.68070 -11.80215 -29.05808  -5.51434   0.83491     (-0.426,-27.814) (-0.409,-5.089) (-12.228,-17.437)      6.6756  9.88924  
58     -0.48248 -18.60928 -11.54191 -28.92981  -5.68253   0.78496     (-0.482,-27.842) (-0.302,-5.200) (-12.024,-17.522)      6.79473  10.057  
59     -0.53924 -18.53785 -11.28167 -28.80154  -5.85072   0.73502     (-0.539,-27.871) (-0.196,-5.311) (-11.821,-17.607)      6.92287  10.2363  
60     -0.59600 -18.46643 -11.02143 -28.67327  -6.01892   0.68507     (-0.596,-27.899) (-0.089,-5.423) (-11.617,-17.692)      7.05953  10.4266  
61     -0.65276 -18.39501 -10.76119 -28.54499  -6.18711   0.63512     (-17.760,-27.910) (-0.018,-5.552) (-11.396,-0.635)      7.20832  10.6273  
62     -0.70953 -18.32359 -10.50095 -28.41672  -6.35530   0.58518     (-17.738,-27.832) (-0.124,-5.770) (-11.086,-0.585)      7.39163  10.8378  
63     -0.76629 -18.25217 -10.24071 -28.28845  -6.52349   0.53523     (-17.717,-27.753) (-0.231,-5.988) (-10.776,-0.535)      7.59218  11.0576  
64     -0.82305 -18.18075  -9.98047 -28.16018  -6.69168   0.48529     (-17.695,-27.675) (-0.338,-6.206) (-10.466,-0.485)      7.80863  11.2861  
65     -0.87981 -18.10933  -9.72023 -28.03190  -6.85987   0.43534     (-17.674,-27.597) (-0.444,-6.425) (-10.156,-0.435)      8.0397  11.5228  
66     -0.93657 -18.03791  -9.45999 -27.90363  -7.02806   0.38540     (-17.653,-27.518) (-0.551,-6.643) (-9.845,-0.385)      8.28417  11.7671  
67     -0.99334 -17.96649  -9.19975 -27.77536  -7.19625   0.33545     (-17.631,-27.440) (-0.658,-6.861) (-9.535,-0.335)      8.54088  12.0187  
68     -1.05010 -17.89506  -8.93951 -27.64709  -7.36444   0.28550     (-17.610,-27.362) (-0.765,-7.079) (-9.225,-0.286)      8.80876  12.2771  
69     -1.10686 -17.82364  -8.67927 -27.51882  -7.53263   0.23556     (-17.588,-27.283) (-0.871,-7.297) (-8.915,-0.236)      9.08683  12.5419  
70     -1.16362 -17.75222  -8.41903 -27.39054  -7.70082   0.18561     (-17.567,-27.205) (-0.978,-7.515) (-8.605,-0.186)      9.37419  12.8126  
71     -1.22038 -17.68080  -8.15879 -27.26227  -7.86901   0.13567     (-17.545,-27.127) (-1.085,-7.733) (-8.294,-0.136)      9.66999  12.7671  
72     -1.27715 -17.60938  -7.89855 -27.13400  -8.03720   0.08572     (-17.524,-27.048) (-1.191,-7.951) (-7.984,-0.086)      9.55156  12.6449  
73     -1.33391 -17.53796  -7.63831 -27.00573  -8.20540   0.03578     (-17.502,-26.970) (-1.298,-8.170) (-7.674,-0.036)      9.15847  12.4887  
74     -1.39067 -17.46654  -7.37807 -26.87745  -8.37359  -0.01417     (-1.391,-26.877) (-17.467,-8.374) (-7.378,-0.014)      8.77796  12.456  
75     -1.44743 -17.39512  -7.11784 -26.74918  -8.54178  -0.06412     (-1.447,-26.749) (-17.395,-8.542) (-7.118,-0.064)      8.42684  12.4469  
76     -1.50420 -17.32370  -6.85760 -26.62091  -8.70997  -0.11406     (-1.504,-26.621) (-17.324,-8.710) (-6.858,-0.114)      8.07572  12.2079  
77     -1.56096 -17.25227  -6.59736 -26.49264  -8.87816  -0.16401     (-1.561,-26.493) (-17.252,-8.878) (-6.597,-0.164)      7.7246  11.8966  
78     -1.61772 -17.18085  -6.33712 -26.36436  -9.04635  -0.21395     (-1.618,-26.364) (-17.181,-9.046) (-6.337,-0.214)      7.37348  11.3946  
79     -1.67448 -17.10943  -6.07688 -26.23609  -9.21454  -0.26390     (-1.674,-26.236) (-17.109,-9.215) (-6.077,-0.264)      7.02237  10.8975  
80     -1.73124 -17.03801  -5.81664 -26.10782  -9.38273  -0.31384     (-1.731,-26.108) (-17.038,-9.383) (-5.817,-0.314)      6.67125  10.4061  
81     -1.78801 -16.96659  -5.55640 -25.97955  -9.55092  -0.36379     (-1.788,-25.980) (-16.967,-9.551) (-5.556,-0.364)      6.32013  9.92113  
82     -1.84477 -16.89517  -5.29616 -25.85127  -9.71911  -0.41373     (-1.845,-25.851) (-16.895,-9.719) (-5.296,-0.414)      5.96901  9.40317  
83     -1.90153 -16.82375  -5.03592 -25.72300  -9.88730  -0.46368     (-1.902,-25.723) (-16.824,-9.887) (-5.036,-0.464)      5.61789  8.85004  
84     -1.95829 -16.75233  -4.77568 -25.59473 -10.05549  -0.51363     (-1.958,-25.595) (-16.752,-10.055) (-4.776,-0.514)      5.26677  8.29691  
85     -2.01505 -16.68091  -4.51544 -25.46646 -10.22369  -0.56357     (-2.015,-25.466) (-16.681,-10.224) (-4.515,-0.564)      4.91566  7.74379  
86     -2.07182 -16.60949  -4.25520 -25.33819 -10.39188  -0.61352     (-2.072,-25.338) (-16.609,-10.392) (-4.255,-0.614)      4.56454  7.19066  
87     -2.12858 -16.53806  -3.99496 -25.20991 -10.56007  -0.66346     (-2.129,-25.210) (-16.538,-10.560) (-3.995,-0.663)      4.21342  6.63753  
88     -2.18534 -16.46664  -3.73472 -25.08164 -10.72826  -0.71341     (-2.185,-25.082) (-16.467,-10.728) (-3.735,-0.713)      3.8623  6.0844  
89     -2.24210 -16.39522  -3.47448 -24.95337 -10.89645  -0.76335     (-2.242,-24.953) (-16.395,-10.896) (-3.474,-0.763)      3.51118  5.53128  
90     -2.29886 -16.32380  -3.21424 -24.82510 -11.06464  -0.81330     (-2.299,-24.825) (-16.324,-11.065) (-3.214,-0.813)      3.16006  4.97815  
91     -2.35563 -16.25238  -2.95400 -24.69682 -11.23283  -0.86325     (-2.356,-24.697) (-16.252,-11.233) (-2.954,-0.863)      2.80895  4.42502  
92     -2.41239 -16.18096  -2.69376 -24.56855 -11.40102  -0.91319     (-2.412,-24.569) (-16.181,-11.401) (-2.694,-0.913)      2.45783  3.87189  
93     -2.46915 -16.10954  -2.43352 -24.44028 -11.56921  -0.96314     (-2.469,-24.440) (-16.110,-11.569) (-2.434,-0.963)      2.10671  3.31877  
94     -2.52591 -16.03812  -2.17328 -24.31201 -11.73740  -1.01308     (-2.526,-24.312) (-16.038,-11.737) (-2.173,-1.013)      1.75559  2.76564  
95     -2.58267 -15.96670  -1.91304 -24.18373 -11.90559  -1.06303     (-2.583,-24.184) (-15.967,-11.906) (-1.913,-1.063)      1.40447  2.21251  
96     -2.63944 -15.89527  -1.65280 -24.05546 -12.07378  -1.11297     (-2.639,-24.055) (-15.895,-12.074) (-1.653,-1.113)      1.05335  1.65938  
97     -2.69620 -15.82385  -1.39257 -23.92719 -12.24198  -1.16292     (-2.696,-23.927) (-15.824,-12.242) (-1.393,-1.163)      0.702237  1.10626  
98     -2.75296 -15.75243  -1.13233 -23.79892 -12.41017  -1.21287     (-2.753,-23.799) (-15.752,-12.410) (-1.132,-1.213)      0.351118  0.553128  
99     -2.80972 -15.68101  -0.87209 -23.67064 -12.57836  -1.26281     (-2.810,-23.671) (-15.681,-12.578) (-0.872,-1.263)      0  0  
