Fol_2018-05-14.13_16_32.99_98.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -12.37789 -40.14408   1.55791 -29.06042  -3.87975 -12.10373     (-10.820,-38.586) (-27.503,-2.322) (-1.558,-13.662) 19.0103  19.0103  
1    -12.37634 -40.13143   1.55479 -29.06995  -3.87819 -12.10529     (-10.822,-38.577) (-27.515,-2.323) (-1.555,-13.660) 18.9784  18.9784  
2    -12.37478 -40.11877   1.55167 -29.07949  -3.87663 -12.10685     (-10.823,-38.567) (-27.528,-2.325) (-1.552,-13.659) 18.9469  18.9469  
3    -12.37322 -40.10612   1.54856 -29.08902  -3.87507 -12.10841     (-10.825,-38.558) (-27.540,-2.327) (-1.549,-13.657) 18.9156  18.9156  
4    -12.37166 -40.09346   1.54544 -29.09856  -3.87351 -12.10997     (-10.826,-38.548) (-27.553,-2.328) (-1.545,-13.655) 18.8847  18.8847  
5    -12.37010 -40.08081   1.54232 -29.10809  -3.87195 -12.11153     (-10.828,-38.538) (-27.566,-2.330) (-1.542,-13.654) 18.8541  18.8541  
6    -12.36854 -40.06816   1.53920 -29.11763  -3.87039 -12.11309     (-10.829,-38.529) (-27.578,-2.331) (-1.539,-13.652) 18.8237  18.8237  
7    -12.36698 -40.05550   1.53608 -29.12716  -3.86883 -12.11465     (-10.831,-38.519) (-27.591,-2.333) (-1.536,-13.651) 18.7937  18.7937  
8    -12.36542 -40.04285   1.53296 -29.13670  -3.86727 -12.11621     (-10.832,-38.510) (-27.604,-2.334) (-1.533,-13.649) 18.764  18.764  
9    -12.36386 -40.03019   1.52984 -29.14623  -3.86571 -12.11777     (-10.834,-38.500) (-27.616,-2.336) (-1.530,-13.648) 18.7346  18.7346  
10    -12.36230 -40.01754   1.52672 -29.15577  -3.86416 -12.11933     (-10.836,-38.491) (-27.629,-2.337) (-1.527,-13.646) 18.7055  18.7055  
11    -12.36074 -40.00488   1.52360 -29.16531  -3.86260 -12.12089     (-10.837,-38.481) (-27.642,-2.339) (-1.524,-13.644) 18.6767  18.6767  
12    -12.35918 -39.99223   1.52049 -29.17484  -3.86104 -12.12245     (-10.839,-38.472) (-27.654,-2.341) (-1.520,-13.643) 18.6482  18.6482  
13    -12.35762 -39.97958   1.51737 -29.18438  -3.85948 -12.12400     (-10.840,-38.462) (-27.667,-2.342) (-1.517,-13.641) 18.6201  18.6201  
14    -12.35606 -39.96692   1.51425 -29.19391  -3.85792 -12.12556     (-10.842,-38.453) (-27.680,-2.344) (-1.514,-13.640) 18.5922  18.5922  
15    -12.35450 -39.95427   1.51113 -29.20345  -3.85636 -12.12712     (-10.843,-38.443) (-27.692,-2.345) (-1.511,-13.638) 18.5647  18.5647  
16    -12.35294 -39.94161   1.50801 -29.21298  -3.85480 -12.12868     (-10.845,-38.434) (-27.705,-2.347) (-1.508,-13.637) 18.5375  18.5375  
17    -12.35138 -39.92896   1.50489 -29.22252  -3.85324 -12.13024     (-10.846,-38.424) (-27.718,-2.348) (-1.505,-13.635) 18.5106  18.5106  
18    -12.34982 -39.91631   1.50177 -29.23205  -3.85168 -12.13180     (-10.848,-38.415) (-27.730,-2.350) (-1.502,-13.634) 18.484  18.484  
19    -12.34826 -39.90365   1.49865 -29.24159  -3.85012 -12.13336     (-10.850,-38.405) (-27.743,-2.351) (-1.499,-13.632) 18.4578  18.4578  
20    -12.34671 -39.89100   1.49553 -29.25112  -3.84856 -12.13492     (-10.851,-38.395) (-27.756,-2.353) (-1.496,-13.630) 18.4318  18.4318  
21    -12.34515 -39.87834   1.49241 -29.26066  -3.84700 -12.13648     (-10.853,-38.386) (-27.768,-2.355) (-1.492,-13.629) 18.4062  18.4062  
22    -12.34359 -39.86569   1.48930 -29.27019  -3.84544 -12.13804     (-10.854,-38.376) (-27.781,-2.356) (-1.489,-13.627) 18.381  18.381  
23    -12.34203 -39.85303   1.48618 -29.27973  -3.84388 -12.13960     (-10.856,-38.367) (-27.794,-2.358) (-1.486,-13.626) 18.356  18.356  
24    -12.34047 -39.84038   1.48306 -29.28926  -3.84232 -12.14116     (-10.857,-38.357) (-27.806,-2.359) (-1.483,-13.624) 18.3314  18.3314  
25    -12.33891 -39.82773   1.47994 -29.29880  -3.84076 -12.14272     (-10.859,-38.348) (-27.819,-2.361) (-1.480,-13.623) 18.3071  18.3071  
26    -12.33735 -39.81507   1.47682 -29.30833  -3.83920 -12.14428     (-10.861,-38.338) (-27.832,-2.362) (-1.477,-13.621) 18.2832  18.2832  
27    -12.33579 -39.80242   1.47370 -29.31787  -3.83764 -12.14584     (-10.862,-38.329) (-27.844,-2.364) (-1.474,-13.620) 18.2596  18.2596  
28    -12.33423 -39.78976   1.47058 -29.32741  -3.83608 -12.14740     (-10.864,-38.319) (-27.857,-2.366) (-1.471,-13.618) 18.2363  18.2363  
