Fol_2018-05-14.17_23_33.1_25.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      1.51823 -44.75533 -47.57463  -2.10590   2.43436 -11.45589     (-8.365,-3.953) (-38.628,-2.434) (-0.328,-37.235) 0  0  
1      1.41840 -44.69344 -47.09739  -2.12456   2.38518 -11.71628     (-8.810,-3.804) (-38.950,-2.385) (-0.261,-37.105) 0.590291  0.590291  
2      1.31857 -44.63154 -46.62016  -2.14321   2.33601 -11.97668     (-9.255,-3.655) (-39.273,-2.336) (-0.193,-36.975) 1.18058  1.18058  
3      1.21875 -44.56965 -46.14292  -2.16186   2.28683 -12.23707     (-9.700,-3.506) (-39.595,-2.287) (-0.125,-36.845) 1.77087  1.77087  
4      1.11892 -44.50775 -45.66569  -2.18052   2.23765 -12.49747     (-10.146,-3.357) (-39.918,-2.238) (-0.057,-36.715) 2.36116  2.36116  
5      1.01910 -44.44585 -45.18846  -2.19917   2.18847 -12.75787     (-10.580,-40.230) (-3.197,-2.178) (-0.011,-36.596) 2.93884  10.4057     glitch
6      0.91927 -44.38396 -44.71122  -2.21782   2.13929 -13.01826     (-10.958,-40.485) (-2.980,-2.061) (-0.079,-36.533) 3.45187  10.832  
7      0.81944 -44.32206 -44.23399  -2.23648   2.09011 -13.27866     (-11.335,-40.739) (-2.763,-1.944) (-0.146,-36.471) 3.96826  11.2667  
8      0.71962 -44.26016 -43.75675  -2.25513   2.04093 -13.53905     (-11.712,-40.994) (-2.546,-1.827) (-0.214,-36.409) 4.48685  11.7089  
9      0.61979 -44.19827 -43.27952  -2.27378   1.99175 -13.79945     (-12.090,-41.249) (-2.330,-1.710) (-0.282,-36.347) 5.00695  12.1577  
10      0.51996 -44.13637 -42.80229  -2.29244   1.94257 -14.05985     (-12.467,-41.504) (-2.113,-1.593) (-0.350,-36.285) 5.52815  12.6126  
11      0.42014 -44.07447 -42.32505  -2.31109   1.89339 -14.32024     (-12.845,-41.759) (-1.896,-1.476) (-0.418,-36.222) 6.05015  13.0727  
12      0.32031 -44.01258 -41.84782  -2.32974   1.84421 -14.58064     (-13.222,-42.013) (-1.679,-1.359) (-0.486,-36.160) 6.57276  13.5376  
13      0.22048 -43.95068 -41.37058  -2.34840   1.79504 -14.84103     (-13.599,-42.268) (-1.462,-1.242) (-0.553,-36.098) 7.09586  14.0069  
14      0.12066 -43.88878 -40.89335  -2.36705   1.74586 -15.10143     (-13.977,-42.523) (-1.245,-1.125) (-0.621,-36.036) 7.61933  14.48  
15      0.02083 -43.82689 -40.41612  -2.38570   1.69668 -15.36182     (-14.354,-42.778) (-1.028,-1.008) (-0.689,-35.973) 8.14311  14.9566  
16     -0.07900 -43.76499 -39.93888  -2.40436   1.64750 -15.62222     (-14.732,-43.032) (-0.812,-0.891) (-0.757,-35.911) 8.66715  15.4365  
17     -0.17882 -43.70310 -39.46165  -2.42301   1.59832 -15.88262     (-15.109,-43.287) (-0.595,-0.774) (-0.825,-35.849) 9.19139  15.9192  
18     -0.27865 -43.64120 -38.98441  -2.44166   1.54914 -16.14301     (-15.486,-43.542) (-0.378,-0.657) (-0.893,-35.787) 9.7158  16.4046  
19     -0.37848 -43.57930 -38.50718  -2.46032   1.49996 -16.40341     (-15.864,-43.797) (-0.161,-0.540) (-0.960,-35.725) 10.2404  16.8925  
20     -0.47830 -43.51741 -38.02995  -2.47897   1.45078 -16.66380     (-35.607,-43.996) (-0.056,-0.478) (-0.972,-16.186) 10.9905  40.6214     glitch
21     -0.57813 -43.45551 -37.55271  -2.49762   1.40160 -16.92420     (-35.328,-44.034) (-0.273,-0.578) (-0.823,-16.346) 11.0827  40.2736  
22     -0.67796 -43.39361 -37.07548  -2.51628   1.35242 -17.18460     (-35.049,-44.072) (-0.489,-0.678) (-0.674,-16.507) 11.1907  39.9273  
23     -0.77778 -43.33172 -36.59824  -2.53493   1.30325 -17.44499     (-34.770,-44.109) (-0.706,-0.778) (-0.525,-16.667) 11.3139  39.5827  
24     -0.87761 -43.26982 -36.12101  -2.55358   1.25407 -17.70539     (-34.490,-44.147) (-0.923,-0.878) (-0.376,-16.828) 11.4518  39.2397  
25     -0.97744 -43.20792 -35.64378  -2.57224   1.20489 -17.96578     (-34.211,-44.185) (-1.140,-0.977) (-0.227,-16.988) 11.6041  38.8985  
26     -1.07726 -43.14603 -35.16654  -2.59089   1.15571 -18.22618     (-33.932,-44.223) (-1.357,-1.077) (-0.078,-17.149) 11.77  38.559  
27     -1.17709 -43.08413 -34.68931  -2.60954   1.10653 -18.48658     (-33.583,-1.503) (-44.191,-1.107) (-0.071,-17.380) 11.9908  11.9908     glitch
28     -1.27692 -43.02224 -34.21207  -2.62820   1.05735 -18.74697     (-33.155,-1.571) (-44.080,-1.057) (-0.220,-17.690) 12.2762  12.2762  
29     -1.37674 -42.96034 -33.73484  -2.64685   1.00817 -19.00737     (-32.727,-1.639) (-43.969,-1.008) (-0.369,-17.999) 12.5806  12.5806  
30     -1.47657 -42.89844 -33.25761  -2.66550   0.95899 -19.26776     (-32.299,-1.707) (-43.857,-0.959) (-0.518,-18.309) 12.9028  12.9028  
31     -1.57639 -42.83655 -32.78037  -2.68416   0.90981 -19.52816     (-31.871,-1.774) (-43.746,-0.910) (-0.667,-18.618) 13.2413  13.2413  
32     -1.67622 -42.77465 -32.30314  -2.70281   0.86063 -19.78856     (-31.443,-1.842) (-43.635,-0.861) (-0.816,-18.928) 13.595  13.595  
33     -1.77605 -42.71275 -31.82590  -2.72146   0.81145 -20.04895     (-31.014,-1.910) (-43.524,-0.811) (-0.965,-19.237) 13.9627  13.9627  
34     -1.87587 -42.65086 -31.34867  -2.74012   0.76228 -20.30935     (-30.586,-1.978) (-43.413,-0.762) (-1.114,-19.547) 14.3433  14.3433  
35     -1.97570 -42.58896 -30.87144  -2.75877   0.71310 -20.56974     (-30.158,-2.046) (-43.302,-0.713) (-1.263,-19.857) 14.7359  14.7359  
36     -2.07553 -42.52706 -30.39420  -2.77743   0.66392 -20.83014     (-29.730,-2.114) (-43.191,-0.664) (-1.412,-20.166) 15.1394  15.1394  
37     -2.17535 -42.46517 -29.91697  -2.79608   0.61474 -21.09053     (-29.302,-2.181) (-43.080,-0.615) (-1.561,-20.476) 15.5531  15.5531  
38     -2.27518 -42.40327 -29.43973  -2.81473   0.56556 -21.35093     (-28.874,-2.249) (-42.969,-0.566) (-1.710,-20.785) 15.9762  15.9762  
39     -2.37501 -42.34138 -28.96250  -2.83339   0.51638 -21.61133     (-28.446,-2.317) (-42.858,-0.516) (-1.859,-21.095) 16.4079  16.4079  
40     -2.47483 -42.27948 -28.48527  -2.85204   0.46720 -21.87172     (-28.018,-2.385) (-42.747,-0.467) (-2.008,-21.405) 16.8476  16.8476  
41     -2.57466 -42.21758 -28.00803  -2.87069   0.41802 -22.13212     (-27.590,-2.453) (-42.636,-0.418) (-2.157,-21.714) 17.2946  17.2946  
42     -2.67449 -42.15569 -27.53080  -2.88935   0.36884 -22.39251     (-27.162,-2.521) (-42.525,-0.369) (-2.306,-22.024) 17.7485  17.7485  
43     -2.77431 -42.09379 -27.05356  -2.90800   0.31966 -22.65291     (-26.734,-2.588) (-42.413,-0.320) (-2.455,-22.333) 18.2086  18.2086  
44     -2.87414 -42.03189 -26.57633  -2.92665   0.27048 -22.91331     (-26.306,-2.656) (-42.302,-0.270) (-2.604,-22.643) 18.6746  18.6746  
45     -2.97397 -41.97000 -26.09910  -2.94531   0.22131 -23.17370     (-25.878,-2.724) (-42.191,-0.221) (-2.753,-22.952) 19.146  19.146  
46     -3.07379 -41.90810 -25.62186  -2.96396   0.17213 -23.43410     (-25.450,-2.792) (-42.080,-0.172) (-2.902,-23.262) 19.6224  19.6224  
47     -3.17362 -41.84620 -25.14463  -2.98261   0.12295 -23.69449     (-25.022,-2.860) (-41.969,-0.123) (-3.051,-23.572) 20.1034  20.1034  
48     -3.27345 -41.78431 -24.66739  -3.00127   0.07377 -23.95489     (-24.594,-2.927) (-41.858,-0.074) (-3.200,-23.881) 20.5888  20.5888  
49     -3.37327 -41.72241 -24.19016  -3.01992   0.02459 -24.21529     (-24.166,-2.995) (-41.747,-0.025) (-3.349,-24.191) 21.0782  21.0782  
50     -3.47310 -41.66051 -23.71293  -3.03857  -0.02459 -24.47568     (-3.473,-3.039) (-41.661,-0.025) (-23.713,-24.476) 20.5996  26.4101     glitch
51     -3.57293 -41.59862 -23.23569  -3.05723  -0.07377 -24.73608     (-3.573,-3.057) (-41.599,-0.074) (-23.236,-24.736) 20.0953  25.8561  
52     -3.67275 -41.53672 -22.75846  -3.07588  -0.12295 -24.99647     (-3.673,-3.076) (-41.537,-0.123) (-22.758,-24.996) 19.5939  25.3023  
53     -3.77258 -41.47483 -22.28122  -3.09453  -0.17213 -25.25687     (-3.773,-3.095) (-41.475,-0.172) (-22.281,-25.257) 19.0958  24.7487  
54     -3.87241 -41.41293 -21.80399  -3.11319  -0.22131 -25.51726     (-3.872,-3.113) (-41.413,-0.221) (-21.804,-25.517) 18.6011  24.1953  
55     -3.97223 -41.35103 -21.32676  -3.13184  -0.27048 -25.77766     (-3.972,-3.132) (-41.351,-0.270) (-21.327,-25.778) 18.1101  23.6422  
56     -4.07206 -41.28914 -20.84952  -3.15049  -0.31966 -26.03806     (-4.072,-3.150) (-41.289,-0.320) (-20.850,-26.038) 17.6231  23.0894  
57     -4.17189 -41.22724 -20.37229  -3.16915  -0.36884 -26.29845     (-4.172,-3.169) (-41.227,-0.369) (-20.372,-26.298) 17.1405  22.5368  
58     -4.27171 -41.16534 -19.89505  -3.18780  -0.41802 -26.55885     (-4.272,-3.188) (-41.165,-0.418) (-19.895,-26.559) 16.6626  21.9846  
59     -4.37154 -41.10345 -19.41782  -3.20645  -0.46720 -26.81924     (-4.372,-3.206) (-41.103,-0.467) (-19.418,-26.819) 16.19  21.4327  
60     -4.47136 -41.04155 -18.94059  -3.22511  -0.51638 -27.07964     (-4.471,-3.225) (-41.042,-0.516) (-18.941,-27.080) 15.723  20.8811  
61     -4.57119 -40.97965 -18.46335  -3.24376  -0.56556 -27.34004     (-4.571,-3.244) (-40.980,-0.566) (-18.463,-27.340) 15.2621  20.33  
62     -4.67102 -40.91776 -17.98612  -3.26241  -0.61474 -27.60043     (-4.671,-3.262) (-40.918,-0.615) (-17.986,-27.600) 14.808  19.7792  
63     -4.77084 -40.85586 -17.50888  -3.28107  -0.66392 -27.86083     (-4.771,-3.281) (-40.856,-0.664) (-17.509,-27.861) 14.3612  19.229  
64     -4.87067 -40.79397 -17.03165  -3.29972  -0.71310 -28.12122     (-4.871,-3.300) (-40.794,-0.713) (-17.032,-28.121) 13.9226  18.6792  
65     -4.97050 -40.73207 -16.55442  -3.31837  -0.76228 -28.38162     (-4.970,-3.318) (-40.732,-0.762) (-16.554,-28.382) 13.4928  18.13  
66     -5.07032 -40.67017 -16.07718  -3.33703  -0.81145 -28.64202     (-5.070,-3.337) (-40.670,-0.811) (-16.077,-28.642) 13.0727  17.5813  
67     -5.17015 -40.60828 -15.59995  -3.35568  -0.86063 -28.90241     (-5.170,-3.356) (-40.608,-0.861) (-15.600,-28.902) 12.6634  17.0333  
68     -5.26998 -40.54638 -15.12271  -3.37433  -0.90981 -29.16281     (-5.270,-3.374) (-40.546,-0.910) (-15.123,-29.163) 12.2659  16.4861  
69     -5.36980 -40.48448 -14.64548  -3.39299  -0.95899 -29.42320     (-5.370,-3.393) (-40.484,-0.959) (-14.645,-29.423) 11.8813  15.9396  
70     -5.46963 -40.42259 -14.16825  -3.41164  -1.00817 -29.68360     (-5.470,-3.412) (-40.423,-1.008) (-14.168,-29.684) 11.5111  15.394  
71     -5.56946 -40.36069 -13.69101  -3.43030  -1.05735 -29.94399     (-5.569,-3.430) (-40.361,-1.057) (-13.691,-29.944) 11.1565  14.8494  
72     -5.66928 -40.29879 -13.21378  -3.44895  -1.10653 -30.20439     (-5.669,-3.449) (-40.299,-1.107) (-13.214,-30.204) 10.7995  14.3058  
73     -5.76911 -40.23690 -12.73655  -3.46760  -1.15571 -30.46479     (-5.769,-3.468) (-40.237,-1.156) (-12.737,-30.465) 10.4074  13.7635  
74     -5.86894 -40.17500 -12.25931  -3.48626  -1.20489 -30.72518     (-5.869,-3.486) (-40.175,-1.205) (-12.259,-30.725) 10.0312  13.2225  
75     -5.96876 -40.11311 -11.78208  -3.50491  -1.25407 -30.98558     (-5.969,-3.505) (-40.113,-1.254) (-11.782,-30.986) 9.67261  12.6831  
76     -6.06859 -40.05121 -11.30484  -3.52356  -1.30325 -31.24597     (-6.069,-3.524) (-40.051,-1.303) (-11.305,-31.246) 9.3337  12.1454  
77     -6.16842 -39.98931 -10.82761  -3.54222  -1.35242 -31.50637     (-6.168,-3.542) (-39.989,-1.352) (-10.828,-31.506) 9.0167  11.6097  
78     -6.26824 -39.92742 -10.35038  -3.56087  -1.40160 -31.76677     (-6.268,-3.561) (-39.927,-1.402) (-10.350,-31.767) 8.724  11.0762  
79     -6.36807 -39.86552  -9.87314  -3.57952  -1.45078 -32.02716     (-6.368,-3.580) (-39.866,-1.451) (-9.873,-32.027) 8.4581  10.5454  
80     -6.46790 -39.80362  -9.39591  -3.59818  -1.49996 -32.28756     (-6.468,-3.598) (-39.804,-1.500) (-9.396,-32.288) 8.22163  10.0176  
81     -6.56772 -39.74173  -8.91867  -3.61683  -1.54914 -32.54795     (-6.568,-3.617) (-39.742,-1.549) (-8.919,-32.548) 8.01717  9.49332  
82     -6.66755 -39.67983  -8.44144  -3.63548  -1.59832 -32.80835     (-6.668,-3.635) (-39.680,-1.598) (-8.441,-32.808) 7.84724  8.97321  
83     -6.76738 -39.61793  -7.96421  -3.65414  -1.64750 -33.06875     (-6.767,-3.654) (-39.618,-1.647) (-7.964,-33.069) 7.71412  8.45801  
84     -6.86720 -39.55604  -7.48697  -3.67279  -1.69668 -33.32914     (-6.867,-3.673) (-39.556,-1.697) (-7.487,-33.329) 7.61972  7.9487  
85     -6.96703 -39.49414  -7.00974  -3.69144  -1.74586 -33.58954     (-6.967,-3.691) (-39.494,-1.746) (-7.010,-33.590) 7.44646  7.44646  
86     -7.06685 -39.43224  -6.53250  -3.71010  -1.79504 -33.84993     (-7.067,-3.710) (-39.432,-1.795) (-6.533,-33.850) 6.95285  6.95285  
87     -7.16668 -39.37035  -6.05527  -3.72875  -1.84421 -34.11033     (-7.167,-3.729) (-39.370,-1.844) (-6.055,-34.110) 6.46982  6.46982  
