PointDistanceFollower  May 27 2018  mode = Single Point
POINT_2018-05-27.17_23_37.1_23.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
16      3.94277 -59.57024   5.04260 -22.72411 -56.11004  -4.65518     (-9.409,-56.340) (-34.909,-0.712) (-8.273,-3.230)      8.00639  19.055  14.1131  8.09547  
17      3.89408 -59.51957   4.84592 -22.86726 -55.44324  -4.65717     (-10.044,-56.389) (-34.832,-0.763) (-7.977,-3.131)      7.63111  18.6348  13.9525  7.71907  
18      3.84539 -59.46889   4.64924 -23.01040 -54.77643  -4.65916     (-10.680,-56.437) (-34.756,-0.814) (-7.681,-3.032)      7.3069  18.2373  13.8914  7.39371  
19      3.79670 -59.41821   4.45255 -23.15355 -54.10963  -4.66115     (-11.316,-56.486) (-34.679,-0.864) (-7.385,-2.932)      7.04082  17.864  13.9045  7.12647  
20      3.74802 -59.36753   4.25587 -23.29669 -53.44283  -4.66313     (-11.952,-56.535) (-34.602,-0.915) (-7.089,-2.833)      6.83964  17.5165  13.9632  6.92419  
21      3.69933 -59.31685   4.05919 -23.43984 -52.77603  -4.66512     (-12.588,-56.583) (-34.525,-0.966) (-6.793,-2.734)      6.70922  17.1964  14.1052  6.79276  
22      3.65064 -59.26618   3.86251 -23.58298 -52.10922  -4.66711     (-13.224,-56.632) (-34.449,-1.016) (-6.497,-2.634)      6.65372  16.9051  14.3281  6.73638  
23      3.60195 -59.21550   3.66583 -23.72612 -51.44242  -4.66910     (-13.860,-56.681) (-34.372,-1.067) (-6.201,-2.535)      6.67501  16.6443  14.6281  6.75696  
24      3.55326 -59.16482   3.46915 -23.86927 -50.77562  -4.67109     (-56.729,-14.496) (-34.295,-1.118) (-2.435,-5.905)      6.77235  16.4153  15.0006  6.85381  
25      3.50457 -59.11414   3.27247 -24.01241 -50.10882  -4.67308     (-56.778,-15.131) (-34.219,-1.169) (-2.336,-5.609)      6.94256  16.2196  15.4402  7.02371  
26      3.45588 -59.06346   3.07578 -24.15556 -49.44202  -4.67507     (-56.827,-15.767) (-34.142,-1.219) (-2.237,-5.312)      7.18045  16.0583  15.9414  7.26148  
27      3.40719 -59.01279   2.87910 -24.29870 -48.77521  -4.67706     (-56.875,-16.403) (-34.065,-1.270) (-2.137,-5.016)      7.47957  15.9325  16.4985  7.56063  
28      3.35850 -58.96211   2.68242 -24.44185 -48.10841  -4.67904     (-56.924,-17.039) (-33.989,-1.321) (-2.038,-4.720)      7.83291  15.843  17.106  7.91411  
29      3.30981 -58.91143   2.48574 -24.58499 -47.44161  -4.68103     (-56.973,-17.675) (-33.912,-1.371) (-1.939,-4.424)      8.23348  15.7904  17.7586  8.31492  
30      3.26112 -58.86075   2.28906 -24.72814 -46.77481  -4.68302     (-57.022,-18.311) (-33.835,-1.422) (-1.839,-4.128)      8.67475  15.7752  18.4516  8.75649  
31      3.21243 -58.81007   2.09238 -24.87128 -46.10800  -4.68501     (-57.070,-18.947) (-33.759,-1.473) (-1.740,-3.832)      9.15084  15.7974  19.1806  9.2329  
32      3.16374 -58.75940   1.89570 -25.01443 -45.44120  -4.68700     (-57.119,-19.583) (-33.682,-1.523) (-1.640,-3.536)      9.65659  15.8568  19.9415  9.73899  
33      3.11505 -58.70872   1.69901 -25.15757 -44.77440  -4.68899     (-57.168,-20.218) (-33.605,-1.574) (-1.541,-3.240)      10.1876  15.9531  20.7309  10.2703  
34      3.06636 -58.65804   1.50233 -25.30072 -44.10760  -4.69098     (-57.216,-20.854) (-33.528,-1.625) (-1.442,-2.944)      10.7401  16.0856  21.5455  10.8232  
35      3.01768 -58.60736   1.30565 -25.44386 -43.44080  -4.69297     (-57.265,-21.490) (-33.452,-1.675) (-1.342,-2.648)      11.3109  16.2534  22.3826  11.3944  
36      2.96899 -58.55668   1.10897 -25.58701 -42.77399  -4.69495     (-57.314,-22.126) (-33.375,-1.726) (-1.243,-2.352)      11.8975  16.4554  23.2398  11.9813  
37      2.92030 -58.50601   0.91229 -25.73015 -42.10719  -4.69694     (-57.362,-22.762) (-33.298,-1.777) (-1.144,-2.056)      12.4976  16.6903  24.1149  12.5816  
38      2.87161 -58.45533   0.71561 -25.87329 -41.44039  -4.69893     (-57.411,-23.398) (-33.222,-1.827) (-1.044,-1.760)      13.1093  16.9569  25.006  13.1936  
39      2.82292 -58.40465   0.51893 -26.01644 -40.77359  -4.70092     (-57.460,-24.034) (-33.145,-1.878) (-0.945,-1.464)      13.7311  17.2537  25.9115  13.8157  
40      2.77423 -58.35397   0.32224 -26.15958 -40.10678  -4.70291     (-57.508,-24.670) (-33.068,-1.929) (-0.846,-1.168)      14.3617  17.579  26.8298  14.4465  
41      2.72554 -58.30329   0.12556 -26.30273 -39.43998  -4.70490     (-57.557,-25.305) (-32.992,-1.979) (-0.746,-0.872)      14.9999  17.9314  27.7598  15.085  
42      2.67685 -58.25261  -0.07112 -26.44587 -38.77318  -4.70689     (-57.606,-25.941) (-32.915,-2.030) (-0.647,-0.576)      15.6449  18.3093  28.7002  15.7302  
43      2.62816 -58.20194  -0.26780 -26.58902 -38.10638  -4.70888     (-57.654,-26.577) (-32.838,-2.081) (-0.547,-0.280)      16.2958  18.7112  29.6502  16.3814  
44      2.57947 -58.15126  -0.46448 -26.73216 -37.43958  -4.71086     (-32.745,-27.197) (-57.687,-2.115) (-0.464,-0.016)      17.012  19.1355  30.5955  17.6647  
45      2.53078 -58.10058  -0.66116 -26.87531 -36.77277  -4.71285     (-32.372,-27.536) (-57.439,-1.870) (-0.661,-0.312)      17.2566  19.5807  30.967  17.9218  
46      2.48209 -58.04990  -0.85784 -27.01845 -36.10597  -4.71484     (-32.000,-27.876) (-57.192,-1.624) (-0.858,-0.608)      17.5264  20.0456  31.3623  18.204  
47      2.43340 -57.99922  -1.05453 -27.16160 -35.43917  -4.71683     (-31.627,-28.216) (-56.945,-1.379) (-1.055,-0.905)      17.8203  20.5287  31.7807  18.5099  
48      2.38471 -57.94855  -1.25121 -27.30474 -34.77237  -4.71882     (-31.254,-28.556) (-56.697,-1.134) (-1.251,-1.201)      18.1372  21.0288  32.2215  18.8385  
49      2.33602 -57.89787  -1.44789 -27.44789 -34.10556  -4.72081     (-30.881,-28.896) (-56.450,-0.888) (-1.448,-1.497)      18.4758  21.5448  32.6841  19.1885  
50      2.28734 -57.84719  -1.64457 -27.59103 -33.43876  -4.72280     (-30.509,-29.236) (-56.203,-0.643) (-1.645,-1.793)      18.835  22.0754  33.1678  19.4406  
51      2.23865 -57.79651  -1.84125 -27.73418 -32.77196  -4.72479     (-30.136,-29.575) (-55.955,-0.397) (-1.841,-2.089)      19.2136  22.6197  33.3603  19.591  
52      2.18996 -57.74583  -2.03793 -27.87732 -32.10516  -4.72677     (-29.763,-29.915) (-55.708,-0.152) (-2.038,-2.385)      19.3443  22.2604  33.1773  19.4897  
53      2.14127 -57.69516  -2.23461 -28.02046 -31.43835  -4.72876     (-2.141,-30.162) (-55.554,-0.093) (-29.297,-2.587)      18.8132  21.639  32.2594  18.8132  
54      2.09258 -57.64448  -2.43130 -28.16361 -30.77155  -4.73075     (-2.093,-30.256) (-55.552,-0.339) (-28.679,-2.638)      18.1803  21.0651  31.2993  18.1803  
55      2.04389 -57.59380  -2.62798 -28.30675 -30.10475  -4.73274     (-2.044,-30.351) (-55.550,-0.584) (-28.061,-2.689)      17.5507  20.504  30.344  17.5507  
56      1.99520 -57.54312  -2.82466 -28.44990 -29.43795  -4.73473     (-1.995,-30.445) (-55.548,-0.829) (-27.443,-2.740)      16.9246  19.9566  29.3939  16.9246  
57      1.94651 -57.49244  -3.02134 -28.59304 -28.77115  -4.73672     (-1.947,-30.540) (-55.546,-1.075) (-26.825,-2.790)      16.3024  19.4243  28.4496  16.3024  
58      1.89782 -57.44177  -3.21802 -28.73619 -28.10434  -4.73871     (-1.898,-30.634) (-55.544,-1.320) (-26.207,-2.841)      15.6846  18.9082  27.5117  15.6846  
59      1.84913 -57.39109  -3.41470 -28.87933 -27.43754  -4.74069     (-1.849,-30.728) (-55.542,-1.566) (-25.588,-2.892)      15.0718  18.4098  26.5808  15.0718  
60      1.80044 -57.34041  -3.61138 -29.02248 -26.77074  -4.74268     (-1.800,-30.823) (-55.540,-1.811) (-24.970,-2.942)      14.4646  17.9304  25.6578  14.4646  
61      1.75175 -57.28973  -3.80807 -29.16562 -26.10394  -4.74467     (-1.752,-30.917) (-55.538,-2.056) (-24.352,-2.993)      13.8636  17.4717  24.7435  13.8636  
62      1.70306 -57.23905  -4.00475 -29.30877 -25.43713  -4.74666     (-1.703,-31.012) (-55.536,-2.302) (-23.734,-3.044)      13.2698  17.0353  23.8388  13.2698  
63      1.65437 -57.18838  -4.20143 -29.45191 -24.77033  -4.74865     (-1.654,-31.106) (-55.534,-2.547) (-23.116,-3.094)      12.6842  16.6231  22.945  12.6842  
64      1.60568 -57.13770  -4.39811 -29.59506 -24.10353  -4.75064     (-1.606,-31.201) (-55.532,-2.792) (-22.498,-3.145)      12.1079  16.2368  22.0634  12.1079  
65      1.55700 -57.08702  -4.59479 -29.73820 -23.43673  -4.75263     (-1.557,-31.295) (-55.530,-3.038) (-21.880,-3.196)      11.5424  15.8783  21.1955  11.5424  
66      1.50831 -57.03634  -4.79147 -29.88135 -22.76993  -4.75462     (-1.508,-31.390) (-55.528,-3.283) (-21.262,-3.246)      10.9893  15.5495  20.3429  10.9893  
67      1.45962 -56.98566  -4.98815 -30.02449 -22.10312  -4.75660     (-1.460,-31.484) (-55.526,-3.529) (-20.644,-3.297)      10.4505  15.2524  19.5079  10.4505  
68      1.41093 -56.93499  -5.18484 -30.16763 -21.43632  -4.75859     (-1.411,-31.579) (-55.524,-3.774) (-20.025,-3.348)      9.92851  14.9889  18.6926  9.92851  
69      1.36224 -56.88431  -5.38152 -30.31078 -20.76952  -4.76058     (-1.362,-31.673) (-55.522,-4.019) (-19.407,-3.398)      9.426  14.7608  17.8998  9.426  
70      1.31355 -56.83363  -5.57820 -30.45392 -20.10272  -4.76257     (-1.314,-31.767) (-55.520,-4.265) (-18.789,-3.449)      8.94628  14.5696  17.1327  8.94628  
71      1.26486 -56.78295  -5.77488 -30.59707 -19.43591  -4.76456     (-1.265,-31.862) (-55.518,-4.510) (-18.171,-3.500)      8.49321  14.4169  16.3948  8.49321  
72      1.21617 -56.73227  -5.97156 -30.74021 -18.76911  -4.76655     (-1.216,-31.956) (-55.516,-4.755) (-17.553,-3.550)      8.07129  14.304  15.6902  8.07129  
73      1.16748 -56.68159  -6.16824 -30.88336 -18.10231  -4.76854     (-1.167,-32.051) (-55.514,-5.001) (-16.935,-3.601)      7.68563  14.2317  15.0237  7.68563  
74      1.11879 -56.63092  -6.36492 -31.02650 -17.43551  -4.77053     (-1.119,-32.145) (-55.512,-5.246) (-16.317,-3.652)      7.34197  14.2008  14.4004  7.34197  
75      1.07010 -56.58024  -6.56161 -31.16965 -16.76871  -4.77251     (-1.070,-32.240) (-55.510,-5.492) (-15.699,-3.702)      7.04644  14.2113  13.8264  7.04644  
76      1.02141 -56.52956  -6.75829 -31.31279 -16.10190  -4.77450     (-1.021,-32.334) (-55.508,-5.737) (-15.080,-3.753)      6.80532  14.2634  13.3079  6.80532  
77      0.97272 -56.47888  -6.95497 -31.45594 -15.43510  -4.77649     (-0.973,-32.429) (-55.506,-5.982) (-14.462,-3.804)      6.62456  14.3564  12.8517  6.62456  
78      0.92403 -56.42820  -7.15165 -31.59908 -14.76830  -4.77848     (-0.924,-32.523) (-55.504,-6.228) (-13.844,-3.854)      6.50918  14.4897  12.4645  6.50918  
79      0.87534 -56.37753  -7.34833 -31.74223 -14.10150  -4.78047     (-0.875,-32.618) (-55.502,-6.473) (-13.226,-3.905)      6.46269  14.6621  12.1531  6.46269  
80      0.82666 -56.32685  -7.54501 -31.88537 -13.43469  -4.78246     (-0.827,-32.712) (-55.500,-6.718) (-12.608,-3.956)      6.48656  14.8723  11.9234  6.48656  
81      0.77797 -56.27617  -7.74169 -32.02852 -12.76789  -4.78445     (-0.778,-32.806) (-55.498,-6.964) (-11.990,-4.006)      6.58004  15.1186  11.78  6.58004  
82      0.72928 -56.22549  -7.93838 -32.17166 -12.10109  -4.78644     (-0.729,-32.901) (-55.496,-7.209) (-11.372,-4.057)      6.74023  15.3994  11.7263  6.74023  
83      0.68059 -56.17481  -8.13506 -32.31480 -11.43429  -4.78842     (-0.681,-32.995) (-55.494,-7.454) (-10.754,-4.108)      6.96252  15.7129  11.7634  6.96252  
84      0.63190 -56.12414  -8.33174 -32.45795 -10.76749  -4.79041     (-0.632,-33.090) (-55.492,-7.700) (-10.136,-4.159)      7.24119  16.057  11.8904  7.24119  
85      0.58321 -56.07346  -8.52842 -32.60109 -10.10068  -4.79240     (-0.583,-33.184) (-55.490,-7.945) (-9.517,-4.209)      7.57003  16.4299  12.1046  7.57003  
86      0.53452 -56.02278  -8.72510 -32.74424  -9.43388  -4.79439     (-0.535,-33.279) (-55.488,-8.191) (-8.899,-4.260)      7.94281  16.8296  12.4015  7.94281  
87      0.48583 -55.97210  -8.92178 -32.88738  -8.76708  -4.79638     (-0.486,-33.373) (-55.486,-8.436) (-8.281,-4.311)      8.16827  17.2544  12.5359  8.26026  
88      0.43714 -55.92142  -9.11846 -33.03053  -8.10028  -4.79837     (-0.437,-33.468) (-55.484,-8.681) (-7.663,-4.361)      7.49314  16.455  11.5146  7.58519  
89      0.38845 -55.87075  -9.31515 -33.17367  -7.43347  -4.80036     (-0.388,-33.562) (-55.482,-8.927) (-7.045,-4.412)      6.81806  14.9591  10.5158  6.91018  
90      0.33976 -55.82007  -9.51183 -33.31682  -6.76667  -4.80235     (-0.340,-33.657) (-55.480,-9.172) (-6.427,-4.463)      6.14304  13.4632  9.55358  6.23525  
91      0.29107 -55.76939  -9.70851 -33.45996  -6.09987  -4.80433     (-0.291,-33.751) (-55.478,-9.417) (-5.809,-4.513)      5.46811  11.9673  8.53675  5.56043  
92      0.24238 -55.71871  -9.90519 -33.60311  -5.43307  -4.80632     (-0.242,-33.845) (-55.476,-9.663) (-5.191,-4.564)      4.79331  10.4714  7.50418  4.88576  
93      0.19369 -55.66803 -10.10187 -33.74625  -4.76626  -4.80831     (-0.194,-33.940) (-55.474,-9.908) (-4.573,-4.615)      4.1187  8.97545  6.47213  4.21133  
94      0.14500 -55.61736 -10.29855 -33.88940  -4.09946  -4.81030     (-0.145,-34.034) (-55.472,-10.154) (-3.954,-4.665)      3.44439  7.47954  5.4409  3.53728  
95      0.09632 -55.56668 -10.49523 -34.03254  -3.43266  -4.81229     (-0.096,-34.129) (-55.470,-10.399) (-3.336,-4.716)      2.7706  5.98363  4.40988  2.86181  
96      0.04763 -55.51600 -10.69192 -34.17569  -2.76586  -4.81428     (-0.048,-34.223) (-55.468,-10.644) (-2.718,-4.767)      2.09782  4.48773  3.31356  2.14267  
97     -0.00106 -55.46532 -10.88860 -34.31883  -2.09906  -4.81627     (-0.001,-34.319) (-55.465,-2.099) (-10.889,-4.816)      1.42652  2.99182  2.21929  1.42652  
98     -0.04975 -55.41464 -11.08528 -34.46197  -1.43225  -4.81826     (-0.050,-34.462) (-55.415,-1.432) (-11.085,-4.818)      0.713262  1.49591  1.10964  0.713262  
99     -0.09844 -55.36397 -11.28196 -34.60512  -0.76545  -4.82024     (-0.098,-34.605) (-55.364,-0.765) (-11.282,-4.820)      0  0  2.6974e-06  1.90735e-06  
