Fol_2018-05-14.13_02_48.48_47.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0029  10.0029  
1    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0049  10.0049  
2    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0071  10.0071  
3    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0095  10.0095  
4    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.012  10.012  
5    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0147  10.0147  
6    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0176  10.0176  
7    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0206  10.0206  
8    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0237  10.0237  
9    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.027  10.027  
10    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0305  10.0305  
11    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0341  10.0341  
12    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0379  10.0379  
13    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0419  10.0419  
14    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.046  10.046  
15    -39.21776  -7.72358  -5.71683  -0.83728  -3.88475 -16.51188     (-39.218,-0.837) (-7.724,-3.885) (-5.717,-16.512) 10.0502  10.0502  
