Fol_2018-05-14.12_51_30.6_5.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0    -10.20380 -12.58812 -34.26892 -26.36541   8.73054   0.14658     (-10.204,-8.611) (-16.808,-0.147) (-12.295,-8.731) 25.1633  25.1633  
1    -10.20380 -12.59234 -34.24692 -26.34763   8.72166   0.13769     (-10.204,-8.629) (-16.804,-0.138) (-12.317,-8.722) 25.1727  25.1727  
2    -10.20380 -12.59657 -34.22493 -26.32986   8.71277   0.12880     (-10.204,-8.647) (-16.799,-0.129) (-12.339,-8.713) 25.1822  25.1822  
3    -10.20380 -12.60079 -34.20293 -26.31209   8.70389   0.11992     (-10.204,-8.664) (-16.795,-0.120) (-12.361,-8.704) 25.1917  25.1917  
4    -10.20380 -12.60502 -34.18093 -26.29432   8.69500   0.11103     (-10.204,-8.682) (-16.791,-0.111) (-12.383,-8.695) 25.2012  25.2012  
5    -10.20380 -12.60924 -34.15894 -26.27655   8.68611   0.10215     (-10.204,-8.700) (-16.787,-0.102) (-12.405,-8.686) 25.2108  25.2108  
6    -10.20380 -12.61346 -34.13694 -26.25877   8.67723   0.09326     (-10.204,-8.718) (-16.782,-0.093) (-12.427,-8.677) 25.2204  25.2204  
7    -10.20380 -12.61769 -34.11495 -26.24100   8.66834   0.08437     (-10.204,-8.736) (-16.778,-0.084) (-12.449,-8.668) 25.23  25.23  
8    -10.20380 -12.62191 -34.09295 -26.22323   8.65946   0.07549     (-10.204,-8.753) (-16.774,-0.075) (-12.471,-8.659) 25.2397  25.2397  
9    -10.20380 -12.62614 -34.07095 -26.20546   8.65057   0.06660     (-10.204,-8.771) (-16.770,-0.067) (-12.493,-8.651) 25.2494  25.2494  
10    -10.20380 -12.63036 -34.04896 -26.18769   8.64168   0.05772     (-10.204,-8.789) (-16.766,-0.058) (-12.515,-8.642) 25.2591  25.2591  
11    -10.20380 -12.63458 -34.02696 -26.16991   8.63280   0.04883     (-10.204,-8.807) (-16.761,-0.049) (-12.537,-8.633) 25.2688  25.2688  
12    -10.20380 -12.63881 -34.00497 -26.15214   8.62391   0.03994     (-10.204,-8.824) (-16.757,-0.040) (-12.559,-8.624) 25.2786  25.2786  
13    -10.20380 -12.64303 -33.98297 -26.13437   8.61503   0.03106     (-10.204,-8.842) (-16.753,-0.031) (-12.581,-8.615) 25.2884  25.2884  
14    -10.20380 -12.64725 -33.96097 -26.11660   8.60614   0.02217     (-10.204,-8.860) (-16.749,-0.022) (-12.603,-8.606) 25.2982  25.2982  
15    -10.20380 -12.65148 -33.93898 -26.09883   8.59725   0.01329     (-10.204,-8.878) (-16.744,-0.013) (-12.625,-8.597) 25.308  25.308  
16    -10.20380 -12.65570 -33.91698 -26.08105   8.58837   0.00440     (-10.204,-8.896) (-16.740,-0.004) (-12.647,-8.588) 25.3179  25.3179  
17    -10.20380 -12.65993 -33.89499 -26.06328   8.57948  -0.00449     (-12.664,-8.909) (-16.741,-0.004) (-10.199,-8.575) 25.3278  25.3278  
18    -10.20380 -12.66415 -33.87299 -26.04551   8.57060  -0.01337     (-12.678,-8.918) (-16.745,-0.013) (-10.190,-8.557) 25.3378  25.3378  
19    -10.20380 -12.66837 -33.85100 -26.02774   8.56171  -0.02226     (-12.691,-8.927) (-16.750,-0.022) (-10.182,-8.539) 25.3477  25.3477  
20    -10.20380 -12.67260 -33.82900 -26.00997   8.55282  -0.03114     (-12.704,-8.935) (-16.754,-0.031) (-10.173,-8.522) 25.3577  25.3577  
21    -10.20380 -12.67682 -33.80700 -25.99219   8.54394  -0.04003     (-12.717,-8.944) (-16.759,-0.040) (-10.164,-8.504) 25.3677  25.3677  
22    -10.20380 -12.68105 -33.78501 -25.97442   8.53505  -0.04892     (-12.730,-8.953) (-16.764,-0.049) (-10.155,-8.486) 25.3778  25.3778  
23    -10.20380 -12.68527 -33.76301 -25.95665   8.52617  -0.05780     (-12.743,-8.962) (-16.768,-0.058) (-10.146,-8.468) 25.3879  25.3879  
24    -10.20380 -12.68949 -33.74102 -25.93888   8.51728  -0.06669     (-12.756,-8.971) (-16.773,-0.067) (-10.137,-8.451) 25.398  25.398  
25    -10.20380 -12.69372 -33.71902 -25.92111   8.50839  -0.07557     (-12.769,-8.980) (-16.778,-0.076) (-10.128,-8.433) 25.4081  25.4081  
26    -10.20380 -12.69794 -33.69702 -25.90333   8.49951  -0.08446     (-12.782,-8.989) (-16.782,-0.084) (-10.119,-8.415) 25.4183  25.4183  
27    -10.20380 -12.70217 -33.67503 -25.88556   8.49062  -0.09335     (-12.796,-8.998) (-16.787,-0.093) (-10.110,-8.397) 25.4285  25.4285  
28    -10.20380 -12.70639 -33.65303 -25.86779   8.48174  -0.10223     (-12.809,-9.007) (-16.792,-0.102) (-10.102,-8.380) 25.4387  25.4387  
29    -10.20380 -12.71061 -33.63104 -25.85002   8.47285  -0.11112     (-12.822,-9.015) (-16.796,-0.111) (-10.093,-8.362) 25.449  25.449  
30    -10.20380 -12.71484 -33.60904 -25.83225   8.46396  -0.12000     (-12.835,-9.024) (-16.801,-0.120) (-10.084,-8.344) 25.4592  25.4592  
