Fol_2018-05-14.13_00_51.41_40.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0     12.70591  -7.53004 -60.74578 -12.42233 -20.08990 -13.57147     (-46.803,-22.160) (-2.968,-2.102) (-2.208,-1.118) 24.8352  26.8253  
1     12.64634  -7.52548 -60.68718 -12.43208 -20.07190 -13.55900     (-47.050,-22.262) (-2.816,-1.904) (-2.305,-1.414) 24.8353  26.8309  
2     12.58677  -7.52091 -60.62858 -12.44183 -20.05389 -13.54653     (-47.297,-22.364) (-2.665,-1.705) (-2.401,-1.710) 24.8355  26.8365  
3     12.52721  -7.51634 -60.56999 -12.45157 -20.03588 -13.53407     (-47.543,-22.466) (-2.513,-1.506) (-2.498,-2.006) 24.8356  26.8421  
4     12.46764  -7.51178 -60.51139 -12.46132 -20.01788 -13.52160     (-47.790,-22.567) (-2.361,-1.308) (-2.594,-2.302) 24.8359  26.8478  
5     12.40807  -7.50721 -60.45279 -12.47107 -19.99987 -13.50913     (-48.037,-22.669) (-2.210,-1.109) (-2.691,-2.599) 24.8361  26.8535  
6     12.34850  -7.50264 -60.39420 -12.48082 -19.98187 -13.49667     (-48.284,-22.771) (-2.058,-0.910) (-2.788,-2.895) 24.8364  26.8593  
7     12.28893  -7.49808 -60.33560 -12.49057 -19.96386 -13.48420     (-48.530,-22.873) (-1.907,-0.712) (-2.884,-3.191) 24.8368  26.865  
8     12.22936  -7.49351 -60.27701 -12.50031 -19.94586 -13.47174     (-48.777,-22.974) (-1.755,-0.513) (-2.981,-3.487) 24.8372  26.8708  
9     12.16979  -7.48894 -60.21841 -12.51006 -19.92785 -13.45927     (-49.024,-23.076) (-1.604,-0.314) (-3.077,-3.783) 24.8376  26.8767  
10     12.11023  -7.48437 -60.15981 -12.51981 -19.90984 -13.44680     (-49.271,-23.178) (-1.452,-0.116) (-3.174,-4.080) 24.8381  26.8826  
11     12.05066  -7.47981 -60.10122 -12.52956 -19.89184 -13.43434     (-3.187,-23.197) (-1.384,-0.083) (-49.434,-4.293) 24.8386  26.8885  
12     11.99109  -7.47524 -60.04262 -12.53931 -19.87383 -13.42187     (-3.085,-23.100) (-1.431,-0.282) (-49.482,-4.390) 24.8391  26.8945  
13     11.93152  -7.47067 -59.98402 -12.54905 -19.85583 -13.40940     (-2.983,-23.003) (-1.478,-0.481) (-49.530,-4.488) 24.8397  26.9005  
14     11.87195  -7.46611 -59.92543 -12.55880 -19.83782 -13.39694     (-2.881,-22.906) (-1.525,-0.679) (-49.578,-4.585) 24.8403  26.9065  
15     11.81238  -7.46154 -59.86683 -12.56855 -19.81982 -13.38447     (-2.779,-22.809) (-1.572,-0.878) (-49.627,-4.683) 24.841  26.9126  
16     11.75281  -7.45697 -59.80824 -12.57830 -19.80181 -13.37200     (-2.677,-22.712) (-1.619,-1.077) (-49.675,-4.780) 24.8417  26.9187  
17     11.69324  -7.45241 -59.74964 -12.58805 -19.78380 -13.35954     (-2.575,-22.615) (-1.666,-1.275) (-49.723,-4.878) 24.8424  26.9248  
18     11.63368  -7.44784 -59.69104 -12.59779 -19.76580 -13.34707     (-2.472,-22.518) (-1.713,-1.474) (-49.771,-4.975) 24.8432  26.931  
19     11.57411  -7.44327 -59.63245 -12.60754 -19.74779 -13.33461     (-2.370,-22.421) (-1.760,-1.673) (-49.819,-5.073) 24.844  26.9372  
20     11.51454  -7.43871 -59.57385 -12.61729 -19.72979 -13.32214     (-2.268,-22.324) (-1.808,-1.871) (-49.867,-5.170) 24.8449  26.9434  
21     11.45497  -7.43414 -59.51525 -12.62704 -19.71178 -13.30967     (-2.166,-22.227) (-1.855,-2.070) (-49.915,-5.268) 24.8458  26.9497  
22     11.39540  -7.42957 -59.45666 -12.63678 -19.69378 -13.29721     (-2.064,-22.130) (-1.902,-2.269) (-49.963,-5.366) 24.8468  26.956  
