PointDistanceFollower   Dec 16 2019   mode =  Single Point 
Fol_2019-12-16.15_26_16.1_0.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist CS6Dist LMDist  distance between 
Compute times (msec)     S6Dist   38   CS6Dist  1   LMDist   102
PointDistanceFollower  Dec 16 2019  mode = Single Point
Fol_2019-12-16.15_26_16.1_0.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist LMDist distance between
0    -178.56099 -87.05798 -137.90671 -147.51820   2.80379  -4.84512     (-135.103,-144.714) (-89.862,-2.804) (-175.757,-2.041)      0  0  0  
1    -178.12202 -87.08630 -138.28903 -147.48988   2.74714  -4.81680     (-135.542,-144.743) (-89.833,-2.747) (-175.375,-2.070)      0.586928  0.586928  0.586928  
2    -177.68305 -87.11462 -138.67136 -147.46156   2.69050  -4.78848     (-135.981,-144.771) (-89.805,-2.691) (-174.993,-2.098)      1.17386  1.17386  1.17386  
3    -177.24408 -87.14294 -139.05369 -147.43324   2.63386  -4.76016     (-136.420,-144.799) (-89.777,-2.634) (-174.610,-2.126)      1.76078  1.76078  1.76078  
4    -176.80511 -87.17126 -139.43602 -147.40492   2.57722  -4.73183     (-136.859,-144.828) (-89.748,-2.577) (-174.228,-2.155)      2.34771  2.34771  2.34771  
5    -176.36614 -87.19958 -139.81835 -147.37659   2.52058  -4.70351     (-137.298,-144.856) (-89.720,-2.521) (-173.846,-2.183)      2.93464  2.93464  2.93464  
6    -175.92717 -87.22790 -140.20068 -147.34827   2.46393  -4.67519     (-137.737,-144.884) (-89.692,-2.464) (-173.463,-2.211)      3.52157  3.52157  3.52157  
7    -175.48820 -87.25622 -140.58300 -147.31995   2.40729  -4.64687     (-138.176,-144.913) (-89.664,-2.407) (-173.081,-2.240)      4.1085  4.1085  4.1085  
8    -175.04923 -87.28454 -140.96533 -147.29163   2.35065  -4.61855     (-138.615,-144.941) (-89.635,-2.351) (-172.699,-2.268)      4.69542  4.69542  4.69542  
9    -174.61026 -87.31286 -141.34766 -147.26331   2.29401  -4.59023     (-139.054,-144.969) (-89.607,-2.294) (-172.316,-2.296)      5.28235  5.28235  5.28235  
10    -174.17129 -87.34119 -141.72999 -147.23499   2.23736  -4.56191     (-139.493,-144.998) (-89.579,-2.237) (-171.934,-2.325)      5.86928  5.86928  5.86928  
11    -173.73232 -87.36951 -142.11232 -147.20667   2.18072  -4.53359     (-139.932,-145.026) (-89.550,-2.181) (-171.552,-2.353)      6.45621  6.45621  6.45621  
12    -173.29335 -87.39783 -142.49465 -147.17835   2.12408  -4.50527     (-140.371,-145.054) (-89.522,-2.124) (-171.169,-2.381)      7.04314  7.04314  7.04314  
13    -172.85438 -87.42615 -142.87697 -147.15003   2.06744  -4.47695     (-140.810,-145.083) (-89.494,-2.067) (-170.787,-2.410)      7.63006  7.63006  7.63006  
14    -172.41541 -87.45447 -143.25930 -147.12171   2.01080  -4.44862     (-141.249,-145.111) (-89.465,-2.011) (-170.405,-2.438)      8.21699  8.21699  8.21699  
15    -171.97643 -87.48279 -143.64163 -147.09338   1.95415  -4.42030     (-141.687,-145.139) (-89.437,-1.954) (-170.022,-2.466)      8.80392  8.80392  8.80392  
16    -171.53746 -87.51111 -144.02396 -147.06506   1.89751  -4.39198     (-142.126,-145.168) (-89.409,-1.898) (-169.640,-2.494)      9.39085  9.39085  9.39085  
17    -171.09849 -87.53943 -144.40629 -147.03674   1.84087  -4.36366     (-142.565,-145.196) (-89.380,-1.841) (-169.258,-2.523)      9.97778  9.97778  9.97778  
18    -170.65952 -87.56775 -144.78862 -147.00842   1.78423  -4.33534     (-143.004,-145.224) (-89.352,-1.784) (-168.875,-2.551)      10.5647  10.5647  10.5647  
19    -170.22055 -87.59608 -145.17094 -146.98010   1.72759  -4.30702     (-143.443,-145.253) (-89.324,-1.728) (-168.493,-2.579)      11.1516  11.1516  11.1516  
20    -169.78158 -87.62440 -145.55327 -146.95178   1.67094  -4.27870     (-143.882,-145.281) (-89.295,-1.671) (-168.111,-2.608)      11.7386  11.7386  11.7386  
21    -169.34261 -87.65272 -145.93560 -146.92346   1.61430  -4.25038     (-144.321,-145.309) (-89.267,-1.614) (-167.728,-2.636)      12.3255  12.3255  12.3255  
22    -168.90364 -87.68104 -146.31793 -146.89514   1.55766  -4.22206     (-144.760,-145.337) (-89.239,-1.558) (-167.346,-2.664)      12.9124  12.9124  12.9124  
23    -168.46467 -87.70936 -146.70026 -146.86682   1.50102  -4.19373     (-145.199,-145.366) (-89.210,-1.501) (-166.964,-2.693)      13.4993  13.4993  13.4993  
24    -168.02570 -87.73768 -147.08259 -146.83849   1.44437  -4.16541     (-145.638,-145.394) (-89.182,-1.444) (-166.581,-2.721)      14.0863  14.0863  14.0863  
25    -167.58673 -87.76600 -147.46491 -146.81017   1.38773  -4.13709     (-146.077,-145.422) (-89.154,-1.388) (-166.199,-2.749)      14.6732  14.6732  14.6732  
26    -167.14776 -87.79432 -147.84724 -146.78185   1.33109  -4.10877     (-146.516,-145.451) (-89.125,-1.331) (-165.817,-2.778)      15.2601  15.2601  15.2601  
27    -166.70879 -87.82264 -148.22957 -146.75353   1.27445  -4.08045     (-146.955,-145.479) (-89.097,-1.274) (-165.434,-2.806)      15.8471  15.8471  15.8471  
28    -166.26982 -87.85097 -148.61190 -146.72521   1.21781  -4.05213     (-147.394,-145.507) (-89.069,-1.218) (-165.052,-2.834)      16.434  16.434  16.434  
29    -165.83085 -87.87929 -148.99423 -146.69689   1.16116  -4.02381     (-147.833,-145.536) (-89.040,-1.161) (-164.670,-2.863)      17.0209  17.0209  17.0209  
30    -165.39188 -87.90761 -149.37655 -146.66857   1.10452  -3.99549     (-148.272,-145.564) (-89.012,-1.105) (-164.287,-2.891)      17.6078  17.6078  17.6078  
31    -164.95291 -87.93593 -149.75888 -146.64025   1.04788  -3.96717     (-148.711,-145.592) (-88.984,-1.048) (-163.905,-2.919)      18.1948  18.1948  18.1948  
32    -164.51394 -87.96425 -150.14121 -146.61193   0.99124  -3.93885     (-149.150,-145.621) (-88.955,-0.991) (-163.523,-2.948)      18.7817  18.7817  18.7817  
33    -164.07497 -87.99257 -150.52354 -146.58360   0.93460  -3.91052     (-149.589,-145.649) (-88.927,-0.935) (-163.140,-2.976)      19.3686  19.3686  19.3686  
34    -163.63600 -88.02089 -150.90587 -146.55528   0.87795  -3.88220     (-150.028,-145.677) (-88.899,-0.878) (-162.758,-3.004)      19.9556  19.9556  19.9556  
35    -163.19703 -88.04921 -151.28820 -146.52696   0.82131  -3.85388     (-150.467,-145.706) (-88.871,-0.821) (-162.376,-3.033)      20.5425  20.5425  20.5425  
36    -162.75806 -88.07753 -151.67052 -146.49864   0.76467  -3.82556     (-150.906,-145.734) (-88.842,-0.765) (-161.993,-3.061)      21.1294  21.1294  21.1294  
37    -162.31909 -88.10585 -152.05285 -146.47032   0.70803  -3.79724     (-151.345,-145.762) (-88.814,-0.708) (-161.611,-3.089)      21.7163  21.7163  21.7163  
38    -161.88012 -88.13418 -152.43518 -146.44200   0.65138  -3.76892     (-151.784,-145.791) (-88.786,-0.651) (-161.229,-3.118)      22.3033  22.3033  22.3033  
39    -161.44115 -88.16250 -152.81751 -146.41368   0.59474  -3.74060     (-152.223,-145.819) (-88.757,-0.595) (-160.846,-3.146)      22.8902  22.8902  22.8902  
40    -161.00217 -88.19082 -153.19984 -146.38536   0.53810  -3.71228     (-152.662,-145.847) (-88.729,-0.538) (-160.464,-3.174)      23.4771  23.4771  23.4771  
41    -160.56320 -88.21914 -153.58217 -146.35704   0.48146  -3.68396     (-153.101,-145.876) (-88.701,-0.481) (-160.082,-3.202)      24.064  24.064  24.064  
42    -160.12423 -88.24746 -153.96449 -146.32872   0.42482  -3.65563     (-153.540,-145.904) (-88.672,-0.425) (-159.699,-3.231)      24.651  24.651  24.651  
43    -159.68526 -88.27578 -154.34682 -146.30039   0.36817  -3.62731     (-153.979,-145.932) (-88.644,-0.368) (-159.317,-3.259)      25.2379  25.2379  25.2379  
44    -159.24629 -88.30410 -154.72915 -146.27207   0.31153  -3.59899     (-154.418,-145.961) (-88.616,-0.312) (-158.935,-3.287)      25.8248  25.8248  25.8248  
45    -158.80732 -88.33242 -155.11148 -146.24375   0.25489  -3.57067     (-154.857,-145.989) (-88.587,-0.255) (-158.552,-3.316)      26.4118  26.4118  26.4118  
46    -158.36835 -88.36074 -155.49381 -146.21543   0.19825  -3.54235     (-155.296,-146.017) (-88.559,-0.198) (-158.170,-3.344)      26.9987  26.9987  26.9987  
47    -157.92938 -88.38907 -155.87614 -146.18711   0.14161  -3.51403     (-155.735,-146.046) (-88.531,-0.142) (-157.788,-3.372)      27.5856  27.5856  27.5856  
48    -157.49041 -88.41739 -156.25846 -146.15879   0.08496  -3.48571     (-156.174,-146.074) (-88.502,-0.085) (-157.405,-3.401)      28.1725  28.1725  28.1725  
49    -157.05144 -88.44571 -156.64079 -146.13047   0.02832  -3.45739     (-156.612,-146.102) (-88.474,-0.028) (-157.023,-3.429)      28.7595  28.7595  28.7595  
50    -156.61247 -88.47403 -157.02312 -146.10215  -0.02832  -3.42907     (-156.612,-146.102) (-88.474,-0.028) (-157.023,-3.429)      28.7595  28.7595  28.7595  
51    -156.17350 -88.50235 -157.40545 -146.07383  -0.08496  -3.40074     (-156.174,-146.074) (-88.502,-0.085) (-157.405,-3.401)      28.1725  28.1725  28.1725  
52    -155.73453 -88.53067 -157.78778 -146.04550  -0.14161  -3.37242     (-155.735,-146.046) (-88.531,-0.142) (-157.788,-3.372)      27.5856  27.5856  27.5856  
53    -155.29556 -88.55899 -158.17010 -146.01718  -0.19825  -3.34410     (-155.296,-146.017) (-88.559,-0.198) (-158.170,-3.344)      26.9987  26.9987  26.9987  
54    -154.85659 -88.58731 -158.55243 -145.98886  -0.25489  -3.31578     (-154.857,-145.989) (-88.587,-0.255) (-158.552,-3.316)      26.4118  26.4118  26.4118  
55    -154.41762 -88.61563 -158.93476 -145.96054  -0.31153  -3.28746     (-154.418,-145.961) (-88.616,-0.312) (-158.935,-3.287)      25.8248  25.8248  25.8248  
56    -153.97865 -88.64395 -159.31709 -145.93222  -0.36817  -3.25914     (-153.979,-145.932) (-88.644,-0.368) (-159.317,-3.259)      25.2379  25.2379  25.2379  
57    -153.53968 -88.67228 -159.69942 -145.90390  -0.42482  -3.23082     (-153.540,-145.904) (-88.672,-0.425) (-159.699,-3.231)      24.651  24.651  24.651  
58    -153.10071 -88.70060 -160.08175 -145.87558  -0.48146  -3.20250     (-153.101,-145.876) (-88.701,-0.481) (-160.082,-3.202)      24.064  24.064  24.064  
59    -152.66174 -88.72892 -160.46407 -145.84726  -0.53810  -3.17418     (-152.662,-145.847) (-88.729,-0.538) (-160.464,-3.174)      23.4771  23.4771  23.4771  
60    -152.22277 -88.75724 -160.84640 -145.81894  -0.59474  -3.14586     (-152.223,-145.819) (-88.757,-0.595) (-160.846,-3.146)      22.8902  22.8902  22.8902  
61    -151.78380 -88.78556 -161.22873 -145.79061  -0.65138  -3.11753     (-151.784,-145.791) (-88.786,-0.651) (-161.229,-3.118)      22.3033  22.3033  22.3033  
62    -151.34483 -88.81388 -161.61106 -145.76229  -0.70803  -3.08921     (-151.345,-145.762) (-88.814,-0.708) (-161.611,-3.089)      21.7163  21.7163  21.7163  
63    -150.90586 -88.84220 -161.99339 -145.73397  -0.76467  -3.06089     (-150.906,-145.734) (-88.842,-0.765) (-161.993,-3.061)      21.1294  21.1294  21.1294  
