Fol_2018-05-05.09_51_57.1_19.txt     Output is probe cell, reduced cell, NCDist distance between
43     52.47365 -583.32358 -255.21913 -571.99167 -91.98092 -17.82848     (-496.205,-589.820) (-17.828,-168.100) (-74.152,-34.645) 481.386
44     51.20887 -589.77783 -252.24209 -563.74944 -93.69318 -17.64309     (-505.003,-581.393) (-17.643,-167.467) (-76.050,-33.566) 493.549
45     49.94410 -596.23207 -249.26506 -555.50720 -95.40544 -17.45770     (-513.802,-572.965) (-17.458,-166.835) (-77.948,-32.486) 505.724
46     48.67932 -602.68632 -246.28802 -547.26497 -97.11770 -17.27230     (-522.600,-564.537) (-17.272,-166.202) (-79.845,-31.407) 517.909
47     47.41454 -609.14057 -243.31099 -539.02274 -98.82995 -17.08691     (-531.398,-556.110) (-17.087,-165.569) (-81.743,-30.328) 530.104
48     46.14977 -615.59482 -240.33396 -530.78051 -100.54221 -16.90152     (-540.197,-547.682) (-16.902,-164.936) (-83.641,-29.248) 542.308
49     44.88499 -622.04907 -237.35692 -522.53827 -102.25447 -16.71613     (-548.995,-539.254) (-16.716,-164.303) (-85.538,-28.169) 532.398
50     43.62021 -628.50332 -234.37989 -514.29604 -103.96673 -16.53074     (-557.794,-530.827) (-16.531,-163.670) (-87.436,-27.089) 520.183
51     42.35544 -634.95757 -231.40285 -506.05381 -105.67899 -16.34534     (-566.592,-522.399) (-16.345,-163.037) (-89.334,-26.010) 507.977
52     41.09066 -641.41181 -228.42582 -497.81158 -107.39124 -16.15995     (-575.390,-513.972) (-16.160,-162.404) (-91.231,-24.931) 495.781
53     39.82588 -647.86606 -225.44878 -489.56934 -109.10350 -15.97456     (-584.189,-505.544) (-15.975,-161.772) (-93.129,-23.851) 483.594
54     38.56111 -654.32031 -222.47175 -481.32711 -110.81576 -15.78917     (-592.987,-497.116) (-15.789,-161.139) (-95.027,-22.772) 471.419
55     37.29633 -660.77456 -219.49472 -473.08488 -112.52802 -15.60377     (-601.786,-488.689) (-15.604,-160.506) (-96.924,-21.693) 459.255
56     36.03155 -667.22881 -216.51768 -464.84265 -114.24028 -15.41838     (-610.584,-480.261) (-15.418,-159.873) (-98.822,-20.613) 447.104
57     34.76678 -673.68306 -213.54065 -456.60041 -115.95253 -15.23299     (-619.382,-471.833) (-15.233,-159.240) (-100.720,-19.534) 434.967
58     33.50200 -680.13731 -210.56361 -448.35818 -117.66479 -15.04760     (-628.181,-463.406) (-15.048,-158.607) (-102.617,-18.454) 422.844
59     32.23723 -686.59155 -207.58658 -440.11595 -119.37705 -14.86221     (-636.979,-454.978) (-14.862,-157.974) (-104.515,-17.375) 410.738
60     30.97245 -693.04580 -204.60954 -431.87372 -121.08931 -14.67681     (-645.778,-446.551) (-14.677,-157.341) (-106.412,-16.296) 398.65
61     29.70767 -699.50005 -201.63251 -423.63148 -122.80157 -14.49142     (-654.576,-438.123) (-14.491,-156.709) (-108.310,-15.216) 386.581
62     28.44290 -705.95430 -198.65547 -415.38925 -124.51382 -14.30603     (-663.375,-429.695) (-14.306,-156.076) (-110.208,-14.137) 374.534
63     27.17812 -712.40855 -195.67844 -407.14702 -126.22608 -14.12064     (-672.173,-421.268) (-14.121,-155.443) (-112.105,-13.057) 362.509
64     25.91334 -718.86280 -192.70141 -398.90479 -127.93834 -13.93524     (-680.971,-412.840) (-13.935,-154.810) (-114.003,-11.978) 350.511
65     24.64857 -725.31705 -189.72437 -390.66255 -129.65060 -13.74985     (-689.770,-404.412) (-13.750,-154.177) (-115.901,-10.899) 338.541
66     23.38379 -731.77129 -186.74734 -382.42032 -131.36285 -13.56446     (-698.568,-395.985) (-13.564,-153.544) (-117.798,-9.819) 326.603
67     22.11901 -738.22554 -183.77030 -374.17809 -133.07511 -13.37907     (-707.367,-387.557) (-13.379,-152.911) (-119.696,-8.740) 314.701
68     20.85424 -744.67979 -180.79327 -365.93586 -134.78737 -13.19368     (-716.165,-379.130) (-13.194,-152.278) (-121.594,-7.661) 302.838
69     19.58946 -751.13404 -177.81623 -357.69362 -136.49963 -13.00828     (-724.963,-370.702) (-13.008,-151.646) (-123.491,-6.581) 291.019
70     18.32468 -757.58829 -174.83920 -349.45139 -138.21189 -12.82289     (-733.762,-362.274) (-12.823,-151.013) (-125.389,-5.502) 279.25
71     17.05991 -764.04254 -171.86217 -341.20916 -139.92414 -12.63750     (-742.560,-353.847) (-12.637,-150.380) (-127.287,-4.422) 267.538
72     15.79513 -770.49679 -168.88513 -332.96693 -141.63640 -12.45211     (-751.359,-345.419) (-12.452,-149.747) (-129.184,-3.343) 255.89
73     14.53036 -776.95103 -165.90810 -324.72469 -143.34866 -12.26671     (-760.157,-336.991) (-12.267,-149.114) (-131.082,-2.264) 244.316
74     13.26558 -783.40528 -162.93106 -316.48246 -145.06092 -12.08132     (-768.955,-328.564) (-12.081,-148.481) (-132.980,-1.184) 232.826
75     12.00080 -789.85953 -159.95403 -308.24023 -146.77318 -11.89593     (-777.754,-320.136) (-11.896,-147.848) (-134.877,-0.105) 221.434
76     10.73603 -796.31378 -156.97699 -299.99800 -148.48543 -11.71054     (-10.736,-310.734) (-785.578,-146.241) (-137.749,-0.975) 210.41
77      9.47125 -802.76803 -153.99996 -291.75576 -150.19769 -11.52515     (-9.471,-301.227) (-793.297,-144.529) (-140.726,-2.054) 199.627
78      8.20647 -809.22228 -151.02292 -283.51353 -151.90995 -11.33975     (-8.206,-291.720) (-801.016,-142.816) (-143.703,-3.133) 189.044
79      6.94170 -815.67653 -148.04589 -275.27130 -153.62221 -11.15436     (-6.942,-282.213) (-808.735,-141.104) (-146.681,-4.213) 178.004
80      5.67692 -822.13077 -145.06886 -267.02907 -155.33447 -10.96897     (-5.677,-272.706) (-816.454,-139.392) (-149.658,-5.292) 167.221
81      4.41214 -828.58502 -142.09182 -258.78683 -157.04672 -10.78358     (-4.412,-263.199) (-824.173,-137.680) (-152.635,-6.371) 156.745
82      3.14737 -835.03927 -139.11479 -250.54460 -158.75898 -10.59818     (-3.147,-253.692) (-831.892,-135.967) (-155.612,-7.451) 146.643
83      1.88259 -841.49352 -136.13775 -242.30237 -160.47124 -10.41279     (-1.883,-244.185) (-839.611,-134.255) (-158.589,-8.530) 136.998
84      0.61781 -847.94777 -133.16072 -234.06014 -162.18350 -10.22740     (-0.618,-234.678) (-847.330,-132.543) (-161.566,-9.610) 127.913
85     -0.64696 -854.40202 -130.18368 -225.81790 -163.89576 -10.04201     (-0.647,-225.818) (-854.402,-163.896) (-130.184,-10.042) 121.739
86     -1.91174 -860.85627 -127.20665 -217.57567 -165.60801  -9.85662     (-1.912,-217.576) (-860.856,-165.608) (-127.207,-9.857) 114.172
87     -3.17651 -867.31051 -124.22962 -209.33344 -167.32027  -9.67122     (-3.177,-209.333) (-867.311,-167.320) (-124.230,-9.671) 107.219
88     -4.44129 -873.76476 -121.25258 -201.09121 -169.03253  -9.48583     (-4.441,-201.091) (-873.765,-169.033) (-121.253,-9.486) 101.008
89     -5.70607 -880.21901 -118.27555 -192.84897 -170.74479  -9.30044     (-5.706,-192.849) (-880.219,-170.745) (-118.276,-9.300) 95.6845
90     -6.97084 -886.67326 -115.29851 -184.60674 -172.45705  -9.11505     (-6.971,-184.607) (-886.673,-172.457) (-115.299,-9.115) 91.4023
91     -8.23562 -893.12751 -112.32148 -176.36451 -174.16930  -8.92965     (-8.236,-176.365) (-893.128,-174.169) (-112.321,-8.930) 88.3135
92     -9.50040 -899.58176 -109.34444 -168.12228 -175.88156  -8.74426     (-9.500,-168.122) (-899.582,-175.882) (-109.344,-8.744) 77.6402
93    -10.76517 -906.03601 -106.36741 -159.88004 -177.59382  -8.55887     (-10.765,-159.880) (-906.036,-177.594) (-106.367,-8.559) 66.5487
94    -12.02995 -912.49025 -103.39038 -151.63781 -179.30608  -8.37348     (-12.030,-151.638) (-912.490,-179.306) (-103.390,-8.373) 55.4573
95    -13.29473 -918.94450 -100.41334 -143.39558 -181.01833  -8.18809     (-13.295,-143.396) (-918.945,-181.018) (-100.413,-8.188) 44.3658
96    -14.55950 -925.39875 -97.43631 -135.15335 -182.73059  -8.00269     (-14.560,-135.153) (-925.399,-182.731) (-97.436,-8.003) 33.2744
97    -15.82428 -931.85300 -94.45927 -126.91111 -184.44285  -7.81730     (-15.824,-126.911) (-931.853,-184.443) (-94.459,-7.817) 22.1829
98    -17.08906 -938.30725 -91.48224 -118.66888 -186.15511  -7.63191     (-17.089,-118.669) (-938.307,-186.155) (-91.482,-7.632) 11.0915
99    -18.35383 -944.76150 -88.50520 -110.42665 -187.86737  -7.44652     (-18.354,-110.427) (-944.761,-187.867) (-88.505,-7.447) 0
