Fol_2018-05-14.17_25_20.1_92.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      1.37532 -49.26893 -40.17537  -1.26952  -5.98701  -0.55055     (-47.069,-1.820) (-0.551,-37.975) (-5.436,-0.825) 0  0  
1      0.88598 -48.77683 -39.82447  -1.27508  -6.31012  -0.55332     (-47.558,-1.828) (-0.553,-38.606) (-5.757,-0.333) 0.990907  0.990907  
2      0.39665 -48.28472 -39.47357  -1.28064  -6.63323  -0.55609     (-0.397,-1.677) (-47.888,-39.077) (-6.237,-0.159) 1.88088  49.0974  
3     -0.09269 -47.79262 -39.12267  -1.28620  -6.95635  -0.55886     (-0.093,-1.286) (-47.793,-6.956) (-39.123,-0.559) 2.49042  6.78102  
4     -0.58202 -47.30051 -38.77177  -1.29176  -7.27946  -0.56163     (-0.582,-1.292) (-47.301,-7.279) (-38.772,-0.562) 2.37902  6.90873     glitch
5     -1.07136 -46.80841 -38.42088  -1.29732  -7.60258  -0.56440     (-1.071,-1.297) (-46.808,-7.603) (-38.421,-0.564) 2.5565  7.13422  
6     -1.56069 -46.31630 -38.06998  -1.30289  -7.92569  -0.56717     (-1.561,-1.303) (-46.316,-7.926) (-38.070,-0.567) 2.97153  7.44863  
7     -2.05003 -45.82420 -37.71908  -1.30845  -8.24880  -0.56994     (-2.050,-1.308) (-45.824,-8.249) (-37.719,-0.570) 3.54156  7.84127  
8     -2.53936 -45.33209 -37.36818  -1.31401  -8.57192  -0.57271     (-2.539,-1.314) (-45.332,-8.572) (-37.368,-0.573) 4.20401  8.30103  
9     -3.02870 -44.83999 -37.01728  -1.31957  -8.89503  -0.57548     (-3.029,-1.320) (-44.840,-8.895) (-37.017,-0.575) 4.9217  8.81744  
10     -3.51803 -44.34788 -36.66638  -1.32513  -9.21815  -0.57825     (-3.518,-1.325) (-44.348,-9.218) (-36.666,-0.578) 5.6737  9.38114  
11     -4.00737 -43.85578 -36.31549  -1.33069  -9.54126  -0.58102     (-4.007,-1.331) (-43.856,-9.541) (-36.315,-0.581) 6.44803  9.98412  
12     -4.49670 -43.36367 -35.96459  -1.33625  -9.86437  -0.58379     (-4.497,-1.336) (-43.364,-9.864) (-35.965,-0.584) 7.23751  10.6197  
13     -4.98604 -42.87157 -35.61369  -1.34181 -10.18749  -0.58656     (-4.986,-1.342) (-42.872,-10.187) (-35.614,-0.587) 8.03769  11.2823  
14     -5.47537 -42.37946 -35.26279  -1.34737 -10.51060  -0.58933     (-5.475,-1.347) (-42.379,-10.511) (-35.263,-0.589) 8.84566  11.9676  
15     -5.96471 -41.88736 -34.91189  -1.35294 -10.83371  -0.59210     (-5.965,-1.353) (-41.887,-10.834) (-34.912,-0.592) 9.65947  12.6718  
16     -6.45404 -41.39525 -34.56100  -1.35850 -11.15683  -0.59487     (-6.454,-1.358) (-41.395,-11.157) (-34.561,-0.595) 10.4778  13.3919  
17     -6.94338 -40.90315 -34.21010  -1.36406 -11.47994  -0.59764     (-6.943,-1.364) (-40.903,-11.480) (-34.210,-0.598) 11.2996  14.1255  
18     -7.43271 -40.41104 -33.85920  -1.36962 -11.80306  -0.60041     (-7.433,-1.370) (-40.411,-11.803) (-33.859,-0.600) 12.1241  14.8706  
