Fol_2018-05-14.17_24_29.1_60.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      5.26302 -44.13468 -44.74850   3.00778  -1.62585  -5.89425     (-2.886,-33.853) (-1.382,-37.230) (-2.255,-0.244) 0  0  
1      5.18070 -43.70284 -44.31928   2.63545  -1.98549  -5.83718     (-3.202,-34.677) (-0.650,-36.593) (-2.545,-1.336) 1.73094  1.73094  
2      5.09838 -43.27099 -43.89005   2.26313  -2.34513  -5.78011     (-2.345,-35.419) (-0.082,-36.038) (-2.753,-3.435) 3.31396  4.03596  
3      5.01606 -42.83915 -43.46083   1.89080  -2.70477  -5.72303     (-2.705,-35.512) (-0.814,-36.133) (-2.311,-3.018) 3.46578  3.46578  
4      4.93375 -42.40730 -43.03160   1.51847  -3.06441  -5.66596     (-3.064,-35.604) (-1.546,-36.229) (-1.869,-2.602) 3.13649  3.13649     glitch
5      4.85143 -41.97545 -42.60238   1.14615  -3.42405  -5.60888     (-3.424,-35.697) (-2.278,-36.324) (-1.427,-2.185) 3.12521  3.12521  
6      4.76911 -41.54361 -42.17315   0.77382  -3.78369  -5.55181     (-3.784,-35.789) (-3.010,-36.419) (-0.985,-1.768) 3.43506  3.43506  
7      4.68679 -41.11176 -41.74393   0.40149  -4.14333  -5.49474     (-4.143,-35.882) (-3.742,-36.514) (-0.543,-1.351) 3.99195  3.99195     glitch
8      4.60447 -40.67992 -41.31470   0.02917  -4.50297  -5.43766     (-4.503,-35.974) (-4.474,-36.609) (-0.101,-0.935) 4.70904  4.70904  
9      4.52215 -40.24807 -40.88548  -0.34316  -4.86261  -5.38059     (-4.522,-4.865) (-35.726,-36.363) (-0.340,-0.858) 5.11719  45.0249  
10      4.43984 -39.81622 -40.45625  -0.71549  -5.22225  -5.32351     (-4.440,-5.155) (-35.376,-36.016) (-0.782,-0.884) 5.3326  44.5603  
11      4.35752 -39.38438 -40.02703  -1.08781  -5.58190  -5.26644     (-4.358,-5.445) (-35.027,-35.670) (-1.224,-0.909) 5.49454  44.1028  
12      4.27520 -38.95253 -39.59780  -1.46014  -5.94154  -5.20937     (-4.275,-5.735) (-34.677,-35.323) (-1.666,-0.934) 5.74473  43.6526  
13      4.19288 -38.52069 -39.16858  -1.83247  -6.30118  -5.15229     (-4.193,-6.025) (-34.328,-34.976) (-2.108,-0.959) 6.07229  43.21  
14      4.11056 -38.08884 -38.73935  -2.20479  -6.66082  -5.09522     (-4.111,-6.315) (-33.978,-34.629) (-2.550,-0.985) 6.46546  42.7752  
15      4.02825 -37.65699 -38.31013  -2.57712  -7.02046  -5.03814     (-4.028,-6.605) (-33.629,-34.282) (-2.992,-1.010) 6.91305  42.3485  
16      3.94593 -37.22515 -37.88090  -2.94945  -7.38010  -4.98107     (-3.946,-6.895) (-33.279,-33.935) (-3.434,-1.035) 7.40521  41.93  
17      3.86361 -36.79330 -37.45168  -3.32177  -7.73974  -4.92400     (-3.864,-7.185) (-32.930,-33.588) (-3.876,-1.060) 7.93365  41.52  
18      3.78129 -36.36146 -37.02245  -3.69410  -8.09938  -4.86692     (-3.781,-7.475) (-32.580,-33.241) (-4.318,-1.086) 8.49159  41.1189  
19      3.69897 -35.92961 -36.59323  -4.06643  -8.45902  -4.80985     (-3.699,-7.765) (-32.231,-32.894) (-4.760,-1.111) 9.0736  40.7268  
20      3.61666 -35.49776 -36.16400  -4.43876  -8.81866  -4.75277     (-3.617,-8.055) (-31.881,-32.547) (-5.202,-1.136) 9.67533  40.344  
21      3.53434 -35.06592 -35.73478  -4.81108  -9.17830  -4.69570     (-3.534,-8.345) (-31.532,-32.200) (-5.644,-1.161) 10.2933  39.9707  
22      3.45202 -34.63407 -35.30555  -5.18341  -9.53794  -4.63863     (-3.452,-8.635) (-31.182,-31.854) (-6.086,-1.187) 10.9248  39.6074  
23      3.36970 -34.20223 -34.87633  -5.55574  -9.89758  -4.58155     (-3.370,-8.925) (-30.833,-31.507) (-6.528,-1.212) 11.5676  39.2541  
24      3.28738 -33.77038 -34.44710  -5.92806 -10.25722  -4.52448     (-3.287,-9.215) (-30.483,-31.160) (-6.970,-1.237) 12.2199  38.9113  
25      3.20507 -33.33853 -34.01788  -6.30039 -10.61686  -4.46740     (-3.205,-9.505) (-30.133,-30.813) (-7.412,-1.262) 12.8803  38.5791  
26      3.12275 -32.90669 -33.58865  -6.67272 -10.97650  -4.41033     (-3.123,-9.795) (-29.784,-30.466) (-7.854,-1.288) 13.5475  38.2579  
27      3.04043 -32.47484 -33.15943  -7.04504 -11.33614  -4.35325     (-3.040,-10.085) (-29.434,-30.119) (-8.296,-1.313) 14.2207  37.9479  
