Fol_2018-05-14.17_23_48.1_35.txt     Output is S6 probe cell, C3 reduced cell, S6Dist CS6Dist distance between
0      6.82111 -44.99156 -45.62655   2.45993   1.54290 -10.25882     (-1.543,-21.801) (-0.710,-8.364) (-27.356,-4.003) 0  6.7435e-07  
1      6.73663 -44.54427 -45.44199   2.21487   1.44283 -10.19562     (-1.443,-22.313) (-1.437,-8.179) (-27.640,-3.658) 1.01739  1.01739  
2      6.65214 -44.09699 -45.25744   1.96981   1.34276 -10.13243     (-1.343,-22.825) (-2.165,-7.995) (-27.925,-3.313) 2.03477  2.03477  
3      6.56766 -43.64970 -45.07288   1.72475   1.24269 -10.06924     (-1.243,-23.337) (-2.892,-7.810) (-28.210,-2.967) 3.05216  3.05216  
4      6.48317 -43.20241 -44.88833   1.47970   1.14262 -10.00605     (-1.143,-23.849) (-3.619,-7.626) (-28.494,-2.622) 4.06954  4.06954  
5      6.39869 -42.75513 -44.70377   1.23464   1.04255  -9.94286     (-1.043,-24.361) (-4.346,-7.441) (-28.779,-2.277) 4.32297  5.08693  
6      6.31420 -42.30784 -44.51922   0.98958   0.94248  -9.87967     (-0.942,-24.873) (-5.073,-7.257) (-29.063,-1.932) 4.73237  6.10431     glitch
7      6.22972 -41.86056 -44.33466   0.74452   0.84241  -9.81647     (-0.842,-25.385) (-5.800,-7.072) (-29.348,-1.587) 5.3078  7.1217  
8      6.14523 -41.41327 -44.15011   0.49947   0.74234  -9.75328     (-0.742,-25.897) (-6.527,-6.888) (-29.633,-1.242) 6.0017  8.13909  
9      6.06075 -40.96599 -43.96556   0.25441   0.64227  -9.69009     (-0.642,-26.409) (-7.254,-6.703) (-29.917,-0.897) 6.77776  9.15647  
10      5.97626 -40.51870 -43.78100   0.00935   0.54220  -9.62690     (-0.542,-26.921) (-7.982,-6.518) (-30.202,-0.552) 7.61091  10.1739  
11      5.89178 -40.07141 -43.59645  -0.23571   0.44213  -9.56371     (-0.442,-27.433) (-8.709,-6.334) (-30.487,-0.206) 8.48434  11.1912  
12      5.80729 -39.62413 -43.41189  -0.48077   0.34206  -9.50051     (-9.297,-27.806) (-0.203,-6.011) (-30.910,-0.139) 9.22345  10.9076  
13      5.72281 -39.17684 -43.22734  -0.72582   0.24199  -9.43732     (-0.242,-27.731) (-0.242,-5.723) (-31.298,-9.437) 9.44097  9.44097     glitch
14      5.63832 -38.72956 -43.04278  -0.97088   0.14192  -9.37413     (-0.142,-27.453) (-0.687,-5.638) (-31.482,-9.374) 9.33913  9.33913  
15      5.55384 -38.28227 -42.85823  -1.21594   0.04185  -9.31094     (-0.042,-27.175) (-1.132,-5.554) (-31.667,-9.311) 9.27193  9.27193  
16      5.46935 -37.83499 -42.67367  -1.46100  -0.05822  -9.24775     (-0.058,-26.954) (-1.519,-31.793) (-5.411,-9.190) 9.22453  11.6294     glitch
17      5.38487 -37.38770 -42.48912  -1.70605  -0.15829  -9.18455     (-0.158,-26.776) (-1.864,-31.878) (-5.227,-9.026) 9.19285  11.4321  
18      5.30038 -36.94041 -42.30456  -1.95111  -0.25836  -9.12136     (-0.258,-26.598) (-2.209,-31.962) (-5.042,-8.863) 9.18599  11.2518  
19      5.21590 -36.49313 -42.12001  -2.19617  -0.35843  -9.05817     (-0.358,-26.420) (-2.555,-32.047) (-4.857,-8.700) 9.20402  11.0891  
20      5.13141 -36.04584 -41.93545  -2.44123  -0.45850  -8.99498     (-0.458,-26.242) (-2.900,-32.131) (-4.673,-8.536) 9.24678  10.9449  
21      5.04693 -35.59856 -41.75090  -2.68629  -0.55857  -8.93179     (-0.559,-26.063) (-3.245,-32.216) (-4.488,-8.373) 9.31394  10.82  
22      4.96244 -35.15127 -41.56634  -2.93134  -0.65864  -8.86860     (-0.659,-25.885) (-3.590,-32.300) (-4.304,-8.210) 9.40497  10.715  
23      4.87796 -34.70399 -41.38179  -3.17640  -0.75871  -8.80540     (-0.759,-25.707) (-3.935,-32.385) (-4.119,-8.047) 9.51919  10.6305  
24      4.79347 -34.25670 -41.19723  -3.42146  -0.85878  -8.74221     (-0.859,-25.529) (-4.280,-32.469) (-3.935,-7.883) 9.65577  10.567  
25      4.70899 -33.80941 -41.01268  -3.66652  -0.95885  -8.67902     (-0.959,-25.350) (-4.625,-32.554) (-3.750,-7.720) 9.81379  10.5248  
26      4.62450 -33.36213 -40.82813  -3.91157  -1.05892  -8.61583     (-1.059,-25.172) (-4.970,-32.638) (-3.566,-7.557) 9.99222  10.5043  
27      4.54002 -32.91484 -40.64357  -4.15663  -1.15899  -8.55264     (-1.159,-24.994) (-5.316,-32.723) (-3.381,-7.394) 10.19  10.5056  
28      4.45553 -32.46756 -40.45902  -4.40169  -1.25906  -8.48944     (-1.259,-24.816) (-5.661,-32.807) (-3.196,-7.230) 10.406  10.5286  
29      4.37105 -32.02027 -40.27446  -4.64675  -1.35913  -8.42625     (-1.359,-24.637) (-6.006,-32.891) (-3.012,-7.067) 10.5732  10.5732  
30      4.28656 -31.57299 -40.08991  -4.89180  -1.45920  -8.36306     (-1.459,-24.459) (-6.351,-32.976) (-2.827,-6.904) 10.6391  10.6391  
31      4.20208 -31.12570 -39.90535  -5.13686  -1.55927  -8.29987     (-1.559,-24.281) (-6.696,-33.060) (-2.643,-6.741) 10.726  10.726  
32      4.11759 -30.67841 -39.72080  -5.38192  -1.65934  -8.23668     (-1.659,-24.103) (-7.041,-33.145) (-2.458,-6.577) 10.8333  10.8333  
33      4.03311 -30.23113 -39.53624  -5.62698  -1.75941  -8.17349     (-1.759,-23.924) (-7.386,-33.229) (-2.274,-6.414) 10.9604  10.9604  
34      3.94862 -29.78384 -39.35169  -5.87204  -1.85947  -8.11029     (-1.859,-23.746) (-7.732,-33.314) (-2.089,-6.251) 11.1068  11.1068  
35      3.86414 -29.33656 -39.16713  -6.11709  -1.95954  -8.04710     (-1.960,-23.568) (-8.077,-33.398) (-1.905,-6.088) 11.2715  11.2715  
36      3.77965 -28.88927 -38.98258  -6.36215  -2.05961  -7.98391     (-2.060,-23.390) (-8.422,-33.483) (-1.720,-5.924) 11.4538  11.4538  
37      3.69517 -28.44199 -38.79802  -6.60721  -2.15968  -7.92072     (-2.160,-23.211) (-8.767,-33.567) (-1.535,-5.761) 11.6529  11.6529  
38      3.61068 -27.99470 -38.61347  -6.85227  -2.25975  -7.85753     (-2.260,-23.033) (-9.112,-33.652) (-1.351,-5.598) 11.868  11.868  
39      3.52620 -27.54741 -38.42891  -7.09732  -2.35982  -7.79433     (-2.360,-22.855) (-9.457,-33.736) (-1.166,-5.435) 12.0982  12.0982  
40      3.44171 -27.10013 -38.24436  -7.34238  -2.45989  -7.73114     (-2.460,-22.677) (-9.802,-33.821) (-0.982,-5.271) 12.3426  12.3426  
41      3.35723 -26.65284 -38.05980  -7.58744  -2.55996  -7.66795     (-2.560,-22.498) (-10.147,-33.905) (-0.797,-5.108) 12.6004  12.6004  
42      3.27274 -26.20556 -37.87525  -7.83250  -2.66003  -7.60476     (-2.660,-22.320) (-10.493,-33.990) (-0.613,-4.945) 12.8709  12.8709  
43      3.18826 -25.75827 -37.69070  -8.07756  -2.76010  -7.54157     (-2.760,-22.142) (-10.838,-34.074) (-0.428,-4.781) 13.1532  13.1532  
44      3.10377 -25.31099 -37.50614  -8.32261  -2.86017  -7.47838     (-2.860,-21.964) (-11.183,-34.159) (-0.244,-4.618) 13.4465  13.4465  
45      3.01929 -24.86370 -37.32159  -8.56767  -2.96024  -7.41518     (-2.960,-21.785) (-11.528,-34.243) (-0.059,-4.455) 13.7503  13.7503  
46      2.93481 -24.41641 -37.13703  -8.81273  -3.06031  -7.35199     (-2.935,-11.748) (-21.482,-34.202) (-0.126,-4.417) 13.9538  23.1733     glitch
47      2.85032 -23.96913 -36.95248  -9.05779  -3.16038  -7.28880     (-2.850,-11.908) (-21.119,-34.102) (-0.310,-4.438) 14.1182  22.7335  
48      2.76584 -23.52184 -36.76792  -9.30284  -3.26045  -7.22561     (-2.766,-12.069) (-20.756,-34.002) (-0.495,-4.460) 14.2953  22.2944  
49      2.68135 -23.07456 -36.58337  -9.54790  -3.36052  -7.16242     (-2.681,-12.229) (-20.393,-33.902) (-0.679,-4.481) 14.4846  21.856  
50      2.59687 -22.62727 -36.39881  -9.79296  -3.46059  -7.09922     (-2.597,-12.390) (-20.030,-33.802) (-0.864,-4.502) 14.6858  21.4184  
51      2.51238 -22.17999 -36.21426 -10.03802  -3.56066  -7.03603     (-2.512,-12.550) (-19.668,-33.702) (-1.048,-4.524) 14.8983  20.9817  
