Fol_2018-05-05.09_54_47.1_24.txt     Output is probe cell, reduced cell, NCDist distance between
53    -38.87845 -102.68083 -62.38099 -143.77735 -156.27710 -285.60132     (-38.878,-143.777) (-102.681,-156.277) (-62.381,-285.601) 102.588
54    -39.20200 -103.72756 -64.98237 -141.20554 -153.35218 -285.82082     (-39.202,-141.206) (-103.728,-153.352) (-64.982,-285.821) 104.765
55    -39.52554 -104.77428 -67.58375 -138.63372 -150.42726 -286.04032     (-39.526,-138.634) (-104.774,-150.427) (-67.584,-286.040) 107.115
56    -39.84908 -105.82100 -70.18513 -136.06190 -147.50234 -286.25983     (-39.849,-136.062) (-105.821,-147.502) (-70.185,-286.260) 109.626
57    -40.17262 -106.86773 -72.78651 -133.49009 -144.57742 -286.47933     (-40.173,-133.490) (-106.868,-144.577) (-72.787,-286.479) 112.287
58    -40.49617 -107.91445 -75.38789 -130.91827 -141.65249 -286.69883     (-40.496,-130.918) (-107.914,-141.652) (-75.388,-286.699) 115.088
59    -40.81971 -108.96117 -77.98926 -128.34645 -138.72757 -286.91833     (-40.820,-128.346) (-108.961,-138.728) (-77.989,-286.918) 118.02
60    -41.14325 -110.00790 -80.59064 -125.77464 -135.80265 -287.13783     (-41.143,-125.775) (-110.008,-135.803) (-80.591,-287.138) 121.072
61    -41.46679 -111.05462 -83.19202 -123.20282 -132.87773 -287.35734     (-41.467,-123.203) (-111.055,-132.878) (-83.192,-287.357) 124.235
62    -41.79034 -112.10134 -85.79340 -120.63101 -129.95281 -287.57684     (-41.790,-120.631) (-112.101,-129.953) (-85.793,-287.577) 127.502
63    -42.11388 -113.14807 -88.39478 -118.05919 -127.02788 -287.79634     (-42.114,-118.059) (-113.148,-127.028) (-88.395,-287.796) 130.865
64    -42.43742 -114.19479 -90.99616 -115.48737 -124.10296 -288.01584     (-42.437,-115.487) (-114.195,-124.103) (-90.996,-288.016) 134.316
65    -42.76096 -115.24151 -93.59754 -112.91556 -121.17804 -288.23535     (-42.761,-112.916) (-115.242,-121.178) (-93.598,-288.235) 137.849
66    -43.08451 -116.28824 -96.19892 -110.34374 -118.25312 -288.45485     (-43.085,-110.344) (-116.288,-118.253) (-96.199,-288.455) 141.457
67    -43.40805 -117.33496 -98.80030 -107.77192 -115.32820 -288.67435     (-43.408,-107.772) (-117.335,-115.328) (-98.800,-288.674) 141.65
68    -43.73159 -118.38168 -101.40168 -105.20011 -112.40328 -288.89385     (-43.732,-105.200) (-118.382,-112.403) (-101.402,-288.894) 140.67
69    -44.05513 -119.42841 -104.00306 -102.62829 -109.47835 -289.11335     (-44.055,-102.628) (-119.428,-109.478) (-104.003,-289.113) 139.849
70    -44.37868 -120.47513 -106.60444 -100.05647 -106.55343 -289.33286     (-44.379,-100.056) (-120.475,-106.553) (-106.604,-289.333) 139.189
71    -44.70222 -121.52185 -109.20582 -97.48466 -103.62851 -289.55236     (-44.702,-97.485) (-121.522,-103.629) (-109.206,-289.552) 134.822
72    -45.02576 -122.56858 -111.80719 -94.91284 -100.70359 -289.77186     (-45.026,-94.913) (-122.569,-100.704) (-111.807,-289.772) 130.007
73    -45.34930 -123.61530 -114.40857 -92.34103 -97.77867 -289.99136     (-45.349,-92.341) (-123.615,-97.779) (-114.409,-289.991) 125.192
74    -45.67285 -124.66202 -117.00995 -89.76921 -94.85375 -290.21086     (-45.673,-89.769) (-124.662,-94.854) (-117.010,-290.211) 120.377
75    -45.99639 -125.70875 -119.61133 -87.19739 -91.92882 -290.43037     (-45.996,-87.197) (-125.709,-91.929) (-119.611,-290.430) 115.562
76    -46.31993 -126.75547 -122.21271 -84.62558 -89.00390 -290.64987     (-46.320,-84.626) (-126.755,-89.004) (-122.213,-290.650) 110.747
77    -46.64347 -127.80219 -124.81409 -82.05376 -86.07898 -290.86937     (-46.643,-82.054) (-127.802,-86.079) (-124.814,-290.869) 105.932
78    -46.96702 -128.84892 -127.41547 -79.48194 -83.15406 -291.08887     (-46.967,-79.482) (-128.849,-83.154) (-127.415,-291.089) 101.117
79    -47.29056 -129.89564 -130.01685 -76.91013 -80.22914 -291.30837     (-47.291,-76.910) (-129.896,-80.229) (-130.017,-291.308) 96.3018
80    -47.61410 -130.94236 -132.61823 -74.33831 -77.30422 -291.52788     (-47.614,-74.338) (-130.942,-77.304) (-132.618,-291.528) 91.4867
81    -47.93764 -131.98908 -135.21961 -71.76649 -74.37929 -291.74738     (-47.938,-71.766) (-131.989,-74.379) (-135.220,-291.747) 86.6716
82    -48.26118 -133.03581 -137.82099 -69.19468 -71.45437 -291.96688     (-48.261,-69.195) (-133.036,-71.454) (-137.821,-291.967) 81.8565
83    -48.58473 -134.08253 -140.42237 -66.62286 -68.52945 -292.18638     (-48.585,-66.623) (-134.083,-68.529) (-140.422,-292.186) 77.0414
84    -48.90827 -135.12925 -143.02375 -64.05105 -65.60453 -292.40588     (-48.908,-64.051) (-135.129,-65.605) (-143.024,-292.406) 72.2263
85    -49.23181 -136.17598 -145.62512 -61.47923 -62.67961 -292.62539     (-49.232,-61.479) (-136.176,-62.680) (-145.625,-292.625) 67.4112
86    -49.55535 -137.22270 -148.22650 -58.90741 -59.75469 -292.84489     (-49.555,-58.907) (-137.223,-59.755) (-148.227,-292.845) 62.5961
87    -49.87890 -138.26942 -150.82788 -56.33560 -56.82976 -293.06439     (-49.879,-56.336) (-138.269,-56.830) (-150.828,-293.064) 57.7811
88    -50.20244 -139.31615 -153.42926 -53.76378 -53.90484 -293.28389     (-50.202,-53.764) (-139.316,-53.905) (-153.429,-293.284) 52.966
89    -50.52598 -140.36287 -156.03064 -51.19196 -50.97992 -293.50339     (-50.526,-51.192) (-140.363,-50.980) (-156.031,-293.503) 48.1509
90    -50.84952 -141.40959 -158.63202 -48.62015 -48.05500 -293.72290     (-50.850,-48.620) (-141.410,-48.055) (-158.632,-293.723) 43.3358
91    -51.17307 -142.45632 -161.23340 -46.04833 -45.13008 -293.94240     (-51.173,-46.048) (-142.456,-45.130) (-161.233,-293.942) 38.5207
92    -51.49661 -143.50304 -163.83478 -43.47651 -42.20516 -294.16190     (-51.497,-43.477) (-143.503,-42.205) (-163.835,-294.162) 33.7056
93    -51.82015 -144.54976 -166.43616 -40.90470 -39.28023 -294.38140     (-51.820,-40.905) (-144.550,-39.280) (-166.436,-294.381) 28.8905
94    -52.14369 -145.59649 -169.03754 -38.33288 -36.35531 -294.60090     (-52.144,-38.333) (-145.596,-36.355) (-169.038,-294.601) 24.0754
95    -52.46724 -146.64321 -171.63892 -35.76107 -33.43039 -294.82041     (-52.467,-35.761) (-146.643,-33.430) (-171.639,-294.820) 19.2604
96    -52.79078 -147.68993 -174.24030 -33.18925 -30.50547 -295.03991     (-52.791,-33.189) (-147.690,-30.505) (-174.240,-295.040) 14.4453
97    -53.11432 -148.73666 -176.84168 -30.61743 -27.58055 -295.25941     (-53.114,-30.617) (-148.737,-27.581) (-176.842,-295.259) 9.63018
98    -53.43786 -149.78338 -179.44305 -28.04562 -24.65563 -295.47891     (-53.438,-28.046) (-149.783,-24.656) (-179.443,-295.479) 4.81509
99    -53.76141 -150.83010 -182.04443 -25.47380 -21.73070 -295.69842     (-53.761,-25.474) (-150.830,-21.731) (-182.044,-295.698) 0
